120,32860,162,395,75.88,650,183.39,4
120,32371,199,460,91.91,665,165.84,3
120,32683,225,410,86.23,517,137.78,1
120,32342,144,400,83.23,633,177.22,6
120,32710,246,403,79.46,582,153.99,2
120,32964,190,525,104.8,594,175.93,7
120,32131,211,432,90.36,507,128.51,9
120,32527,185,295,56.27,652,174.91,5
120,32805,177,431,87.09,571,169.37,8
120,32744,196,385,76.33,624,168.75,0
