120,7801,48,129,34.45,135,49.52
120,7828,131,131,38.69,152,55.51
120,7723,116,87,26.51,74,35.35
120,7786,108,138,39.8,84,31.56
120,7674,83,120,37.95,60,23.33
120,7924,122,121,37.58,103,43.64
120,7753,98,110,28.4,85,34.39
120,7748,119,115,38.31,101,33.81
120,7672,102,121,37.25,90,39.78
120,7816,67,98,28.18,139,51.88
