240,165809,9541,5975,19212,10517,1790.23,13639.92,9
240,166962,9578,5817,19426,10785,1749.44,13805.58,8
240,166593,9331,5829,18324,10189,1757.22,12946.32,18
240,166080,9406,5590,17944,10069,1668.47,12773.86,14
240,165523,9459,5746,19072,10452,1711.95,13360.36,2
240,165689,9315,5843,20862,10923,1733.44,14657.81,13
240,165846,9428,5791,18415,10088,1724.6,13001.77,17
240,166820,9490,5694,19168,10590,1703.35,13552.89,16
240,165710,9486,5778,18650,10411,1713.16,13245.01,5
240,165694,9320,5835,18088,10269,1735.11,12871.41,19
240,165966,9166,5695,19732,10692,1724.13,13990.45,3
240,166145,9381,5824,18041,10321,1733.45,12955.1,6
240,166555,9509,5756,19381,10546,1718.24,13668.21,11
240,166199,9489,5866,19247,10536,1750.31,13546.87,10
240,165934,9562,6084,20062,10619,1806.03,14187.16,15
240,167052,9878,5752,19137,10324,1723.18,13645.71,7
240,166589,9123,5748,19392,10654,1693.55,13693.15,4
240,166837,9229,5463,19632,10901,1639.79,13920.72,12
240,165598,9516,5859,19010,10610,1768.41,13518.11,1
240,166363,9673,5567,19515,10895,1664.89,13812.3,0
