240,58123,705,738,721,562,175.73,678.28,8
240,57595,783,647,651,656,162.08,759.76,12
240,58222,644,686,551,677,164.95,727.69,5
240,58589,625,755,959,655,185.65,1214.17,9
240,58219,737,746,741,627,184.8,782.69,16
240,58180,790,867,563,548,205.75,574.56,11
240,57774,770,768,677,581,184.12,712.6,18
240,58280,780,723,795,707,169.87,1048.26,14
240,58570,704,753,737,528,190.33,816.35,2
240,58089,807,878,882,578,218.86,1087.97,1
240,57758,650,821,672,757,204.99,707.05,19
240,58326,700,797,698,577,192.08,761.26,6
240,57722,676,673,744,733,164.19,852.64,10
240,57762,970,830,658,618,208.02,579.29,3
240,57868,750,695,612,609,181.1,662.59,13
240,58249,685,801,714,578,211.92,715.38,7
240,58366,760,750,619,492,188.72,616.59,4
240,57934,800,914,855,619,225.01,978.23,15
240,57858,710,932,788,638,233.99,883.06,0
240,57642,644,795,644,612,194.89,723.4,17
