120,32926,228,554,115.4,661,176.74,7
120,32292,194,399,79.08,658,178.3,6
120,32340,230,472,93.41,680,172.26,3
120,32765,217,488,106.27,651,198.29,8
120,32115,227,393,78.01,553,143.02,9
120,32654,254,478,103.85,566,156.84,1
120,32586,126,330,61.03,684,186.14,5
120,32700,240,438,90.81,619,183.5,0
120,32846,176,496,88.7,665,182.0,4
120,32748,208,426,84.0,541,141.55,2
