120,59601,1163,1026,303.13,4061,1584.01,5
120,59483,1165,1021,289.6,4047,1517.46,1
120,59547,1101,816,238.76,3619,1316.74,6
120,59195,1127,1052,297.04,3612,1343.63,2
120,59219,977,949,272.73,3713,1338.35,9
120,59464,1180,1006,296.4,3701,1368.93,8
120,59517,1241,1075,327.33,3962,1506.65,4
120,59085,1129,988,280.5,3706,1383.01,7
120,59144,1234,980,298.77,3971,1515.2,3
120,59552,1196,998,286.35,3970,1488.23,0
