120,7727,156,111,32.8,124,49.37
120,7664,66,108,33.28,163,69.37
120,7849,157,176,55.76,116,51.25
120,7931,113,189,53.74,143,61.93
120,7926,118,119,32.42,125,50.41
120,7764,80,112,30.85,99,43.68
120,7908,91,126,37.71,113,54.38
120,7765,134,116,40.04,92,25.08
120,7805,81,136,39.6,144,62.53
120,7800,106,82,22.42,108,34.09
