120,32876,146,333,65.94,511,157.38,4
120,32411,159,377,76.66,490,127.16,3
120,32828,154,328,69.74,469,129.29,8
120,32725,183,350,75.1,386,93.69,1
120,32970,184,404,80.2,518,139.93,7
120,32179,163,359,71.63,380,102.67,9
120,32803,153,361,67.97,443,115.61,2
120,32323,163,279,53.75,422,108.17,6
120,32553,159,270,54.49,451,108.68,5
120,32761,179,345,68.03,440,123.14,0
