seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
42,6,5,5,0,0,0,0,1,0,34,33,26,0,0,0,0,0,0,0.0305,0.0225
42,7,5,5,254,261,2,7,184,146,3274,3090,3092,8,11,19,8,13,21,0.0302,0.0276
42,8,5,5,236,242,2,6,197,83,3104,2907,2911,16,8,24,11,0,11,0.0373,0.0306
42,9,5,5,223,228,2,5,182,73,3204,3022,3024,13,8,21,9,7,16,0.0425,0.0345
42,10,5,5,229,249,1,0,180,82,3486,3306,3297,11,12,23,17,4,21,0.0343,0.0502
42,11,5,5,255,247,2,12,205,37,3064,2859,2861,13,10,23,13,7,20,0.0347,0.048
42,12,5,5,219,222,2,8,115,54,2380,2265,2269,14,11,25,18,7,25,0.0294,0.0521
42,13,5,5,160,165,2,5,72,25,1706,1634,1633,6,3,9,3,5,8,0.0336,0.0497
42,14,5,5,200,207,3,10,301,91,3136,2835,2828,13,11,24,19,8,27,0.0256,0.0512
42,15,5,5,198,210,3,12,167,128,2974,2807,2812,14,16,30,11,12,23,0.0296,0.0566
42,16,5,5,191,195,3,11,271,138,3248,2977,2978,13,6,19,7,4,11,0.0381,0.0503
42,17,5,5,245,253,2,8,215,108,3518,3303,3304,12,14,26,11,8,19,0.0395,0.0585
42,18,5,5,217,248,3,20,164,28,3074,2910,2911,12,11,23,17,22,39,0.0326,0.0461
42,19,5,5,235,234,2,8,103,38,2422,2319,2321,7,11,18,12,8,20,0.0258,0.0502
42,20,5,5,122,142,2,9,83,56,1676,1593,1585,8,3,11,8,20,28,0.0255,0.0416
42,21,5,5,229,229,3,10,241,106,3088,2847,2849,10,5,15,12,0,12,0.0231,0.0354
42,22,5,5,216,245,3,12,239,70,3072,2833,2837,14,11,25,9,19,28,0.0301,0.0342
42,23,5,5,232,242,2,6,255,68,3342,3087,3086,9,11,20,9,10,19,0.0301,0.041
42,24,5,5,202,199,3,11,216,74,3370,3154,3149,7,5,12,9,7,16,0.0275,0.033
42,25,5,5,249,256,2,5,146,69,3066,2920,2929,6,12,18,6,7,13,0.0274,0.0425
42,26,5,5,172,189,2,6,91,22,2384,2293,2292,11,6,17,15,5,20,0.022,0.0426
42,27,5,5,176,169,3,12,84,54,1660,1576,1574,9,2,11,12,5,17,0.0181,0.0292
