episode,service_level,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,time_of_day_fraction,hours_until_peak_fraction,multi_horizon_starvation_risk
24,0.9156843336632773,0.0,-81.46345174026075,-138.65573630428952,-9.683588609492922,0.0,-115.70706844755256
25,0.9107668944570995,-1.0493171433892905,-88.46740012541477,-143.40261934082855,-0.19218283573790407,-0.24275726619524718,-120.50999479807103
26,0.9178061379519903,0.0,-86.42901028737994,-145.1226570620723,0.0,0.0,-116.61712438014328
27,0.9176889473999162,0.0,-84.65440576620396,-149.62394678870072,0.0,0.0,-115.46803139683213
28,0.9160438765670202,-0.4969539170194298,-87.24296245173147,-152.25526298658963,-9.61819357122133,0.0,-116.8425527863652
29,0.9144715350577615,0.0,-88.43285291991967,-153.0190459018902,-11.870485572621169,0.0,-118.88099066894603
30,0.9103217972070431,-0.3159527894074804,-96.00329565756806,-155.62825883835242,-3.426159359628568,-1.9217981015753685,-125.68671366872776
31,0.9106394525008291,0.0,-98.17387422091892,-159.21985254477664,-9.85538879764091,0.0,-127.44579096946052
32,0.9032684054143282,-0.4048965275084736,-112.16337351504983,-168.67344367300555,-32.26876803845134,-3.2273631428576515,-141.65178207998477
33,0.9197143540098004,-0.3507230123223243,-96.66849147984414,-159.94838872519136,-11.194947783567454,0.0,-123.79898341798967
34,0.9189181075888568,0.0,-93.91767286308381,-159.88623415438403,0.0,0.0,-117.66829775574855
35,0.9140313171630334,0.0,-91.84224725693639,-160.98306543301857,0.0,0.0,-114.82894311708273
36,0.9034675241937931,-0.6309680915104996,-101.49673833811019,-168.8568355935053,-9.255152723979045,-0.91014601137584,-124.02039916194028
37,0.9095926570280161,0.0,-105.39582444501141,-171.8871713199692,-1.6124285861993595,0.0,-125.60384204016673
38,0.9176467058682347,0.0,-99.59280154247598,-170.3026600556454,-5.228869967282095,-0.27437485304042974,-117.16624078785253
39,0.9072378860002441,-0.606001289350968,-114.54639028481297,-178.1725948576821,-12.61891195282989,-4.3639117233584965,-135.31769619255707
40,0.9195185702996779,0.0,-105.52296869225728,-175.85566690235845,0.0,0.0,-123.64758049455851
41,0.9185240737963102,-0.011800706577394146,-104.80142129195363,-175.74150958027877,-7.40863315238878,-0.5218201774185308,-123.99703550479659
42,0.9152665077976532,-0.16226850124639344,-108.20383879736292,-182.25971820610263,-8.660915410841437,-0.29503363862980625,-128.2881978785984
43,0.906014011463925,-0.0738499812956692,-126.47957876013206,-191.95092265875613,-12.17254464882125,-0.738499812956692,-147.95813684218018
44,0.9196076085656179,-0.6504980043778965,-118.16566256008267,-186.78448763134193,-0.514977586799168,-0.6504980043778965,-136.4694024033582
45,0.9229321623801416,0.0,-115.99096536193257,-189.8407526959496,-10.707038768105312,0.0,-131.79722943268624
46,0.9143773030947602,0.0,-116.794676745875,-192.59352589641415,0.0,0.0,-131.19924528659612
47,0.9090854590689728,-0.38464877932606584,-125.09859615571203,-195.2946663821951,-2.6971622922958742,-1.0264469634133033,-138.2208131304896
48,0.9132935916542474,-0.011171944157502963,-133.44539574808172,-196.67229987125873,-3.084162761936044,-0.4468777663001185,-145.7027621502507
49,0.9004918082249646,-0.6449715459634391,-141.66746834827788,-202.64485638986997,-18.37922575541193,-0.7371103382439304,-156.1508221164818
50,0.9120697429730948,-0.2722971289153008,-137.56822928259552,-202.19253390941273,-0.2973359453672825,-0.37558224677972524,-149.02957726279732
51,0.91392091010862,0.0,-128.20951785190803,-196.86111079810965,0.0,0.0,-138.98381563817912
52,0.9253246753246753,0.0,-129.65232961686254,-199.98007422413423,-13.763990712875625,0.0,-139.4393580178982
53,0.9150155312283241,-0.03352640249389538,-134.142701084644,-205.9860923840559,-12.732487924892792,0.0,-143.74763407353765
54,0.9160980617112493,0.0,-131.2700289493837,-207.62146795857427,-13.708924594275524,0.0,-139.94016268673693
55,0.9188895594447797,0.0,-128.6182170738357,-207.06199829469656,-9.436731987801261,0.0,-137.33391241532135
56,0.9224493509644547,0.0,-127.11382007309173,-208.2811895725774,0.0,0.0,-134.87364602787608
57,0.9157127675724913,-0.17015605686950372,-135.14358594805026,-213.02780019435795,-0.5924593815880608,-0.27224969099120594,-143.0584095862548
58,0.9136830587806213,-0.006655573017373478,-140.09871059493454,-216.89422669399488,-9.444713984548608,-0.01479016226082995,-147.2679877768373
59,0.9087615684364345,0.0,-155.6754519389018,-231.788573240334,-25.761335991975294,0.0,-161.33669535975716
60,0.9194639012705055,0.0,-156.3549053220375,-231.4473888763595,-13.158237406176715,0.0,-161.24970143063734
61,0.9213996406492676,0.0,-150.63208101193712,-227.1748743284125,-3.77542710224023,0.0,-153.8509611352893
62,0.922818692255132,-0.48017850267045514,-148.46799897622122,-223.76882559097257,-16.913348684338864,-0.48017850267045514,-149.43586480370183
63,0.9200446711539042,-0.5776455300968828,-153.98600638568817,-225.93468711705034,-20.590279355835058,-0.6033384525747341,-153.758850899709
64,0.9114980486340438,0.0,-162.4840833242346,-230.68701848726144,-22.175644954589036,0.0,-162.83990623635506
65,0.9202889861502488,0.0,-164.43249673600567,-231.63192123783546,-12.276809105120579,0.0,-162.9907140932546
66,0.9088563014239306,0.0,-182.44414415055357,-245.79257621934008,-18.367001363349843,0.0,-181.30071037477668
67,0.9246816996471852,0.0,-178.75842007456052,-245.41949090638246,-10.340747093045712,-1.1648949515596045,-175.28852129892695
68,0.9219862435139374,-1.521088198118061,-174.2821479003618,-243.09463510131638,-19.16023884829143,0.0,-170.11324218441965
69,0.914406015037594,-0.08478398053750738,-180.281046226709,-249.97091820457513,-15.230375747746926,-0.8478398053750738,-176.1714347053042
70,0.920485935782814,0.0,-181.32096385831818,-252.37235453565853,-24.583752425723166,-0.0010809538147651399,-178.36277183554063
71,0.9154637937760706,0.0,-187.25525536905644,-256.40773369910704,-14.558076889035123,0.0,-184.47142025885503
72,0.9181625868842551,-0.8005312885287184,-193.9094885849264,-262.2984902305911,-29.53569899569752,-3.581258214234226,-193.00682876944728
73,0.8970418864035885,0.0,-200.4455782214794,-267.8836148350856,-26.694223234689126,0.0,-199.26283132390273
74,0.9106762952087016,-0.9264702385126142,-203.472005647201,-270.4497901184464,-26.900924642526686,-1.9121758750246092,-202.13453589304612
75,0.9057270870797647,-0.10484657137336109,-209.97507667676172,-279.5565530855888,-31.638156942008102,-0.8459346626720581,-211.84006192571871
76,0.9093918697247159,0.0,-210.55380643457465,-280.07364380817853,-26.47462244663323,0.0,-211.77051884480164
77,0.8963189631896319,-0.4346964609057099,-222.61493395035635,-292.6313375560804,-32.965262753845906,-9.42973151732387,-227.5283144195551
78,0.8933615605625284,-0.277277765653754,-228.55388107480545,-297.77427417144725,-33.90139467878267,-3.5146894196525267,-236.00075768474125
79,0.9263642340565418,0.0,-227.1033945949461,-297.9611771684394,-23.33364221572368,0.0,-232.54349914263273
80,0.9138363278218826,0.0,-229.23140434310488,-301.1832858849124,-23.45439268686772,0.0,-233.80344958440796
81,0.9219251657814985,0.0,-225.10691632570396,-298.11572130114564,-28.981336981716016,0.0,-228.56778270587873
82,0.9160828510508681,0.0,-229.22551211147163,-300.4349488944602,-28.694278532995092,-0.19288930726004755,-232.07972877814316
83,0.9286100920190052,0.0,-222.888198553831,-297.1653025992129,-27.114392591908782,-4.120500754419636,-224.73417733562226
84,0.9208343351767252,-1.2995485506001305,-224.75917727955363,-299.9480075072015,-33.0130497707882,0.0,-225.48212429163098
85,0.9229888865463964,0.0,-223.61344949786246,-298.89636246849597,-29.339350872772968,-0.763766207036176,-225.18129057002395
86,0.9187398349497018,-0.47489229955355594,-222.37545886954894,-298.79150612252374,-35.65825733322007,0.0,-225.60199459559956
87,0.9092169927940422,-3.33324266615751,-226.23205942935235,-301.1847427169696,-40.675953496052955,-3.361907274001137,-230.22129429975394
88,0.8835158242087896,-29.936046362634475,-239.87815630302472,-310.03388816652625,-61.610910563511744,-36.36915568472495,-248.2231076831263
89,0.8398596958059932,-22.46156159853635,-250.36685935149757,-314.0947300430148,-51.03044281378875,-16.704273441386064,-261.1201026909885
90,0.9071013576567627,-0.9793715839308669,-250.9477184629475,-316.48128534832045,-47.836238617720966,-2.240956384997225,-261.1920231806869
91,0.9223166395467969,-0.03407411723622737,-246.06224023703288,-315.9316661180099,-46.56150306901713,-0.893150202520367,-255.48889313520655
92,0.9364413222637837,0.0,-237.20338944222638,-311.0221630850717,-38.54998206520786,0.0,-246.07130868164631
93,0.9154967602591793,-0.3830877611347367,-242.0592498425061,-314.6884760609357,-51.00758202763134,-9.672365490570416,-251.1312050764427
94,0.9141130379323958,-0.06797923429270478,-243.61105436731523,-317.4547168615336,-50.74696072144604,-6.583795517025238,-253.9443164679967
95,0.9030846311722805,0.0,-238.95711812194887,-313.2537765463159,-42.0583795159314,0.0,-248.48151407316564
96,0.8783682297455616,-25.15933060836851,-247.87811036926777,-318.527056976612,-50.17348502045698,-13.803444498746247,-259.1568653636223
97,0.8449013258385776,-3.8890449783626257,-258.7581500874617,-325.936901205674,-44.265654325375415,-0.12137483347564892,-272.61044332630905
98,0.8790665210002427,-22.143488096763015,-272.2649679645783,-335.46668655483774,-79.00875723356617,-43.288021132779605,-289.5775450969751
99,0.8852556835133361,0.0,-273.89295014470133,-336.4927127860828,-63.65112455374794,-0.6806080904992275,-291.25623822306545
100,0.9257406107941545,0.0,-269.1175563338046,-335.8826653717147,-52.115553030327334,0.0,-284.03256016814964
101,0.8901278215936905,-0.138289115928564,-271.45382865139834,-337.8269351652664,-58.175538851552815,-0.276578231857128,-287.60575899594215
102,0.9196755782517272,0.0,-273.4392981549761,-338.9341927227647,-59.27423720600878,-6.410379729892964,-288.0704230013641
103,0.8976264758059582,0.0,-268.7825143642928,-334.83747944465006,-57.612157333038546,-3.508340544732925,-282.8178056157022
104,0.9196588868940754,-1.464305088197107,-272.3848727787143,-339.8564459113365,-64.33873670657803,-15.60733841836419,-288.83672639236244
105,0.9265468580388373,-3.475256467228193,-270.68993093825765,-339.65301433672226,-66.68687547466638,-8.548634876737218,-286.7692171758144
106,0.90791192103265,-16.75485339823625,-265.49549841285585,-335.80814559048935,-67.92233845987417,-15.064324404906658,-280.8388828918124
107,0.9133616762830246,-3.59499175331739,-269.16910161191134,-338.90857872555495,-80.89294850613776,-19.888368590035636,-285.35325272998114
108,0.9047821595673573,-1.6052192512116665,-270.77526232431234,-342.72929208418776,-75.05556667978236,-1.14758319153072,-287.0852277919237
109,0.9272343085027231,-0.6935827587959525,-267.1274259904166,-342.160660610151,-78.49224956516065,-14.140418489029427,-284.6078317146903
110,0.8843988680278733,-18.643229701615393,-273.68655199147355,-346.2340038358567,-89.70224720332733,-15.429422260521152,-292.75165856788846
111,0.8964808320232193,-1.2393904845692503,-271.326300733147,-345.71860263445933,-75.67539857282851,-2.2673496331420906,-290.27508912680105
112,0.9281879599469176,0.0,-267.14084174272114,-343.5941216078714,-73.85460399459613,-7.940541602391768,-285.2299004825543
113,0.9319766742815919,-1.15251379218726,-264.4807436713231,-341.1716007369698,-72.7918784884792,-4.4951888690719475,-281.8591201018212
114,0.9177531080794943,0.0,-261.66970094545445,-341.2473969869863,-68.44166231185042,-0.2802555331126832,-279.25177169079427
115,0.9045763479836882,-0.5070256048300446,-269.99218236448377,-347.117424422494,-80.76932825788293,-20.58916768783024,-290.0586371482072
116,0.9339833124484245,-0.13837681963457646,-262.83960418309056,-343.3110945048218,-78.67433359434422,-7.443726338408435,-281.84912013122994
117,0.9174835361597524,-0.6145189666540622,-265.73775135105177,-347.53815807654365,-87.80150420651734,-16.814311438248136,-286.74429240416254
118,0.9383140376266281,-0.5149359782490665,-260.69316890303026,-344.3630302694203,-76.80563572770399,-3.582885539624547,-280.4499451607343
119,0.9235785002841503,-2.4581811350063423,-260.3397486408047,-344.61367559457545,-83.34560752389427,-10.027579073130186,-280.4439333934352
120,0.8847290340268681,-19.59435496816066,-254.71381335204399,-337.26345799453253,-83.06441348645279,-9.254971834922717,-274.74121322108186
121,0.8453144672942023,-21.10510998381385,-265.5772046704385,-342.99650780545113,-87.69492755938144,-12.028353523785569,-287.3069191972566
122,0.8551039497902899,0.0,-271.3712018892813,-344.4534889206203,-80.2804857346698,-8.898385114359304,-293.675542862304
123,0.928543121056001,0.0,-267.8444842536228,-341.56573748056,-72.8712426153909,-15.035043029733494,-290.26875755110655
124,0.9276492009510338,0.0,-266.20611640763576,-342.8153541280699,-76.87224117483692,-19.610901387947326,-289.4787670831928
125,0.9222585924713584,-1.4984580847904136,-265.70940632132687,-342.804996316751,-74.66962821472075,-18.603663148889094,-289.3781706057663
126,0.907820975121966,0.0,-268.26137530380635,-345.15656974252335,-77.70284966088508,-14.679747053771726,-293.33882251987023
127,0.9236172080772608,-1.8295180523562464,-263.5523566198073,-343.89864784670334,-74.67706299175957,-7.2277918689396445,-288.6594850457421
128,0.9297177310495846,-0.02280363758240407,-262.3069038627562,-343.7425449910051,-78.54019340294933,-16.655934189729827,-287.11680080027315
129,0.9267536801954824,-0.3411781871729518,-261.49560503385754,-343.56406313551895,-80.16943315211246,-10.646576001848167,-286.08398321395555
130,0.9048303536669362,-0.3886621622304475,-267.19767316047,-345.5727543503332,-81.26244611002998,-21.456777714151496,-292.25965768342536
131,0.9230206619125982,-0.26467656253333677,-264.12706167266583,-345.2435280648702,-71.59978230935948,-4.5165679378235835,-288.3959217704441
132,0.9231023697822688,-0.8342513951733177,-263.6641925683366,-344.58181218949306,-69.6724999224384,-10.023748475301895,-287.7126357441706
133,0.9319662533401387,-1.5585001708448736,-264.72911178259665,-345.9976310008374,-72.29555512563329,-15.970372709889471,-288.8046593116047
134,0.9303851036817605,-0.020414457619686847,-263.1107307337357,-345.0154286508036,-69.55254497586124,-18.341921037943006,-287.3377403007321
135,0.9337626216820848,0.0,-261.0223828507168,-344.7757500631771,-69.88584595890255,-20.450516205880685,-285.49015001860266
136,0.927848631818454,-0.3493176496889765,-262.7798575583172,-347.48387857630985,-66.89704918679365,-11.105893879831223,-287.87253970567554
137,0.921196555370902,-1.8517381926869392,-259.64360674843726,-345.4594677904173,-67.7217210953543,-10.890253210804755,-285.52997826268296
138,0.9266903051792588,-0.04317811631987965,-263.08143015005953,-347.56751152316457,-72.24262416194749,-14.602838927320992,-289.415964809967
139,0.9017527954064672,-11.634663794144172,-262.10735258649777,-346.78782862361277,-72.42075966318521,-14.502901300276594,-288.8950901409862
140,0.8420331343647216,-20.798650299987177,-270.7667338195639,-351.78568067076844,-79.3926262749747,-16.694647557668045,-298.7707037762346
141,0.8580676241230843,-1.1592798195451137,-286.29326075563677,-362.43322004098735,-86.8184850370466,-28.576155043745384,-316.0969226712001
142,0.9281117516088694,-0.7675531649113438,-282.8646031496823,-361.53666128474396,-80.30559112568328,-14.402227228412368,-312.29258258297637
143,0.9287131645194728,-0.8310906735687492,-281.7595455441037,-362.59635657637733,-82.27339226180462,-18.608178425663542,-311.3177633564392
144,0.9296492840413862,0.0,-279.32468237115063,-362.65460906088407,-79.97014438746196,-21.72631661412839,-309.12391353453927
145,0.9295383965990291,-0.6761893499894717,-279.7199508246199,-362.26236385526136,-77.29875938966595,-15.836845726558298,-309.4150718598622
146,0.9348747707387474,-2.331556464878244,-277.55133333948334,-361.4928904395806,-77.75179381993466,-20.024143245641724,-307.3554592696233
147,0.9191340143314529,-1.55311939239142,-275.7770732990332,-360.6926877351338,-74.38316797773837,-15.705544858056598,-305.28333268542514
148,0.929969072480632,-2.003493326036338,-274.4072539414813,-361.12282024490605,-76.499637927046,-15.466628977078432,-303.6967899467616
149,0.9057201132454564,-2.120139165528887,-276.4909343695302,-362.9139045132982,-83.40515737855888,-19.51610151338348,-306.25144301720303
150,0.9246595975418725,0.0,-277.5696436572987,-364.5405733059042,-80.21049483090567,-23.54079690383891,-308.36298495559146
151,0.9263775834417648,-0.15335027417843014,-274.9563600555239,-363.6489652001581,-79.35270697791829,-13.349248422825948,-305.5608263234501
152,0.9279930422264875,0.0,-273.7196432189106,-364.5605055275498,-80.42614545891871,-18.02816435068546,-304.6860204837613
153,0.9256361265277652,-1.3582378015713625,-272.6145806883216,-364.3662351139725,-79.71967774652333,-18.43490945031784,-303.3498604965471
154,0.9337016574585635,0.0,-270.5336615353167,-363.70137164491973,-77.05144618518975,-14.313618962756976,-301.11443318896494
155,0.929696115672099,-0.5392468941152457,-269.6162209425063,-364.0746458425906,-75.69478102242532,-15.136373668802133,-300.41521092468935
156,0.9388419195912657,-0.08241765528463282,-266.9066846005188,-362.6284539159755,-71.78368866957699,-9.632509614535307,-297.79428677190646
157,0.9279022280944087,0.0,-267.79504225130404,-364.08238132626775,-81.44576192152383,-20.108381718414645,-299.9650414813105
158,0.9336725477208406,-2.7531405271665,-268.17619804857975,-364.44331510317886,-82.07822029525155,-15.36139639661225,-300.85484364784696
159,0.9317864725508037,-0.10330436629852686,-267.2492367609466,-364.347424379038,-82.28930937756998,-11.647068006282286,-299.7664318836862
160,0.9287511984659635,0.0,-267.9592920003552,-364.8509065009879,-79.9805696534838,-20.29038611570657,-300.62545633831024
161,0.9315314775417254,-3.4228682412030094,-268.3553155378273,-365.31213215880047,-78.94470491930758,-27.05036867367259,-301.32089042143645
162,0.9238780138457866,-0.3866669853467819,-270.10262424170406,-366.60781245955474,-81.36420587148766,-28.82599715333966,-304.30749382827923
163,0.9275941397263592,-0.3006101822127636,-271.04854023517896,-367.43293924224974,-81.78071496239006,-29.92938832751895,-305.4431450723714
164,0.9265538415456043,-0.8220172847709819,-269.9393484003589,-367.7547724780539,-81.60672336452248,-28.05202252309186,-305.0246628677604
165,0.9309541811583245,-1.8092248579356514,-269.35202574428064,-369.2972414162764,-81.19371115033725,-21.860413351429667,-304.86943827132575
166,0.931405208964264,-0.448280013194684,-267.6201325801446,-369.3045792825893,-81.72978519263344,-20.945659907750315,-303.4001548153169
167,0.9306389950846532,-1.079319090858398,-267.0957521972503,-370.2296340452503,-79.50691105960281,-16.250979087366673,-302.558683609757
168,0.9284429522153607,-0.49542151999116324,-268.64034964767905,-371.8341067160544,-85.48884086895933,-20.440257610941867,-304.537393242607
169,0.9373957588753872,-0.09654626118021561,-266.44422616508473,-371.52395174627947,-83.56185971664267,-16.754994703455548,-301.8169384415591
170,0.9293260692893477,-1.4576328679197308,-267.91325287121623,-372.9260068908957,-85.57757137800644,-10.966205636553369,-303.3865661774204
171,0.931924600792412,-0.8023120815836285,-267.85427958555005,-373.30779339388744,-87.93417985807787,-20.533304482467074,-303.3455579564321
172,0.9299930745837223,-1.3154790162476169,-268.08916934125483,-373.69829563699096,-88.40445565293116,-21.236360829232535,-303.8808506886609
173,0.9308346097245999,0.0,-265.89519647489857,-373.0468482891197,-92.17820307326411,-23.1208945918117,-302.02504238706615
174,0.9389229554975411,-1.9344998578490147,-260.7647469775563,-370.7210686982085,-85.41934536080386,-16.27511590190381,-296.25974958788566
175,0.9280221470316825,-0.1793653062013172,-260.1327321153398,-371.3131921819979,-88.80212804818629,-24.478649468575156,-296.7210380204515
176,0.9281965721219475,-0.08434583676973409,-262.37594147974835,-373.34273294102024,-88.48921572148558,-28.9476690701712,-299.9457923225736
177,0.9302941796392762,-0.2638659185862514,-262.7961416706443,-374.35088681342694,-88.02733517371982,-20.252210169354555,-300.4540681871062
178,0.9308408362582024,-1.2631261164761491,-262.8549042868451,-374.9835535968156,-92.65321925229364,-25.568038413219465,-301.2619405918616
179,0.9261196469434456,-1.2120304165286022,-263.41747914774004,-375.77600823169684,-93.05145307798796,-23.972698541791022,-302.5605603052686
180,0.9334596692850812,-0.07796693948022851,-261.80566353275515,-375.4614150918695,-88.40010189160499,-16.69225176695592,-300.6988285729351
181,0.9270444417680357,-0.09857679968513082,-262.3964898516087,-376.2363692690265,-90.6627692844207,-16.266777079894585,-300.9329427603372
182,0.9279015770587703,0.0,-263.3082039938517,-376.8657341780117,-89.3787387757289,-21.481302378335336,-302.10399330263624
183,0.939870462419039,-0.703448532470281,-261.9446477695806,-376.4736003162132,-83.3729679022218,-9.434071937886179,-299.822751142361
184,0.9314773863257702,-0.6865135238497665,-261.64246674925533,-376.4591742305486,-88.81453841904056,-17.1998796933742,-299.96578878212364
185,0.9338219705000455,-0.8080686924331996,-261.9086535747411,-376.94578878454513,-90.49681207499485,-16.311634904122677,-300.6762871319022
186,0.9396126438881783,-1.1339428127711404,-259.829513533577,-375.87813728629936,-90.29861519350163,-14.08136110800948,-298.3610762186108
187,0.9352027740087442,-0.25531634736770015,-259.2964214627333,-375.5666947678897,-95.20667454865323,-18.401992687774218,-298.035679891028
188,0.9299664925891267,-2.0736001902776597,-259.8124752800862,-375.74003608590425,-98.9256805059144,-21.371724892553136,-298.9663748177623
189,0.9319605009633911,0.0,-258.94146911038246,-376.2922519769205,-99.07637679944267,-16.27895151139692,-298.363330082571
190,0.9301521438450899,-1.1303922388894754,-258.1736785469647,-376.1077315726597,-97.99003356888694,-17.7666458378347,-297.86644028227596
191,0.9368811129336007,-2.028908945964103,-257.23193344880843,-375.97099749723776,-97.64398286478824,-17.401110806355476,-296.78408001617396
192,0.931796929202739,-0.4354206466419518,-256.99191486935723,-376.32643001343223,-96.14436130204561,-17.094995338455128,-296.8870167788332
193,0.9300529036912348,-0.5071436346805314,-258.28852844949125,-377.37362215311595,-98.18885585126104,-23.357306719272763,-298.5038157264271
194,0.9325179249261915,-0.40365448190903436,-257.1824093361169,-377.6002002341271,-100.95064324173087,-19.7077476995065,-297.19837362063674
195,0.9258867285537178,-1.37663306599108,-257.5357569363872,-378.35705868689865,-108.30808422351004,-28.647803839939805,-298.60471813958634
196,0.9288507593900628,-0.0806916639071878,-256.5734116759148,-377.8492603598106,-104.69433260936705,-22.810683862758893,-297.4554055135689
197,0.9388912476496634,-1.1106629666722585,-254.4792692520761,-376.690425609969,-99.82634265715429,-16.857072315313882,-294.92756561963853
198,0.927906047283795,-0.8561724493647093,-255.03581158053112,-377.50555907099044,-100.23634449242503,-18.462917544775056,-295.82803205385113
199,0.932173444331317,-0.9139698263423003,-254.319271514165,-377.4062004067826,-99.33447368510157,-13.783223060449245,-295.27944307235026
