episode,service_level,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,time_of_day_fraction,hours_until_peak_fraction,multi_horizon_starvation_risk
96,0.91006006006006,0.0,-256.04364038416423,-335.8666759421363,-58.28591124664639,0.0,-253.12734167005848
97,0.9273834408797601,-0.2631398991420679,-252.62073439562812,-333.9682528278457,-60.699958932525035,-3.689806931497167,-248.91936379875835
98,0.9271890238362056,-1.466146130632196,-250.1403020833874,-331.4572122444471,-67.89981736208212,-19.157459369283767,-246.35955865735522
99,0.9203077197255473,0.0,-246.39729016656557,-330.7151847034325,-54.474732584713294,-1.5949052473322507,-243.47790683781457
100,0.9340676011893926,-0.035761556323498755,-242.53079313673845,-328.04243939925954,-53.49668078672416,-2.108676293253258,-239.4488366819407
101,0.9263215061549601,-0.9964033734275372,-239.18426994751186,-327.00421904087915,-54.38040690903646,-9.538258550091994,-235.49536764220045
102,0.9026556721033165,0.0,-242.42203958041634,-328.48335998046844,-46.69502517354645,-8.09140486571134,-239.29070585554047
103,0.9155350353068984,0.0,-248.30457985468732,-332.6681768635104,-55.09817042432194,-14.674177453201066,-246.98512517239092
104,0.8819652120842234,-1.15882356914828,-254.18565005895505,-336.6043099925646,-63.50952571048298,-4.7802390098137115,-253.89359297355148
105,0.9279848201844111,0.0,-253.36431613865435,-335.72971395883377,-59.40314068484916,-2.9441203834549055,-252.56301782561954
106,0.9041137417770637,-1.07670281710466,-253.81271129776928,-336.6273823653883,-62.49173062638752,-12.40761735594573,-253.96050359508203
107,0.9138537058360099,-0.14847333080603375,-254.2934792255057,-338.02985650284273,-67.96280257477132,-6.287874885935855,-255.49713592960026
108,0.9335004378944826,0.0,-251.36521367518293,-336.22508881328105,-70.32065801577572,-9.727046281611708,-253.26954696829208
109,0.9222350580653007,0.0,-251.33038719249396,-336.91366867123065,-69.05995968101432,-4.855881982776048,-254.59651934442587
110,0.9192312370757816,-1.5424048912704136,-252.2670834015826,-338.01983903231326,-66.33327987652069,-11.425756909977906,-256.2975836628351
111,0.9317128933277179,-0.32001717371132854,-252.30965494580087,-338.94500977496887,-76.55740522981496,-2.38407983585504,-255.36362513332992
112,0.9201487252124646,0.0,-255.36203508082852,-342.03536443914965,-74.14929163951739,-3.3518091684049125,-258.68719692338124
113,0.9218835387698099,0.0,-256.5584086711416,-345.083356470763,-74.55851553145186,-4.971619180148585,-261.87850933082825
114,0.9098271813090866,-0.2730466702592893,-260.1574134569478,-347.7548117969686,-80.35987920597336,-14.15267731746298,-265.90328084284533
115,0.9313550340651022,0.0,-257.1849043722375,-346.90164567999534,-75.86390292785121,-3.2940365848254145,-261.8428510605813
116,0.9278686545542343,-1.3949462074965047,-257.9851941143011,-347.63021713281717,-81.08279853587962,-11.579037763628952,-263.00217349521597
117,0.9359459459459459,-1.2433947612920653,-255.16758436486296,-346.7617814616707,-68.11013359165933,-0.4793819757626604,-260.164898106991
118,0.9311692215208897,-0.19902286671231542,-253.6395607227691,-345.32269172292683,-65.12400865368987,-12.311211921520313,-258.5648535582459
119,0.9277992511172847,-2.1097885507721896,-253.04180483253364,-347.16488707665604,-71.98632655559466,-15.410329064095782,-259.2694845786121
120,0.9355732910929694,-0.011810162685877645,-251.54120099687117,-348.8167523505459,-73.57623745628456,-3.5998060946749737,-257.9341520171167
121,0.9377932126972521,-0.061632079592573635,-247.50142165592445,-347.5092639469256,-70.38242701055881,-3.557343891999894,-253.5334487576323
122,0.9330862922576921,-1.710606525372202,-249.4297145820596,-349.68214465953145,-72.44235229836978,-12.484104307155413,-256.20790696076637
123,0.9387773557605353,-0.6863614651207076,-247.21780627926339,-348.1702283700829,-70.89632016769407,-9.373265310164895,-253.56348788152084
124,0.9317243665069752,-1.4385348279580956,-246.80904291654443,-348.7841569569562,-70.68126795375646,-11.24830406621813,-253.6133105904871
125,0.9105858794259535,0.0,-250.57459624649815,-354.5454542283533,-75.99114017205702,-9.89790081013481,-259.0561759680653
126,0.9144497550124748,-1.4349748841361416,-253.0935228925521,-356.4118131306717,-88.48770996598307,-24.429542332269747,-263.86084885610563
127,0.9353226385729678,-2.565870586406578,-252.9378838668875,-356.65374393577866,-85.38139901416545,-10.988355375404751,-263.5984369214976
128,0.9257282431698932,-1.6030117446432302,-253.03120122023336,-357.30843332442237,-87.46445728182815,-20.838805903182028,-264.4456355667495
129,0.9186757935546401,-0.16350242763348882,-256.21573820390677,-359.5465746989024,-84.98144164682775,-19.597881653395323,-268.3627915216859
130,0.9268795056642637,-0.20147203250525464,-254.02267314399978,-358.5767591091057,-85.76269708736955,-9.80526519665947,-266.00208997531496
131,0.8927698113207547,0.0,-262.95647271677046,-366.4848351033031,-94.78164159726408,-12.57443669544454,-276.6097303223352
132,0.9346857090876012,-0.4808292730154806,-259.4790304965835,-364.38291682841793,-90.0282544937896,-14.097481819332884,-272.68058817070005
133,0.930934205743366,0.0,-256.81297597090855,-363.3110438900532,-85.09012613982395,-7.848133783917558,-270.2442751696679
134,0.9363819488289589,0.0,-254.1257807389968,-362.8364368108632,-76.173425338642,-6.6894430711044315,-267.9512844672377
135,0.9142021746413669,-1.783053059122818,-260.8822706101092,-366.6454635301336,-93.01843193653956,-23.244181855287056,-276.8483118677893
136,0.9352746922845993,0.0,-257.11512420961077,-365.1627517889022,-88.48917600606713,-11.862081560200448,-272.64972723760616
137,0.9351901928970615,-1.2522121444435197,-256.2741366933942,-366.2567538126605,-88.93774024309933,-12.551428433331417,-272.85939068037
138,0.9321562462208248,-0.1163103915864285,-255.88110030453797,-365.759845700975,-92.7130482430796,-21.64935208426055,-272.8883478873715
139,0.9282370352472138,-0.5798484278638592,-256.19022740476606,-366.3369351740804,-88.34462762274748,-14.87844470269772,-273.55377078518353
140,0.9343878500465228,0.0,-255.3788162875556,-366.21659768078393,-84.63101260257324,-12.659315866572154,-273.239343377629
141,0.9254820528033224,-0.3666581487448061,-254.50932580947833,-367.0741516415856,-88.80972817939104,-15.526764064163418,-273.2164574173806
142,0.9288922610015174,-0.32952790384887887,-255.2855186878404,-367.2875002051055,-86.84236220670422,-11.139719588451136,-274.110940464443
143,0.9328566234395831,-1.2223230255497912,-254.51345651244722,-367.0507240542285,-89.37073279446916,-16.916653656356512,-273.8633225898438
144,0.9187677610496402,-2.5969464223162433,-256.0813245303459,-369.03376374056484,-92.30723701784815,-17.215764419382076,-275.1614586656089
145,0.9288516082312473,0.0,-255.75102782792504,-369.356289481768,-89.74613353789947,-16.625286168791966,-275.95552609747386
146,0.9199745277011251,-2.650292346348653,-257.0817402139947,-370.3788146546402,-92.82895805818681,-20.415190318710888,-277.8044071498836
147,0.9304178523288902,-1.3934924293272186,-253.99461948405983,-368.892080881715,-88.34970590879429,-8.638184942402518,-273.83097724022014
148,0.9378714048015213,-2.3108124414256865,-252.58172389768814,-368.78209861721604,-87.35771937860193,-12.171114728849139,-272.8133749228618
149,0.9219320916139382,-1.275139971412606,-254.0430672154844,-370.203658623123,-94.45401264017346,-16.564627734331467,-275.3318611146877
150,0.9344501309212092,-1.4357734370522597,-253.2304542569702,-371.1642041074074,-93.841236131631,-10.961600449258079,-274.8018979517509
151,0.9268474374255066,-2.532993598068612,-253.66389393052222,-372.2830356282927,-97.66107113392906,-20.97213696975951,-275.80754848717277
152,0.9252079219769043,-1.0814428107738006,-254.80392885423672,-372.5978789980577,-95.11544467475741,-22.229634435435262,-277.5245839873404
153,0.9331219806763285,-0.7220912878450033,-254.1157314661098,-372.4731162904043,-91.37528447852362,-20.375232455195462,-276.92914856466416
154,0.9118421840387955,-2.8844178032082866,-254.94133157771176,-372.90238466889423,-87.47914179019449,-16.95720698585123,-278.43269214581824
155,0.9374525811052775,-0.12917949711825555,-252.18573758529746,-371.41233831967946,-84.50690478194413,-11.235919904430212,-274.71304255349196
156,0.9376725838264299,-0.03220760693405465,-248.91411651860608,-370.65036619452985,-82.92663771687063,-10.634481867453728,-271.3181383521988
157,0.930400427756654,-1.5599764511149954,-249.11316413509462,-372.34254203639335,-88.90935594427256,-21.612338637478587,-272.58167880467283
158,0.921918471029394,-0.04602260916456197,-250.0231079505315,-373.4843809433647,-86.0512537691603,-22.443605939032548,-274.60298317889556
159,0.9320178113944126,-1.6788907793563512,-247.3720128402787,-372.4185935873302,-87.42274366482393,-18.260342828856604,-271.99654112001633
160,0.9334781677427251,-0.98086697102692,-246.15655494223506,-372.5493366827429,-86.37945381255052,-14.60780623294189,-270.92836848654514
161,0.9249066188555207,-2.126704108710771,-248.9707359279501,-374.4700722833463,-96.92653925723931,-27.657131602926636,-275.29561920447026
162,0.9369339451757034,-1.1865581308660254,-247.74513019752948,-373.5332498930656,-90.67039286391822,-20.935653062857472,-273.41132277657863
163,0.9246099738479574,-1.1944862868780626,-248.96928535621709,-374.25200023227444,-93.70140426441918,-24.834749270424695,-275.0976394227597
164,0.9304838516028335,-0.5234119113268935,-250.55317830200346,-375.1381809431635,-88.85179805393706,-21.21292292211855,-276.4422729193599
165,0.9315417340763377,-1.699878942490324,-251.66593744340102,-375.4949222702672,-91.98556784061829,-26.86379899183873,-278.3911921025038
166,0.9256012249677245,-0.5895901659205026,-250.50243854940607,-374.7597821885481,-90.01092650262187,-20.33962943467095,-277.13784484549683
167,0.9273845782696541,0.0,-252.75528179855596,-376.1245421080382,-91.20469027727385,-22.41418755815995,-279.68107956216926
168,0.9311451801626114,-0.755695463563557,-252.27218384212077,-376.10808840067983,-90.97636422962172,-18.168020948248348,-279.69275500124854
169,0.9243048096431555,-1.1904117144715634,-254.56316445435905,-377.670637605701,-93.79776339043781,-25.024996053115807,-282.52705435549495
170,0.9345485171148409,0.0,-254.71801566187102,-377.4483113075319,-88.51902911266804,-18.913935242866728,-282.12651529272887
171,0.9279932086226238,-0.989152008372259,-256.3314958729718,-379.1315661296317,-92.63059854500223,-18.391091865013948,-283.99653182981314
172,0.9361440728754644,0.0,-254.9351252756677,-379.06590455235414,-90.34347848068184,-14.676034945737998,-282.4874370468937
173,0.924309559939302,-0.10197845552051749,-256.87003994001407,-379.4716150610922,-94.84681753925774,-18.870823150983092,-284.79451882574125
174,0.9407602830075549,0.0,-254.94616717960395,-378.2448761046867,-90.99020536804845,-15.778772328866216,-282.3222095019882
175,0.9273250584637525,-0.42698009256668923,-256.3710889663635,-379.1072843759674,-93.04044831420421,-21.510397200442206,-284.3121043142109
176,0.9356249057741595,-0.7859361566029953,-255.5200963163344,-378.5418692279643,-89.18548257526471,-15.34419359201501,-283.51780577855675
177,0.9313472280617454,-0.06790653294881634,-255.82124161124585,-379.00672628146486,-90.2348554140557,-17.066272403797832,-284.22986963957266
178,0.9348246090684055,0.0,-253.99710237072512,-378.1817541608243,-90.81655582540779,-19.467083148818567,-282.6157591568261
179,0.926887361312108,-0.7925606535205931,-255.39142894145698,-379.3460211102104,-94.56547953885972,-19.34739307132519,-284.60921115226085
180,0.9312657923234268,-1.0584531398196542,-255.13158550602986,-379.0816957981064,-95.33144265567732,-22.59713574815636,-284.59234348718826
181,0.9336126035880157,-1.6367276913292492,-255.08217611042008,-379.46765786317076,-95.19903485657879,-22.558273212516657,-284.5295727397281
182,0.9288496105452366,-0.3665958719739727,-256.60238255446546,-380.9835964439503,-98.41300319509732,-23.62150003199707,-286.73800560724396
183,0.930733480307454,-1.3966617188299448,-256.7095551666453,-381.72255822646014,-98.59256655093846,-21.695941615553714,-287.12755217017326
184,0.9281438917818878,-0.956189751253085,-256.78236041681265,-382.58059410624674,-100.93605993910774,-22.386715999505157,-287.98056540359784
185,0.9362482198588007,0.0,-255.45953225338246,-381.7544488810282,-94.96832811811345,-13.56324841632812,-286.07791874533245
186,0.9424090038314177,-1.9294382880085852,-252.95037408775497,-380.6166798728853,-90.7752519299828,-6.600618696236292,-283.0820089931056
187,0.9343974847330552,0.0,-252.66239421798107,-380.06930481878175,-96.3176121895693,-15.625396605735697,-282.71243139158173
188,0.9418002241948678,-0.016299944570831115,-251.59960355306077,-379.3499906721361,-92.20556066469501,-11.364193950892822,-281.1964387452071
189,0.9247883558592009,-0.4063984042022324,-254.12362075743164,-381.2246677563332,-99.1149329845357,-21.512616794092256,-284.8115320829635
190,0.9205771832256125,-1.0356393954289618,-255.8504988335132,-381.7699041433173,-104.62067855212304,-28.432832733751503,-286.78757899072804
191,0.9279884347799897,-0.7359833277577418,-256.4767377827354,-383.141378348824,-100.38450168502327,-28.004834978963572,-287.6784771541707
192,0.9298325722983257,-0.41288808622643475,-256.518794213586,-383.6052320272479,-100.4440153758197,-27.018642330526873,-287.99642660271496
193,0.9287913547452307,-1.414175185303435,-257.14587054341587,-384.55408778861573,-102.96365443458127,-29.750374785207857,-288.9591471548911
194,0.9320982102707078,-0.36045414261743497,-256.7405833161685,-385.14073153456366,-100.02617333310484,-22.94301580648761,-288.48469729099196
195,0.9294266289633596,-0.7276604645740851,-256.80535748266414,-385.2748443387142,-100.81283609741082,-26.148540550623586,-288.9111156819046
196,0.9249792186201163,-0.5389719600194096,-258.49716988864037,-387.04966892443775,-101.59242926659412,-26.077126363375815,-291.55682913147245
197,0.9266787112315568,0.0,-258.18770998232435,-387.2809619317544,-98.7510551055614,-23.433985686479858,-291.014650300791
198,0.936017102252198,-1.7527745735890377,-256.93674630780697,-386.8866757573039,-99.03490859903215,-19.75574168343338,-289.8667609757612
199,0.9242352242352242,-0.6855548609271908,-258.6450983522525,-388.0274730010002,-102.62771285173707,-25.397522267382538,-291.73897167433785
