seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
46,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185,0.0278
46,7,5,5,299,325,3,3,181,61,3178,2997,2998,8,10,18,2,12,14,0.0262,0.0366
46,8,5,5,330,334,1,0,244,92,3160,2916,2917,10,15,25,6,0,6,0.0314,0.0563
46,9,5,5,322,312,2,14,201,49,3200,2999,2994,12,12,24,9,3,12,0.0359,0.0544
46,10,5,5,295,312,3,2,223,100,3372,3149,3149,13,14,27,7,14,21,0.0431,0.0693
46,11,5,5,301,297,2,6,169,67,3040,2871,2876,6,5,11,13,2,15,0.0342,0.0683
46,12,5,5,316,319,2,7,85,11,2232,2147,2144,6,8,14,7,0,7,0.0332,0.0703
46,13,5,5,313,318,2,6,83,38,1712,1629,1630,5,5,10,4,12,16,0.0342,0.0684
46,14,5,5,312,319,2,7,213,99,3096,2883,2883,8,18,26,6,1,7,0.0371,0.0836
46,15,5,5,315,333,2,5,192,80,2942,2750,2752,11,9,20,7,13,20,0.042,0.0879
46,16,5,5,314,311,2,8,166,88,3300,3134,3134,9,6,15,10,0,10,0.0411,0.0862
46,17,5,5,310,325,2,5,178,115,3274,3096,3095,14,10,24,4,13,17,0.0538,0.0919
46,18,5,5,304,314,2,9,178,47,3112,2934,2934,6,8,14,11,5,16,0.0475,0.091
46,19,5,5,278,276,2,13,62,24,2224,2162,2165,6,12,18,11,0,11,0.0416,0.0913
46,20,5,5,266,277,2,11,39,27,1658,1619,1615,11,2,13,10,22,32,0.0423,0.078
46,21,5,5,318,333,2,6,160,76,3126,2966,2967,8,14,22,7,0,7,0.044,0.088
46,22,5,5,309,323,2,5,149,49,2916,2767,2769,11,11,22,4,17,21,0.0525,0.0958
46,23,5,5,309,315,2,4,221,106,3180,2959,2958,11,12,23,11,0,11,0.0528,0.1069
46,24,5,5,283,277,2,9,170,77,3428,3258,3256,13,10,23,7,5,12,0.061,0.1088
46,25,5,5,303,318,3,11,180,56,3048,2868,2868,9,10,19,8,4,12,0.0629,0.1071
46,26,5,5,262,271,2,9,97,40,2322,2225,2226,8,16,24,9,20,29,0.0607,0.1161
46,27,5,5,289,300,2,10,37,52,1652,1615,1611,5,5,10,10,9,19,0.0528,0.1096
