episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,projected_starvation_risk,projected_congestion_risk
34,0.9305032211012519,-0.9031880127848296,-0.4146390436572381,-2.135758184560246,-1.2719504696523198,-0.5117125505901309,-0.4066300850338926
35,0.9318181818181819,-0.9127920423271054,-0.4161973408181529,-2.1419955286107095,-1.265823937922993,-0.5208758737342447,-0.41333833480275645
36,0.926661019000363,-0.9273595324698151,-0.41864113837741196,-2.1698514912234548,-1.2715386559429291,-0.5312986845377773,-0.42031588751935917
37,0.9351796585889937,-0.9222812718324062,-0.4128141256006153,-2.1060717479458053,-1.2200423818928934,-0.5380456173224164,-0.4252763908898427
38,0.9296028880866426,-0.9348521590029004,-0.4165933247727346,-2.120697102677704,-1.2218746164103669,-0.549999628645303,-0.43448097579363154
39,0.9295346457166938,-0.9400747623051894,-0.41497867875284394,-2.106699178957891,-1.186480553400763,-0.5541259741784235,-0.4384268565669892
40,0.9386467540384029,-0.938064473238517,-0.41084364419540026,-2.089319122162418,-1.1469825094752344,-0.558899881876776,-0.439401460671712
41,0.9316526274768429,-0.9459349184741511,-0.4141450823449274,-2.093222092361626,-1.1465448362617805,-0.5676041888337995,-0.44597222348158666
42,0.935117599351176,-0.9492118897129029,-0.41026004695716367,-2.0782176079952435,-1.1112518036304395,-0.5760111624007842,-0.4491290992356018
43,0.9270219323180037,-0.9789601989992369,-0.42630102853023544,-2.180601974314952,-1.1943110570753341,-0.587678780181516,-0.461007598620007
44,0.9285585260115607,-0.9920388720065824,-0.43200823872348065,-2.219465852108845,-1.2125260597056766,-0.5979988668461016,-0.46930478487477106
45,0.9378277607687411,-0.9882883858035459,-0.42645289531995534,-2.17087053497501,-1.164148317239892,-0.6056515285248744,-0.4755325801609419
46,0.9334849346219443,-0.987418864367351,-0.42135532170046464,-2.142380015650469,-1.1244258398267264,-0.6114964169837943,-0.4813019157243611
47,0.9292238131122833,-0.998938383082859,-0.4260825911715921,-2.17871572039845,-1.1529889042128691,-0.617104879154354,-0.4848333480281957
48,0.9341115590589085,-1.0074202757015966,-0.42984602830353813,-2.1761984305033297,-1.1527113498380372,-0.6237400124569383,-0.4904847477462613
49,0.9260790127894091,-1.0227458879906466,-0.43929871482003147,-2.2145233287125334,-1.1873804618966057,-0.6289171516206853,-0.4974891609908663
50,0.9271915900446255,-1.037060986215425,-0.44144230160731157,-2.250928356778703,-1.1937994011136808,-0.6369706102874303,-0.5038735727818042
51,0.9407427718368218,-1.0361112974006144,-0.4402091544761757,-2.2195689933623153,-1.175083534412942,-0.6431478232416588,-0.5085735193056273
52,0.9302860602391403,-1.047137964675711,-0.4418834195887126,-2.242424095718739,-1.1781183508855266,-0.6526481454058913,-0.5165363240664967
53,0.9280673592391798,-1.065975802076449,-0.4555518588207314,-2.30946880810208,-1.245370206804687,-0.6619711624037958,-0.5264983963026124
54,0.9352259455574522,-1.0674077660673826,-0.45331822220924356,-2.2906500434801194,-1.2133795779247745,-0.6683856120124755,-0.5307031590289181
55,0.9400254823443757,-1.064771561970133,-0.4511301881080982,-2.2650626034007777,-1.193507509554209,-0.6708485882171228,-0.5331479382068207
56,0.9305133222941442,-1.0761213406096841,-0.45383308493271857,-2.280848983542436,-1.1933866982808563,-0.6774736039863107,-0.5393441513105568
57,0.9407544688228613,-1.0665652963148449,-0.4462100739535357,-2.218816146385166,-1.1388017470624674,-0.6770248898216653,-0.5389839232650109
58,0.9392756648815467,-1.0668099700386624,-0.44167529564195057,-2.1984891631569075,-1.1020563338279055,-0.6807655156566972,-0.5409998003981514
59,0.9332733543259859,-1.076127535551296,-0.44703032584632507,-2.224576098191077,-1.1249807347773857,-0.6877407388319547,-0.5479737933705523
60,0.9380059586505763,-1.0759870933064317,-0.44618089864605814,-2.203802810304596,-1.1109239117901908,-0.6931386733946241,-0.5540931248206868
61,0.9345741680767061,-1.084068775319089,-0.44858880464261874,-2.2193483340682048,-1.1202720649944382,-0.7015176366302298,-0.5595639987012693
62,0.9320490473042015,-1.0911203943126961,-0.4527788426861568,-2.221629525537901,-1.1252052719160426,-0.7080938622164958,-0.5656332534465187
63,0.9334544353617923,-1.0976099282525804,-0.4569667647018178,-2.2288062137215636,-1.1413256593180678,-0.7153837577988861,-0.5733934536125489
64,0.9369138959931799,-1.1007069226482464,-0.45796186778694276,-2.2233950063589027,-1.1370881357471827,-0.7178280790699457,-0.5765959994405363
65,0.9281081081081081,-1.1208498940860896,-0.4668326726418987,-2.290965983539625,-1.1796714449072427,-0.7307586912353726,-0.5865029677345666
66,0.9405143721633888,-1.1237856990216055,-0.4656301209117972,-2.2860487837512666,-1.1641121781174677,-0.7348508490026047,-0.5881115509146096
67,0.9344913301806718,-1.1324352686237353,-0.47072910570819176,-2.31277011954723,-1.190565297800839,-0.7359444541240258,-0.5909204156623258
68,0.9340089274942696,-1.1379735778854052,-0.47341253669876293,-2.3180255278829254,-1.1982195462075975,-0.7389770731647683,-0.5933313116272134
69,0.9337946455550855,-1.138934908177765,-0.4722029295469774,-2.297909851757972,-1.1815973630839216,-0.744490955682468,-0.5975012414038308
70,0.9367660067718024,-1.1486693314718197,-0.47669922877567683,-2.3194593005636106,-1.1942648524787949,-0.7497864391299243,-0.6013182477371826
71,0.9371247647779205,-1.1565477632591747,-0.4789767531535994,-2.3377190451601084,-1.1981085341783049,-0.7572194204787088,-0.607276719302854
72,0.9337589545304679,-1.164353789923021,-0.48034416475932185,-2.339037697006274,-1.191157288046044,-0.7639755925440959,-0.6144443258614085
73,0.9335101573331726,-1.163252375274018,-0.47680666904173336,-2.308774938182962,-1.162463613289781,-0.7661089050225286,-0.6151983886551835
74,0.9396890690218378,-1.1677482977052058,-0.47751059670261636,-2.319549479356359,-1.1650382135506623,-0.7694389207774229,-0.6171842350041755
75,0.9363679980808445,-1.1734891316142817,-0.477655993862606,-2.324897598550111,-1.1579606515018608,-0.771111759830103,-0.6181201247815755
76,0.9398120435771579,-1.178393411022374,-0.4756839809441133,-2.32864087807937,-1.142997106338437,-0.7752505703882817,-0.6208845012089416
77,0.9441111747505502,-1.1776870737178173,-0.47322801409709536,-2.3154088677956954,-1.1253642775898673,-0.7782470875533285,-0.623026820584708
78,0.935574064808547,-1.1855005013135353,-0.4749364512111708,-2.3290060315319248,-1.129449750425707,-0.784181132081941,-0.627626454589884
79,0.9340856551891957,-1.182391579390574,-0.47205462044374646,-2.2923485994782467,-1.1015420684656567,-0.7887852884818599,-0.6323766077820513
80,0.9334622590197619,-1.1938814480092088,-0.4803454635176476,-2.326657878630443,-1.1463617458065338,-0.7963983725564514,-0.6395352542528513
81,0.932924998498769,-1.2066632931519097,-0.48666743279267716,-2.3704470568375733,-1.183448126070292,-0.8034289893538985,-0.6451738472452757
82,0.9368520263901979,-1.2035740592777517,-0.48428894743996437,-2.3553968096896565,-1.1684550082535483,-0.8047570767968756,-0.6470049300754731
83,0.9416010302177233,-1.2029467742539928,-0.48181681221094214,-2.3396214062248366,-1.1500183306211649,-0.8094284264368683,-0.6505959629598838
84,0.9342184489402697,-1.2090776784344017,-0.4835169697236042,-2.3452913292234934,-1.1515872750703449,-0.8144846133016119,-0.6551831791458348
85,0.9371262029812684,-1.213736056239408,-0.48328308917921076,-2.358073974116218,-1.1507696107860899,-0.819992378305117,-0.6593870941959026
86,0.9370999910695681,-1.2191038383824555,-0.484974237112043,-2.3696175128222468,-1.1570132087865077,-0.8238765124160613,-0.6620342867530217
87,0.9316632122795951,-1.2334600217682072,-0.4931964905076302,-2.4281922072168323,-1.2003051876593114,-0.8321169766412571,-0.6696801177214947
88,0.9316078008447919,-1.2413138860607416,-0.4956455850278833,-2.4458576571145647,-1.2125226150800457,-0.8403142717461666,-0.6757201094902127
89,0.9299113336148139,-1.249718651974727,-0.5000373501629765,-2.4662689711080876,-1.2280084296554787,-0.8461163158536987,-0.6810053035303625
90,0.9349629894937918,-1.257183602311816,-0.5050991633810055,-2.485119549017315,-1.248638040428101,-0.8506204152461483,-0.6849996503152469
91,0.9332313965341488,-1.2580674610105722,-0.5046698487758824,-2.4726849612793576,-1.2407298306315964,-0.8560501252697692,-0.6892766654160535
92,0.931953104024343,-1.2697793461814515,-0.5097577174373842,-2.5100286385592563,-1.269169347349504,-0.8595748349053589,-0.691360248942663
93,0.9374851860630481,-1.2751119577894883,-0.5112024564664508,-2.5231561643651923,-1.2714378599660492,-0.8648714844745058,-0.6949805101770882
94,0.9289597896875187,-1.2857353492889554,-0.5151848325828912,-2.5524419912395113,-1.2894322963755482,-0.8714368860846189,-0.699922810784597
95,0.9375489074820923,-1.289057168722711,-0.5151735258146043,-2.551963913140705,-1.2820873629580514,-0.8780450043618323,-0.7040312517639186
96,0.9366679867182502,-1.2903337927534229,-0.5142680536808983,-2.5318101333545,-1.2633474856823688,-0.8805744214435727,-0.7062107209643382
97,0.9376048406422238,-1.287873292230714,-0.5127549195503267,-2.518277645161101,-1.2566130497445953,-0.8811769146101117,-0.7084880234865657
98,0.9356801259156123,-1.2950652016733,-0.5149992996945262,-2.5330264879316546,-1.267834563530007,-0.8878906501081434,-0.7133447582763941
99,0.9360489786021701,-1.298573693681667,-0.5154782485726551,-2.5238075052420124,-1.2646982305644328,-0.8929935668166348,-0.7175765014307011
100,0.9364930911723888,-1.3040836110856973,-0.5171470745751873,-2.532961910676317,-1.2693177757880336,-0.8980420539352234,-0.7210415745973651
101,0.9294717246009705,-1.31005587819884,-0.5199600345652771,-2.5502245514890594,-1.287572519881482,-0.9013867834654848,-0.7238221104755239
102,0.9385614989422786,-1.3105385127989007,-0.5201197435207693,-2.5391792896205714,-1.280484141928427,-0.9050295182456898,-0.7268925801380907
103,0.9317970134903705,-1.3165938693271375,-0.523577418635794,-2.550954558426271,-1.2932768253157432,-0.911061683187517,-0.7318921552994228
104,0.9330978599626013,-1.3210048649792023,-0.5257743710608109,-2.564482684761285,-1.3079534108666293,-0.9141640754446114,-0.7353201815357295
105,0.9291315017657269,-1.3321988569571837,-0.5301234492582234,-2.6058148538021677,-1.3307283407641997,-0.9212391924634852,-0.7402492586407117
106,0.937546914877646,-1.334797255890313,-0.531888323763834,-2.5978167099659677,-1.3272331368059798,-0.9230070895967096,-0.7424416102423317
107,0.9355314220390482,-1.3374160545422207,-0.5336201567087616,-2.6037698080945746,-1.3382289648743917,-0.9297055879588842,-0.748597612421511
108,0.9358839604792937,-1.3398751630424461,-0.5341213693405134,-2.6074003402991854,-1.3355937483229863,-0.9322652828950013,-0.7499597645256224
109,0.9365625471555756,-1.3423341957794115,-0.5331027027169664,-2.6048625740874227,-1.3291237936071691,-0.9353833517306129,-0.7524682344253886
110,0.9397833053563254,-1.3409610463048107,-0.5308065537211863,-2.575929168425337,-1.304551735094281,-0.937496739704248,-0.7538392920263218
111,0.9387911013323554,-1.340591114047753,-0.5295977399441917,-2.5664793496529636,-1.2934262552085747,-0.9395575681414919,-0.7558961803138512
112,0.930432955023119,-1.3472913891183849,-0.5327698053516371,-2.5780787056805905,-1.303336212961092,-0.9448733795397348,-0.7603957883436075
113,0.9346612343443489,-1.3488810822207316,-0.5329695336872213,-2.5778835070408572,-1.3063950062781953,-0.948013327382352,-0.7630250203528186
114,0.9457287979067261,-1.34270008542575,-0.5277640367597533,-2.537353835942815,-1.2643227587280608,-0.9491033545988052,-0.7639678540798179
115,0.930835821795916,-1.3522936178167295,-0.5333279519594324,-2.572308766784148,-1.2934563705780908,-0.9560271756483394,-0.7698916988638211
116,0.9340593585447583,-1.3597650767737897,-0.5349461221796793,-2.59716240389625,-1.30298357213568,-0.9606095530394366,-0.772680415253751
117,0.9317798143012179,-1.3678844335438076,-0.5397465263852709,-2.615880336488753,-1.3245335027915,-0.9671700321420547,-0.7775038302210895
118,0.9397185849891646,-1.371871599463974,-0.5386999234553844,-2.616377831244377,-1.3173064253622915,-0.9716756524709323,-0.7811256250212409
119,0.9285650504509331,-1.38654991391372,-0.5460440671374938,-2.668017808171648,-1.358250885664437,-0.978695828101005,-0.7864995558984954
120,0.9330126277811185,-1.3923577634670914,-0.5482019915542314,-2.6794670090444526,-1.3619877678822772,-0.9859025921858547,-0.790285716650666
121,0.9423129416760183,-1.3928558323509435,-0.5477984605635227,-2.671263321706396,-1.3520163918389143,-0.9895499791718116,-0.7930496285190983
122,0.9415380942433376,-1.3939055889269882,-0.5469614931480563,-2.6663136367264393,-1.33947070639785,-0.9943448271781469,-0.7966604552296488
123,0.9354038381060561,-1.398185836291272,-0.5486220491454006,-2.6724384883087984,-1.344085481218204,-0.9996829419454649,-0.8013209113606625
124,0.9397782731819003,-1.3981530032584368,-0.547820927761117,-2.6622506996253366,-1.3363880213567354,-1.0040891435609307,-0.8043859357813469
125,0.9328472052721504,-1.4022644358932517,-0.5505631622516102,-2.674929449422869,-1.3509356835465622,-1.0076172861033024,-0.8077996225582662
126,0.9339668174962292,-1.4059172561687825,-0.5526825258841375,-2.6757066681360917,-1.35798345918257,-1.0103753266306081,-0.8101864822684761
127,0.9373641632455929,-1.4069725156134005,-0.5526879117710044,-2.6720940321845954,-1.3579192961209527,-1.013030713599839,-0.8125877625267196
128,0.941252208282181,-1.407335995989291,-0.5507253679036179,-2.6652423271027015,-1.3501336367673886,-1.0148853921077208,-0.8148925756168024
129,0.9352082699908787,-1.412963300965129,-0.5532013203085275,-2.678036009999943,-1.3563226021912835,-1.0191883471725343,-0.818601229775026
130,0.9410112359550562,-1.413342180537596,-0.5514136754870893,-2.674076071076384,-1.3482214874858713,-1.0221022893334661,-0.8204684603613208
131,0.9400207140246132,-1.4153222862584516,-0.5524954492001987,-2.676492475450431,-1.3497834725238669,-1.0270825048156476,-0.8238154572907711
132,0.925184341466339,-1.428943161258602,-0.5604458317987095,-2.722512755184559,-1.3908841778285423,-1.0351820504963682,-0.8304519208587496
133,0.9276784635825582,-1.4358562050851782,-0.563339796251212,-2.747903509563123,-1.403691574188781,-1.040896043067863,-0.8339772329346932
134,0.9408866995073891,-1.4386582684450193,-0.564996196757842,-2.750511519249013,-1.4035544729570195,-1.0449483341797874,-0.8373666300881342
135,0.9403400496157802,-1.4366233392349521,-0.5642018120799348,-2.728727830016516,-1.3920023428975181,-1.0470849059367666,-0.8401375066385607
136,0.9374212137583289,-1.4381991254156579,-0.5648959206057433,-2.7217378233776914,-1.3894908578434846,-1.0483079926347632,-0.8406236398174932
137,0.9386081292968279,-1.4407388580262268,-0.5653028032540859,-2.7260815530590987,-1.392819008943428,-1.0527670983717505,-0.8453003242024926
138,0.9439908752551327,-1.4370167397896372,-0.5617199813231625,-2.6981769801289848,-1.3697189459615737,-1.0536257896148393,-0.8460072489451357
139,0.9356856407493865,-1.440205744596953,-0.5635805506507457,-2.6978529083696547,-1.3687313330659447,-1.0572244319140447,-0.849951156886073
140,0.9371057738961669,-1.4426144170373307,-0.5624235702397662,-2.698657909307496,-1.3604030287849735,-1.0617604274236914,-0.853343043192317
141,0.9374905677462195,-1.44081342023845,-0.5608899108277312,-2.680468599264018,-1.3457347007809415,-1.0641945251150613,-0.8555540241773669
142,0.936556163889056,-1.4438375012215399,-0.5613660320720957,-2.6913362681077455,-1.3478235092056416,-1.066452421204832,-0.8576749583866431
143,0.943232879995207,-1.4410301272328274,-0.5583925242029568,-2.6708626580102597,-1.3263700321955243,-1.067774315522137,-0.8590460682136064
144,0.9334334184056448,-1.4455855246719518,-0.5592636302943546,-2.683099631512115,-1.3275210613471207,-1.0702989132569158,-0.8617350151697596
145,0.9342598187311179,-1.4515217650857992,-0.5604900200600199,-2.7056360920257867,-1.3393914091788666,-1.0741250213811193,-0.8639499173811146
146,0.9339812836638282,-1.4582188837539014,-0.5643651020227807,-2.724412281684701,-1.356661928404462,-1.0783743994717636,-0.8671619131310796
147,0.935744668014118,-1.4624515869806822,-0.5652644318880513,-2.734385078278519,-1.3574464925216867,-1.083615882802011,-0.8712986514637638
148,0.9378917724010538,-1.465372847832961,-0.566842843547688,-2.7446934728424517,-1.364912289538926,-1.0874715414201934,-0.8742323433817426
149,0.937920114719326,-1.4658351041923083,-0.5664019690390472,-2.735004512927653,-1.3587784088540098,-1.0907966373770188,-0.8772783780506198
150,0.9383630238839489,-1.4651556827193646,-0.5675532755012412,-2.7207005881205224,-1.3540373992747705,-1.0925552885572143,-0.8791978261291692
151,0.939739949185473,-1.4680442667196274,-0.569010077731413,-2.7218099991862856,-1.35926999745787,-1.0960017244235583,-0.8825096245804533
152,0.9430114339155882,-1.4670576104596331,-0.5666959068009364,-2.708312517539031,-1.3402727623989275,-1.097316180004445,-0.8830404804871159
153,0.9255889618605773,-1.4772736538599518,-0.5729398074210201,-2.7457696651438668,-1.3742081464981515,-1.1029529944057166,-0.8892167518456886
154,0.9396807159702485,-1.4733382702781999,-0.5697229023253916,-2.720395477360549,-1.3475375531271179,-1.1037741950875994,-0.8908283474913941
155,0.9385342789598109,-1.479650710796988,-0.5723069588955455,-2.7389913440726397,-1.3629350625091259,-1.1087170489726879,-0.8941306596968491
156,0.9336590695274802,-1.4843811312580464,-0.574317254331858,-2.748353124976018,-1.3697594043517156,-1.1122787158438807,-0.8969613191771328
157,0.9321737557652308,-1.4911872528639836,-0.5771374018257116,-2.7675041247040677,-1.384386841122495,-1.1164277455964382,-0.9008565697316161
158,0.9374397880539499,-1.4951830994327793,-0.5776644181500906,-2.777944617711407,-1.3858997534989532,-1.120384462972909,-0.9041326568410465
159,0.9390269746601677,-1.4999856219377414,-0.5790053941901927,-2.788036700049973,-1.3891785452190804,-1.1238637617116085,-0.9070963339765544
160,0.9378764153216093,-1.5015398773144542,-0.5784242273717307,-2.7862566644639934,-1.3852942321798485,-1.1265127387635223,-0.9096734719658075
161,0.9402477897395802,-1.5033909121455018,-0.5770328614474118,-2.7835007159979623,-1.3743471562401242,-1.1288665471013022,-0.9108031506488918
162,0.9365896763970991,-1.5046744461366819,-0.5762145110804862,-2.7763340438632236,-1.3651562233201844,-1.1332541498041726,-0.9139668983134582
163,0.9382871159771455,-1.5064832634317387,-0.5780198523341848,-2.7805634016013285,-1.3747896441231844,-1.1356694183147766,-0.9168429910388092
164,0.9419288666324777,-1.50666857072496,-0.5766293655668591,-2.7715222628828275,-1.364926124112679,-1.1387322993191975,-0.9187011181476061
165,0.9370191720600806,-1.508628990287817,-0.5785606083977078,-2.7726336555595132,-1.3738162651159382,-1.1405162993814049,-0.9200520056617533
166,0.9371929718814984,-1.5143246149149099,-0.5806902395729752,-2.7929175823954795,-1.3861773224516634,-1.144089679125135,-0.9232333089144732
167,0.9368584569461789,-1.5150234699998328,-0.5808046074458848,-2.7909393449466426,-1.385018884666192,-1.1476913298712808,-0.9261453856190655
168,0.9340597518727978,-1.5201483307816617,-0.5831657041104777,-2.810794915964302,-1.3977806112087638,-1.1512274023678803,-0.9298870827928396
169,0.9396911455636441,-1.5207919473779883,-0.5825492051041904,-2.806980987108023,-1.391335355074383,-1.154804192644652,-0.9322387111568177
170,0.9370123634617693,-1.5234172415273544,-0.5845244263807582,-2.8131706555205347,-1.3963104803290023,-1.1572051295685244,-0.9333059491784121
171,0.9364654186480467,-1.5251348153446205,-0.5858850151320228,-2.8100230414065206,-1.3995040015834805,-1.1585868446576013,-0.93497606411667
172,0.9351787284358609,-1.528798646591396,-0.5878845175972242,-2.820893029975023,-1.4086376782246253,-1.1609542261131156,-0.9368032383078344
173,0.93973330078423,-1.528880449166947,-0.5862057907890688,-2.815184086181798,-1.3977982857249764,-1.1616023033282983,-0.9367201577507283
174,0.9344852629667736,-1.5306725630063092,-0.5868935031020188,-2.8196669799895187,-1.4027089186438688,-1.163629964532869,-0.9379401242393715
175,0.9391272793250476,-1.5333920495765545,-0.586732259272843,-2.818653424815369,-1.4023714665880962,-1.1688732082270223,-0.9415083163233877
176,0.9370642145967177,-1.5351116766980581,-0.5873674443094595,-2.821118520812292,-1.4055834409592085,-1.1709282828023782,-0.9440888077547237
177,0.9399336949969861,-1.5367461033384415,-0.5873812626402337,-2.8218445394574343,-1.4061912122232143,-1.1744225607009797,-0.9466181202824016
178,0.9304295584259538,-1.5440915766868382,-0.5920900442799771,-2.8441537409451825,-1.4292860208964144,-1.1783795792872576,-0.9513625576592776
179,0.9376942340765773,-1.5482061477347728,-0.594263461810985,-2.8520812363446475,-1.4419969386621938,-1.18423517970714,-0.9559257551631108
180,0.9360560305621248,-1.5507228769822536,-0.596152202841903,-2.8564862985973094,-1.4477425599371685,-1.1880276032281725,-0.9592608393461701
181,0.9337779337779337,-1.555936480795735,-0.5988583732789187,-2.874121425442221,-1.462211345761523,-1.1906518165080484,-0.9618195265101546
182,0.939587366892546,-1.557294534101528,-0.5980899845452231,-2.8732251393581367,-1.4562584903772748,-1.1923983434145924,-0.9636369357058631
183,0.9376725838264299,-1.5576801655314882,-0.5961281626728342,-2.8642711511664647,-1.4435762333758357,-1.1944050791350223,-0.9646753372853081
184,0.9415617736726131,-1.557787963760596,-0.5946887472169258,-2.8535760152909146,-1.4289570749962666,-1.1975362310199817,-0.9670202327058582
185,0.9430530082083045,-1.5589987438548982,-0.5945902636615134,-2.8522625924375564,-1.422976625376318,-1.1997952727759555,-0.9687781241396881
186,0.937530105973025,-1.564519678456857,-0.5981506970604942,-2.866470478584067,-1.4386792563778557,-1.2041147407175634,-0.9733589605848822
187,0.9388470723375956,-1.5663587851176695,-0.5983958493569296,-2.8684858885931277,-1.4350937175827636,-1.2065379847001547,-0.9754457619335152
188,0.9416528676802649,-1.5682871074081066,-0.5990953482404414,-2.870553396283313,-1.438268519617617,-1.209507403290568,-0.9779464487276447
189,0.9376276560070725,-1.5683412479082832,-0.597590462400764,-2.8614694597528967,-1.4235606265178438,-1.2114071491387495,-0.9790437575703694
190,0.9336682200568904,-1.5737623541577324,-0.600430977749446,-2.8739293094799785,-1.4345663962208541,-1.21434050915103,-0.9811809095002259
191,0.9306577140241111,-1.5796181942848464,-0.6021341001191223,-2.889596799914436,-1.4437053267622686,-1.2188078763013441,-0.9853073649855839
192,0.9390802853240249,-1.5807161952216795,-0.6023084635305332,-2.8811777905414537,-1.4383056123827567,-1.2213021017106376,-0.9877316631554575
193,0.9399642391732582,-1.5816511602592889,-0.6016817384078279,-2.8774741101608097,-1.4342529823070582,-1.224324132371405,-0.9902377443362108
194,0.9442364472042127,-1.581088261215072,-0.6005758244682924,-2.868806717773857,-1.4228445388169646,-1.2266196107638927,-0.9916174859310987
195,0.939832075414507,-1.5834617549467238,-0.6005311694481399,-2.8729245096278397,-1.4230439888909603,-1.2286871040177891,-0.9926623534004444
196,0.9364956322113235,-1.5869301460852876,-0.6021492195509729,-2.879287231757003,-1.4305135908045987,-1.2321044719181549,-0.995340559546663
197,0.938989862087862,-1.5863596807358487,-0.6020318145996014,-2.869683585382559,-1.428089415584833,-1.2347670270415998,-0.9988822810477685
