episode,service_level,rebalancing_imbalance,projected_starvation_risk,projected_congestion_risk
32,0.9444596277064164,-382.25999971190345,-13.005909972074095,-13.595534139740634
33,0.9394678289493736,-381.10944705400743,-12.571223989254952,-13.559719862953116
34,0.942739061423737,-383.21831928093934,-12.180103346032297,-13.399983393230142
35,0.9392062537582682,-376.34283911327327,-11.726487882018688,-13.237469947271745
36,0.9474530018192844,-382.8919176931509,-11.437622966837116,-13.251251262945143
37,0.9434097850170668,-386.9520922989029,-11.290708583209415,-13.242653997937845
38,0.9413838432122371,-385.52873977802943,-10.914755847559046,-12.92095879988457
39,0.9442040468064359,-384.7173818514111,-10.577667235827315,-12.901090085892971
40,0.9393105135970145,-388.37399457492785,-10.422264466570308,-12.787143934830025
41,0.941040774139429,-382.967903792579,-10.11678587031905,-12.55841675700658
42,0.939853747714808,-385.99898943835075,-9.819846988644569,-12.39656774245472
43,0.9423900118906064,-392.4849725938939,-9.63955034228423,-12.38969817200603
44,0.938787219906988,-394.1639251503303,-9.460368582801237,-12.318337081931393
45,0.9394701392007184,-394.15044703414867,-8.803335985330678,-12.112041388363279
46,0.9366246180839156,-397.70592725301714,-8.469273754314887,-11.949821073795475
47,0.9413397706698854,-395.85551536626355,-8.109231840301925,-11.820715046042716
48,0.9445455096719423,-393.7399385100878,-7.718261926011125,-11.676037519814818
49,0.9422767924814309,-391.9518368351105,-7.372372582152495,-11.535420751239634
50,0.9413451200573408,-388.4667981589538,-7.2030425796162465,-11.360663683654588
51,0.9400657305049298,-387.78584505673,-6.894351058166723,-11.25034513644759
52,0.9470342826047524,-388.53803676931886,-6.618608890675254,-11.167865226486207
53,0.9435892792466498,-387.8025774155907,-6.581133775828603,-11.048016674845604
54,0.9411516811655278,-391.9905887421859,-6.332697988754489,-11.069475949803337
55,0.9398489480309297,-392.03955651854915,-5.967794961283456,-10.846473193445947
56,0.9447527068774182,-392.5685143974004,-5.86350107122761,-10.779167046483932
57,0.942377605428987,-393.85508615126867,-5.716461094850489,-10.721345171993208
58,0.9417819623989585,-398.0724739481903,-5.662756788549831,-10.611472541395596
59,0.9425097071306023,-396.9065582128729,-5.21419164175308,-10.395798918940532
60,0.9370741721460236,-396.853504188629,-4.9841028032971915,-10.314727437358593
61,0.9405919788664745,-393.50406945738325,-4.9094344054822034,-10.252810633548886
62,0.9440802392676958,-394.8778636880251,-4.615944055021367,-10.178556165716017
63,0.9387965546524324,-400.5786460630718,-4.566357177021217,-10.063150032902419
64,0.9429837785684134,-399.23937871911875,-4.37588772550345,-9.984128355250883
65,0.9338295115557297,-402.1328421785604,-4.152587739296153,-9.89039918245195
66,0.9392144545155404,-401.4801304841762,-4.03661622232041,-9.832890499243979
67,0.9426007604562737,-400.20366752400287,-3.9098607354089747,-9.739919195462045
68,0.9424678274034822,-398.9491790667859,-3.7911315009370186,-9.68026154029682
69,0.9421437085485498,-404.32687887656414,-3.729644257289545,-9.67017933329389
70,0.9465782745704263,-408.49652745983934,-3.436439025982217,-9.560200501235236
71,0.9435674704208477,-414.10661926889605,-3.321023068068879,-9.508664280382698
72,0.9415220373352419,-411.8847817589812,-3.080468893908959,-9.30605293673382
73,0.9430921052631579,-413.82044129150864,-2.871034291016248,-9.158489469561541
74,0.9440243424818486,-413.0590668037855,-2.6516011473623875,-9.003255153258817
75,0.934824147608527,-409.79449164137964,-2.359535572630391,-8.82366179283529
76,0.9383531091087519,-408.25659760106174,-2.2708253081294814,-8.69629001440481
77,0.9394860375541647,-406.20667827359745,-2.112378621862723,-8.542196378128116
78,0.9439962031324157,-407.9311417344545,-1.9699960041366167,-8.482865077320918
79,0.9433621823297349,-412.2878658941071,-1.8267092762847175,-8.335741642494384
80,0.938876404494382,-412.00896169944315,-1.613254696288913,-8.215689787257924
81,0.9409145607701564,-410.17050824729995,-1.3359055702894496,-8.04960626978806
82,0.9420535822523942,-412.7176388128306,-1.1245471248410164,-7.927464577267123
83,0.94598579682234,-410.9633597596805,-0.875153117961585,-7.769986001202758
84,0.9417484469253624,-418.077229050972,-0.8081540454985406,-7.701935613417408
85,0.9376746701926255,-414.9547612942594,-0.6724663333771814,-7.536943033058269
86,0.9384858514476548,-420.62853986290236,-0.628689829694208,-7.478189115323997
87,0.9431677112665395,-421.34180435621954,-0.5494833950741506,-7.4457418764106515
88,0.9415986364044138,-422.40244137353955,-0.5544380401551807,-7.364588957349871
89,0.9438833442897269,-427.0531134300958,-0.4627742547255754,-7.322307514766244
90,0.9413457544650804,-429.71860413425543,-0.42802468873134447,-7.235985071321151
91,0.9418932436118942,-431.4036803804508,-0.3061090655100498,-7.144066188481373
92,0.9423257504619392,-429.7176515463946,-0.0942896653202285,-7.051785726021914
93,0.9406664700678266,-427.6212832946971,-0.010810463074728846,-6.9143174107079926
94,0.9433699987912486,-429.93532413671574,-0.0009309822275032846,-6.826732752458743
95,0.945974448595878,-432.1508748982849,-0.0051337904274900495,-6.7407310192702
96,0.939805766860098,-429.3715052622374,-0.016016748586985666,-6.578455239457576
97,0.9460273056222823,-432.0446352946027,-0.0012252774476476335,-6.516866371366697
98,0.949894419306184,-432.30407781598706,-0.0007605204841004806,-6.409794989211655
99,0.9429086538461539,-434.0631609423804,0.0,-6.372985882350707
100,0.9425608054831079,-427.93868753615646,0.0,-6.179350652647997
101,0.9451429980276134,-431.86526011647294,-0.04042199273058339,-6.122743116282901
102,0.9421897192590131,-432.62039793863823,0.0,-5.976789001626637
103,0.9401141545616525,-436.55290668906053,-0.0035070654978340164,-5.865767494576316
104,0.9436376621830734,-434.27138797989613,-0.010411549863828834,-5.747375300058372
105,0.9413060534733538,-434.00169980554375,-0.0016346318640188787,-5.653055069562376
106,0.9457587124878993,-436.77311709862926,-0.018510371548924584,-5.607263454189352
107,0.9432624113475178,-437.52741867455774,-0.05243744046689588,-5.510500480928037
108,0.9377242286534322,-438.6173207831879,-0.018401791502562704,-5.4259299054721835
109,0.9431918454282672,-440.536212362606,-0.019540882813234208,-5.3879549494018875
110,0.9461426048833952,-444.78257486249015,-0.00800717309236718,-5.283601459466188
111,0.9370302721801359,-450.1251001195998,-0.06854803682278124,-5.263869267098256
112,0.9417472820389949,-451.17634850497365,-0.016068711539700496,-5.126161092981396
113,0.9433403805496828,-452.458910778418,-0.01647140566408077,-4.9700144817255225
114,0.9450100591355239,-450.7629215532357,0.0,-4.818228197352389
115,0.9386462554404923,-450.47442378739527,-0.020510975841958382,-4.67109171416733
116,0.9465541490857946,-449.90836887146514,0.0,-4.526341669300016
117,0.9386093130089789,-449.259298804465,-0.01534849353129988,-4.400137676327789
118,0.9411192509955315,-452.59717149935625,-0.014219822846827714,-4.3808055349461394
119,0.9478714688836969,-455.36281072497826,-0.01097543561720667,-4.286279747282948
120,0.9405575539568345,-454.3641895005315,-0.0034498690136482322,-4.1704120733384675
121,0.9388409744288092,-456.74071809494495,-0.00027057093596281315,-4.096929218739637
122,0.9403965635125896,-455.69180395493845,0.0,-3.99591012921858
123,0.9454583222054067,-457.05491692757647,-0.001180545886271844,-3.9482900041352376
124,0.9502833512023281,-460.1159294652542,0.0,-3.930583310682398
125,0.9407808202798039,-462.7694665737522,0.0,-3.8963282460974846
126,0.9373681990721214,-463.6441641669571,-0.008046198957903795,-3.8189578345726107
127,0.9396300195518124,-461.69944243444775,0.0,-3.7087612682189186
128,0.9437595152094093,-459.58779704112976,-0.001927948589023638,-3.5857600466767705
129,0.9394465247967851,-461.14501123453095,0.0,-3.4875791147727804
130,0.9478035240164132,-461.82178639874496,-0.00496784086061088,-3.4299895972012684
131,0.9411515536594959,-464.5941930723924,-0.0008054435956391727,-3.3667659278518296
132,0.938705672148027,-465.19055944637313,-0.005153482398940196,-3.3105405736995994
133,0.9379798283907873,-466.834033737847,-0.012563715833159033,-3.295669358470288
134,0.9380698176583493,-468.1483024778141,-0.0008914641593213041,-3.2417414144459187
135,0.9402407179517964,-467.6766666521253,-0.0020446485512416335,-3.1492021047553713
136,0.9416472157385796,-472.1021451435655,-0.030437285102979772,-3.1384709819217638
137,0.9384211162116454,-472.35541220801775,-0.0045155962805835965,-3.069066178805408
138,0.9448483557935083,-472.9969031083562,0.0,-3.015656973756992
139,0.9491453380696481,-477.84505971907157,-0.01016420210584865,-2.9979375683168112
140,0.9426490263118775,-476.3358177450481,-0.013177583760523609,-2.934979889770785
141,0.9426767137496568,-478.61314123799104,-0.002562751400378062,-2.878995886268464
142,0.9444727916679173,-478.5128875341943,0.0,-2.777711230904518
143,0.942170575563579,-478.06434456614664,-0.0044541663885172365,-2.6486150462004403
144,0.9426293622141998,-477.855573804967,-0.0010691651285148179,-2.540938476191743
145,0.9414113305707631,-477.46785617946597,0.0,-2.4269972252300143
146,0.9476392795164862,-477.3650124535417,0.0,-2.3425272690081576
147,0.9418123135010048,-477.2773958798316,-0.014341259021779537,-2.2691839949359998
148,0.9390026714158504,-476.5377236797524,-0.003045677736320042,-2.2111630137344562
149,0.9497752945463379,-478.77976192682576,-0.020056028957188363,-2.2051089154330317
150,0.9512982162598225,-478.84890952697356,-0.02131052891536668,-2.1470118891093577
151,0.9381554181231514,-478.84520892417197,-0.0010980898356302404,-2.0897717820653092
152,0.946789945810244,-480.27472015791494,0.0,-2.058735090235181
153,0.9393631335027657,-478.5377077033699,-0.002249806357392281,-1.9699805415551526
154,0.9361096819103538,-479.7231141497935,-0.005945115832800807,-1.9411819899550828
155,0.9442764709439438,-481.54678230894564,-0.0010232258577587176,-1.8734604788368732
156,0.9455693907156673,-482.2903213457397,0.0,-1.7981059323105575
157,0.9380426917510853,-486.3700943260145,-0.03386387823186549,-1.7955450260436376
158,0.9429982726749295,-485.8049152686837,-0.01018948676735102,-1.7373685544268782
159,0.9357648177872897,-485.662939056797,-0.00874987147615078,-1.676643416011984
160,0.9424978081446322,-487.00560346393087,-0.0004245245643302555,-1.6565997057410495
161,0.9362238841405508,-485.79361722944435,-0.00034842611304276356,-1.5815410285572726
162,0.9441003172684695,-486.07816211582076,0.0,-1.545131126332972
163,0.9440923224109065,-487.2204060588878,-0.0015704803916501058,-1.4971132271389942
164,0.9470475160689614,-487.5378694399034,-0.0048481982762782075,-1.4537579313838502
165,0.9446536711759211,-486.13067214998426,-8.824821238562397e-05,-1.3917433664981096
166,0.9409173204586603,-488.3447939070439,0.0,-1.351920295269794
167,0.9451715278827263,-490.4977592895461,-0.002123590995068359,-1.3183987318714847
168,0.9399904841203759,-488.91530574692507,0.0,-1.2280571064160342
169,0.9434948481480369,-488.8776447048089,-0.009476721797599933,-1.1822054811411242
170,0.9461547712103903,-490.68401921254406,-0.0038267474369898034,-1.134499210657674
171,0.9440331207881297,-491.16148324906464,-0.003140417759904585,-1.0738524728392531
172,0.9407169674215817,-490.65216116929844,0.0,-1.0142448626228455
173,0.9445479682616014,-491.05330375343016,0.0,-0.9820772491351718
174,0.9384414480077745,-492.4817780678113,-0.014997471465753425,-0.9714207654467353
175,0.9403052064631957,-492.3366487389178,-0.0002455636125698413,-0.9349337397140831
176,0.9437290368950647,-492.82692048205877,-0.002049835457083623,-0.9075401796902876
177,0.9479830148619958,-493.927775111168,0.0,-0.8753632159522644
178,0.9358788559936115,-494.63241955259434,-0.00023038018141300812,-0.8309482924604097
179,0.9443094124080939,-495.05733663866727,-0.00531724608249843,-0.792063427851961
180,0.9505151515151515,-495.01964082114006,0.0,-0.7296908557290871
181,0.9376827158284112,-493.2882907529104,-0.0018467137066395457,-0.6847682556869514
182,0.9410265744448489,-494.12780866836874,0.0,-0.654800574821997
183,0.9480692814026147,-495.04813503145937,-0.005086373143360365,-0.6144417840828461
184,0.9405178865439305,-493.36056532105215,-0.0002313803211540806,-0.5570168444551846
185,0.9415004062471788,-492.44456294123125,-0.006551019714514123,-0.5286269591596547
186,0.9381369569104238,-493.3153397489445,-0.0007294074599032336,-0.48644075208721943
187,0.9425495340631502,-493.9927443156041,-0.0033390288695412744,-0.4635406827345619
188,0.9482847680106955,-492.43365366653376,0.0,-0.4095939816393548
189,0.9443757352719375,-492.24866570201027,-0.009904945819728703,-0.384303577849721
190,0.9474140249185814,-492.897615517781,-0.007982790609386265,-0.3464751759020507
191,0.947536496350365,-495.2976304942626,-0.009560454176991235,-0.3460592508727519
192,0.9412600090648134,-497.5636862685944,-0.020335267963505627,-0.3374960064639754
193,0.9458757437554743,-499.0186072270917,0.0,-0.3101003703451418
194,0.9464722398333484,-497.93309974591585,-0.010274082690344612,-0.28171534667858084
195,0.9422216813216905,-497.163510155936,-0.0005334845878618483,-0.26756945429202134
196,0.9441063848734008,-497.0426012864996,-0.00011896159455754419,-0.2553997637244731
197,0.9404062243064649,-497.2084689371652,-0.01302076067257885,-0.24465066422065299
198,0.9426606858289559,-497.49696307844425,-0.0014986956800021396,-0.2212145965744963
199,0.9455141963573925,-498.2041238737513,-0.009884726230104722,-0.23554761460132861
