episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,gross_starvation_risk,gross_congestion_risk
200,0.9396182904997421,-2.934749500933117,-1.054096081431805,-1.6350714125678716,-1.40931042919666,-3.176959390303571,-3.6282104830546915
201,0.9394202291560715,-2.937940469937748,-1.0570694564436907,-1.654848514447852,-1.4190094498897374,-3.189956442353277,-3.639947753332775
202,0.9411232430475961,-2.938577251107954,-1.0625595929493417,-1.6437220088131381,-1.4219551253789458,-3.187299781876476,-3.645797676305197
203,0.9377697841726619,-2.9421302223101455,-1.0664226135110464,-1.6492576336950007,-1.4273832515935425,-3.192023173914054,-3.6510577013491208
204,0.9380196072588576,-2.942338715531869,-1.0680552275886086,-1.6471366685538826,-1.4255782949156877,-3.193321100545563,-3.657259064616846
205,0.9373623102113724,-2.949064633768694,-1.0765142351129025,-1.656689096316775,-1.4549336964390405,-3.193639794966284,-3.659613644513656
206,0.9294082306999099,-2.962291653040316,-1.087072689898258,-1.7243608149568708,-1.5137367025044233,-3.208047162235639,-3.6711176170630053
207,0.9395504884059261,-2.9664548928921475,-1.0881356956664774,-1.7225366367247665,-1.5128384001883604,-3.2126527331392833,-3.675355666195912
208,0.9367450163641773,-2.9726796467372023,-1.0903728824463628,-1.741742224369324,-1.524297497486789,-3.2190805964669034,-3.6866806647550923
209,0.9429050714435491,-2.974435906014409,-1.0891470967787735,-1.7286858969722534,-1.5010336611651933,-3.2151066350909114,-3.682716154129733
210,0.9455705819784227,-2.970026979207036,-1.0880745244466385,-1.6923782575613437,-1.4770522764626255,-3.2125958530097027,-3.6867530912890616
211,0.9412185525217599,-2.974082808800179,-1.0903161757310824,-1.6850100710330835,-1.477739413200617,-3.2161901247913844,-3.6837359033570096
212,0.9399063868337612,-2.9809582402106485,-1.0966325124269258,-1.6938082336688294,-1.506925164804404,-3.218137607437427,-3.6905516601158666
213,0.9415613786448753,-2.9771943574380253,-1.0883951678698858,-1.669717190423253,-1.4747965277126645,-3.229377808046561,-3.698828884754389
214,0.938725636287775,-2.9839898188994045,-1.0875234227895916,-1.6902613497563024,-1.4800881161008066,-3.240274899568103,-3.709012392448796
215,0.9421722846441948,-2.984897645813804,-1.0842041165661584,-1.674080985971102,-1.4580378216087908,-3.241112554333511,-3.7133935747469304
216,0.9400017963534026,-2.990043953892403,-1.0837654381043507,-1.6799275650422478,-1.4419634992472858,-3.245461135059877,-3.721626960841554
217,0.9435894382758313,-2.985657765201235,-1.0817325138960965,-1.6401260324076852,-1.410522798931248,-3.2452053183610334,-3.7264754122722517
218,0.9410491356047801,-2.9896828670991664,-1.0837069680440417,-1.660764726454413,-1.4220468863072975,-3.2548046918076996,-3.7341781001463987
219,0.9365557111779956,-2.9953868748720933,-1.0899973655174322,-1.6878639305696206,-1.4543101461318133,-3.2646859872008895,-3.7443588909587286
220,0.9356360271069051,-3.0043343694194204,-1.0969162073575622,-1.71591864223215,-1.4806651788534388,-3.2746860319995603,-3.7520593659523835
221,0.946482625015135,-3.002106155443105,-1.092039040849377,-1.6868600682676167,-1.4613219968149975,-3.2711369506282786,-3.756276738533186
222,0.9418143034899568,-3.0007254593838195,-1.0917992142111463,-1.6731582034814587,-1.4606401216022316,-3.272183160218912,-3.7579457069764755
223,0.937757712565839,-3.012359602096336,-1.1022629588009463,-1.7193795962667917,-1.5063421370086394,-3.2801195529518674,-3.7707343205579678
224,0.9361740327358689,-3.0213925994457025,-1.106697223034935,-1.7427788214818811,-1.5236257973859773,-3.2874840521791007,-3.7800799416667976
225,0.9367690605090778,-3.028150680902998,-1.1069459444367769,-1.7674141748245227,-1.5327965815412266,-3.309951781095859,-3.794454272067301
226,0.9426860308429406,-3.032020669431831,-1.1038210770632575,-1.7726733235619396,-1.5171503374369828,-3.3103210310635633,-3.7990625430884375
227,0.9451915301446584,-3.0311063351504433,-1.100227485320391,-1.7661447986923196,-1.4927001904851362,-3.3114652208643673,-3.802369403870195
228,0.9386336515513126,-3.033328492576787,-1.108098724907526,-1.784539931681014,-1.5205498711870262,-3.3208463314013383,-3.809605973076386
229,0.9392884535960824,-3.044619196403422,-1.1145001299394297,-1.807349035278737,-1.5361908410925975,-3.3254421191967407,-3.8166628244180316
230,0.9357416691241521,-3.0496595607361963,-1.1176122040063865,-1.8327793933132055,-1.5597777839858045,-3.3297416289986153,-3.8236989995993005
231,0.9367292705502971,-3.0666540866784837,-1.1241638950917057,-1.8862980391811766,-1.5985920392165478,-3.339627235034381,-3.841331552978902
232,0.9433499745896984,-3.063368561932254,-1.1204945768950594,-1.8471147201059361,-1.5736569478469673,-3.343740640881484,-3.8495069415613696
233,0.9438559639909978,-3.060913694054543,-1.1218001010612715,-1.8354596983491647,-1.5804519204145666,-3.3407517905566033,-3.850652631854823
234,0.9415687894705779,-3.0690004475215233,-1.1242589822350704,-1.8471456393258552,-1.5833434303776146,-3.3457507570972322,-3.858898879919106
235,0.9420320090602927,-3.0747893954391556,-1.1273632561678275,-1.8503212609887074,-1.5840581527723419,-3.353630854011004,-3.870940079928396
236,0.9371014318373241,-3.0770496044206466,-1.128285809513433,-1.8603310618296827,-1.5818548828128576,-3.3567355581125473,-3.8814682297939305
237,0.9447921390778533,-3.0729722523841314,-1.1263867444636642,-1.8319463477941766,-1.5523697190920456,-3.3563870818143005,-3.881632339724285
238,0.9374850371079723,-3.082544605213524,-1.131578563551085,-1.864970372359273,-1.5714338717227871,-3.361075461924793,-3.886584481762882
239,0.9417368121498967,-3.0832554493441875,-1.1347404049651384,-1.8501294455612147,-1.572847234524084,-3.3603254447689808,-3.884567396471793
240,0.9387114912254743,-3.089608142244536,-1.1401554451442908,-1.8739532930846772,-1.5882067865203637,-3.361910201322077,-3.8909255333347246
241,0.9383408406168899,-3.084340438482818,-1.1410796341869638,-1.8504512482815754,-1.5637142566219904,-3.3599020848997156,-3.893013107533361
242,0.9368904360351709,-3.091776750871033,-1.1456997444221988,-1.8712461692984432,-1.5749500127639098,-3.358159823466547,-3.8971968130446757
243,0.9365366374199668,-3.10331890177772,-1.1516957526154752,-1.9037417321882864,-1.5988959221684524,-3.365104589029902,-3.901753602613247
244,0.9400741100716803,-3.1082623630667774,-1.156605499113066,-1.9194229142648518,-1.6213875715786699,-3.36980151605276,-3.912279916113004
245,0.9359427434443026,-3.1134495784646137,-1.1604728572971457,-1.9447669337395062,-1.6294586436027076,-3.3813422769875903,-3.919746473516092
246,0.9354568315171836,-3.126830110554392,-1.169446360632871,-1.9885424239118439,-1.6723631960519845,-3.3972251300392164,-3.9334597207228423
247,0.940560792126312,-3.1202858003695,-1.1665828751676002,-1.9536659196540658,-1.6471885762358456,-3.400075016044619,-3.938630254143235
248,0.9417457998539079,-3.120969937296053,-1.167117661993907,-1.9469591439517182,-1.6430328764964381,-3.4014542222653352,-3.940376643671208
249,0.9384926016333665,-3.126633324446516,-1.1730649716705213,-1.955305908113011,-1.664293832176424,-3.4029500670623287,-3.945607604294096
250,0.9410843373493976,-3.1215709344441023,-1.1680259456614663,-1.9073131368058451,-1.615926975195108,-3.4049089036770095,-3.9498134547749864
251,0.9355308092056421,-3.126844775270938,-1.1679963862892808,-1.9285450129026938,-1.6325597284176547,-3.4148572133964277,-3.957814880590065
252,0.9457455113192819,-3.1234611371655387,-1.165221767823531,-1.8879385732572398,-1.6011221096230626,-3.4053154589560664,-3.954513970295205
253,0.9446005984223411,-3.126847728145316,-1.1639314344300609,-1.8910925066977227,-1.5966686404253947,-3.416436104967486,-3.960148398837466
254,0.9349838728945168,-3.129308899664344,-1.1652698537124586,-1.9058471266421515,-1.596926461213789,-3.4231626098237045,-3.968996473894861
255,0.9360381861575179,-3.134335774808974,-1.1717972746358916,-1.9183215969308973,-1.6177835509344203,-3.4283801950463473,-3.975524310494835
256,0.9411852828379674,-3.136607867435639,-1.174036192251067,-1.9016227308625493,-1.6085601386423216,-3.4277468685991104,-3.981509063006013
257,0.944368026898976,-3.1312241163510133,-1.1742132634710496,-1.8617510916582836,-1.5999047761012974,-3.4252781166044564,-3.9848748822403492
258,0.9456053067993366,-3.126593401584588,-1.1732652881974392,-1.8330750937104787,-1.5734973531838452,-3.425705393730403,-3.9877003675186207
259,0.9345347332952255,-3.135582239691756,-1.1804320541096542,-1.8609683358111122,-1.6060475824291531,-3.424567534332115,-3.998550300428007
260,0.9428793124030083,-3.1419665184152183,-1.1824347992469246,-1.8841003195722934,-1.6137646703317203,-3.4305906338972063,-4.007050549602921
261,0.9441447920412321,-3.136189943626974,-1.1707737338535225,-1.8493226210085325,-1.5562696787472046,-3.435956691787374,-4.012442591784425
262,0.9369276173669638,-3.142246547582027,-1.1765148687850933,-1.8646826752925296,-1.5846619790031828,-3.440640110903896,-4.019588150394957
263,0.9398902132047433,-3.1478850454892604,-1.17778636819455,-1.87847687926901,-1.5758208782852783,-3.448915140574854,-4.025845009885647
264,0.9354517772619012,-3.160882947201423,-1.1897627035989196,-1.9289294096420588,-1.6450597858766178,-3.457916154026137,-4.036165350699377
265,0.9362670258943272,-3.1663968509292086,-1.195819407590229,-1.9431100054097132,-1.670006143960055,-3.4667286363267333,-4.040569952253042
266,0.9419975932611312,-3.1610936722820426,-1.1899410308530596,-1.8980635306071887,-1.639070013294947,-3.4664962453315944,-4.045517814193509
267,0.9348381473355174,-3.1695400970516547,-1.193822368717376,-1.9332378144810096,-1.646192829372615,-3.4778587713306632,-4.053933380457625
268,0.943892513016937,-3.15918756109092,-1.1907717042242463,-1.860410234735367,-1.5914235548622069,-3.473848662489113,-4.051575746746635
269,0.9353585837297526,-3.16214437670512,-1.1954591345359533,-1.8617510350442583,-1.6058874885377046,-3.4752477859376714,-4.054703225465405
270,0.9373447088759168,-3.167551806513646,-1.1969225458710178,-1.875619332884514,-1.6018481477635294,-3.4784330523252494,-4.057540484486524
271,0.944149335254044,-3.1642889417098736,-1.1957979399788372,-1.850208357624401,-1.5775124629874824,-3.475236376089424,-4.059173537141336
272,0.9374442528393887,-3.1713723472438202,-1.1984239627775615,-1.8743946284703266,-1.5925774635501302,-3.4846838531582773,-4.070441259879073
273,0.9410619791983456,-3.16674391829547,-1.1917222417784923,-1.8262128478971762,-1.5511420268079572,-3.4801450893588837,-4.072626053071715
274,0.9445892894602775,-3.1652222699846955,-1.193034248299307,-1.809835267778048,-1.5359595696995378,-3.484558097957297,-4.072303611826524
275,0.9476274165202109,-3.1649321131075463,-1.190693974866387,-1.8022500246754392,-1.5211832868725916,-3.484400615206952,-4.069775121955575
276,0.9464958329626004,-3.163257586499784,-1.189788257858109,-1.7736089241504585,-1.4979856889421996,-3.47592720654752,-4.066388465643369
277,0.9422477833692787,-3.166008580693796,-1.1942028038308432,-1.788993172807426,-1.5145516178501033,-3.4848330352900168,-4.074958096607797
278,0.9395720808092864,-3.176164579872207,-1.1989232008379704,-1.8341165845133076,-1.5341619927370318,-3.496538172631708,-4.083943685554977
279,0.943929439294393,-3.171598559482537,-1.1968373118793967,-1.8121738086580383,-1.5172640956782075,-3.493558461389415,-4.086559216327404
280,0.9443329685029794,-3.1725190798304608,-1.195371997017657,-1.7990869363652688,-1.506873492982035,-3.4907578076262555,-4.085531103639089
281,0.9329464665491888,-3.181747488982436,-1.1995242314648469,-1.8298351049605255,-1.5269300405653874,-3.499860120921278,-4.093248608131529
282,0.9415467625899281,-3.184803297917527,-1.2053843543851372,-1.8500319938732668,-1.5447908314816658,-3.5090645596825403,-4.104127952751148
283,0.9431367839558065,-3.1820273822927954,-1.2066192758701368,-1.8348110704828062,-1.5449599537674534,-3.5114988171597994,-4.110473352800818
284,0.9447225698790155,-3.1810633278465117,-1.208040124167653,-1.8289240255427408,-1.548575838924958,-3.516945682865123,-4.1163405671846895
285,0.942016781450182,-3.1831715237559024,-1.2152831566020563,-1.8303927396721085,-1.5679963660180718,-3.515922754456768,-4.122360708965476
286,0.9355899478082481,-3.192792468328112,-1.2268415815835652,-1.8594144980209077,-1.6209028433684434,-3.5237723402401304,-4.133432682854004
287,0.9419930440042341,-3.1855908210662256,-1.2230752027631095,-1.8261391807653506,-1.6058060261465756,-3.5134653944289274,-4.136411640681735
288,0.9386058981233244,-3.1902162249969703,-1.2305346862856104,-1.8394957079355023,-1.63664895427459,-3.522048880602014,-4.146080472381321
289,0.9404159297432457,-3.1922752198900888,-1.2330141430115171,-1.8440600850010118,-1.6551984025236854,-3.532888817457102,-4.152717602982684
290,0.9474888594483921,-3.1840551467997376,-1.228527021361817,-1.7776348436732254,-1.6130503621188357,-3.5260545611118794,-4.1504232290440415
291,0.9381677999028655,-3.1804732526677726,-1.2250933236399826,-1.7674120390140424,-1.5957313037188001,-3.52867171979641,-4.157500162410003
292,0.9343917537987618,-3.19085849906562,-1.237635070870683,-1.8161114624940913,-1.6563170437541284,-3.5417440496464163,-4.170494922331627
293,0.9399257609502598,-3.1974354416262667,-1.2447222562734284,-1.8403276275076192,-1.6843424951760215,-3.5456162587264237,-4.175726474507497
294,0.9457017676386161,-3.1941918214170446,-1.2450565058632785,-1.8166028115501336,-1.6549364064091436,-3.538001747326726,-4.173602554159595
295,0.934495843874232,-3.20167885985906,-1.2459349042128105,-1.84164235480804,-1.6577082054623282,-3.5447079631524296,-4.181254798317864
296,0.9421913106313793,-3.201868229594459,-1.2442404431559684,-1.832371308966578,-1.647052844044636,-3.5475628641214056,-4.1822356179097975
297,0.9437004483772308,-3.1962765915745988,-1.2416770838050337,-1.7914237394252126,-1.616182603337319,-3.5469499956254475,-4.182955584516999
298,0.9414994149941499,-3.197445997719411,-1.2438083989281847,-1.7845793455209493,-1.6285881387722534,-3.552878721236276,-4.191578376638075
299,0.939765889291381,-3.202134055165508,-1.2414594553893845,-1.7945272354848896,-1.6157860689440229,-3.5587620056856526,-4.194984819642188
300,0.9366413351214424,-3.207801611305255,-1.2500243145471042,-1.8120757632545368,-1.6442053553147469,-3.567057648421444,-4.200738610845958
301,0.9442970822281167,-3.2029459820891635,-1.2471093853484594,-1.7784779915727156,-1.6196947448449603,-3.567129104538267,-4.206206826167286
302,0.9382475493869721,-3.201989272391033,-1.2530124695366702,-1.7767835217458448,-1.6374675323634311,-3.5689252013195336,-4.211851598085756
303,0.9414083497581078,-3.206329676575839,-1.258438514532543,-1.7923601905106188,-1.6556864950879047,-3.570183771724943,-4.21315145383045
304,0.9389619665496102,-3.211908749884974,-1.2664347779817877,-1.8029989856534445,-1.6903580930928461,-3.573304075302581,-4.21704504376445
305,0.9359031824294038,-3.220269854219649,-1.272666776474135,-1.8378246648793044,-1.7181197648943625,-3.5854981347060715,-4.227339837179204
306,0.9346500490793896,-3.2285652534281772,-1.2783862312774903,-1.871905271004326,-1.7407704617246682,-3.599712800181446,-4.240408895491854
307,0.9387961557916035,-3.2344752384903903,-1.278812663846538,-1.8891981307304875,-1.7353271205331695,-3.6028605942873795,-4.244135959544768
308,0.936058349794864,-3.241998320801945,-1.2820119984151368,-1.9185982720071453,-1.759132138271324,-3.6135039571752077,-4.259895893381386
309,0.9346694816973445,-3.2513736696257003,-1.2902869100678604,-1.953474793466944,-1.7960604348652456,-3.6166002685449614,-4.266183105590169
310,0.9432429203011112,-3.2484516711682345,-1.2853718610914207,-1.913045406204174,-1.764038290686479,-3.6185187795029883,-4.270269635232564
311,0.9351105600330647,-3.254365595479165,-1.2917527103768567,-1.9277512436934536,-1.7859593124218769,-3.6249275232077998,-4.280139764663605
312,0.9376082154158457,-3.2604119227606434,-1.2927095613713897,-1.9496429922794563,-1.8017554513941663,-3.6290314595577406,-4.287832007856393
313,0.9439812871108979,-3.2554607798991597,-1.2895758483623525,-1.923182223505474,-1.7733078254237482,-3.6277510576770298,-4.292167326649201
314,0.9426635079617357,-3.2559869816089715,-1.2902064993932025,-1.9299238442968463,-1.7776626815188972,-3.6282890925936737,-4.297621489001732
315,0.9477276864267945,-3.2472039117587714,-1.281830726429074,-1.8852745816981897,-1.7345243931160195,-3.622365341140205,-4.292680114376883
316,0.9426762949095123,-3.246554442436073,-1.2824862631149456,-1.8851964485805293,-1.7277017589001287,-3.618392805316209,-4.294322365713031
317,0.9357296866231504,-3.2601157993081036,-1.291600838176218,-1.9338106131016195,-1.7594274687071554,-3.619970393812839,-4.303351066939563
318,0.9413521585663861,-3.256278542131906,-1.2914134223578728,-1.8991611273751627,-1.7431524540294157,-3.6142384477397083,-4.302894384299714
319,0.9402150798954979,-3.2561991803697685,-1.2948827490806918,-1.8815562249500333,-1.7459017355501103,-3.6147897113453404,-4.307416225119208
320,0.9444876240583523,-3.254327735182314,-1.2897360183881112,-1.8647098276815852,-1.717423385048244,-3.6140571268470336,-4.307342329921239
321,0.9435415914289154,-3.251460393345818,-1.2943217643313656,-1.8428689178254258,-1.7306097513393346,-3.614720560571943,-4.311482501873381
322,0.9400132633990474,-3.257617111194927,-1.297539850244345,-1.8561610322858066,-1.7412872459423963,-3.6250415107577227,-4.322814404771331
323,0.9396172590039225,-3.2645938656794526,-1.3072015559035721,-1.881957412416323,-1.7747832750510815,-3.632883482159449,-4.328904132712941
324,0.9362721609966459,-3.2692930692764124,-1.3082489696379318,-1.8962825486217725,-1.7817115869356674,-3.6408784300795975,-4.335567278870192
325,0.9418895573956038,-3.2717074105750465,-1.308788412060399,-1.9050311057381943,-1.7802901304247363,-3.6401728555846335,-4.3368088303422
326,0.9435476625437992,-3.2740952706119324,-1.3062248068538127,-1.9091509316998982,-1.76132768052419,-3.647246518661709,-4.3398366111553495
327,0.9350119904076739,-3.2813288770613083,-1.3115164139507263,-1.9261756318228795,-1.7746103980922405,-3.6543285666362553,-4.347836017272939
328,0.944749722247245,-3.28087485909817,-1.3089904241965586,-1.9108342935286065,-1.747269267660549,-3.6507861392943415,-4.344419975466221
329,0.9378880097382837,-3.284735436105212,-1.3094917738875815,-1.9226951922928126,-1.747808328506967,-3.655202034057042,-4.350344984433569
330,0.9372354795137325,-3.2884914680364887,-1.3119050319030636,-1.946478671797989,-1.760497317109317,-3.66504462934259,-4.360914905461835
331,0.9410604929051531,-3.288913535087546,-1.3115130952672236,-1.9361606337939787,-1.7469582959188408,-3.6660704249688725,-4.3580119555254795
332,0.934593369902218,-3.2948363808088916,-1.3151661750117822,-1.9462586966094695,-1.7560884098878446,-3.666019345204113,-4.358386009729886
333,0.9510140685205651,-3.2884038931601673,-1.308072166232697,-1.898396720988054,-1.7038179008093297,-3.663146253326732,-4.358289675482022
334,0.9373449316952142,-3.295339833310753,-1.3163481556752272,-1.930383253515088,-1.7470851154542648,-3.671110193128324,-4.363141103698305
335,0.9434845647314686,-3.2974379895187393,-1.3133677913048083,-1.923371296863909,-1.7228212414225819,-3.6781762052093137,-4.36644705133864
336,0.9426814935358466,-3.295908640458389,-1.3089762619260343,-1.8941150286821826,-1.6955812108070054,-3.6728690193019187,-4.365750167766541
337,0.9398778201173411,-3.2922709040374745,-1.3080677312170919,-1.8762873045428203,-1.6828361770082967,-3.681432529096126,-4.370563167891714
338,0.9425255764238815,-3.2917946987958002,-1.3108179938074997,-1.8700872498493137,-1.6864453041412477,-3.6844195957258483,-4.3741176349943975
339,0.9417011883523329,-3.2931282307575342,-1.310816285893213,-1.8626069442992974,-1.6839732512228933,-3.686503249099718,-4.376542053449324
340,0.941421840770639,-3.2988095964498823,-1.3133318718468123,-1.8801195739623713,-1.6926896583527424,-3.6947496208238224,-4.384348684072242
341,0.9361939510900703,-3.308501253970099,-1.3185366666565077,-1.902567761073367,-1.70955112597417,-3.6914171723345093,-4.386473145058144
342,0.9416842105263158,-3.304748889699718,-1.3180331306810351,-1.8815240822820611,-1.696282634362404,-3.6879203115740165,-4.387860951472352
343,0.9350415012630819,-3.310440056787341,-1.3260950520237587,-1.896940334146783,-1.7243022989281993,-3.691139578171694,-4.391109145352238
344,0.935357110717821,-3.317413594858244,-1.3326969298253937,-1.9191842175515725,-1.7558198772924791,-3.6909415757248927,-4.394659204338684
345,0.9376913701358542,-3.32333488988367,-1.3392094314863268,-1.9376748958061563,-1.7863606737902258,-3.6921096771886126,-4.401690171226698
346,0.9447469187507479,-3.321404745983238,-1.3389506434199077,-1.9220718930167695,-1.768712055431755,-3.692592294073351,-4.402394329566975
347,0.9422874816082635,-3.320224117906335,-1.3388624369530766,-1.9206423669323895,-1.7648340531618376,-3.7030919645381055,-4.411887896446251
348,0.9415908073421877,-3.3264371167178948,-1.3434346080031678,-1.9496584312558876,-1.7856149724928057,-3.7051367722611874,-4.4139195865640914
349,0.937503671071953,-3.33370111476781,-1.3471873835974404,-1.9757667811319497,-1.8023106489309806,-3.707231911725755,-4.4176797713510245
350,0.9424202207878386,-3.3317134491840337,-1.34562911093953,-1.9589474300718464,-1.7863769056270702,-3.704703756306155,-4.415912232978186
351,0.9426423582336925,-3.3313352942939893,-1.3460401113235412,-1.945519960096196,-1.7831214790180352,-3.7030660347859854,-4.416672914917171
352,0.9421669992139791,-3.3329638280940728,-1.343427703107809,-1.944459943931679,-1.7678050397384857,-3.705914543182577,-4.421592936407999
353,0.9430374069311964,-3.3356415923860916,-1.343314863787168,-1.9406891974301588,-1.771936933730009,-3.7092309942425854,-4.424563674094163
354,0.9316448062716719,-3.343942022079786,-1.347948951502208,-1.9712152594601506,-1.8040996706117673,-3.7148047115404306,-4.428938945730086
355,0.9402258334329071,-3.3438111911206336,-1.3497895269115818,-1.9666957747987646,-1.8118692972913488,-3.7120780501630932,-4.429991255322646
356,0.9367857356548794,-3.3477730381494952,-1.3543039582196643,-1.975875938819995,-1.8347932056867764,-3.721836105753447,-4.4376446703349535
357,0.9538962212981378,-3.3407005854421237,-1.3455242577807385,-1.924717784542071,-1.7857660373351794,-3.721891763653429,-4.439324971822676
358,0.9380480820855456,-3.3473587769993367,-1.3465168129827316,-1.9346456979327906,-1.795195950420335,-3.7263825505532493,-4.441266782295848
359,0.9364225747662155,-3.3478938584098237,-1.3502845267406867,-1.9422472582464387,-1.8066481438746216,-3.7256368708782595,-4.445664059427854
360,0.9420536220214131,-3.3531117273333417,-1.3531919330663593,-1.9546136807979047,-1.8124410360562826,-3.7274765771431153,-4.449357930091879
361,0.9360109322084249,-3.357445691519562,-1.3539329117229266,-1.9581364155669547,-1.8092750962541384,-3.730838576906262,-4.451281621800593
362,0.9398723748464604,-3.358030813733781,-1.3557639228784844,-1.9616731268686194,-1.8139212614909253,-3.727468894353213,-4.453722358448651
363,0.9363028686190462,-3.3672709099585636,-1.3603397817031686,-1.9911001386868372,-1.8357574142927242,-3.7317521673517464,-4.459783944470648
364,0.9397129767286629,-3.365849210755867,-1.3587007360211159,-1.9838120640137462,-1.8304024715604168,-3.7349636421734034,-4.464792175693292
365,0.9409295263048203,-3.370873354052283,-1.362776994087825,-2.0054904383236383,-1.8451739883843152,-3.73614045517927,-4.4687275293694935
366,0.9413092550790068,-3.376648879808562,-1.3635804318345182,-2.006284977030016,-1.8420280535489175,-3.737410275738594,-4.469126560014633
367,0.9457304830518484,-3.3755781208319786,-1.362277388837532,-1.9842819164341992,-1.8308426443456014,-3.72791744135302,-4.467760913291109
368,0.9333910551143488,-3.3850011832674087,-1.3696088520294445,-2.029875428796221,-1.861054646307067,-3.736836243840714,-4.477125400164312
369,0.942113712779814,-3.381190115760237,-1.3676674588920203,-2.007776539098926,-1.8537716165607543,-3.739707410362428,-4.4794575440349345
370,0.9434908096612487,-3.3788328064966,-1.3664911784477805,-1.9846845764450927,-1.8330573295914123,-3.7364549624046486,-4.48246728827127
371,0.9364594470749962,-3.3808207304217226,-1.370756739261845,-1.997163994167738,-1.850475579012387,-3.742701978485573,-4.485886078599045
372,0.9400693261980053,-3.3842870153159907,-1.3720568904224295,-2.007303837287735,-1.847992125327376,-3.7412409833132854,-4.489627035614864
373,0.9456861331410719,-3.3825205026284912,-1.3704590408704893,-1.995693762978591,-1.8294416512463103,-3.7380709025186225,-4.492499761778521
374,0.9462750285611208,-3.380518942165547,-1.371157084393216,-1.9815094372139643,-1.8155202903294885,-3.7411743476888972,-4.49142595917032
375,0.945797233622131,-3.379543549966724,-1.373764548928771,-1.9631822634806195,-1.8258826952568536,-3.7374582570835213,-4.493066968882768
376,0.9415497363481992,-3.381770212022055,-1.3744929318380092,-1.9763348105162877,-1.8276708985799555,-3.7390377692400283,-4.495953629730211
377,0.9317905355288533,-3.395305691562264,-1.3867872852192875,-2.0271923539237218,-1.8842781800613402,-3.7495579279996987,-4.508675960613193
378,0.9366499425738983,-3.396997455089149,-1.3894824304878286,-2.0292831577401715,-1.8880835905996955,-3.751601764890241,-4.512221702011083
379,0.9391920283330332,-3.3962236701027377,-1.3870706537730528,-2.02135948878753,-1.8751751902707885,-3.760385637395483,-4.519362438806422
380,0.9463374635568513,-3.392569534938448,-1.3839057850749092,-1.9957981174156394,-1.8421466021593984,-3.7627593268510777,-4.519701499407324
381,0.9405759789246797,-3.3933008547110886,-1.3876926246460926,-1.9980741451197415,-1.8462719328029638,-3.7611203004935225,-4.521508349620303
382,0.9372922468780882,-3.3988513870660624,-1.389586618380375,-2.0078062253363775,-1.8513119955276398,-3.766409377130987,-4.525674396026585
383,0.9315965739011884,-3.40268879502888,-1.3970731457097734,-2.0219968903595653,-1.88160297871595,-3.7701695407483173,-4.528714069073973
384,0.9372614503816794,-3.408443972907793,-1.4000117323346244,-2.0434238529220976,-1.8964990131950692,-3.772692915672145,-4.537759677212884
385,0.9390138537166691,-3.4133564615817256,-1.3996873494228992,-2.051412649663079,-1.8932010570930315,-3.7730586127447125,-4.538840588056682
386,0.9421646268298536,-3.4091704929826885,-1.3976212936286314,-2.029966951638207,-1.876849736229334,-3.7727689169609695,-4.541904165500411
387,0.943450421877805,-3.4026607021514317,-1.393238745820193,-1.993142872683447,-1.8489636849738078,-3.7695191539324355,-4.544322488828141
388,0.9393146192496314,-3.400771219765237,-1.3962356359381334,-1.9875892937868553,-1.8516517567289565,-3.771722776424834,-4.549379610747205
389,0.9408118257137748,-3.399148842954875,-1.3949028698452748,-1.9759369544428096,-1.838529154212054,-3.777329553309703,-4.552682868665501
390,0.9380402174235899,-3.4039773333118144,-1.3950711961166857,-1.989630025198534,-1.8508560923951505,-3.7838563906643436,-4.560587655485317
391,0.9408310614458192,-3.408897887576796,-1.3969887299273456,-2.003125950199306,-1.857299377513913,-3.790480030222798,-4.5669347498324875
392,0.941529956132444,-3.40783637268515,-1.39851282150612,-1.997280423932618,-1.8582775353076915,-3.796795255550906,-4.574755225047159
393,0.9374645702180983,-3.410588746383947,-1.4036132330931625,-2.0114587932670736,-1.8798593892613333,-3.796500256455979,-4.579979672666435
394,0.9441370854391579,-3.413883129393087,-1.4011081862367716,-2.01709787154353,-1.8601790809289,-3.801144335481275,-4.586327654690916
395,0.9379341050756901,-3.4146393979081044,-1.4030497315919048,-2.02218237498212,-1.8562702451728663,-3.804758643354595,-4.587939935519794
396,0.9437252626253608,-3.4136835808230312,-1.4040295365822772,-2.013889499132636,-1.8625242108321944,-3.8059576407090705,-4.594465738116203
397,0.9483925295479835,-3.4089888925622436,-1.4000015923582325,-1.9843182172018747,-1.830832604747022,-3.79943344107038,-4.59383959940979
398,0.9366895727517179,-3.415213865227248,-1.4024012190707345,-2.0032375107019593,-1.8378925945764428,-3.80723608462231,-4.599249679761601
399,0.9396585586946669,-3.416308698831577,-1.4056501202427278,-2.0017390608090064,-1.8481875018567089,-3.8099949620901628,-4.603669370698164
400,0.9313302182527947,-3.4217743166683294,-1.4094121992148358,-2.0175526634555006,-1.8594429062655953,-3.8142914611845233,-4.610841783193962
401,0.9397547327062745,-3.420580041334323,-1.4087009651967501,-2.0202802438761425,-1.8527506087435777,-3.820441715517978,-4.617143975289799
402,0.9409879279872989,-3.423565336278591,-1.4073291453645504,-2.024636883280352,-1.8405359117751057,-3.827042559406385,-4.622902189375543
