episode,service_level,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk
290,0.9441899710703954,-7.899139461654102,-7.416761292282787,-4.072546101355267,-6.448581922168025
291,0.9433365465718762,-7.900030195355932,-7.4152795555412965,-4.081303728447234,-6.457058290733971
292,0.9445511778441167,-7.872057170444868,-7.410066006091868,-4.049950452421625,-6.4397851707200395
293,0.9420459666516449,-7.8877408310664645,-7.412349651668648,-4.04597130327639,-6.451230524903372
294,0.9405591269248019,-7.911826204814834,-7.428385722086376,-4.063404985297388,-6.457878055418153
295,0.9389906365938402,-7.944274388664595,-7.453953259966563,-4.036680554543697,-6.4575081254391495
296,0.94015921762724,-7.964845210708686,-7.471497425323005,-4.030011781774337,-6.456551550273482
297,0.9388883905880946,-7.993217302714011,-7.5015819958691194,-4.044641198289284,-6.457313279937631
298,0.9408713381907589,-8.020603840571937,-7.52575975947043,-4.029558045713387,-6.466356059406874
299,0.9404944740566747,-8.025293126947567,-7.52223572919377,-4.040986678602504,-6.4826578325700215
300,0.9434768514425486,-8.037682741597921,-7.530427005204238,-4.033928576714935,-6.490883705069924
301,0.945112010144315,-8.034412671639133,-7.523159290557955,-4.0279407411429515,-6.477429616520006
302,0.9412393479616378,-8.042703613085036,-7.536603394478618,-4.034159943328228,-6.488078498282766
303,0.9400680840898232,-8.058916067188427,-7.548917620947686,-4.06833325552588,-6.509323234731105
304,0.9454638430995067,-8.073065342796438,-7.553358853523013,-4.070756278630073,-6.507915177757794
305,0.9476140298058107,-8.079681938118815,-7.563988225289176,-4.077390847314171,-6.523221685838683
306,0.938815380516828,-8.10907285863398,-7.58520202230247,-4.0893757310877215,-6.538646544216057
307,0.9435034975442774,-8.115568070092463,-7.601986269828574,-4.059968590299808,-6.522191926824987
308,0.9399413914987462,-8.12660293849672,-7.623769708508845,-4.060464458658904,-6.515535952283395
309,0.9414997447370792,-8.140995104055468,-7.626813367986592,-4.072177303701716,-6.5170694988036315
310,0.9402967217037569,-8.142966535509645,-7.630045254954335,-4.084770427168673,-6.5214340043961565
311,0.9432754716981132,-8.133341671330083,-7.6285762116325815,-4.064977256025061,-6.5143405763151545
312,0.9426478470609255,-8.133072316785851,-7.633899593733108,-4.071705175248376,-6.513723264280511
313,0.9413520685080208,-8.146253089417213,-7.651617415497082,-4.066025692929388,-6.506390145117487
314,0.9382487377886655,-8.156948339099857,-7.670400913806764,-4.104238482299268,-6.511622781941015
315,0.9452618831365426,-8.140761075791458,-7.677210358424938,-4.107088524188663,-6.51620262078093
316,0.9405359882094625,-8.14967740734458,-7.693472620598575,-4.097518946466649,-6.516121147701377
317,0.9411554815497606,-8.1615611657612,-7.692923676017282,-4.114304844344017,-6.527302602819184
318,0.9422698513607605,-8.179159158892544,-7.697857108076004,-4.113435251850729,-6.516540014164615
319,0.941594840576216,-8.194648429870218,-7.705313710606196,-4.11662457345383,-6.5136169662461665
320,0.9352133691435393,-8.23047991835572,-7.737315963921523,-4.129165795816795,-6.550747834192406
321,0.9347523734655621,-8.240653276054106,-7.747689236164596,-4.149721085959479,-6.571509141616895
322,0.9389460932768019,-8.25274240330935,-7.761443060588207,-4.155158793299062,-6.589925563756418
323,0.9408595641646489,-8.260436296429658,-7.766294890469555,-4.166002088163915,-6.5933754885134315
324,0.9418797840147155,-8.28672559966223,-7.786420974573261,-4.164257645030006,-6.592188197573946
325,0.9419146647543922,-8.278148887174599,-7.792977152569094,-4.144179887569576,-6.59236803539513
326,0.9380104712041885,-8.295819241787642,-7.820889085087855,-4.176563642716548,-6.605542622574037
327,0.9401480500722196,-8.297374405013116,-7.829973356087367,-4.173068522624364,-6.603273949504323
328,0.9463296503708188,-8.289895490822822,-7.8233138642611255,-4.146394423518332,-6.585998448941946
329,0.9426214648295866,-8.297709293257121,-7.835207625510835,-4.142852230651242,-6.586188256875959
330,0.9411606582838028,-8.314928632415311,-7.8495001374094695,-4.159601892384954,-6.595234682497764
331,0.9422416111393312,-8.31484157873566,-7.843042988049734,-4.1455009519728945,-6.596337646673993
332,0.9452728809466312,-8.314095578931843,-7.83951531209074,-4.131103443420129,-6.585853559239874
333,0.9401763413679998,-8.32971224094263,-7.832233235642468,-4.143081818616959,-6.616256549795799
334,0.9489205001039408,-8.330107714064809,-7.835550204239194,-4.135091596690633,-6.60519959732617
335,0.9509376890502117,-8.312080323350745,-7.814725887934215,-4.116220058690903,-6.596871385759784
336,0.9423856141492414,-8.333093681521078,-7.836778744016571,-4.131763704985225,-6.610242976992845
337,0.9412902835721628,-8.327779397348882,-7.833510660805152,-4.151593787059472,-6.628082493258494
338,0.9423496695870586,-8.32795714038181,-7.843865718544805,-4.15465330348747,-6.629949080253347
339,0.9385145551827333,-8.353428251722598,-7.858866423497365,-4.1980436644333805,-6.668327907784496
340,0.9500551300771821,-8.336840152454958,-7.845899087217384,-4.168077115387319,-6.649441233257483
341,0.9501035756101954,-8.322082768498513,-7.844068194646653,-4.1336951554303445,-6.628984826623506
342,0.9400429543013961,-8.309183614216776,-7.8460136350439065,-4.12039762009073,-6.605516916569724
343,0.9423943996203132,-8.319214590574171,-7.849722762287242,-4.131317702478538,-6.627237875651663
344,0.9423720635686499,-8.31972956893226,-7.853624762290959,-4.12562626636547,-6.617374223713787
345,0.9471785467336079,-8.32030671931078,-7.859709564408739,-4.132989877318254,-6.620350810721813
346,0.9356847715432062,-8.339679772118991,-7.880438415695342,-4.12656334726732,-6.635262684968583
347,0.9385421344110163,-8.355714199120467,-7.898109215880269,-4.13647909810905,-6.648260433459181
348,0.9452882966884231,-8.351129476714652,-7.898046611496748,-4.162537278011674,-6.665919181584087
349,0.9370722999107408,-8.377712863112272,-7.911251928800278,-4.1965184028313445,-6.6845261955805135
350,0.9438286850189748,-8.359908874740256,-7.909288921274613,-4.1785688487901425,-6.664028766350109
351,0.942286185178645,-8.356947621605396,-7.911666567844466,-4.164549800896106,-6.642709488676734
352,0.9401693998918724,-8.366629077419573,-7.908693357826988,-4.142125484039893,-6.642333710601217
353,0.9551643972102292,-8.35833246509479,-7.903759874081736,-4.103502720577423,-6.622376154828416
354,0.9389497566946293,-8.35954382770812,-7.909558649147109,-4.148365602275912,-6.652854308918913
355,0.9421171034231167,-8.355233355448874,-7.914390333138659,-4.146999635194783,-6.650324752419154
356,0.9411588471448259,-8.353557039949925,-7.912537433575933,-4.139802083866296,-6.636238899924518
357,0.9434252609981293,-8.364423279217602,-7.911002465469468,-4.149487227307341,-6.647921588164281
358,0.9345075442556731,-8.381035114278639,-7.927966550448936,-4.153870179067793,-6.654240107819175
359,0.9333274487303969,-8.392392015161239,-7.929541149665513,-4.181883604289645,-6.67101013673953
360,0.9319255101131605,-8.424755673657776,-7.9593768227953055,-4.171623009986742,-6.673254527671471
361,0.9407554790045732,-8.420324624989416,-7.971079040822031,-4.165230490352006,-6.664698827335635
362,0.9429802102472966,-8.42471441201689,-7.973890098160875,-4.164857491869398,-6.658647003945483
363,0.9378007380073801,-8.450468545821314,-7.993315727748237,-4.169357029567052,-6.672107850319136
364,0.9351035996752173,-8.466958060514402,-8.007915265774784,-4.202252272591863,-6.686630684408684
365,0.9462709785502738,-8.475093043919644,-8.012245247552526,-4.188981492355996,-6.69416523025683
366,0.9385662459149102,-8.492001784706865,-8.041398192642083,-4.160306675947236,-6.6913691088644605
367,0.9379750593824228,-8.516592544083313,-8.068608600354283,-4.180447952123029,-6.690218787338569
368,0.941399611556203,-8.510263125070002,-8.06715634449144,-4.174622474672815,-6.689400965272441
369,0.9479132581729482,-8.500300239585238,-8.062470698423812,-4.173234095318169,-6.686412255857284
370,0.9430889368296315,-8.504204601568544,-8.05684306121259,-4.1948582884953955,-6.696600052842605
371,0.9407354727827659,-8.514968356178075,-8.071873546640493,-4.193922200191036,-6.693854682076885
372,0.9478147423352903,-8.5057587509886,-8.09202199494555,-4.178235979284809,-6.679019275369786
373,0.9446711473835814,-8.52842084387151,-8.110274746881084,-4.190811602377998,-6.688384637203516
374,0.939682157476523,-8.536299603220433,-8.112094839717159,-4.195119781900832,-6.696820033862483
375,0.9407451387858097,-8.544411433859448,-8.122891540515024,-4.205855275700235,-6.687559084318776
376,0.9457488914680237,-8.542428624689759,-8.11632949491332,-4.204345841667282,-6.699927868138485
377,0.9386170307359436,-8.5645880431041,-8.131336208937318,-4.227718451971756,-6.7016692383661525
378,0.9423623284773016,-8.576918844101598,-8.133946732965066,-4.225878402193352,-6.712661420559737
379,0.9412596246390761,-8.577189594060405,-8.141426255719246,-4.232979379849651,-6.7308003872008415
380,0.9435541736426692,-8.56964899013618,-8.139940239424849,-4.2326621009173495,-6.737629784694006
381,0.9391166056532437,-8.593687864670642,-8.163162999193363,-4.237385620936443,-6.746823208830727
382,0.9437498107838092,-8.599648057064966,-8.157716076911433,-4.226094279617528,-6.7454960571742735
383,0.9412114898050306,-8.613506524934119,-8.16478776870514,-4.221993077895801,-6.759872155110325
384,0.9386186946302658,-8.635057741459997,-8.172690449926183,-4.234865767943339,-6.777622959141484
385,0.9375055958456442,-8.637180208352525,-8.173835526822717,-4.255707796034818,-6.781165509451471
386,0.9422426292895119,-8.646495014594874,-8.189275551516717,-4.253587315737986,-6.768991670560828
387,0.945,-8.630381790458857,-8.181655322435892,-4.258678956208679,-6.7833584473789585
388,0.9418671162356624,-8.641198725544987,-8.174659767827006,-4.2713143852072335,-6.798264866688619
389,0.9403955648786335,-8.650878619093588,-8.183806664909447,-4.2898879976519355,-6.8258255152729195
390,0.9352341557098538,-8.679709020683733,-8.200397630330116,-4.285507057421309,-6.823313674275554
391,0.9373690268882264,-8.678062445666228,-8.211772245739576,-4.273022575973817,-6.828815041177433
392,0.9458104559560754,-8.679981454335655,-8.21113646238997,-4.272158878635817,-6.8241891085977455
393,0.9406610437218729,-8.68816959539721,-8.215762591895102,-4.266747099280697,-6.826004091706619
394,0.9407593573287856,-8.694994298066405,-8.23060985899465,-4.2826660015753815,-6.834747799885562
395,0.9444079928422309,-8.700704412885926,-8.239436291590833,-4.290977891557535,-6.842261729434675
396,0.9396835762415031,-8.704280165165498,-8.245773864605075,-4.304831011819441,-6.8595185712814235
397,0.9488713625237966,-8.700268581577733,-8.246534049664541,-4.305643576493053,-6.847325330051098
398,0.9386158057605332,-8.717711298115942,-8.255250088637322,-4.30501913425724,-6.854542603735855
399,0.944032872439339,-8.728390037498915,-8.266913625639512,-4.2914616226326325,-6.845689253837891
400,0.944216744017841,-8.721850964949413,-8.262600917589058,-4.287646520630392,-6.83622624529553
401,0.9454556485863366,-8.729668491437431,-8.261501560659914,-4.306180743675538,-6.850268336677458
402,0.9405248857970322,-8.74797872394464,-8.2806443900987,-4.295796585528916,-6.84176116779513
403,0.9349637194302607,-8.774009922409736,-8.288295572481806,-4.3043404987007134,-6.853620691157106
404,0.9425290793290075,-8.788821314493575,-8.287871140347612,-4.309209787514684,-6.854303748453203
405,0.9371511329692545,-8.813704523012099,-8.295225717883088,-4.354114342602197,-6.880081674510894
406,0.939799730981916,-8.821576229982396,-8.315663231905317,-4.356073666998187,-6.88772590804285
407,0.9363175576118348,-8.82896606073584,-8.329078811524825,-4.370013119335778,-6.894868342962664
408,0.9466472908449243,-8.829541953034754,-8.33149742658851,-4.362283752616793,-6.886645982620669
409,0.940915001058329,-8.849495771361232,-8.323721235011366,-4.377728408826282,-6.908122356019476
410,0.9463288707450321,-8.840748576516074,-8.314854156298447,-4.379644002694016,-6.902046490654893
411,0.9427194699593435,-8.83479275639875,-8.319379651924722,-4.391465220286105,-6.911138042562277
412,0.9416382355605205,-8.834447785252335,-8.324490966657502,-4.389402309217898,-6.9174856772680515
413,0.9351398707026766,-8.861145816839574,-8.322090057602129,-4.415424198184578,-6.926060512262215
414,0.937675698307315,-8.871261225750878,-8.338255371995746,-4.3911562784627085,-6.921744995864396
415,0.9405828930966937,-8.884330913488512,-8.342020225384642,-4.3990758179794485,-6.926560215602175
416,0.9479572708066771,-8.86255835374518,-8.331014094221828,-4.402466575333923,-6.925783159449224
417,0.9366144219487982,-8.853924812986122,-8.336210947767501,-4.384827916633201,-6.937151591591167
418,0.9372606510292005,-8.870736600471808,-8.34941268638514,-4.408709640721408,-6.951247416633674
419,0.9423328574827504,-8.877988810749297,-8.357628901708456,-4.41448906486709,-6.95821851401348
420,0.9376750283024489,-8.890248152546404,-8.382954056018622,-4.4207928476993015,-6.9720617821191775
421,0.9391650808753568,-8.91082941787383,-8.399513736293114,-4.449779396351501,-6.99613630596207
422,0.9409183885216257,-8.925407867939505,-8.416942762546858,-4.457280726195195,-7.00460796011174
423,0.9409831211134143,-8.930607832114404,-8.419094852047651,-4.469934702092205,-7.01001414196084
424,0.9482908676210198,-8.910342362746144,-8.410041850907753,-4.442885079611725,-6.999003760177346
425,0.943788679245283,-8.903786419287997,-8.41180152110817,-4.442329593524787,-7.000356817596953
426,0.9341594505822634,-8.9310567238499,-8.431245848184437,-4.460198322160894,-7.016413395629522
427,0.9407374100719424,-8.929362032525635,-8.444345610016816,-4.472750086820419,-7.0119569452826
428,0.9441691443673604,-8.936179477184304,-8.450912594248338,-4.47086094524483,-7.0030344764783115
429,0.9435151442738515,-8.933615456566292,-8.451999008395632,-4.4585090125612075,-7.0128404052655915
430,0.9399477806788512,-8.937013808769448,-8.45146443423465,-4.471881519903798,-7.032219166252441
431,0.9431251306867402,-8.933290313694219,-8.445983484326288,-4.481689095601073,-7.043370369865651
432,0.9355811889973381,-8.959471887703288,-8.464137225807981,-4.494522407608887,-7.067885003093211
433,0.9475096478533527,-8.950141334708992,-8.456333862404236,-4.501240965485156,-7.068012184417074
434,0.9345449083808952,-8.97338817697789,-8.477356890364941,-4.525071656220499,-7.080905095439166
435,0.9427027349814882,-8.97147566715239,-8.467323335807636,-4.530558156529143,-7.087779985928499
436,0.9428206119354168,-8.96936050466141,-8.476130702733387,-4.514290513451689,-7.085587734141251
437,0.9465051202667302,-8.96607788637631,-8.483561468665359,-4.487521248045138,-7.084948003616792
438,0.9456557598296494,-8.948720559874454,-8.469433814985132,-4.500073253573333,-7.083355018645984
439,0.9426397778046129,-8.958289594299561,-8.47592123915856,-4.513908196683624,-7.093431072780192
440,0.9425549129483684,-8.951607949396486,-8.469097388284828,-4.505245906037104,-7.0836516788073665
441,0.9346014492753623,-8.957436215188649,-8.489710037505853,-4.503977656030703,-7.08225754118061
442,0.9381924896688028,-8.96193760885022,-8.496967312292279,-4.532879625928579,-7.101249171117584
443,0.9401921011812433,-8.965799294590797,-8.50457632713239,-4.543948978219609,-7.121726913058198
444,0.937189538572027,-8.979631809432068,-8.506921925281205,-4.57158463780563,-7.1351863866400445
445,0.938588094525875,-8.987688378008214,-8.532939223953106,-4.55469913242415,-7.128270384464959
446,0.9422622430968978,-8.993926323153417,-8.532542654256059,-4.541496955335095,-7.120604122590274
447,0.9388847583643123,-9.001350510501473,-8.536420117165745,-4.534683745582501,-7.127515174404339
448,0.9404446560909551,-8.998065712035437,-8.537541732509,-4.5268368972936255,-7.119176506318707
449,0.943562874251497,-8.995030867128369,-8.53923324324203,-4.517080183175231,-7.114844935243878
450,0.9431179986184941,-8.987947880669136,-8.541652862053056,-4.511107616942414,-7.111791267064909
451,0.9398608054250194,-8.990557831228466,-8.542152114714392,-4.533430316906546,-7.125246614866287
452,0.9394011195687587,-8.996346123417883,-8.544411701205032,-4.564555077246517,-7.142151714040045
453,0.9362662154540327,-8.988383991793171,-8.552452100082313,-4.546483097295999,-7.118390536295273
454,0.9446450060168472,-8.980956911072886,-8.552451589892273,-4.54664062346759,-7.116833426020958
455,0.9420938758338843,-8.977491305903206,-8.553743969948208,-4.534311632213792,-7.111288707412401
456,0.9448695547388082,-8.972074563964236,-8.5516877286739,-4.514977985350815,-7.099375588904775
457,0.9400200845987645,-8.986367710474532,-8.559969835830026,-4.544182487444491,-7.114299458984866
458,0.9423071138517071,-8.988369018975133,-8.57046702939252,-4.5462971421846,-7.114626649982641
459,0.9427900394447623,-8.982578598260355,-8.571261788095343,-4.527547418105235,-7.105966097094588
460,0.9367118795647638,-8.999246860018031,-8.601430863452425,-4.523434300032893,-7.098459234786153
461,0.9464784502177505,-8.981028503180733,-8.594399492217354,-4.527706786729002,-7.098620578349976
462,0.9401929645832084,-8.995108861612248,-8.605118358082333,-4.522231218325959,-7.111274820907997
463,0.9434994108227331,-8.98502469559283,-8.6002766312119,-4.530049244523489,-7.118690668868187
464,0.9399495070930513,-8.988442139134001,-8.613485692069327,-4.510136397830087,-7.110450776227252
465,0.9418768557118435,-8.994548546648828,-8.619016343754758,-4.506816861845877,-7.11169504793795
466,0.9403684792021261,-8.996370407322962,-8.626248307962175,-4.502247491142416,-7.097414691022174
467,0.9408273488040834,-8.998124951966853,-8.636611265543179,-4.485931049390358,-7.105190537069136
468,0.9395692122307576,-8.996579642760192,-8.643584956741714,-4.473313996476557,-7.116121081029792
469,0.9430023761542394,-9.007177133108854,-8.659866351000293,-4.464896342482695,-7.123941780273198
470,0.942909649624921,-9.011417195544661,-8.657924527082988,-4.463250796536418,-7.129994545724628
471,0.9458669719243282,-9.020336095676889,-8.667788803581967,-4.452512682714233,-7.120950281550946
472,0.9441116568827124,-9.01262886923266,-8.653388793828402,-4.458951462062061,-7.12318953322683
473,0.9392141664679228,-9.02630962035937,-8.658542616954968,-4.465712405582914,-7.116738383706701
474,0.9404356602693501,-9.035099093958854,-8.654875678816154,-4.481805250089759,-7.122050542281634
475,0.940944407637174,-9.03395752033057,-8.657885847477472,-4.477270766803996,-7.122722323771336
476,0.9383444680787322,-9.03731637845497,-8.670182436841367,-4.471533817909711,-7.125640488104958
477,0.9450539595228842,-9.030540048788922,-8.667964463610394,-4.46042995416895,-7.121631340240415
478,0.9458477194257677,-9.030312054537987,-8.680344200874266,-4.449755884443889,-7.121482734551887
479,0.9366133955826899,-9.031476353684655,-8.693084180378122,-4.459475692150297,-7.130601663871353
480,0.9433736382138154,-9.034047399314261,-8.703459545127235,-4.426865695929334,-7.121425352069839
481,0.9431787320076044,-9.039332006267019,-8.698996030840108,-4.441129389416607,-7.135195281702206
482,0.9378112437751245,-9.038975174422763,-8.716436935155102,-4.434674449095268,-7.138736898952479
483,0.9421752410612685,-9.040555331121421,-8.717335792260094,-4.403780696452303,-7.125114656811781
484,0.9472775175644028,-9.047922537932788,-8.72069039134225,-4.403456061569344,-7.123978775820407
485,0.9457529478832248,-9.042740182102088,-8.72356010705858,-4.402056626623703,-7.123921131294222
486,0.9385774257897401,-9.050262775925955,-8.732096963552035,-4.420775180081088,-7.142082749520307
487,0.9416485638426261,-9.055086621233846,-8.748453636354196,-4.419964229348431,-7.1393233982834
488,0.9474981958142892,-9.06111331663074,-8.752775952877235,-4.415929178381185,-7.137506593805389
489,0.941859418594186,-9.058191192936317,-8.751182651728314,-4.413611574155611,-7.131713589064939
490,0.9466885932127374,-9.0450271023004,-8.743929998131087,-4.40471865416949,-7.126985894081963
491,0.9425671677121553,-9.049415634647755,-8.747084076426598,-4.381402889169062,-7.111688243316214
492,0.9408781768285408,-9.071006018394316,-8.751166329819734,-4.409804506295455,-7.1252560000758205
493,0.9477614134109416,-9.059558539793509,-8.746633203615295,-4.401755225930071,-7.127076674065595
494,0.94321156592099,-9.055700486981806,-8.744253360214179,-4.404499720172447,-7.134195640983929
495,0.9398383717449865,-9.059151633067147,-8.762127651414845,-4.405495669618362,-7.133297068704789
496,0.9418650136912106,-9.046839974927696,-8.74828137473976,-4.422495752961895,-7.143308720766292
497,0.9444856320986922,-9.03848960487826,-8.739234869733075,-4.422419675104962,-7.145360131331505
498,0.9413812768256445,-9.042294454137997,-8.74240721832689,-4.413231249632984,-7.141734784216714
499,0.9408364703441325,-9.062040002146805,-8.750662726845176,-4.416841509057394,-7.151476157816321
