seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
45,6,5,5,0,0,0,0,4,1,50,46,38,1,0,1,0,0,0,0.0106,0.0199
45,7,5,5,360,372,2,12,125,36,3048,2923,2927,6,8,14,10,12,22,0.0066,0.0146
45,8,5,5,373,380,2,9,177,69,3162,2985,2990,5,15,20,5,11,16,0.0066,0.0225
45,9,5,5,325,345,2,16,113,81,3268,3155,3151,13,9,22,8,1,9,0.0135,0.0135
45,10,5,5,364,374,2,9,120,43,3528,3408,3408,13,12,25,11,25,36,0.0158,0.0172
45,11,5,5,396,412,2,10,73,55,3070,2997,3002,10,6,16,7,0,7,0.0201,0.012
45,12,5,5,364,373,2,7,49,17,2322,2273,2274,8,10,18,9,19,28,0.0184,0.0158
45,13,5,5,332,330,2,8,38,23,1664,1626,1622,6,10,16,12,7,19,0.0105,0.0184
45,14,5,5,348,357,2,10,128,36,2874,2746,2740,11,10,21,6,0,6,0.0174,0.0187
45,15,5,5,293,311,2,16,162,87,3204,3042,3051,7,10,17,9,18,27,0.0146,0.0107
45,16,5,5,372,372,2,10,175,54,3366,3191,3180,16,13,29,9,0,9,0.0243,0.0148
45,17,5,5,347,367,2,8,146,42,3344,3198,3207,9,12,21,12,26,38,0.0198,0.0198
45,18,5,5,363,379,2,8,153,52,2984,2831,2831,10,8,18,13,0,13,0.016,0.02
45,19,5,5,330,338,2,12,40,10,2252,2212,2211,7,9,16,10,8,18,0.012,0.0161
45,20,5,5,341,335,3,7,23,42,1736,1713,1709,6,7,13,6,14,20,0.0119,0.0159
45,21,5,5,369,389,2,12,133,54,3096,2963,2963,14,19,33,10,13,23,0.0172,0.0252
45,22,5,5,336,343,2,9,116,42,3020,2904,2912,15,13,28,16,0,16,0.0161,0.0308
45,23,5,5,353,369,3,13,170,69,3228,3058,3048,13,10,23,11,12,23,0.0188,0.0268
45,24,5,5,354,365,3,13,181,59,3396,3215,3221,10,10,20,11,17,28,0.0174,0.0227
45,25,5,5,304,310,2,13,179,45,3000,2821,2818,12,6,18,15,18,33,0.0133,0.0133
45,26,5,5,360,370,2,10,30,31,2216,2186,2193,10,9,19,8,0,8,0.0161,0.0121
45,27,5,5,345,349,2,4,44,45,1692,1648,1647,2,7,9,9,14,23,0.0066,0.0159
