episode,service_level,rebalancing_imbalance,squared_starvation_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
99,0.9372324822652579,-4.070922380038162,-3.2775792971155586,-2.050912188101633,-3.238416732867925,0.028145,0.1,0.085501,0.2,1389,708,1303,33409,38035,38028,0,0,0,0,3825,3826,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
100,0.9401750104172868,-4.081628049646115,-3.273892355159447,-2.0426328279688035,-3.2418799215750673,0.027942,0.1,0.08477,0.2,1295,715,1299,33598,38544,38542,0,0,0,0,3880,3887,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
101,0.9462136668736509,-4.122835430208285,-3.275498730454309,-2.0395215615225744,-3.254818075489802,0.027742,0.1,0.084045,0.2,1219,600,1117,33819,38699,38692,0,0,0,0,3817,3822,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
102,0.9448048083789574,-4.09813112826693,-3.2581259268992344,-2.0318611470789865,-3.2504900606246157,0.027545,0.1,0.083327,0.2,1219,636,1046,33608,38608,38599,0,0,0,0,3850,3855,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
103,0.9445633497121153,-4.159248488707958,-3.2784523843568016,-2.065583655846153,-3.2787269101071486,0.027351,0.1,0.082615,0.2,1160,679,1194,33173,38179,38166,0,0,0,0,3905,3885,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
104,0.9408278790022997,-4.012811917063628,-3.2273056635492097,-2.04093021673713,-3.2891338089348716,0.02716,0.1,0.081909,0.2,1405,602,1213,33918,38652,38644,0,0,0,0,3902,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
105,0.9439662847984804,-4.077606904615589,-3.25574301335637,-2.045113732334553,-3.2884499384948587,0.026971,0.1,0.081209,0.2,1095,793,1214,33694,38730,38726,0,0,0,0,3875,3866,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
106,0.9436281220528734,-4.145657246056731,-3.2730585854167087,-2.044082306076724,-3.2680085694569097,0.026784,0.1,0.080515,0.2,1150,703,1394,32871,37880,37877,0,0,0,0,3976,3976,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
107,0.9442592702815309,-4.139322725581213,-3.2613921094547313,-2.0221820452377472,-3.264115425231812,0.026601,0.1,0.079826,0.2,1322,551,1233,33602,38457,38450,0,0,0,0,3844,3852,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
108,0.9464758239114747,-3.97983841098829,-3.215026739548185,-1.9996464348388172,-3.2557483790596127,0.026419,0.1,0.079144,0.2,1144,636,1288,33256,38190,38189,0,0,0,0,3881,3870,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
109,0.9474989415109175,-3.967755685072467,-3.2180416654740087,-2.015273649058978,-3.2751067807988625,0.026241,0.1,0.078468,0.2,1162,574,1313,33066,37912,37904,0,0,0,0,3888,3888,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
110,0.9418405848366938,-4.105105777750548,-3.2542863701867177,-2.0488968114371815,-3.287325401098249,0.026064,0.1,0.077797,0.2,1301,672,1219,33924,38888,38883,0,0,0,0,3846,3865,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
111,0.9458490227720997,-4.1239612811853705,-3.265428767173713,-2.05269135633323,-3.2964680955744536,0.02589,0.1,0.077132,0.2,1154,658,1277,33462,38453,38448,0,0,0,0,3813,3813,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
112,0.9463737586518206,-4.140947757444104,-3.266226849058416,-2.037080627975116,-3.2827382914735423,0.025718,0.1,0.076473,0.2,1150,632,1206,33230,38173,38159,0,0,0,0,3919,3916,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
113,0.9483851763655305,-4.110310790584455,-3.252341025898362,-2.008098490821297,-3.2849556427264743,0.025549,0.1,0.075819,0.2,1144,590,1321,33595,38640,38631,0,0,0,0,3882,3901,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
114,0.9395686461942885,-4.194642664493759,-3.278895531389296,-2.0068517251875506,-3.276582904299333,0.025382,0.1,0.075171,0.2,1288,735,1375,33476,38365,38357,0,0,0,0,3938,3937,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
115,0.9476788996264895,-4.163712916273525,-3.2536953311398564,-1.9684684926797775,-3.2482655089929056,0.025217,0.1,0.074529,0.2,1170,595,1358,33734,38713,38707,0,0,0,0,3863,3882,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
116,0.9400438414598021,-4.222453011997043,-3.2662830317264135,-2.022841569130309,-3.293360343022072,0.025054,0.1,0.073892,0.2,1221,803,1333,33758,38684,38675,0,0,0,0,3936,3921,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
117,0.9496328972414418,-4.08485851347925,-3.2304803941113556,-1.9558783016819181,-3.2527222125561215,0.024893,0.1,0.07326,0.2,1062,605,1157,33097,38142,38132,0,0,0,0,3804,3798,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
118,0.9476607304557803,-3.967574411834218,-3.183320506925775,-1.8886130990166592,-3.2171244654675077,0.024734,0.1,0.072634,0.2,1196,538,906,33130,38025,38010,0,0,0,0,3797,3812,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
119,0.9418732373459997,-4.027787381738762,-3.2063007825957297,-1.9410019280377107,-3.2496401689551555,0.024577,0.1,0.072013,0.2,1224,734,1184,33685,38504,38492,0,0,0,0,3925,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
120,0.9434157902532958,-4.121067601236326,-3.247182728962423,-1.9804029880249352,-3.2777717286402153,0.024423,0.1,0.071398,0.2,1308,602,1032,33755,38695,38688,0,0,0,0,3880,3868,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
121,0.9384400866288901,-4.245643687014827,-3.289917150161879,-1.9564177691764233,-3.261740331737332,0.02427,0.1,0.070787,0.2,1340,735,1275,33707,38589,38579,0,0,0,0,3860,3854,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
122,0.9467364809966597,-4.158005014334687,-3.2732894289227374,-1.9157006840835265,-3.2342436998391872,0.024119,0.1,0.070182,0.2,1210,560,1176,33231,38240,38231,0,0,0,0,3758,3769,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
123,0.9456424879700588,-4.0869423892489545,-3.2372297791606885,-1.8713779806512392,-3.1865823804811924,0.02397,0.1,0.069583,0.2,1197,633,1281,33666,38621,38611,0,0,0,0,3887,3875,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
124,0.9426456984273821,-4.165957794793534,-3.270043935259315,-1.8911795680280754,-3.2031141683987427,0.023823,0.1,0.068988,0.2,1250,672,1262,33511,38464,38458,0,0,0,0,3889,3884,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
125,0.944146239637383,-4.155664593786874,-3.2456279961854557,-1.8426543758383307,-3.1639484354111764,0.023677,0.1,0.068398,0.2,1272,601,1506,33534,38139,38133,0,0,0,0,3932,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
126,0.9430432703801099,-4.21841487127705,-3.276884186790398,-1.8892147585165742,-3.2062922686167297,0.023533,0.1,0.067814,0.2,1300,606,1321,33464,38459,38458,0,0,0,0,3834,3844,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
127,0.9481911567664136,-4.133607895717986,-3.2588477840863663,-1.8860818233282695,-3.226137996851165,0.023391,0.1,0.067234,0.2,1087,653,1171,33585,38699,38695,0,0,0,0,3838,3843,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
128,0.939540507859734,-4.219184368512788,-3.276112115577166,-1.9222314859420124,-3.2579573000476674,0.023251,0.1,0.066659,0.2,1309,741,1141,33907,38748,38738,0,0,0,0,3956,3945,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
129,0.9439894793472413,-4.169647605620226,-3.2578379418647603,-1.9182250090920816,-3.2571689927343024,0.023113,0.1,0.06609,0.2,1237,637,1266,33458,38556,38547,0,0,0,0,3789,3802,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
130,0.9482381530984204,-4.021090596444597,-3.220941967239102,-1.914990408652095,-3.269058949736886,0.022976,0.1,0.065525,0.2,1171,533,1285,32920,37722,37715,0,0,0,0,3867,3875,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
131,0.9377298137574362,-4.064718417312575,-3.2321323719460993,-1.8966191211533143,-3.260980253914711,0.02284,0.1,0.064965,0.2,1365,718,1109,33451,38248,38244,0,0,0,0,3884,3881,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
132,0.9429578738022057,-4.107194148586406,-3.2445882799940122,-1.8985758698872868,-3.2573941186637505,0.022707,0.1,0.064409,0.2,1327,566,1122,33186,38162,38158,0,0,0,0,3858,3855,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
133,0.9354503326996197,-4.20363992381628,-3.281111074412448,-1.9147419074376244,-3.290314028662201,0.022574,0.1,0.063859,0.2,1350,823,1242,33664,38617,38612,0,0,0,0,3894,3880,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
134,0.9436069742099528,-4.205960518784822,-3.2759295412072893,-1.9171870212298958,-3.301333403522027,0.022444,0.1,0.063313,0.2,1191,672,1208,33036,38162,38153,0,0,0,0,3908,3896,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
135,0.9431024579012607,-4.235100192757462,-3.2788122532084873,-1.9267517501447686,-3.317979870958364,0.022315,0.1,0.062772,0.2,1092,790,1239,33077,38263,38260,0,0,0,0,3965,3985,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
136,0.9425795845165147,-4.329738739779388,-3.320408259951211,-1.9803003722013572,-3.3529514619566863,0.022187,0.1,0.062236,0.2,1219,702,1084,33455,38348,38341,0,0,0,0,3923,3934,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
137,0.9445125414810607,-4.334033879554387,-3.3312189462850803,-1.988350148721902,-3.3556314461436205,0.022061,0.1,0.061704,0.2,1198,658,1192,33449,38113,38099,0,0,0,0,3824,3825,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
138,0.9469751315160211,-4.343503939266157,-3.3340340436213363,-2.000739763257108,-3.36238442057633,0.021936,0.1,0.061176,0.2,1125,649,1177,33456,38517,38511,0,0,0,0,3829,3823,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
139,0.9491179034051633,-4.208337079171281,-3.294834640127975,-1.9810529057799477,-3.3534556982244594,0.021813,0.1,0.060653,0.2,1161,532,1161,33273,37984,37981,0,0,0,0,3804,3804,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
140,0.9435638808837656,-4.292992628570405,-3.3194177884241376,-2.0057499810383246,-3.3640949472279056,0.02169,0.1,0.060135,0.2,1231,649,1277,33312,38181,38177,0,0,0,0,3964,3947,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
141,0.9462265286470871,-4.28620840837408,-3.3176648744794788,-2.022237175370057,-3.366936386821039,0.02157,0.1,0.059621,0.2,1203,584,1412,33232,38209,38205,0,0,0,0,4016,4016,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
142,0.9419163114606471,-4.389713052627422,-3.334228147798418,-2.0600878677863523,-3.3958636053276727,0.021451,0.1,0.059111,0.2,1260,675,1071,33314,38163,38160,0,0,0,0,3860,3869,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
143,0.9491422498861394,-4.34593779377892,-3.309318866437192,-2.0326517067040792,-3.3713861459144496,0.021333,0.1,0.058606,0.2,1161,514,1161,32935,37712,37708,0,0,0,0,3764,3784,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
144,0.9488103391798934,-4.369713307642773,-3.314079434312128,-2.0524583130424503,-3.3858190469982588,0.021216,0.1,0.058105,0.2,1176,543,1252,33581,38431,38421,0,0,0,0,3800,3810,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
145,0.9452054794520548,-4.426626909497323,-3.3451208531391075,-2.0919904550142614,-3.4116594620321448,0.0211,0.1,0.057609,0.2,1219,593,1434,33069,37955,37950,0,0,0,0,3876,3893,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
146,0.9439691529099892,-4.380501038466937,-3.3303124263109463,-2.052673750455187,-3.3900021914799288,0.020986,0.1,0.057116,0.2,1246,614,1219,33196,38043,38038,0,0,0,0,3894,3892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
147,0.9375511813411787,-4.520491445623972,-3.3784290598629676,-2.070033439123375,-3.40849276765362,0.020873,0.1,0.056628,0.2,1273,786,1358,32971,37898,37892,0,0,0,0,3877,3885,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
148,0.9419519519519519,-4.576670517245741,-3.380837412467514,-2.0914475390842937,-3.426380698133434,0.020761,0.1,0.056144,0.2,1334,599,1256,33300,38204,38200,0,0,0,0,3915,3907,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
149,0.9443445962137551,-4.583383218536903,-3.376275552526185,-2.099723951056078,-3.44398613188046,0.020651,0.1,0.055664,0.2,1223,635,1104,33384,38257,38252,0,0,0,0,3870,3877,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
150,0.9442207484604452,-4.480274346148826,-3.3666052356649714,-2.0858086587134927,-3.437262430178844,0.020541,0.1,0.055188,0.2,1157,727,1223,33776,38896,38889,0,0,0,0,4002,4002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
151,0.9474525173349412,-4.461156487172794,-3.354818429269904,-2.0504469299822694,-3.4128312253923423,0.020433,0.1,0.054717,0.2,1208,535,1048,33170,38006,37997,0,0,0,0,3906,3901,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
152,0.9434267725978114,-4.553181757670589,-3.384174361308017,-2.070320740009498,-3.431466150367211,0.020326,0.1,0.054249,0.2,1348,539,1226,33355,38287,38281,0,0,0,0,3910,3894,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
153,0.9439835263220724,-4.5375458050183175,-3.36424743071838,-2.0168879602587455,-3.376618789849062,0.02022,0.1,0.053785,0.2,1202,675,1285,33508,38213,38206,0,0,0,0,4000,4005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
154,0.9423757021011026,-4.506786343512956,-3.364656021008255,-2.017279733512834,-3.4004881867034022,0.020115,0.1,0.053326,0.2,1218,721,1180,33649,38489,38486,0,0,0,0,3920,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
155,0.9448680001195922,-4.514454706224022,-3.3555664441055573,-2.0218302561528425,-3.393615640922578,0.020011,0.1,0.05287,0.2,1214,630,1157,33447,38366,38360,0,0,0,0,3960,3964,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
156,0.9371887935689004,-4.640763254028776,-3.375024881849572,-2.0628166372803607,-3.4132382396047225,0.019909,0.1,0.052418,0.2,1296,798,1057,33338,38019,38014,0,0,0,0,3981,3974,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
157,0.9449804906082696,-4.460145894151465,-3.329970206213756,-2.0142377251467427,-3.3794606222825285,0.019807,0.1,0.05197,0.2,1236,583,1258,33061,37816,37806,0,0,0,0,3838,3848,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
158,0.9484715632694734,-4.434630301159731,-3.326080313711673,-2.000034684894433,-3.388859742715461,0.019706,0.1,0.051526,0.2,1121,595,1143,33302,38174,38170,0,0,0,0,3834,3833,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
159,0.9407593573287856,-4.575921795539495,-3.386219067307201,-2.046137063671712,-3.417442064389602,0.019607,0.1,0.051085,0.2,1260,720,1302,33423,38443,38437,0,0,0,0,3831,3848,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
160,0.936872696767235,-4.666569355814467,-3.4109311656749846,-2.04948513897808,-3.4305870421266538,0.019508,0.1,0.050649,0.2,1335,772,1323,33377,38101,38097,0,0,0,0,4010,4007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
161,0.9465745573018793,-4.603293690727023,-3.401617828105384,-2.0258682227728846,-3.420163142032816,0.01941,0.1,0.050216,0.2,1094,677,1123,33149,38046,38035,0,0,0,0,3939,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
162,0.9455571142882727,-4.60025833977751,-3.3977136027403834,-2.000701463704751,-3.4103046266743893,0.019314,0.1,0.049787,0.2,1275,549,1017,33503,38249,38243,0,0,0,0,3892,3887,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
163,0.9441334055746192,-4.549715040013246,-3.401628885088575,-2.0086567173290626,-3.411880022581286,0.019218,0.1,0.049361,0.2,1201,655,1107,33222,38002,37998,0,0,0,0,3823,3840,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
164,0.9404028436018957,-4.563952314661039,-3.398836243727173,-1.9643090278241924,-3.395687439047413,0.019123,0.1,0.048939,0.2,1274,738,1132,33760,38508,38501,0,0,0,0,4024,4030,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
165,0.9443131462333826,-4.62135967944709,-3.402185389189873,-1.9515832623126292,-3.386987124962361,0.019029,0.1,0.048521,0.2,1341,544,1104,33850,38637,38633,0,0,0,0,3903,3894,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
166,0.9407121661721068,-4.637519061125461,-3.401308321454977,-1.9306315618149497,-3.3667172843853717,0.018937,0.1,0.048106,0.2,1163,835,1567,33700,38672,38668,0,0,0,0,3904,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
167,0.9432178543648657,-4.63443373784931,-3.3960667106006888,-1.9123415250395974,-3.3648112868400566,0.018844,0.1,0.047695,0.2,1251,647,1154,33426,38361,38355,0,0,0,0,3867,3881,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
168,0.9420813389927452,-4.716036393529458,-3.4008925911263095,-1.9030234822873577,-3.370023238127998,0.018753,0.1,0.047287,0.2,1308,616,1209,33219,38133,38128,0,0,0,0,3919,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
169,0.9425082977714556,-4.813630519185946,-3.415110050010143,-1.9183022834093282,-3.384797189676038,0.018663,0.1,0.046883,0.2,1223,717,1055,33744,38841,38838,0,0,0,0,3921,3910,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
170,0.9455926407843375,-4.788363326464765,-3.390509057654217,-1.865918369654161,-3.352573405489211,0.018574,0.1,0.046483,0.2,1181,617,1259,33047,38062,38056,0,0,0,0,3934,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
171,0.9445364487669748,-4.783983985544851,-3.401652669093167,-1.8793222626010941,-3.365253608740143,0.018485,0.1,0.046085,0.2,1195,647,1214,33211,38271,38262,0,0,0,0,3901,3886,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
172,0.9492331150775855,-4.778821718528709,-3.393555915912226,-1.8696849010911705,-3.362231351373547,0.018397,0.1,0.045691,0.2,1123,575,1305,33447,38129,38119,0,0,0,0,3975,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
173,0.9474235128749589,-4.8162264079697685,-3.4002552882399124,-1.8671395265368913,-3.37512685063431,0.018311,0.1,0.045301,0.2,1130,628,933,33437,38456,38447,0,0,0,0,3905,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
174,0.9385846999432446,-4.827109488917766,-3.4138378032115457,-1.8676080623478966,-3.381306730213001,0.018225,0.1,0.044914,0.2,1355,701,1190,33477,38185,38182,0,0,0,0,3925,3916,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
175,0.9426207473341498,-4.8666560301519475,-3.4516054926052604,-1.9015213394269441,-3.4074089449732394,0.018139,0.1,0.04453,0.2,1212,709,1138,33479,38091,38086,0,0,0,0,3846,3861,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
176,0.9435591371788657,-4.8382714629272785,-3.4451481682561336,-1.898603345009593,-3.4064041292332505,0.018055,0.1,0.044149,0.2,1227,636,1196,33008,37836,37828,0,0,0,0,3872,3870,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
177,0.9424498886414254,-4.865015409320804,-3.455695460754346,-1.9062076347642876,-3.4182224121303335,0.017971,0.1,0.043772,0.2,1267,671,1197,33675,38438,38433,0,0,0,0,3950,3957,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
178,0.9428248116494446,-4.844026179998684,-3.4521995801627408,-1.9299105296593182,-3.435316458946743,0.017888,0.1,0.043398,0.2,1323,597,1277,33581,38403,38399,0,0,0,0,4002,3999,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
179,0.9415028343987456,-4.923647484055858,-3.4667630832188685,-1.9748366538174176,-3.473763906273664,0.017806,0.1,0.043027,0.2,1176,764,1170,33164,38104,38097,0,0,0,0,3916,3914,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
180,0.9398376428141912,-4.988290044542845,-3.4860069151313398,-1.9771284259159883,-3.4817991921092157,0.017725,0.1,0.042659,0.2,1432,569,1253,33260,38090,38086,0,0,0,0,3948,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
181,0.9468327465309625,-5.020630873038167,-3.4757972422540955,-1.9576456587819606,-3.4717471618088545,0.017644,0.1,0.042294,0.2,1089,708,1358,33799,38681,38674,0,0,0,0,3910,3910,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
182,0.945228414254963,-4.9510031885210966,-3.4507425378201315,-1.9265054432068418,-3.4539726740073924,0.017564,0.1,0.041933,0.2,1157,675,1332,33448,38615,38608,0,0,0,0,3829,3833,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
183,0.9516436966768093,-4.822815948998876,-3.413624199828133,-1.8907272122866772,-3.4225822311422487,0.017485,0.1,0.041575,0.2,1136,485,1122,33522,38732,38727,0,0,0,0,3834,3826,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
184,0.944242606215283,-4.861485045251444,-3.4312961754674918,-1.9071273665865045,-3.435199515162484,0.017406,0.1,0.041219,0.2,1246,611,1238,33305,38260,38258,0,0,0,0,3991,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
185,0.9346494213750851,-4.983157049536716,-3.4705057577110754,-1.9406486047362772,-3.465308403367312,0.017329,0.1,0.040867,0.2,1270,938,1253,33787,38702,38697,0,0,0,0,3950,3945,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
186,0.9431596628573142,-4.936650668932414,-3.460131782478642,-1.9442689746226574,-3.451367998617521,0.017252,0.1,0.040518,0.2,1303,592,1199,33339,38103,38098,0,0,0,0,3858,3847,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
187,0.9488884209259649,-4.9138278746147135,-3.456341469858854,-1.94338666746589,-3.4470147388006986,0.017175,0.1,0.040171,0.2,1024,675,1270,33241,38409,38404,0,0,0,0,4059,4048,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
188,0.9483597692862292,-4.886285097786158,-3.4549051264138178,-1.9506209283515028,-3.450744085086105,0.017099,0.1,0.039828,0.2,1169,550,1141,33288,38220,38209,0,0,0,0,3946,3954,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
189,0.9475754391232548,-4.879192023509243,-3.450925783523352,-1.9633852471472528,-3.4658551166455625,0.017024,0.1,0.039488,0.2,1146,600,1178,33305,38349,38340,0,0,0,0,3836,3829,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
190,0.9456278861909727,-4.8519134559241985,-3.44604360073831,-1.9890204517501422,-3.484681150066773,0.01695,0.1,0.03915,0.2,1107,718,1205,33565,38620,38607,0,0,0,0,3880,3873,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
191,0.948649052097328,-4.809084448538207,-3.4275432805421078,-1.9798744214898176,-3.4875704586296314,0.016876,0.1,0.038815,0.2,1102,618,1111,33495,38413,38410,0,0,0,0,4012,4003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
192,0.9409339850421059,-4.916018639687479,-3.47528382912538,-2.0147135171637887,-3.526168854105114,0.016803,0.1,0.038484,0.2,1288,718,1137,33962,39007,39003,0,0,0,0,3878,3864,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
193,0.94227666567075,-4.876553597270037,-3.4589208412000123,-2.0131494223267055,-3.5273259958229253,0.016731,0.1,0.038155,0.2,1260,672,1268,33470,38390,38377,0,0,0,0,3941,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
194,0.9454468522380391,-4.864771944346856,-3.4477866516965974,-2.0507765457511273,-3.542423588379193,0.016659,0.1,0.037829,0.2,1157,648,1136,33087,38175,38169,0,0,0,0,3816,3834,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
195,0.9431169064210306,-4.825044507591271,-3.4269881559912063,-2.0430884661719624,-3.527741752786541,0.016587,0.1,0.037505,0.2,1255,647,1226,33437,38278,38273,0,0,0,0,3995,4005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
196,0.9415919748323144,-4.887871996480043,-3.450592957251546,-2.0729585347185093,-3.55643699675568,0.016517,0.1,0.037185,0.2,1198,770,1299,33694,38759,38750,0,0,0,0,4041,4033,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
197,0.938957311969389,-4.9660880879686715,-3.4790466129993476,-2.0851947974048026,-3.5697691723316067,0.016447,0.1,0.036867,0.2,1393,649,1069,33452,38050,38038,0,0,0,0,3972,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
198,0.9471011426153195,-4.934000679674541,-3.464558167427536,-2.0849572639948097,-3.572124442083776,0.016377,0.1,0.036552,0.2,1146,604,1128,33082,38063,38059,0,0,0,0,3904,3897,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
199,0.9411324818282433,-4.970262577688021,-3.4826468598996687,-2.1089138739201654,-3.588920720558321,0.016308,0.1,0.036239,0.2,1242,726,1337,33431,38308,38301,0,0,0,0,3978,3986,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
200,0.9514850596715819,-4.907036773917977,-3.4640519226226387,-2.0639383322667806,-3.5618984101896656,0.01624,0.1,0.03593,0.2,1097,525,1247,33433,38533,38528,0,0,0,0,3884,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
201,0.9480601694148856,-4.876867032168863,-3.4427372710646806,-2.0743205468003207,-3.57215524944857,0.016172,0.1,0.035623,0.2,1108,615,1174,33173,38040,38034,0,0,0,0,3895,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
202,0.9439006706543411,-4.923453325395306,-3.4514119883101646,-2.0716455839112418,-3.5677528768456144,0.016105,0.1,0.035318,0.2,1196,661,1245,33102,38111,38102,0,0,0,0,3949,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
203,0.9397131196735086,-5.015649787889091,-3.471245323689982,-2.079815497118394,-3.5779650339485425,0.016039,0.1,0.035016,0.2,1351,658,1216,33324,38071,38066,0,0,0,0,3917,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
