episode,service_level,starvation_severity_max,congestion_severity_max,projected_starvation_risk,projected_congestion_risk
24,0.9347008752669413,-101.81654952977813,-88.2509484848403,-3.9911425012968826,-1.9282079032957053
25,0.9428725896557938,-103.15453408527723,-89.33603118245138,-4.039013065102839,-1.9495318226511567
26,0.9343547471851388,-105.08804553367663,-90.95921194367966,-4.126628184740348,-1.9777040528178667
27,0.9384887344199425,-106.72657104265714,-92.25223710638534,-4.198621655272583,-2.0045369257176215
28,0.9411188312845181,-107.85549744277718,-93.23471142496707,-4.2356883212104375,-2.026149614825604
29,0.9362595535147872,-109.678864184833,-94.55393084277057,-4.292733267627527,-2.050102370734551
30,0.932991237546513,-111.51972584382229,-96.07584704502726,-4.375558377855656,-2.0733927184228325
31,0.9368268621594714,-112.93085643399371,-97.20933246540073,-4.453119105436004,-2.0910620826771056
32,0.9360268342801885,-114.58613551726994,-98.57907760653298,-4.541714517681741,-2.1053725018842595
33,0.9362869966035905,-116.13218148184521,-99.80890685241111,-4.6116357292603904,-2.1290807185296092
34,0.9391119221411193,-117.29114642038212,-100.73540001515323,-4.665545995421507,-2.1552803040242803
35,0.938456901748041,-118.29517271314515,-101.46023775464391,-4.724374602892865,-2.173224007000402
36,0.9348633748801534,-119.65066746753654,-102.59328374259118,-4.782925396377461,-2.193749976577038
37,0.9347464177418396,-121.07436931191714,-103.7460189909479,-4.842191765212793,-2.207213934125038
38,0.94135092603801,-122.0029587617561,-104.40653201935797,-4.8835401798112805,-2.2152768594707113
39,0.9406718439588224,-123.08526807375927,-105.20713825184325,-4.937054382872624,-2.2267406284092197
40,0.9405594405594405,-123.92813348766623,-105.89020040756937,-4.975063683370195,-2.2377934759494957
41,0.9355797819623389,-125.18846090634872,-106.93366157839202,-5.019236840425024,-2.2610012506938677
42,0.9339843631164249,-126.45301692423156,-107.85567478562407,-5.075236510791177,-2.2656565734498892
43,0.9344326540455806,-127.57223776403592,-108.73811517619477,-5.143012385936903,-2.281200085504519
44,0.9375660098373517,-128.58245975409247,-109.58198982965648,-5.1743633692186615,-2.297991998110435
45,0.9340858880852223,-129.8362711828024,-110.6108288553942,-5.239657633241145,-2.3200369345966663
46,0.9355905701226847,-130.7029773395548,-111.36751491261879,-5.298834305738517,-2.345102599660168
47,0.9297737556561085,-131.86258631592113,-112.2557563522627,-5.3403009060257425,-2.354782945426887
48,0.9291051467511506,-133.2836752459361,-113.43359759033696,-5.391764766845811,-2.367884697531616
49,0.9392977043825425,-134.20779175731502,-114.0825149294058,-5.451668084723372,-2.379545502203558
50,0.9383376404832021,-135.24204331803142,-114.96194075921302,-5.492277795503556,-2.4060799000214725
51,0.9445290341842066,-135.9027082775176,-115.45281368690593,-5.513337940084855,-2.4090849051699306
52,0.928562794633144,-137.2258335756507,-116.39674211985363,-5.56542755666398,-2.4172588843705616
53,0.9412448386603456,-137.86333470410665,-116.90027433338224,-5.603468810331034,-2.4331383222978635
54,0.9381701962424206,-138.77089471861575,-117.75562217564257,-5.63043116330067,-2.4525178714317164
55,0.9382753221727087,-139.6020160367727,-118.34782518017423,-5.673795927665972,-2.4607813481831005
56,0.9407346839889767,-140.30836722184526,-118.89918846639618,-5.706782949867784,-2.4804233677745917
57,0.9373359580052494,-141.36393662786548,-119.74524180023737,-5.746836200105717,-2.497046996633669
58,0.9426599255245073,-141.78208931611297,-120.05712727768861,-5.770275695237446,-2.509146607984676
59,0.9456153728839408,-142.33416284587165,-120.54397490844316,-5.7872474530580265,-2.5127956666403675
60,0.9316003442238642,-143.32631718847531,-121.38509569194214,-5.819991395638307,-2.523744394242299
61,0.9372533543804262,-144.03576748217563,-121.90118249584248,-5.848753442933101,-2.5320190740462487
62,0.9374830689582518,-144.81543868753465,-122.49957602515558,-5.884866873172426,-2.552722297170183
63,0.935775409097733,-145.63250566107948,-123.15404880982587,-5.933135626897399,-2.5644592421131067
64,0.9415887850467289,-146.1844789589437,-123.59732098586518,-5.967608391583278,-2.5755722066735376
65,0.944981139019229,-146.65073334888828,-123.84597761401342,-5.978993872418306,-2.5747016133948333
66,0.9381165112583576,-147.2657262066163,-124.40470879010991,-6.00180830696657,-2.588589227601554
67,0.9370211231633665,-148.11943338106553,-125.13423286433064,-6.038191815013553,-2.606937209264583
68,0.9352353436860479,-149.0070683260128,-125.79209158753622,-6.0775009397983,-2.619395259415898
69,0.941000209750397,-149.73656824684502,-126.33777011049382,-6.112567435054529,-2.63004253688481
70,0.9339035074649105,-150.67121609229062,-127.13515392300016,-6.150885656888,-2.6412537280556405
71,0.9292216456634544,-151.6830752047251,-127.99697962048242,-6.182948251479036,-2.657480129313691
72,0.9434997588036662,-152.0049620354583,-128.28799283479458,-6.191182218463265,-2.66271178417946
73,0.9354867815573401,-152.89562517282945,-128.95301745361198,-6.221288056945707,-2.6728865158810247
74,0.9445458972485999,-153.24086861744712,-129.19176200806103,-6.240073203848854,-2.6848867574020523
75,0.9408478076035467,-153.7948779162111,-129.64926478371405,-6.271009943518269,-2.6952709229698
76,0.9378814756907905,-154.4424561858302,-130.18259034247953,-6.299904691953223,-2.705630413872376
77,0.9400447697985359,-155.1889367768583,-130.73209666687904,-6.333406225472606,-2.7153454141262965
78,0.9412912867120071,-155.65034974541544,-131.0673763293855,-6.354660993921655,-2.718761165735919
79,0.9366294844739222,-156.36523847841036,-131.62805179668345,-6.3860021477771145,-2.7341695210603576
80,0.9362096268188473,-157.05238874623464,-132.17569328824595,-6.410836005678283,-2.7459714272249625
81,0.9299508903015878,-158.0425563110921,-133.02394359505325,-6.454263356645935,-2.768561702109241
82,0.9407115830587086,-158.5022982112903,-133.35058007723504,-6.46573481852542,-2.7664070246184433
83,0.9477108287225634,-158.85909011100915,-133.62884075632405,-6.475487662864603,-2.7662443984195915
84,0.941546329723225,-159.34747510888684,-133.96439220784094,-6.502438260473919,-2.7681303462881575
85,0.9393355801636977,-159.90129026054217,-134.36942748940317,-6.524649052688134,-2.7722250108802196
86,0.9457119421575477,-160.29411519890576,-134.59652124869825,-6.541961058032141,-2.7730283978025034
87,0.9370927395695007,-160.83298051787656,-134.97088671060337,-6.566046629182276,-2.7768395796447054
88,0.9431766798299822,-161.14966943522083,-135.17975570475215,-6.580014545472639,-2.7810130227291987
89,0.9432217384777061,-161.70273803381207,-135.63147765853662,-6.596939104222524,-2.787253748659644
90,0.9355898784094644,-162.30706086829363,-136.15327841525203,-6.630410374111718,-2.797020058104184
91,0.9451670644391408,-162.73572616438756,-136.44814480716897,-6.6471677232297495,-2.8012176580572405
92,0.9473311580373084,-163.0013707208613,-136.63680622986595,-6.655464109164033,-2.8046373049848468
93,0.9362999909858478,-163.71906018351265,-137.21218606565955,-6.696448735835195,-2.818196039641196
94,0.9368014017279923,-164.2727359998896,-137.69664212272204,-6.707908597745764,-2.8313117714113254
95,0.9378401948696358,-164.73833806459595,-138.02055474794201,-6.717956492450621,-2.8341192644765796
96,0.940819878758778,-165.2048348886579,-138.3726020961968,-6.73673276059511,-2.8389205074622907
97,0.941373334130162,-165.6400155714684,-138.64654643731424,-6.749999283361635,-2.841168236401911
98,0.9443524844253167,-166.00150038456601,-138.902510762708,-6.761923358760703,-2.8452253570708717
99,0.943900212960146,-166.43573895677903,-139.22602775596116,-6.779326639743228,-2.8519466537973144
100,0.935417719261747,-167.1053447379463,-139.75004742434217,-6.817149452366265,-2.861754198639696
101,0.9427126710291494,-167.50490803443392,-140.02135194317748,-6.835014821831796,-2.8616841709432537
102,0.9402170707249454,-168.00890451610422,-140.39405895388347,-6.848987217959673,-2.8667463117666543
103,0.9464978187106156,-168.2853685069936,-140.51995065290632,-6.857354991661606,-2.8707174764731005
104,0.9357541066690517,-168.9151947795826,-140.96454733111233,-6.876676849376819,-2.8781234280093533
105,0.9379623001670245,-169.50462493187862,-141.44471652474294,-6.894166192200754,-2.8857134449663855
106,0.9388118752076349,-169.98169831219,-141.8231801180243,-6.910796986283916,-2.8913598679240935
107,0.9370650347972163,-170.39812876982742,-142.18529844117174,-6.928815967252203,-2.897974220917001
108,0.9475430605411601,-170.66302046870274,-142.3424582403238,-6.93862680972706,-2.902569810068446
109,0.9407586519570803,-171.07791098388122,-142.6599295876119,-6.951477239858354,-2.9066851307608133
110,0.9387039755534917,-171.5853408712026,-143.0638590082339,-6.96995838914834,-2.9091302549055733
111,0.9419581258623793,-171.94568128096233,-143.25922918861477,-6.988076383371893,-2.9065727239213675
112,0.9424861421615166,-172.3109046360889,-143.49335163760915,-6.996304566806467,-2.9065408072878354
113,0.947967675068345,-172.56861077196965,-143.65288081491948,-7.008208830377105,-2.906357117578489
114,0.9378590549523266,-173.06559366830675,-144.0904420848894,-7.023875545873134,-2.9068302904535193
115,0.9372552618697993,-173.59034752838778,-144.51078483613395,-7.047572282647788,-2.9205923257691047
116,0.9447592912963073,-173.9228833708319,-144.75465333591998,-7.061394267307846,-2.9218166830667585
117,0.9429615979075021,-174.32724631318416,-145.0782958859817,-7.079218083958411,-2.9267046339499285
118,0.9405161058555862,-174.81958765184075,-145.444184983315,-7.097462698307619,-2.9330247035419057
119,0.9373488219308985,-175.39121079034695,-145.87155609041818,-7.1180117292290825,-2.9383349211927925
120,0.9408764132088416,-175.79269767901476,-146.1530879864951,-7.130152435972001,-2.942972903661419
121,0.9414877440544979,-176.2055279149753,-146.42912267955774,-7.152634560386978,-2.9486191142707177
122,0.939107024018392,-176.67567820762858,-146.83061641530588,-7.1727159545958825,-2.954745186272438
123,0.9428422887550078,-177.0289415718732,-147.0761053145514,-7.201507958377376,-2.964130520944159
124,0.9405251694094869,-177.395244822165,-147.34929436249342,-7.218657224380371,-2.9696049473798625
125,0.9357534288049896,-177.84420959798985,-147.71739224335755,-7.238197211344759,-2.980549365523532
126,0.9386392888143913,-178.3151147830723,-148.13135816256383,-7.254157067449977,-2.9833943565395895
127,0.9380533602709609,-178.89180826522883,-148.55541580403468,-7.279245730752072,-2.9903363024318574
128,0.9333754436623954,-179.40285652481268,-148.9589581699128,-7.304289646831223,-2.997109426219439
129,0.9376469878791533,-179.95704655345818,-149.32693136057634,-7.325850221967877,-2.997584018058328
130,0.9354221695965024,-180.43345844700062,-149.69922607608126,-7.345966067208859,-3.0078022803048774
131,0.9400200540852602,-180.76384026831727,-149.9266347393719,-7.3568185584303185,-3.0109093106594926
132,0.9455352057792032,-181.0646615852131,-150.15788511926038,-7.370311905927803,-3.011611256330867
133,0.9427577865134563,-181.42431728705125,-150.39152695621755,-7.3937410689504475,-3.0164175606221244
134,0.9384564604212927,-181.83277846840716,-150.6870377277426,-7.4145644824470525,-3.0196015757773154
135,0.9405186483709121,-182.17079006045893,-150.92179263150825,-7.425654719825891,-3.0230170583924267
136,0.9382253276156776,-182.59776629355028,-151.24576790565598,-7.444928219897492,-3.029305060089526
137,0.9419456862208436,-182.94474679940907,-151.4706474457757,-7.460334557458242,-3.030663858241146
138,0.9395483462477764,-183.34592643958115,-151.7548281977515,-7.470525476659339,-3.0358352653399727
139,0.9435517970401691,-183.62750375762744,-151.91811882930037,-7.484317536897211,-3.0342763683483582
140,0.946573401272349,-183.82349770853997,-152.03825369620566,-7.492344067195399,-3.0335017534654236
141,0.9404348346909439,-184.22507447381767,-152.32531529627403,-7.508789676294845,-3.039294266759173
142,0.9401004843707693,-184.56214260909678,-152.56952108492763,-7.518046917937775,-3.045207491875905
143,0.9396151889643616,-184.86460582430078,-152.81892446832697,-7.526702718389935,-3.046573144777092
144,0.939455432050156,-185.31755202934218,-153.1467852331981,-7.540725976826332,-3.0503788650073025
145,0.9412558474271321,-185.69613531377578,-153.3863075595178,-7.560771820469198,-3.0518337868707364
146,0.9440109595568527,-186.00278215199444,-153.6006204036726,-7.571234459303321,-3.055040871288656
147,0.9355286589598866,-186.4689308032064,-153.95509881633785,-7.588744961024586,-3.061214733909911
148,0.944497255527276,-186.75690538183312,-154.142164763031,-7.602536175403378,-3.065730276483418
149,0.942841784626411,-187.01140040580924,-154.35059788933006,-7.610783116701038,-3.068758743989363
150,0.9409128928187358,-187.341967677238,-154.58433997842107,-7.622124873983977,-3.0708909822497863
151,0.9428062656565961,-187.64073648687832,-154.7767508446206,-7.634162719708393,-3.0741401018804813
152,0.9408376805475982,-187.95909315114028,-155.01598230787255,-7.643604119133829,-3.0757529599341615
153,0.9351581983714432,-188.3881448344095,-155.30861672564947,-7.667989691435557,-3.081944059315616
154,0.9358592692828146,-188.84138869870978,-155.6226257498774,-7.683311267681373,-3.0850979354974926
155,0.9387908036329846,-189.2243714395559,-155.8579642823119,-7.695868507430346,-3.086642755149938
156,0.9512091898428053,-189.3274967405004,-155.92041965723294,-7.698293611290827,-3.086429553498507
157,0.9364879453040662,-189.73354512939295,-156.2722689718026,-7.71142145066665,-3.0913105966907697
158,0.942070504508308,-190.07229694461142,-156.52739312091788,-7.718828312559585,-3.092718500751259
159,0.9351492739244159,-190.45540950081423,-156.81614483181835,-7.731308889757036,-3.0955579238302198
160,0.9384021081631431,-190.7728826844148,-157.0848204730019,-7.741208470901012,-3.101042734792267
161,0.9409212283044058,-191.11489312348502,-157.3136681133331,-7.752710969563449,-3.1063352029899907
162,0.9360797180702394,-191.53563799731543,-157.5601926016105,-7.76967962480216,-3.1079658627734523
163,0.942945118637928,-191.72548430412866,-157.71468824745833,-7.781199565334827,-3.1081491676169923
164,0.9369955896912784,-192.1147181854192,-157.99124186674356,-7.802680013741734,-3.1121654327808894
165,0.9384753901560624,-192.48308521890988,-158.21701005946113,-7.8132764437498965,-3.1140219618789295
166,0.9328149860406473,-192.98361774547507,-158.64221691897194,-7.837225475524264,-3.1233998769654434
167,0.9346259385459699,-193.37256118515106,-158.97167702943716,-7.853903296887989,-3.1319009310532304
168,0.947120293075491,-193.5378016163604,-159.05074259904853,-7.866418575379008,-3.131230363259326
169,0.9343435868023062,-193.9308890631471,-159.38226243332704,-7.877079364090297,-3.1368577255004366
170,0.9425360091604894,-194.2183746031296,-159.5738277103732,-7.884946361057795,-3.142213491629772
171,0.9414353317056997,-194.39595523862792,-159.72775759940944,-7.892247310753301,-3.1434719071483403
172,0.936590970941308,-194.77687793698752,-159.97484228082754,-7.909696030786063,-3.148475567412057
173,0.9375037557839072,-195.14775231747657,-160.29049899768515,-7.927889747272491,-3.1556452838788642
174,0.9454189860087258,-195.3328884569208,-160.4534449345514,-7.931715820204313,-3.1577240299694997
175,0.9413437930414995,-195.64005480792738,-160.6818378401739,-7.94722316246381,-3.1606600942910763
176,0.9406300727469489,-195.92426452284533,-160.88879115421094,-7.956781565013092,-3.1631088025862226
177,0.9485269526618224,-196.05443857714076,-160.97353416075688,-7.963221302782462,-3.16466548367766
178,0.9414951905515646,-196.31961222477966,-161.14980359427133,-7.976230494228754,-3.1651985826378373
179,0.9337504490480182,-196.74814507598086,-161.51113045224162,-7.9938051275222035,-3.1722185849883497
180,0.9440612331336601,-196.96997015068172,-161.68469312582812,-8.000608358832753,-3.174433601938133
181,0.9450311399945843,-197.14352087888037,-161.80703132149708,-8.00312806383427,-3.1760171661958125
182,0.940439351695824,-197.45443414090434,-162.01025416926532,-8.01470690243175,-3.182564659108569
183,0.9434053046250075,-197.69173285366418,-162.18342336177184,-8.02037313293133,-3.183748656343239
184,0.9385034013605442,-198.0080479044298,-162.40608135654364,-8.03491242259514,-3.1915122762307364
185,0.9414734423652469,-198.23536807132297,-162.5670917345386,-8.043829872778533,-3.1927589129660725
186,0.9393675485750322,-198.57919745722705,-162.77835305239734,-8.060214311405963,-3.1987951227385123
187,0.9422933173867544,-198.81370069767144,-162.95613809649004,-8.066904697439803,-3.2025978650002487
188,0.9375656926634434,-199.16414966593646,-163.18743365781472,-8.08653403438988,-3.2077785104083403
189,0.9377846135287554,-199.47178235792353,-163.40863816803525,-8.099035782591978,-3.21103131945353
190,0.9426691729323309,-199.72217186485148,-163.58829645546226,-8.111045336845004,-3.2160016311572606
191,0.9409770567225619,-199.99723439383547,-163.79217935192796,-8.119571031809652,-3.2219435971267334
192,0.9384002917401082,-200.30030171417434,-163.99855856732063,-8.128785063083736,-3.2265346732453
193,0.946090011508874,-200.47265936151996,-164.1052937236536,-8.133754695658622,-3.2288279062778424
194,0.9338571977194174,-200.8363006554715,-164.37865190706714,-8.143512050655518,-3.232041085747402
195,0.9445199480535169,-201.0306069307282,-164.5166085251644,-8.152865444299993,-3.231235651317299
196,0.9389469866408753,-201.29343660275953,-164.68112110798978,-8.161309547153,-3.2332164726304033
197,0.9390324519230769,-201.55236952779896,-164.88094677764073,-8.170840832804226,-3.2366886257489447
198,0.936750436931236,-201.90793437992045,-165.17134635465632,-8.184916182354083,-3.2359157125384934
199,0.9440367249554529,-202.0954881851264,-165.30789529005665,-8.189841107816012,-3.2362370163206258
