seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
50,6,5,5,0,0,0,0,2,0,26,24,19,0,0,0,0,0,0,0.0145,0.0145
50,7,5,5,399,403,2,4,131,47,3028,2897,2898,13,10,23,8,4,12,0.0211,0.0224
50,8,5,5,359,362,2,3,141,39,3014,2873,2871,10,9,19,15,3,18,0.0145,0.0303
50,9,5,5,362,382,2,9,126,66,3226,3100,3098,9,12,21,7,6,13,0.0172,0.0344
50,10,5,5,335,344,2,12,171,84,3570,3399,3400,19,15,34,12,12,24,0.0265,0.0384
50,11,5,5,377,386,2,8,140,66,2944,2804,2807,14,14,28,10,0,10,0.0321,0.0469
50,12,5,5,335,347,2,10,60,20,2244,2184,2188,11,4,15,19,20,39,0.0211,0.0383
50,13,5,5,329,325,2,8,27,10,1596,1569,1565,7,7,14,10,0,10,0.0174,0.0374
50,14,5,5,372,385,2,5,132,49,3184,3052,3051,16,6,22,4,10,14,0.0318,0.0385
50,15,5,5,330,336,2,9,165,67,3008,2843,2843,12,13,25,11,13,24,0.0317,0.0435
50,16,5,5,332,337,2,9,184,49,3248,3064,3068,12,7,19,12,0,12,0.032,0.0414
50,17,5,5,315,325,2,10,172,54,3420,3248,3243,8,16,24,7,18,25,0.033,0.0489
50,18,5,5,326,342,2,17,167,67,3024,2857,2858,14,12,26,10,0,10,0.0392,0.0432
50,19,5,5,311,316,2,12,51,19,2352,2301,2301,7,5,12,12,22,34,0.032,0.0333
50,20,5,5,308,317,2,6,24,8,1626,1602,1601,6,5,11,9,5,14,0.028,0.032
50,21,5,5,353,367,2,3,148,68,3154,3006,3008,11,8,19,8,12,20,0.0317,0.0383
50,22,5,5,380,384,2,4,114,61,3060,2946,2944,9,15,24,11,9,20,0.0288,0.0524
50,23,5,5,330,343,2,11,157,37,3166,3009,3014,9,6,15,8,4,12,0.0304,0.0463
50,24,5,5,362,370,2,8,224,62,3446,3222,3221,9,15,24,12,11,23,0.0264,0.0553
50,25,5,5,345,358,2,12,73,14,3094,3021,3019,13,9,22,11,0,11,0.0295,0.0522
50,26,5,5,324,322,2,10,70,31,2292,2222,2224,14,9,23,11,18,29,0.0331,0.0503
50,27,5,5,267,287,2,6,21,23,1680,1659,1661,4,6,10,10,2,12,0.0253,0.0506
