Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality
1,0,7,420,0,0,0,0,0,0,0,0,0.0,0.4354
1,0,8,480,2,2,0,0,1,0,0,0,0,0.4379
1,0,9,540,0,0,0,0,1,0,0,0,0,0.4419
1,0,10,600,0,0,0,0,1,0,0,0,0,0.4486
1,0,11,660,1,0,0,0,0,1,0,0,0,0.4544
1,0,12,720,0,0,0,0,1,0,0,0,0,0.461
1,0,13,780,3,1,0,0,1,2,0,0,0,0.4673
1,0,14,840,16,3,5,0,1,13,0,0,0,0.4734
1,0,15,900,28,10,5,1,4,18,0,0,0,0.485
1,0,16,960,7,6,6,6,2,1,0,0,0,0.4936
1,0,17,1020,1,1,0,3,2,0,0,0,0,0.5015
1,0,18,1080,0,0,6,3,2,0,0,0,0,0.509
1,0,19,1140,8,0,1,0,3,8,0,0,0,0.5172
1,0,20,1200,3,0,0,5,2,3,0,0,0,0.5223
1,0,21,1260,5,3,8,2,0,2,0,0,0,0.5258
1,0,22,1320,0,0,3,2,2,0,0,0,0,0.5294
1,0,23,1380,0,0,0,0,0,0,0,0,0,0.5302
1,1,24,1440,0,0,0,0,0,0,0,0,0,0.5311
1,1,1,1500,0,0,0,0,0,0,0,0,0,0.5311
1,1,2,1560,0,0,0,0,0,0,0,0,0,0.5311
1,1,3,1620,0,0,0,0,0,0,0,0,0,0.5311
1,1,4,1680,0,0,0,0,0,0,0,0,0,0.5311
1,1,5,1740,0,0,0,0,0,0,0,0,0,0.5312
1,1,6,1800,13,0,0,1,5,13,0,0,0,0.5368
1,1,7,1860,10,0,0,0,2,10,0,0,0,0.5443
1,1,8,1920,5,0,1,5,2,5,0,0,0,0.5484
1,1,9,1980,1,0,1,3,0,1,0,0,0,0.5528
1,1,10,2040,10,0,4,3,0,10,0,0,0,0.5585
1,1,11,2100,1,0,2,5,3,1,0,0,0,0.5647
1,1,12,2160,3,1,3,2,1,2,0,0,0,0.5706
1,1,13,2220,7,1,4,4,5,6,0,0,0,0.5781
1,1,14,2280,13,5,4,2,2,8,0,0,0,0.5872
1,1,15,2340,31,8,1,6,8,23,0,0,0,0.5976
1,1,16,2400,12,5,5,8,5,7,0,0,0,0.6051
1,1,17,2460,10,0,9,3,3,10,0,0,0,0.6147
1,1,18,2520,4,0,8,0,1,4,0,0,0,0.6188
1,1,19,2580,7,0,6,3,2,7,0,0,0,0.6253
1,1,20,2640,5,0,8,0,4,5,0,0,0,0.6291
1,1,21,2700,4,0,5,1,2,4,0,0,0,0.6342
1,1,22,2760,3,0,1,2,0,3,0,0,0,0.6359
1,1,23,2820,0,0,1,1,1,0,0,0,0,0.6367
1,2,24,2880,0,0,0,0,0,0,0,0,0,0.6367
1,2,1,2940,0,0,0,0,0,0,0,0,0,0.6367
1,2,2,3000,0,0,0,0,0,0,0,0,0,0.6367
1,2,3,3060,0,0,0,0,0,0,0,0,0,0.6367
1,2,4,3120,0,0,0,0,0,0,0,0,0,0.6367
1,2,5,3180,4,0,0,2,0,4,0,0,0,0.6368
1,2,6,3240,5,0,1,7,2,5,0,0,0,0.6418
1,2,7,3300,20,1,0,7,1,19,0,0,0,0.6478
1,2,7,3300,0,0,0,0,0,0,0,0,0,0.6478
