Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality
1,0,7,420,0,0,0,0,0,0,0,0,0.0,0.4354
1,0,8,480,1,1,0,0,0,0,0,0,0,0.4368
1,0,9,540,0,0,0,0,0,0,0,0,0,0.4391
1,0,10,600,2,2,0,0,0,0,0,0,0,0.4425
1,0,11,660,0,0,0,0,0,0,0,0,0,0.445
1,0,12,720,4,4,2,4,0,0,0,0,0,0.4478
1,0,13,780,2,1,1,1,2,1,0,0,0,0.4515
1,0,14,840,1,1,5,0,2,0,0,0,0,0.4571
1,0,15,900,30,30,0,1,4,0,0,0,0,0.4626
1,0,16,960,18,13,5,5,4,5,0,0,0,0.4667
1,0,17,1020,50,36,11,3,3,14,0,0,0,0.4705
1,0,18,1080,16,13,11,5,1,3,0,0,0,0.4732
1,0,19,1140,3,1,3,0,0,2,0,0,0,0.4758
1,0,20,1200,7,2,2,0,0,5,0,0,0,0.4779
1,0,21,1260,5,5,1,2,0,0,0,0,0,0.4803
1,0,22,1320,3,3,0,2,1,0,0,0,0,0.4822
1,0,23,1380,0,0,1,0,0,0,0,0,0,0.4828
1,1,24,1440,0,0,0,0,0,0,0,0,0,0.4828
1,1,1,1500,0,0,0,0,0,0,0,0,0,0.4828
1,1,2,1560,0,0,0,0,0,0,0,0,0,0.4828
1,1,3,1620,0,0,0,0,0,0,0,0,0,0.4828
1,1,4,1680,0,0,0,0,0,0,0,0,0,0.4828
1,1,5,1740,0,0,0,0,0,0,0,0,0,0.4832
1,1,6,1800,7,5,0,3,1,2,0,0,0,0.4874
1,1,7,1860,6,0,0,0,0,6,0,0,0,0.4901
1,1,8,1920,2,0,0,3,0,2,0,0,0,0.4931
1,1,9,1980,0,0,0,0,0,0,0,0,0,0.4949
1,1,10,2040,8,0,5,0,0,8,0,0,0,0.4981
1,1,11,2100,8,0,0,3,0,8,0,0,0,0.5011
1,1,12,2160,5,0,0,5,0,5,0,0,0,0.5032
1,1,13,2220,3,0,3,2,0,3,0,0,0,0.5074
1,1,14,2280,11,6,1,11,2,5,0,0,0,0.5121
1,1,15,2340,39,18,3,6,1,21,0,0,0,0.5167
1,1,16,2400,15,7,3,6,3,8,0,0,0,0.5209
1,1,17,2460,16,4,2,1,0,12,0,0,0,0.5237
1,1,18,2520,21,4,3,8,2,17,0,0,0,0.5269
1,1,19,2580,15,8,3,5,0,7,0,0,0,0.5291
1,1,20,2640,6,4,2,0,1,2,0,0,0,0.5304
1,1,21,2700,3,1,0,1,0,2,0,0,0,0.5322
1,1,22,2760,0,0,1,2,0,0,0,0,0,0.533
1,1,23,2820,0,0,0,0,0,0,0,0,0,0.5334
1,2,24,2880,0,0,0,0,0,0,0,0,0,0.5334
1,2,1,2940,0,0,0,0,0,0,0,0,0,0.5334
1,2,2,3000,0,0,0,0,0,0,0,0,0,0.5334
1,2,3,3060,0,0,0,0,0,0,0,0,0,0.5334
1,2,4,3120,0,0,0,0,0,0,0,0,0,0.5334
1,2,5,3180,0,0,0,1,0,0,0,0,0,0.5336
1,2,6,3240,6,0,2,16,1,6,0,0,0,0.536
1,2,7,3300,12,4,4,9,1,8,0,0,0,0.5393
1,2,7,3300,0,0,0,0,0,0,0,0,0,0.5393
