seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
47,7,6,8,D0,True,20,0,20,0,0,0,0,0,0,[],3.0,S65,3.15,20,0,20,0.0,,-0.462009,-10.660682,-11.122691,True,True,5,S65,False,2,0.1372,depot_passthrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,6,29,S65,False,20,0,20,18,0,0,0,0,0,"['B575', 'B183', 'B612', 'B185', 'B357', 'B661', 'B305', 'B490', 'B755', 'B634', 'B127', 'B280', 'B22', 'B164', 'B688', 'B380', 'B725', 'B594']",12.0,S37,5.89,2,0,2,0.0,,-0.420754,-10.588385,-11.009139,False,False,18,S22,True,6,0.4959,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,6,47,S37,False,2,0,2,0,18,0,0,0,0,"['B179', 'B411', 'B644', 'B576', 'B595', 'B62', 'B289', 'B696', 'B94', 'B480', 'B519', 'B589', 'B36', 'B241', 'B743', 'B237', 'B596', 'B177']",12.0,S61,2.04,20,0,20,0.0,,-0.248907,-10.620382,-10.869288,False,False,12,S61,False,8,0.4267,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,1,S61,False,20,0,20,10,0,1,0,0,0,"['B145', 'B391', 'B179', 'B411', 'B644', 'B576', 'B595', 'B62', 'B289', 'B696']",11.0,S46,4.04,10,0,10,0.0,,-0.176911,-10.67226,-10.849171,True,True,108,S26,True,40,2.348,delivery+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,16,S46,False,10,0,10,0,10,0,0,0,0,"['B50', 'B35', 'B654', 'B614', 'B714', 'B503', 'B153', 'B297', 'B47', 'B92']",8.0,S32,2.16,20,0,20,0.0,,-0.183218,-10.698602,-10.88182,False,False,12,S32,False,6,0.3039,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,26,S32,False,20,0,20,15,0,0,0,0,0,"['B94', 'B480', 'B519', 'B589', 'B36', 'B241', 'B743', 'B237', 'B596', 'B177', 'B50', 'B35', 'B654', 'B614', 'B714']",10.5,S45,2.27,5,0,5,0.0,,-0.135626,-10.627956,-10.763581,True,False,30,S27,True,20,0.7464,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,39,S45,False,5,0,5,0,13,0,0,0,0,"['B479', 'B262', 'B435', 'B362', 'B566', 'B627', 'B189', 'B685', 'B240', 'B102', 'B506', 'B56', 'B722']",9.5,S26,7.09,18,0,18,0.0,,-0.089131,-10.538811,-10.627943,False,False,12,S51,True,6,0.2932,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,55,S26,False,18,0,18,18,0,0,0,0,0,"['B503', 'B153', 'B297', 'B47', 'B92', 'B479', 'B262', 'B435', 'B362', 'B566', 'B627', 'B189', 'B685', 'B240', 'B102', 'B506', 'B56', 'B722']",12.0,S29,5.02,0,0,0,0.0,,-0.123914,-10.514711,-10.638625,False,False,12,S38,True,7,0.2963,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,12,S29,False,0,0,0,0,12,0,0,0,0,"['B379', 'B82', 'B413', 'B151', 'B213', 'B369', 'B88', 'B752', 'B641', 'B488', 'B591', 'B124']",9.0,S27,4.93,12,0,12,0.0,,-0.100411,-10.530517,-10.630928,False,False,18,S11,True,14,0.6462,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,26,S27,False,12,0,12,12,0,1,0,0,0,"['B379', 'B82', 'B413', 'B151', 'B213', 'B369', 'B88', 'B752', 'B641', 'B488', 'B591', 'B124']",12.0,S59,4.6,0,0,0,0.0,,-0.08814,-10.540511,-10.628651,True,True,24,S11,True,19,0.6002,delivery+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
