episode,service_level,squared_starvation_penalty,squared_congestion_penalty,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity,imbalance_weighted_distance,time_of_day_fraction,multi_horizon_starvation_risk
38,0.9192773283046414,-82.20054846103301,-107.54930828129484,-3.3707585822180963,-1.5854540649697806,-26.385180088639697,-23.73434378649932,-5.989170202766887,-57.76477533735673,-108.53248313770398
39,0.9177849807639877,-84.44594598330697,-108.40005247670773,-5.67911532989087,-5.5302141501235775,-26.49205191785183,-25.65010078153308,0.0,-70.60442821971655,-110.5114737216346
40,0.9194624792390156,-83.94049063568883,-107.03439005963769,-5.149317259803599,0.0,-26.658053928993603,-24.318484968616744,0.0,-59.48303871446849,-107.26879476691357
41,0.9145391023918301,-87.79266327725287,-114.13743066951106,-4.457308221638298,-6.3518304516348785,-25.656369127009388,-24.624440921846322,-0.4434172687170294,-60.483494343678714,-112.66274413176352
42,0.9167973935079039,-92.92506274368888,-118.08811520698853,-4.9276376646851725,-8.341799353397246,-29.263904890879434,-28.43838322691919,0.0,-50.0851203234431,-117.57657140947639
43,0.9214927268878338,-89.63843964065447,-114.16783106761606,-2.4218390363543745,-1.529080131560104,-30.114562885241593,-28.96169132897833,0.0,-35.45856824959268,-110.76877465617768
44,0.9106516853932585,-99.57807597557667,-125.14686830105113,-4.530064494112694,-8.191603814592627,-29.558262557728483,-29.60325071391035,-0.9993291533283016,-63.6546021453573,-122.57584034904619
45,0.9212256469027083,-99.28104655439554,-123.77942557075019,-7.157563563643035,-2.5308881850705087,-30.996430140672704,-29.10074336070033,-0.47064474070074247,-56.705137865019964,-119.83812612374555
46,0.9123996058877974,-99.83079135128973,-127.53402807887566,-4.163852458385572,-4.295255545220056,-31.787400717701853,-28.718263957619524,0.0,-62.13654791395688,-121.23112297541986
47,0.9203013362829213,-97.20275891149608,-129.69972730212078,-1.1776445876994115,-5.105360384070534,-30.654239373435193,-29.652973370229414,-0.3360341612165354,-61.65653494044811,-118.32267147335925
48,0.920419737360871,-97.69235271701892,-134.0756535419677,-2.7913162738554025,-0.8979793218505489,-30.973064113161232,-28.999950835513335,-0.024519759491968714,-51.4095140118067,-115.55766813444015
49,0.914800919762798,-102.5546268596532,-134.25093368798585,-1.4363758274059457,-1.4664244224271226,-30.830686337442202,-29.820060837896257,-6.438741509349897,-48.24405733882863,-118.03711832739376
50,0.9200277534767263,-103.60954075570272,-133.71423047238437,-0.8106598083048961,-4.263994931375723,-30.92641181507863,-30.896436817347983,-4.915117200292782,-70.48391386887812,-119.44644347481899
51,0.9128651519622307,-107.0581188051331,-137.67762557673413,-5.770010428111316,-0.8889324170168816,-31.334110966022422,-31.037112028171386,-3.7079598148120043,-70.60967719088192,-123.15638272690057
52,0.9237167659780405,-104.42137109217322,-137.80097599571644,-0.9294605943686315,-5.646048673208577,-29.84653798257527,-33.568629333376954,-0.9734840222313741,-60.39987894154769,-119.64022374866263
53,0.920458274905272,-106.89810469774498,-138.88753884307943,-1.759753018333348,-4.73672199085725,-31.21820358960921,-33.98405981683592,-1.9889693524526648,-72.61989897294723,-122.5940294402498
54,0.9221740540859359,-108.98300712272955,-140.36473935249228,-2.5706706469573275,-1.9755766244260622,-32.31222236650254,-32.330121313715814,0.0,-59.879136407750025,-122.45440226982602
55,0.9260743776746428,-109.62304110269507,-141.53209949200672,-2.63158417690806,-6.913803716822013,-32.58625988256461,-32.63208939934346,-3.8057859582027964,-58.58876554777082,-121.74098219090523
56,0.9200736867126218,-114.22219889343243,-145.21041454864792,-1.5855096198456777,-7.029561093145887,-32.03219389685208,-33.42370027448812,0.0,-61.020946236488356,-124.73132914874104
57,0.9208930457082516,-113.89386026882964,-144.80584516857542,-7.369257314390684,-1.8412477112177177,-33.04143783340091,-34.007696555292014,-0.1501900828738189,-75.50066378891205,-125.41912638885216
58,0.9222771535580524,-115.59954020777629,-144.37304880317308,-3.9415484955601587,-1.719915781677931,-32.492765987661244,-34.36176644766815,0.0,-63.432424439153884,-122.82687387961438
59,0.9215393522045157,-114.02691938828849,-144.71484524848773,-3.6057706123659825,0.0,-32.298159464355244,-34.837443164912095,0.0,-56.03271077366254,-119.72919928225338
60,0.9296996996996997,-112.528553818384,-143.51895453561605,-1.2294671752322366,0.0,-32.42876191019916,-34.0469593082473,-1.7872741094194742,-40.605768077543246,-114.41971971306819
61,0.9211256791873376,-117.30322098647194,-148.3238568167496,-6.157955405657222,-2.5774323758340207,-33.602483710320335,-35.860679977175494,-1.8179271194710718,-57.69608516063151,-121.76775004189966
62,0.9229847885974368,-124.12182626024962,-152.6976700151388,-8.626895906116136,-3.5093068286697156,-35.5594613646003,-37.24818683734077,-2.3141799424459473,-64.52448101514906,-128.3771665679302
63,0.9203987591482697,-128.10681520459872,-155.0890448215434,-9.706775918598149,-4.694499595440119,-35.987307643945954,-37.76737149765944,-2.795841883284751,-67.63780696370502,-132.4052187379721
64,0.9259562841530055,-133.6330843218113,-156.92741939275712,-9.356111166170765,-6.450315112616286,-35.0224518771992,-38.5469920050609,-3.8087849231429125,-70.03652631387023,-136.66693838195965
65,0.9345259938837921,-125.79821288921804,-152.36113217164183,-2.363553567499195,-0.8063766507235094,-34.64842380380542,-36.407069882216526,-1.597700776146699,-56.64361922026215,-125.71240428853879
66,0.9287987987987988,-131.76290515372085,-156.73488700185092,-2.9855076401110976,-5.47380007357584,-34.83540088974458,-37.635644685911,-1.9658509403298423,-58.81457695351955,-131.27408109972927
67,0.9321868222500534,-130.35114949272688,-156.9721624241024,-3.4188078303848934,-2.3117027842699587,-35.61422121135038,-36.73221664760357,-1.3983210037369382,-51.19380322818245,-128.39580290475539
68,0.9296361645169141,-131.10069332477178,-158.69501241157977,-7.413639176218546,-0.18607127615977337,-36.57654183959451,-35.857571178256606,-3.664984372676536,-66.32751778049173,-129.3783456581629
69,0.9261095732059745,-138.01178313195658,-160.914652231648,-5.808830934204779,-4.265915091005043,-37.332489868412566,-37.420330403364815,-6.500341069933012,-79.34494347606771,-135.96028621165988
70,0.9270757904899831,-138.4452825077999,-163.55457358706096,-6.50066668038949,-4.029849405544848,-37.7201768700018,-36.52144269288395,-3.9288856868654642,-74.75196810464494,-136.49349139840174
71,0.9183077610606286,-152.96936900198588,-173.50548414761252,-11.385298723734115,-13.19254226540164,-39.92018056124065,-38.5613434817834,-7.81679227781358,-104.95239910270256,-155.07122983156674
72,0.9223855472390057,-154.0925054090033,-174.40485416965652,-10.985498861202945,-12.889183012232738,-40.688248128456394,-38.599915776510194,-5.4457319690849,-101.3719659697867,-155.93518404033617
73,0.9285779026556693,-153.0176174381212,-173.2223667041305,-9.358749931361283,-7.388360980792733,-41.21071217710599,-39.249013430106025,-3.2040280926141738,-86.70542783496998,-152.4832093694508
74,0.9155144550188543,-159.3444165485103,-178.87696346739756,-15.910424644718066,-5.840030070553121,-41.466423334030374,-39.162253019012205,-3.5355580785802876,-109.50679698602234,-159.4095725585341
75,0.9240936097975021,-159.54094692474075,-177.46374520563788,-13.278751125020088,-7.1141893048397575,-41.557957527038226,-39.8190508549193,-1.2275499214371044,-107.70666458191236,-158.75093126561399
76,0.9240529273155701,-162.2051792968248,-176.851029869607,-4.73699463530573,-11.769448992163662,-42.28455159547262,-41.21745536422955,-2.4267573736696195,-114.4159678667531,-161.07316942751487
77,0.9246987042015283,-170.7196511836189,-182.3150923108298,-12.631353697789015,-11.718934534752046,-43.81693585274099,-41.04918614628395,-4.488704063316725,-114.34565542035544,-170.4745558487999
78,0.9270124455888664,-169.57220589361265,-180.46776062710873,-10.120668623976968,-10.62742908335301,-44.37841938627306,-41.5871682604725,-2.095931849715063,-110.64029620385088,-167.8885546437124
79,0.9277927098118564,-171.832534110183,-182.86042642142104,-8.256168610913559,-12.393558972313894,-44.74736454597597,-42.627498611862784,-3.036769897831201,-103.94999922326674,-169.2662689419792
80,0.9290858560200819,-169.64269152858705,-181.08850826107434,-6.235913405621004,-8.971186545487253,-45.01231160348439,-42.49075605113059,0.0,-82.7692346447572,-165.14145786773585
81,0.9178964557880731,-180.6368687334119,-188.30300261109716,-17.129208157512892,-10.616468086755296,-48.031157249796486,-44.49333173926211,-3.592692670779858,-105.75260088320073,-179.03864721425086
82,0.9266063403376655,-182.42556324125846,-189.0277545528518,-13.81208889204496,-13.201617609792278,-48.36057024068585,-45.805077333760586,-3.0844128202443115,-111.71314262501372,-181.1610332139719
83,0.9217981809242871,-186.36052310163393,-191.02670231396036,-13.45717302734549,-15.403522075944792,-48.59550478419718,-48.007215728758666,-4.5311777576902506,-105.91064101128366,-184.62429953246522
84,0.9323071329010363,-185.69684091135807,-189.08763361945796,-11.94448194555331,-13.943315169375468,-48.73105234630783,-48.34099087712049,-4.698752305043965,-96.68565891318457,-181.49579185858246
85,0.9270544225895981,-185.13247400994666,-189.8524817402841,-13.666891218452903,-13.037924935661207,-49.60058758220811,-48.366414187626575,-6.17214523523252,-98.39837078107062,-181.04484555056843
86,0.9170867010647499,-196.1324392024193,-197.59874097724546,-18.19021013958082,-18.303092660570403,-50.760099506423444,-49.93770693035408,-11.210398537786329,-119.81389585829831,-194.56773910053664
87,0.9281333730276868,-200.83659443813198,-202.25812006801587,-17.94666968884038,-22.488202995194186,-52.06514741253653,-51.23342582906003,-10.17368001096519,-115.37165482201252,-199.93303178253666
88,0.9177294938381635,-211.0697141643342,-209.8377562659598,-26.3909385450292,-23.398871917921465,-54.87930739918494,-53.6094448773175,-8.854261515063161,-126.33290257933143,-210.29096999419522
89,0.9279255081027845,-206.91259910822987,-209.05685421089217,-18.305401008468284,-26.232645285175558,-54.71434306586705,-55.10720984435988,-6.911554120694914,-108.11259992071845,-205.1536668415964
90,0.9268990869918944,-206.02276389209635,-209.92468217218848,-22.684305356070823,-23.711172002135292,-56.67372335227662,-55.62503492649871,-7.186586725352906,-102.69232324669122,-205.5029992837988
91,0.9230746070933944,-212.63436620243849,-214.5138318440878,-26.446516495788956,-27.29215882673428,-56.71918579034605,-56.755694971464784,-11.207003129362535,-123.18586483979561,-213.4892157843585
92,0.922958350964154,-215.13251011864622,-217.1447116629019,-28.03501529754038,-26.6780415125498,-56.71139241885431,-58.83606446261028,-8.850974168322237,-129.42024344333237,-216.79233454058883
93,0.9254092484167762,-213.39491673011923,-215.84267678778983,-22.008245537674508,-28.329324075229486,-55.981646992163924,-59.671130470825915,-4.48377391119902,-113.9925136715016,-213.4178520947435
94,0.9286299250811368,-210.3788749678871,-215.16506612491423,-26.428133077505482,-24.003722961954093,-57.081504799165224,-59.64085680974636,-2.8866898283312024,-111.70646747394395,-210.80805978679228
95,0.9362554638173871,-207.92689225961152,-212.94176739116224,-21.714775623504877,-23.24507311994922,-57.00365374054067,-59.07306418746978,-2.794893414922547,-106.34621570458178,-206.07652919656516
96,0.9327392319117335,-207.45552334168755,-212.5914508392782,-21.970880366075395,-23.117686454816592,-57.80053300458813,-59.706692959381,-6.69720322191472,-114.74186785199367,-206.56839360512993
97,0.9316826043946161,-210.9093426798472,-215.21032857672455,-19.479628452695994,-27.132802532785785,-57.98292210100925,-61.18540485751682,-7.481076898890769,-120.4081570416485,-209.83321733627804
98,0.9317895872026841,-212.56534785271168,-215.86127398079992,-22.492395643407757,-26.0966582493949,-58.92956711634263,-62.09547444583115,-7.228172202766839,-116.6471939828225,-210.58124058279626
99,0.9291564662858525,-212.76386911024713,-216.88874936409158,-23.67381254530985,-26.54845089355459,-59.91593527788474,-62.50269394787062,-10.379562211375406,-126.7531561078647,-211.08385333687758
100,0.9348480288895576,-211.29452593715632,-218.0178905179341,-22.93065891702481,-27.140178585295583,-60.20467229041324,-63.363539631330674,-12.236905664759542,-122.86738750295356,-209.76696034202183
101,0.9240555940788086,-216.3526221177092,-222.63208890025535,-28.000933449533658,-28.212463407728595,-61.23393660885818,-63.5804806435022,-11.364818579938124,-122.67743112754252,-215.532178166916
102,0.9323191648023863,-214.30740714642445,-221.3844567132804,-25.55611269300601,-27.63152791012511,-61.25017616614857,-64.81266347319342,-9.973939574180909,-117.58600158383895,-212.2258072688573
103,0.9257687257626187,-219.44066009004283,-224.35335916361464,-28.940033439664532,-30.105552186190156,-62.60278351068365,-66.67094667221983,-12.527251452009434,-124.64280743015537,-217.54494383367071
104,0.9242324495780717,-225.17551881718,-231.17262134743515,-31.27163224598295,-34.61849838902253,-64.10413632137227,-67.2018669528372,-12.847000934506918,-132.20574600383617,-225.12296341320274
105,0.9284979735043252,-224.67589581026954,-230.81042219882846,-31.543206491693166,-33.866044442237495,-64.11758167775875,-67.55639408826295,-10.801903443495563,-125.02594246004348,-224.45420394052724
106,0.9338613143098966,-223.70901713840337,-231.03516805537416,-28.5540092595716,-35.018266095251576,-64.31926082521723,-68.2794932841314,-10.680754420075045,-107.42534580266376,-223.45586770217918
107,0.9275185372680981,-225.0355695104285,-231.78306279671617,-32.368567280775586,-33.10827996023663,-65.80595447136014,-67.76423141311116,-12.922205667183391,-119.85097768131662,-226.13910980151812
108,0.9327901028965682,-221.79663290474264,-230.14666637588448,-28.19465030755137,-33.16721648530635,-65.51171091269134,-68.3922300445728,-10.762968281660001,-113.59474915711922,-222.5448317932701
109,0.9247414669137426,-226.68590343612044,-233.5667401593363,-35.02012382501908,-32.825700447640735,-66.48767647482782,-69.35985989489744,-14.516730350507261,-137.4866634175117,-229.2821825248799
110,0.9262071420097283,-231.00143189316202,-237.80767250436878,-33.01288222245132,-36.70476912266719,-66.92249985530347,-71.72847636190116,-13.112637163531765,-133.34328396569938,-233.93438047129803
111,0.9254574407355106,-234.20648639580426,-241.89084342806268,-34.31920513270135,-39.45934975157346,-67.37478373651115,-73.22804591751071,-17.950268649622892,-140.22895707320873,-237.91161441745976
112,0.9331396228699416,-232.6156429851434,-242.37732735874673,-34.21817217608785,-37.88588752452554,-67.91927406051188,-72.98664748510808,-19.53863132075171,-128.3454531324305,-234.83025653688466
113,0.9312402073038448,-231.23046706016734,-242.2717284075298,-33.83920253974085,-37.2458150504337,-68.0327986924151,-73.6360306489511,-16.043890224716602,-127.65919672990287,-233.9954403867521
114,0.9270951896004314,-234.18793344744196,-244.19890329211088,-35.14069385354089,-39.02100164460873,-69.39543183229907,-74.98079710982151,-17.59463389300143,-140.63191970535857,-237.90770371368043
115,0.9343509629717965,-230.07970208028937,-242.44782971717484,-35.615098343291756,-35.6471170686699,-69.45800988958942,-74.11707113488083,-13.25133376435759,-130.1161870758244,-233.2316606909629
116,0.9280679559009579,-231.6437642555654,-244.829558681375,-35.264631194339685,-38.42372124958993,-70.0360825610639,-74.57997145170162,-16.347498434289506,-132.65916818134326,-235.43064309263198
117,0.9243002544529262,-236.07938530596374,-249.59883508877624,-37.30128823644475,-40.93244956480251,-70.47918014309968,-76.15612322935944,-16.834141718373406,-135.88434642468187,-241.25772212986925
118,0.9223792448850453,-241.50814760076892,-255.07639296690976,-41.620904785658205,-43.990956545093084,-70.90435676486618,-76.72835151949916,-19.05416732692596,-147.86667355078455,-249.09037299036575
119,0.9231528271985169,-242.03416172014613,-255.92999458579126,-40.51713585341743,-45.62463533852804,-71.96462225068333,-77.63292866266481,-16.850333686039605,-151.6361927944723,-250.22406967592985
120,0.9284702336096458,-240.42133043409189,-256.98424506794106,-41.576327145553485,-44.9956560307278,-72.00796683125567,-78.71885107682517,-17.845878152208478,-144.02062001054645,-249.19444585726535
121,0.9283943900374804,-239.00827869840842,-257.2024951669674,-41.88350000001174,-42.50076021994111,-72.20374599318487,-78.43087443865132,-16.18356118796827,-136.22575643387782,-247.41236089019603
122,0.9267381465844546,-238.82011383624084,-258.9603857404044,-39.59359875566225,-44.532357736993596,-71.84994126814189,-78.12531298693288,-18.495557760650435,-138.58980424694533,-248.18728127762623
123,0.9212844643555128,-243.78289683307557,-263.09218532821154,-40.04498158104229,-48.11078709606157,-71.93967372359647,-79.27568934263213,-21.614355852546847,-152.8806148875198,-254.0223879918135
124,0.9332747758662466,-240.89272800981848,-262.0589802630975,-37.842812993560756,-48.00936735685012,-72.95056302288762,-79.22007171888116,-19.973592129065306,-145.488952385421,-250.8868722430846
125,0.9261722747246133,-240.312772384703,-262.43357203820756,-42.730022009580914,-44.40734619474843,-74.15710918891806,-78.54159262173394,-18.589993635541312,-145.21136551974584,-250.4241846195939
126,0.9295052473763119,-241.0228776177786,-263.89511085444593,-40.941218726851105,-46.946912549122786,-74.25031219790885,-78.84488187580982,-18.11738910374823,-141.5395650954715,-251.5931152539658
127,0.9304656693055597,-239.96570493566543,-263.61271287175083,-39.295024142553125,-46.43756723471346,-74.15787138943354,-79.21373164207547,-14.911813970468009,-145.00909292788683,-250.5431447483367
128,0.9239997636073518,-242.8646212512876,-265.74483692847156,-41.85943776158888,-47.398090754335,-75.24912716919931,-79.3761262876265,-13.409400609098329,-147.14614931667515,-253.86328135395104
129,0.929659847621333,-245.29073259936158,-266.84092691607066,-40.243720205189476,-49.393347633222426,-75.63188667242785,-80.06511182413712,-14.173892576368493,-142.7267467508798,-256.18172137959783
130,0.9290216497670595,-243.3544029079903,-266.4886533812291,-39.237421735317184,-47.50950019861318,-75.64152755932224,-80.51412414903925,-16.02048408438134,-141.2520695172713,-254.33079057777493
131,0.9278963002970564,-244.5958849405753,-268.3552257263312,-42.048942388219174,-47.67246605333922,-76.40171082594962,-80.97510458952581,-15.8576217312336,-147.13450501772448,-256.41160874666804
132,0.9348121321865097,-241.4347425927743,-265.99628756446083,-41.52843975118626,-44.71645964601974,-76.44242091263514,-80.27965573896681,-15.568716866339102,-144.61924345239035,-252.10620528066795
133,0.9318548755597527,-239.2304620636338,-265.040764838884,-37.65658077395644,-45.40389429654601,-76.46816267940612,-80.61351065013265,-15.536859097786754,-132.94430032454267,-248.98715748698942
134,0.9339565375743596,-238.17285883407072,-264.65057964847637,-36.33981185235833,-45.03667431179926,-75.64292184143046,-80.99880078762111,-16.500441398389167,-125.52746216792966,-246.7281689175254
135,0.9224965292448845,-240.94996848064895,-267.1816523403684,-41.55088560879355,-44.74418172169152,-76.65068098269859,-82.06889808755305,-16.524936272539993,-138.9197986841775,-250.8323778626527
136,0.9268007553730404,-244.36949408087835,-271.3904250663716,-41.00936029477413,-49.0963778868883,-76.85002142114637,-83.14696117595678,-18.19346711044991,-144.2907702139656,-255.37492783218295
137,0.925293905950096,-248.30809314376344,-275.0295218222458,-41.505686237755626,-52.910297658111816,-77.47595287673225,-83.77814078612337,-18.556572877635382,-155.59296085270864,-260.2935455476577
138,0.9271014891600159,-249.71020516824407,-275.85782633695237,-42.18402368124481,-53.80137711681344,-77.95467700703674,-84.97027074293032,-20.36782774830236,-153.01579406652758,-261.6292214016576
139,0.9283241823824302,-251.35087483200235,-276.53339962834167,-42.752527136674736,-54.523061022138464,-78.60509565298607,-85.82754390957793,-21.568503275614173,-150.5702882932386,-263.256413433256
140,0.9342314979099631,-249.94552263521095,-275.5106583694545,-42.6556987736428,-53.31529125174612,-79.0564290750951,-85.41408706052415,-19.737752495330284,-144.3730591638946,-261.12505551923573
141,0.9322278732432514,-247.57791043592283,-274.22525590837216,-44.134483645724806,-50.22815757832882,-79.89966958721672,-85.21002040453241,-21.392719308519514,-138.5296280798412,-258.0545215108275
142,0.9297753655962611,-245.94974287966664,-273.55894923886774,-44.685275560630245,-48.07626344487706,-80.33290118129642,-85.79582355077325,-20.14841905063575,-142.88756514646704,-256.2632603085556
143,0.9327827345068724,-243.15237302126803,-272.7335929640202,-46.1663418213482,-44.63744466902815,-80.01335404798041,-85.73005778133732,-18.87381740177697,-132.657717935985,-253.1332436815304
144,0.9376687190997604,-239.60953028975953,-269.6970554191082,-41.92762627369655,-44.20933799703701,-79.9255773741275,-86.54591713225282,-17.296909338311774,-123.68791346949268,-248.60687029978155
145,0.9216625975826627,-244.018397711122,-273.3486698009352,-42.27948815436373,-49.37528830085312,-80.203888142138,-88.12997788947473,-20.51166025220265,-139.175583610333,-255.14080984745218
146,0.929945054945055,-243.62236800913857,-273.5535948698521,-41.18976262824729,-49.96312104441091,-80.38569782387131,-88.42514515830189,-21.880677849691214,-144.21642550567933,-255.94507397251078
147,0.9284197755535335,-243.73978708295041,-274.154471621102,-44.24401433500754,-47.861445050430696,-81.17825190108786,-88.72768278312985,-22.01013585910856,-146.09870486458922,-255.9904828281922
148,0.9345041069020473,-242.0403622999438,-273.42371778710924,-42.036799923121826,-47.14088472081678,-80.97532135164681,-89.13732973456962,-19.359798671196543,-136.7918095106931,-253.54495178738105
149,0.9254660252555622,-244.1931469409746,-276.031206741173,-43.9070926484445,-47.42130529805262,-81.61728145639549,-89.49638251956998,-20.758794597264416,-145.67883712844147,-256.2288567707137
150,0.9357112214255071,-243.1943628065095,-275.7691729511761,-42.17361738053635,-47.236568777207175,-81.4869267037755,-89.87479199285364,-21.582226227310898,-134.9215840121639,-254.560881162373
