episode,service_level,squared_starvation_penalty,squared_congestion_penalty,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity,imbalance_weighted_distance,time_of_day_fraction,multi_horizon_starvation_risk
151,0.9292249009148613,-258.54488269676136,-284.6046833828593,-43.55557371712576,-44.143816962752325,-75.15764680640466,-81.28311769029504,-3.48447924143972,-154.56898341436917,-270.54452469150687
152,0.9194484760522497,-262.141654218408,-287.2121888325322,-42.72037992252445,-47.312283470936904,-75.6603247678512,-82.68556803968411,-5.285017506936252,-154.9290174603194,-274.47373663905404
153,0.9283395528048299,-261.3459641535526,-287.13658190760674,-41.66823243976999,-47.562510396029836,-75.87669737976026,-83.13613451088978,-2.3960290139786085,-149.136953138162,-273.4490107292873
154,0.9281895032410311,-261.76801342866804,-287.1953059114764,-41.34834897414567,-48.68636108793672,-75.79225202780518,-83.38424476397792,-2.4923542295499965,-154.15296748863238,-274.2682869384345
155,0.9288151081328053,-262.12528910388284,-287.65460878841606,-44.62942005612621,-47.111813996311604,-76.41735667662991,-83.7865255212874,-1.7967849134102025,-154.13996424624992,-274.2209730553416
156,0.9332748820897327,-259.7896144694419,-285.854921892184,-39.135230402229254,-48.27844609294985,-76.02429738633187,-83.74373316661911,-0.07915586253289517,-148.6391098613736,-271.4246636065489
157,0.9311984590381027,-258.401676583617,-286.6973932608251,-40.855626406881576,-46.530143158200445,-76.15110901310364,-84.01454128767247,-1.0670877224775908,-148.218548274456,-270.823687945573
158,0.9295302013422819,-258.67189155555917,-286.7533366588704,-40.57940136455202,-47.3954705560281,-76.61030808836173,-84.64560253105431,-2.620366128525993,-147.98089483250988,-271.031620002983
159,0.9319521234582903,-258.5629099883496,-286.0789551290811,-44.35142400864479,-43.90619055922695,-77.29236703692587,-84.70110464944662,-2.0712218071910655,-149.1961269385948,-270.7299957698928
160,0.9266578169311531,-259.1256159706614,-286.723474575001,-42.695297398147915,-46.215523912043075,-77.7469212483329,-85.46314045206809,-0.812762292086182,-149.82247709809377,-272.2854992314328
161,0.9356316368720069,-256.91500876720073,-285.9659806491264,-42.050600635405935,-44.55959008035421,-77.7709741555743,-84.89161383542276,-1.0259945317079802,-143.99702366862974,-269.80899567038244
162,0.9317533008207446,-257.09139817370465,-286.368138585249,-41.01686688761315,-45.10097535449819,-77.68553059818288,-85.22027910352331,-2.6829719892806807,-146.49834109123486,-270.33088116936324
163,0.9284811650018052,-257.5097006518017,-286.6085633467132,-41.80557665874475,-44.56788169129349,-78.53562077796516,-85.3998883085152,-2.316413080970401,-147.53345943737736,-271.036091245671
164,0.9381692367345721,-252.68608045381356,-284.7301036808156,-37.246547404822586,-44.047109329927544,-78.35622101403864,-85.29190626205708,-0.6925020982898408,-136.53910771198503,-265.5838839006325
165,0.9222291722515117,-256.80807925549317,-287.86455687586556,-39.44158349242209,-46.39906524083998,-78.74747446627308,-85.87327805898077,-4.005935703656726,-150.11349666858086,-270.8987642331297
166,0.9314567333857411,-256.41942598377983,-288.94701178428915,-40.87658939393939,-45.39073431212762,-78.93185153910296,-86.07067350939693,-2.9663276897343467,-149.7370709560298,-270.67921017085513
167,0.932514040702941,-256.39096993328764,-289.54811367178445,-40.340808323270075,-45.466094499960164,-79.22026897146608,-86.60707120653758,-2.8006325160722767,-145.06160880234387,-270.4653329373749
168,0.926093740622937,-258.3189262488894,-291.11069258518324,-42.49379859792296,-45.49854223179677,-79.49785255595488,-86.99891331149458,-3.878452897332183,-150.70868039213983,-273.15433825836044
169,0.9303108652516385,-258.52891902839855,-292.306287281924,-42.22431948861439,-46.31169414056327,-79.45246910494392,-87.1224343648355,-2.1737662814230148,-152.64916372181727,-273.3890512577751
170,0.9278438288685499,-259.04039107548704,-292.6643513939129,-44.13537655397311,-45.34974202304123,-79.72803323404827,-87.06485212399129,-1.419083255913228,-152.75960118254346,-274.0448198161197
171,0.929006266786034,-258.7314354900124,-293.0493862799257,-41.85241061116273,-46.64371918703829,-79.79352959486108,-87.80878386484689,-2.672896831962106,-150.3262973390925,-273.9510627442517
172,0.9348938845152214,-256.85049359996674,-292.86956620748344,-41.74563026341599,-45.65991859473536,-79.72662869722338,-87.88779895858345,-2.9752938124745016,-153.22352446912035,-272.6101222638455
173,0.9395496448541635,-252.84220288564666,-290.40382392148217,-39.41813915948343,-43.73655806603445,-79.46764150619067,-87.506801582798,-0.7634008266464585,-144.42419544930274,-267.7767680581083
174,0.9298240327829336,-253.2816891871602,-290.9028615848437,-39.93725192654121,-43.92485282501955,-79.94872507828208,-87.57364468529232,-1.1029398296908548,-149.47764061463707,-268.5378734108296
175,0.932507306380906,-253.5855765327949,-291.3820274542433,-39.94260087314055,-43.92642239791627,-79.95744884408656,-87.99592145254385,-2.3361974066186306,-147.85623746822887,-268.51372936696345
176,0.9260543212853827,-256.5215148657516,-294.2561487880808,-40.71703116024391,-46.51755830251375,-80.60867207598086,-88.84169800938285,-4.762550942546185,-153.64261011629,-272.57348594313567
177,0.9364694616512553,-254.32972575227723,-292.67773358413643,-39.49827466353813,-45.266146615454176,-81.26923333309801,-88.87041739322105,-3.234219668464617,-149.26720115812796,-269.90219050966857
178,0.9211321545043832,-257.45707420427465,-294.6101774840643,-41.63487462225604,-46.89272961914082,-81.81360639900038,-89.41186803396609,-5.369186129163716,-158.9525563784509,-274.5838229645576
179,0.9348681201402653,-255.9444155765583,-293.86345117747743,-40.84490034426238,-45.81763975900981,-81.89757561585766,-89.53786198947564,-4.479050734990843,-149.01540922710942,-272.54041229107764
180,0.9304885815667364,-254.94949953107496,-293.9207908594841,-40.41955505101081,-44.735726414413676,-82.01106502138703,-89.8370031589372,-4.253922647807862,-147.73704157103504,-271.8746574438167
181,0.9288370108496892,-255.36505907864452,-294.76151823116334,-40.13427357723305,-45.50519057574962,-82.08377740120893,-90.45071790337823,-5.360681105179018,-149.1274081993798,-273.0012258825394
182,0.9271576559094844,-257.0418254300315,-296.72428507393954,-39.40604040523008,-47.85849524777932,-81.95364740971829,-91.25354759747246,-6.264204860291142,-152.3487255224623,-275.26845637840705
183,0.9294605809128631,-258.1774863488712,-297.0708223873323,-39.49624329813879,-48.209074661958525,-82.53251561139578,-91.65614875602746,-8.075662361027781,-152.8883924251753,-276.38148067514715
184,0.9302867871960268,-258.1479921362902,-298.03123106304236,-40.7767869156638,-47.46193056960495,-82.79451731875744,-91.48560893654914,-9.373392257694459,-154.42578709991994,-276.7933676803834
185,0.9397994330478252,-255.98463318349943,-296.64727105432183,-40.99720050031277,-44.60497942708876,-82.8091510619645,-91.27656685594567,-9.170239520879756,-145.79904277658167,-273.903629312629
186,0.9375112822672844,-254.5053358534448,-295.90825995407573,-40.1838166054999,-44.27492004760486,-82.86221414790042,-91.19248540230912,-9.432432576644711,-143.49228700022505,-272.06015949405617
187,0.9295601261071911,-255.41506811554018,-296.37128250181564,-38.90863087657659,-46.37929986986277,-82.49812222203133,-91.87366952378834,-9.582990305017464,-147.14470111496559,-273.5426086581025
188,0.9290109560258142,-256.71111349805756,-297.78566328058827,-41.87532938718281,-44.995100964139866,-82.94860327892133,-92.0584183661066,-10.971993665021003,-149.79630034612123,-275.1829580399445
189,0.9277035604183038,-257.17925299989827,-298.2379195477951,-41.212107638203975,-46.06092054182437,-83.27694983558024,-92.3733774462779,-11.652492150958201,-151.74239064896443,-275.7238654714786
190,0.9325972916920825,-256.46251298035793,-297.88218215861383,-41.50848705205715,-45.05193410419007,-83.75261604228955,-92.26706004955379,-10.330640482634633,-151.9298419159868,-274.57381968002153
191,0.9263316280469456,-258.3349638526407,-298.9284637537918,-42.665543144080765,-45.567602200374075,-84.22397247592959,-92.5317375726709,-9.342855896195228,-152.07468521308783,-276.61017387565835
192,0.9299465719487807,-257.2088868607525,-298.29689774658794,-41.9247808730949,-44.97001908794812,-84.14771688155822,-92.4356076183203,-10.723626980236089,-154.36627915507256,-275.5257809133006
193,0.9330696866199293,-256.44143086218037,-297.7468818786961,-40.38537392872656,-44.899747579244426,-83.90650396152463,-92.41363120859405,-10.081442188170673,-150.8392937931471,-274.70319527016994
194,0.9344331133773245,-255.3033398506173,-297.20580541815366,-40.15830230186496,-43.61962569689732,-83.813683126417,-92.60750718545827,-8.022979437139035,-149.23019577346827,-273.3348581396388
195,0.9312638580931264,-254.59388153726815,-297.22497952398453,-38.127875689843314,-44.77041716375633,-83.77981900615029,-92.86423104980865,-7.394069686329047,-148.5365731449543,-272.75928631938916
196,0.935253962048537,-253.7147023087971,-296.6201200355199,-37.73577283468365,-44.52478766079663,-84.20499230466493,-93.0961240989037,-7.492633815488862,-147.1099868637645,-271.361655734293
197,0.9310946620930373,-254.25788094463488,-296.9543528958703,-37.909986529846336,-44.808581742909226,-84.33662431660682,-93.48931816867294,-7.358773971966511,-145.22972964605827,-271.72643482865345
198,0.9411907140046611,-252.5112000983373,-295.83544056246285,-38.32174237672643,-42.7430619889116,-84.48560262754015,-93.51965070880702,-6.960053610940799,-137.94578738012734,-269.6181594344357
199,0.9286098333233765,-253.98842009990298,-296.7577173938262,-38.35452838067773,-44.16050316512721,-84.83412383130361,-94.22887182307352,-8.028290049323736,-141.08986754706768,-271.8049156364197
