episode,service_level,squared_starvation_penalty,squared_congestion_penalty,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity,imbalance_weighted_distance,time_of_day_fraction,multi_horizon_starvation_risk
13,0.9140183508537401,-72.19455086001761,-78.04966226365481,-0.3905761356466601,-0.9180017355709923,-16.321573042475148,-17.335848380369764,-0.8575081768887042,-54.05231412133471,-93.7381524136819
14,0.9050076509946293,-72.14011533411478,-82.86256390969368,-2.684812087643913,-2.408482103886891,-16.870285069866625,-15.80121541444617,-2.057385423065201,-86.73994631513922,-98.34789489516318
15,0.9128172930307651,-77.88153465467256,-82.84627267352522,-1.917784391427808,-4.7573130422947205,-18.3346992973792,-19.30638207447178,0.0,-72.059460696854,-101.49074519610906
16,0.9184586737145604,-73.65337297407099,-84.98088832587969,-0.11545676888111213,-3.422054460889046,-17.46266195330473,-17.514495024036982,-0.002743813472037325,-50.23110860010606,-96.40437403155642
17,0.9192444566110046,-73.89952727927023,-85.56765752288788,-2.061726241139841,-0.48400297623182287,-18.767208890582648,-18.651984257375467,-0.008040818785765892,-41.1017094784383,-95.6293367628454
18,0.9196412448082827,-66.49959161413624,-82.98155282366635,-2.1355186479594446,-1.0002273338211667,-17.5301489590685,-20.13217036115976,-0.0013223138973071434,-52.54473867914565,-88.49102368897121
19,0.9148454038581949,-67.02024570836723,-83.83200413665047,-1.1163739982631382,-2.269369101791162,-20.02349209540355,-22.74289953610884,-2.3506784416827684,-54.50894470382529,-90.01223201092353
20,0.9197710339814646,-63.38845891382902,-84.36339439924109,-0.6751177159707143,-3.166138770928413,-20.486069403676794,-22.611462304813905,0.0,-54.35089272870101,-87.27309848028163
21,0.9183568444632803,-62.7547981536841,-88.0336614961393,-4.913129503523201,-1.5698266794149298,-21.458248014050557,-23.96253964407737,-1.2003193937226464,-48.55669367155857,-87.08045824080058
22,0.9218839747271683,-61.63887886909749,-89.87439823098322,-2.6108479980874004,-0.8391664533923404,-20.59527335135768,-25.185904675715545,0.0,-45.79584337543987,-86.98966303168713
23,0.9156999226604795,-67.9651244745208,-94.12657922892554,-4.690461341757576,-3.813953834881894,-19.00652000549334,-27.253084641983257,-1.2231071967511251,-55.96101350293795,-93.10353703897317
24,0.9200419098937285,-64.95845183101393,-94.04357362533796,-2.7369711435519517,-0.9710432936366389,-19.298442792803385,-25.744168326590884,0.0,-53.34560884252285,-90.8589140096474
25,0.9172923262475501,-64.7584809863902,-95.80446202785684,-2.607199883054292,-0.6220918712224033,-19.540786100281036,-26.293502588280052,0.0,-55.98582378506933,-92.06672167849742
26,0.9239032587169177,-65.67322914267483,-98.12856321994813,-2.4660033132558135,-1.5100470331559648,-19.865227106392112,-25.400498954718373,0.0,-38.30142575843358,-91.73685639559966
27,0.9076565156441078,-76.4916928895073,-107.83000346202385,-2.3548564763596245,-8.472603198909257,-21.176866715041484,-26.527385870578804,-2.8675257112290122,-53.706976996947745,-103.91626085309633
28,0.9180116397672047,-71.67439632177891,-103.4494864004157,-3.7663920988845954,0.0,-23.542353516071945,-25.80018767062215,0.0,-36.806880756194666,-95.44022816138836
29,0.9164056206927415,-74.14248021539129,-108.26580082704709,-4.596966243325106,-1.8269615198260827,-24.42472162533071,-25.522419377427067,0.0,-63.78280039266745,-102.51331471476921
30,0.9144003160229724,-73.9285835607695,-108.2941713934478,-5.012547364485055,-0.7809688000585165,-26.069518254325512,-27.52084942236119,0.0,-53.66537880209219,-101.53081404350482
31,0.9177096649522847,-80.32190641047636,-113.88822376280031,-5.723013838294359,-3.400315466757422,-27.04403632121919,-29.660635424854128,-2.558616433164101,-61.90360132271527,-109.07933446800769
32,0.9102498877749514,-94.47282802114671,-121.72267124729228,-4.456600047821126,-9.475414410894489,-27.43674887426005,-33.12224236689886,0.0,-76.0415352340289,-121.6072474269697
33,0.9156792339916218,-85.31646750591635,-114.6028018725172,-0.5020819437926541,0.0,-28.760398284814425,-31.33284211848033,0.0,-43.68761915410877,-106.8882911159651
34,0.9169152109075416,-77.9461008074333,-110.38606934647997,-0.35365688647678334,-2.386139578081154,-27.933340826086106,-30.29686556905551,0.0,-38.04179760574311,-98.40518574051079
35,0.915622289354829,-88.0321110016284,-115.48909567950663,-4.161529227467497,-6.977220750519089,-28.559761093796325,-30.08838667468311,-3.4514894604727346,-69.31263829903384,-110.31045946092247
36,0.9172320624437106,-80.68900578548747,-111.20171555710938,0.0,0.0,-28.928364185087883,-27.76486530374271,0.0,-34.19955455174302,-99.11851175953505
37,0.916166037735849,-86.41717335963031,-114.85569754815646,-3.1834069694483924,-3.8849884529566516,-29.422472151417846,-29.115858278060323,-0.6730983147839928,-40.1321384644867,-106.42548406167123
38,0.9256771005934986,-80.78321822293724,-110.68725143872813,0.0,-0.6312984008428277,-27.32901049774582,-29.57978759763168,0.0,-33.64568709671689,-99.00072865304111
39,0.909039514401333,-97.27671444222516,-123.51646627599982,-7.3155347502134305,-9.272356741148306,-28.77844183174731,-32.29170757600469,-2.4390094036556706,-72.01666158331098,-119.0326398174236
40,0.9153192903986219,-93.43994470703902,-122.01480915053989,-5.9737547433852445,-5.562557268616317,-28.574487966084238,-32.11997564661895,0.0,-62.115699617281756,-113.77203329488965
41,0.9263309266305162,-87.77633572023673,-119.63421167955758,-1.3894739359611263,-2.288694870284972,-27.903997628662005,-32.31690967924302,-0.23954512407456355,-43.05648793460229,-104.26875119048957
42,0.9185299176246945,-93.03961589147646,-126.14015639893348,-0.7477444362050225,-5.054746528393062,-28.87229164709865,-32.667575538691175,-0.05454939496391001,-57.98760942693669,-111.56973452532682
43,0.9222746536022361,-96.15730155100182,-129.13019879738695,-1.3372911438873898,-2.8660106621145762,-28.894525038732926,-32.69648502124953,0.0,-52.30181561338893,-113.61640235993461
44,0.9185839102699761,-97.25306230389278,-130.69802564096625,-6.390277673316421,-4.082983588174538,-29.623634996779217,-33.258579236718546,0.0,-67.42962799301415,-115.50584689418565
45,0.9202673959282893,-91.88741323462818,-125.0024764309662,-0.06106951186341912,-0.00039003164538931046,-29.995248160365914,-32.296387892333875,-0.16222017865289234,-48.965002523691595,-107.00590652940652
46,0.9158118889088837,-96.20426643361643,-128.7267363313532,-2.8664450861878135,-5.246777689519858,-29.85252652595553,-33.60064779294873,-5.409792620105588,-66.43748872346531,-113.46284376661701
47,0.9123990037057287,-100.27820743858527,-131.844237604697,-1.7032996919155188,-5.789768805044793,-31.842008967076083,-33.78467385376979,-0.3502110077101919,-59.13763106870437,-116.17170569999631
48,0.9129828391243708,-107.30055912793819,-137.61854981009418,-6.436606832505026,-4.525354935898684,-33.61592986414331,-34.24577451289008,-0.5905194159801981,-80.28873266173278,-123.31950357847566
49,0.9145009303163075,-102.37898032389084,-134.56278375194032,-4.478731628682892,0.0,-33.273251435712226,-34.36704061728298,0.0,-70.42529861397743,-115.41237094188334
50,0.9165071770334928,-104.89031387306977,-133.21999357323102,-1.162660186987381,-0.952138388388045,-33.42117774212526,-35.20775762055846,-0.36065842754475685,-68.63627111772021,-117.39572790160747
51,0.9206780267987704,-103.9523474507759,-130.4800236295248,-6.317983915363031,0.0,-34.42417300763371,-35.22971063611387,-0.2985329655353631,-71.46754563944383,-115.96164667490825
52,0.9183901115465782,-104.39276496095806,-131.68355463143922,-3.430320806884488,-4.226988701908382,-34.105856412307,-36.55381012497448,-1.4200069202228724,-78.00305186655552,-117.58209655529635
53,0.9298462839368224,-94.74239198803758,-126.99829395836778,-0.649962560854847,-0.45365509178860314,-34.332153292048325,-34.40375636410441,-3.522013222191979,-52.62326799888778,-104.73283268305408
54,0.9239364889155183,-95.09669657385095,-129.5831478373231,-2.1634104591819834,-2.538422517635298,-33.04849338992159,-33.50140798026231,0.0,-58.151986126940145,-105.1306820179329
55,0.9212857582282374,-95.57934931217534,-130.09666161218706,-2.3242515714976024,-0.16729382230719528,-34.12912461353805,-34.01488327193705,0.0,-60.59474504337347,-105.73003633497126
56,0.923248724836266,-104.29817070669853,-136.39229308851017,-2.8507676697375817,-4.918734305379036,-33.50203649125616,-35.29813673508135,-4.58391705375449,-65.3388466692047,-114.37163020212678
57,0.9280329407490387,-102.21916081702061,-134.21375249116926,-4.797775641142211,-2.9073965758580056,-34.508487511184754,-35.371523076346676,0.0,-59.03527568355914,-109.82945088650297
58,0.9213252393464407,-104.39112825616928,-137.33999745427005,-5.519085751658254,-3.086826630752069,-35.435382865114455,-35.04928055062599,-0.15887237852827854,-56.562436840087386,-112.12251264085482
59,0.9261880993435581,-108.20399452416468,-140.8825239235283,-8.007109852787316,-5.036407696455665,-35.58944777841096,-36.150025754819275,-2.564691188790182,-66.62245241899201,-116.82537827272105
60,0.9208896564044542,-115.07764044721327,-144.56839330511906,-8.037920930674657,-6.933657267414748,-36.85822576123331,-36.877975164984164,-0.47277435447865823,-72.11415316710578,-124.78775827086628
61,0.9258215962441314,-116.27489088882987,-146.87296108180837,-4.151378214855997,-9.008405717695544,-37.66327314280415,-37.50359346549821,-1.6034796310196961,-73.19753813477227,-125.66347735024682
62,0.9264105642256902,-116.32685829039295,-144.43487292040632,-5.479999330776621,-3.579942369892744,-38.185154989712835,-36.900509075294224,0.0,-72.70977611444188,-124.22167289728687
63,0.926277501774308,-121.65401333182169,-148.6177498158981,-6.814876867679307,-8.299884820988375,-38.39798106382774,-38.275523300197584,-0.0006095171377023779,-76.04607559718403,-129.18952443023005
64,0.9239728735212724,-127.87795961324794,-151.7410087115169,-8.704741301654424,-8.354572189883363,-38.69544226179943,-39.05948157885266,-4.555673110337998,-83.34403436466405,-135.1675907259751
65,0.9172996552881242,-134.7410307254858,-154.22191007951918,-11.853714666112515,-6.279167561456845,-38.329514905467384,-39.789453632784294,-3.4187950106884775,-85.01443313845533,-141.47881397976167
66,0.9273790666504204,-134.9913963126044,-152.54604956787878,-7.865515090940069,-4.782994141846693,-37.930237382458515,-40.17962168362448,-0.3104394625325494,-73.96405196674601,-139.24289932130048
67,0.9239332653183701,-134.83155956558278,-152.15518912926288,-6.636600634735859,-4.146887702053296,-38.114024463064226,-41.02299523505907,0.0,-72.59699015731942,-138.26919875218354
68,0.9183016461155318,-140.165367999314,-157.84688513035755,-7.543885252246591,-5.73579108054937,-39.14350673361886,-41.78500413318655,-0.027230025984408338,-90.70649779920231,-145.05267809590487
69,0.9251286991600687,-141.51704530804702,-158.61526658686498,-9.617627649736392,-5.151374542846423,-39.671925700134764,-42.15296633207459,-4.17023349909171,-97.25074930780269,-146.9696257474365
70,0.9144772278412832,-155.7140731941204,-168.20705122526797,-18.552250077213955,-10.738110623270638,-41.67504000287124,-43.530992496172715,-7.314291341497486,-119.38359338881592,-163.56772403996254
71,0.9252220248667851,-152.26384544545706,-166.30344804914395,-13.004715829977009,-10.524951612282008,-41.65572228149342,-44.63230296435773,-2.027381539715587,-111.88945627176057,-159.81265668183116
72,0.9252302907046297,-153.70582413968543,-169.1911968035864,-12.586694318686902,-9.560440554613646,-43.16647953353367,-44.468889477223364,-0.16005312648106507,-99.87594677386383,-159.99699006961717
73,0.9341358710335925,-151.65686726721412,-167.67854042717568,-8.57588466941415,-6.984194588576836,-42.938838283717295,-43.916289414490876,-1.0812701282016364,-78.91210694356761,-154.87261393624829
74,0.9270396695219003,-151.6174543422506,-170.24703844197273,-7.145755960671534,-7.419763654026446,-43.14222238921271,-44.51482833467407,-1.7295120611587598,-77.31513935214325,-155.77376023783012
75,0.9268219564109482,-151.4853198137181,-170.70679303564728,-7.874250640965903,-4.562378416045319,-43.248285623757845,-44.8953237397729,-1.2086201941764694,-91.54349180633727,-156.45892610023733
76,0.9254228219837708,-156.7120067077675,-173.26071696250796,-8.549143540411373,-7.276139826955298,-44.332438902420584,-45.66075452243958,-7.232489832728522,-105.95555687802972,-162.84741712717877
77,0.9215304601721463,-160.65820895935616,-176.23956094737395,-13.88427007894267,-5.49757187452641,-45.816844595909245,-45.95458439259725,-9.921099183179976,-104.54807704999986,-167.62132339057234
78,0.927357265783038,-156.6023799690223,-173.6400464435416,-6.152802747765083,-6.610483483549617,-45.88909834342063,-46.25363866080709,-7.050903133506124,-84.06122743971005,-161.46281583472856
79,0.9237601552079544,-159.8672580697014,-175.459121031125,-6.846489597446352,-8.503815657435107,-46.41814876972202,-47.22849995628682,-7.17981432059008,-98.75516568963559,-165.58665242055937
80,0.9274357441721458,-163.9242932289862,-177.5404924148337,-9.730707102750074,-7.231167927883689,-47.3002281615676,-46.97275129380691,-8.903819831426535,-96.78788845914801,-168.76780630157413
81,0.919881753189949,-170.93230327954484,-182.34524180755795,-16.54227370086873,-7.461344618416085,-48.63813580605042,-48.16480683851903,-10.460493868316432,-108.28849222123021,-176.83605448060052
82,0.9277698366837992,-168.22781993504404,-181.56977405208139,-9.829634570891862,-9.159005025694949,-48.73853062206325,-49.3179887810373,-11.348526435457254,-88.49304648678712,-174.28742224276675
83,0.928727971419136,-169.93086245021223,-182.29298684190454,-10.750398794115299,-8.218445406678386,-49.1138966060205,-50.57377031786179,-9.137885598016744,-87.58633601092261,-174.97030695289055
84,0.9309201520912548,-169.35716876567523,-183.35759988123522,-10.612194452645978,-7.640985686980558,-49.74040449234767,-50.332797108707915,-6.362988277625647,-79.72352607778413,-174.58435365923177
85,0.9272776507401612,-176.2169620329207,-188.50468758370067,-10.889007395795273,-11.949498302870772,-50.721313145641666,-52.05903033015743,-5.563890959305691,-99.45695978700545,-183.1012502996187
86,0.9201298115928964,-183.9182377221264,-195.55051704853764,-15.07872275945946,-16.319743526529813,-52.74896969607564,-53.65307550562076,-5.323638403531333,-120.49412989428093,-193.4560511972961
87,0.9199781427400504,-191.31399763587729,-200.84534864696488,-20.203314138239662,-19.389833085764018,-53.86190831991115,-54.85809645570475,-7.60060295721015,-130.97744046606707,-203.2425833220566
88,0.9251552982329172,-195.99092285395315,-205.59916154153896,-19.668304150931355,-22.249267351595815,-54.66736054956096,-56.078988423815105,-4.72043345542665,-134.1351494334763,-209.18162684457602
89,0.9340245335905242,-191.31947006618873,-203.52261445418458,-15.461430169363375,-19.822453807948794,-54.58323043138851,-56.02795442029216,-1.6025032637609893,-120.67474718475299,-202.8869990214588
90,0.9301186101401213,-191.41260158223236,-202.85067035934975,-13.68191732048377,-18.816981302457013,-55.14951776983815,-56.53666562750648,-3.4746270883062316,-121.22635182547866,-203.12067413100772
91,0.9204285542313712,-199.50540341872883,-208.7550698453197,-17.907420581847955,-22.118754774491553,-56.82648374998469,-57.58883340061032,-5.509728300265826,-136.2314728846361,-213.62255783256558
92,0.9251221659028136,-202.8141222159361,-209.9747114406884,-21.393182890465944,-20.474914597619073,-57.68430444443094,-58.41152704065612,-2.1468514363818327,-135.37763554476325,-216.32455330969827
93,0.9263348416289593,-203.3301809928596,-211.66519469389402,-18.958363802893153,-23.08861216646007,-58.00953401051145,-60.51070379957118,-1.6267463547808385,-123.81613700393898,-216.31298052981674
94,0.9259138089997918,-208.6101890014868,-213.6623779119809,-20.01075006156544,-26.942663079854594,-59.1251311677881,-62.72115289978965,-1.1773436074478618,-132.3932131451583,-221.92112031258057
95,0.9253101962806783,-209.71558866171992,-216.12642015243165,-23.762740651873425,-25.579595293440125,-59.9853594377005,-62.66187312396789,-5.320319844228599,-131.09043495052015,-223.5663346769089
96,0.9295019616064208,-209.66762355634557,-216.72509814528405,-24.4635973057733,-25.91296902217466,-60.66302250705132,-62.95856717582187,-2.053724902628096,-132.99411241983555,-222.96609367919285
97,0.9320079883805374,-208.69352231268834,-217.6610807810295,-25.96913829413535,-24.611793963248864,-61.70802895569748,-63.196937536050015,-4.585949070100928,-117.96018685560469,-221.01683471729044
98,0.9304042283048395,-209.88309373482753,-216.53710651928526,-23.011230570660633,-25.45394999950372,-61.68943132044959,-63.44534670913294,-4.450527817234624,-122.34945907812673,-221.34501703243103
99,0.931869130566495,-210.02113117759296,-218.11236289524675,-22.77913763267439,-24.473997234656817,-62.08579136791826,-63.902454443161886,-5.78370998813652,-110.94788287919256,-220.51856113474082
100,0.9228038777032066,-212.755894708624,-222.58710924917244,-26.601620915739822,-25.94372216601802,-62.69596097774332,-64.81504765475113,-7.421150495513699,-133.2675345612709,-226.28883833428583
101,0.9320261437908497,-207.55035166503194,-220.70228016517572,-22.112666153628417,-23.561506419625477,-62.8658420711664,-64.67650400938606,-2.7923728733309074,-109.7067747175327,-219.61023694658584
102,0.9367789027548858,-208.9678577676032,-223.0904335976175,-24.04849272953152,-23.70487461485414,-63.65421506593303,-65.75756232285211,-4.006234896966905,-113.76654117416652,-222.41732551861344
103,0.9229115020459365,-215.79575865203574,-229.79634884588444,-28.563269521865212,-25.884290594311093,-64.76783732178737,-66.62966646170212,-4.514812332760476,-130.60936133580668,-231.50645730724938
104,0.9333150718285853,-212.7894944040984,-228.36564130432413,-28.193808022765047,-23.317165861413656,-65.10216258368051,-66.3751816211835,-4.24703895041658,-114.81348766835787,-227.1747118884501
105,0.9278316472036264,-213.25639959785423,-229.70919195846997,-28.82580563772891,-23.90056437555437,-65.92395621893121,-66.90790000514443,-7.4478443379006505,-113.56935673826473,-226.71046277902101
106,0.9262613963709797,-216.2089542611174,-232.77948411779323,-25.390999982203557,-30.160821354967464,-65.96185784952068,-68.47533329056313,-5.478340182103377,-114.32596795825329,-229.8406846269494
107,0.9284851048401717,-217.8103839635363,-234.50040297403257,-23.833717840899617,-32.8066474440381,-66.43951537357161,-69.31717438108399,-8.543963964821979,-122.47462026324928,-232.32942927433498
108,0.9280129414936641,-221.4819665695871,-236.8565201654268,-29.80689265149217,-31.33184058300574,-67.78796143501278,-69.57090041917829,-8.77086097099269,-131.73283058843353,-236.8602347157829
109,0.933389418021212,-221.58671218941745,-235.5907898558469,-25.672158401818056,-33.843974427242905,-68.45868234139515,-71.3715066027051,-6.867362968418461,-131.05651061565558,-237.19616449841573
110,0.9320538475532109,-221.25736701466496,-236.5930603466137,-29.874812323567593,-29.84995989140202,-69.62456913540284,-70.85641553606075,-6.744730227953817,-124.77308493998481,-237.00537911008053
111,0.9297788548924568,-222.0117733107699,-236.99228091072632,-32.30893095124561,-29.000316101647883,-70.27907512818844,-71.30116666532211,-7.068899286477825,-121.22363023373562,-236.9465305940706
112,0.9321705426356589,-220.22650867698687,-237.0253171078122,-28.641993728856935,-30.62295579754741,-71.045631548841,-72.35231801867403,-6.699929977645289,-114.65354535887818,-235.05682940888343
113,0.9293727382388419,-225.4461554324237,-240.68490220676188,-29.823956520272457,-35.90344485579174,-71.25084319153726,-73.82625568439254,-11.978771225577868,-133.16002577892075,-241.88054156467018
114,0.9320896645103054,-226.74209976470235,-241.78792197772697,-32.04887782063456,-34.808938725621985,-71.11230904208098,-73.88889304989115,-11.24506065006401,-135.94811607951758,-242.94204038166336
115,0.9364074287272397,-222.12787504688526,-239.24359554746013,-30.25953260305469,-32.37491784785186,-71.16200339745346,-74.02275339363037,-9.68220394088949,-126.32660117923061,-236.982804756874
116,0.9352594970572499,-223.4032072606891,-241.04404869531768,-29.59442140093101,-34.64942429800227,-71.89468803272364,-74.03148246000762,-8.970483826518503,-126.12973853260767,-238.43629443344486
117,0.924618149146451,-228.96954305789657,-245.92711646066758,-29.953489698811783,-41.121617561849035,-72.08828178867888,-75.38074144893604,-12.691723361254079,-152.51900698530025,-247.60354643494898
118,0.934043462336711,-227.44467570407588,-245.97060221028008,-32.01621328935904,-38.95898696254392,-72.37381290216472,-75.67877245030796,-9.631375747007782,-144.6328215312762,-245.77808476609783
119,0.9330587328868607,-227.54632064207811,-247.05078941147713,-32.74212169116164,-39.07215593623675,-72.59773275325885,-76.68973081885358,-8.62012102926498,-148.1225821812571,-246.30327191903768
120,0.9341534438699709,-226.14868639495978,-246.29417673881198,-36.05371876522474,-34.660416157657096,-73.8520067403739,-76.13718355757024,-9.668859664451297,-135.10470117414627,-244.5001674911274
121,0.9247890424361013,-230.63750451336276,-250.51040876402453,-32.567260241072574,-41.78111943522176,-73.42020460462375,-77.75905247550794,-11.365416258684114,-139.92943513020003,-250.32595529377312
122,0.9307164242295944,-230.04435532273374,-250.79195828610779,-34.37192148542536,-40.33828375749584,-74.21573220508891,-77.89000033098871,-10.698197780996562,-136.39029449075736,-249.61715653139154
123,0.9338255235799306,-227.78602676063258,-250.60142612448018,-35.82873335402078,-37.987986745439,-74.96046781360674,-77.4240658696733,-10.484052816868322,-140.2907709012059,-248.28389065019715
124,0.9260306951549805,-229.93577952339888,-253.630708276835,-36.941964236250115,-39.958980785859076,-75.75614679801882,-78.39747474651159,-11.27857317360011,-142.85847678054708,-251.52500855742215
125,0.9393574055096751,-224.97704273817791,-251.08731529845275,-31.69334743386382,-39.0634281886001,-75.50118511835596,-78.50907912780573,-8.749610212462397,-130.44723620520023,-245.77966463160695
126,0.9300827139774634,-228.04114110609686,-254.0751695740418,-36.371504617319786,-38.14801244107662,-76.67864052144266,-78.98497614671534,-10.814901912420579,-136.66549196504144,-250.1013393153453
127,0.9324316127858312,-229.29549782469275,-255.86796871348938,-36.71279939612391,-39.214387945219,-77.84374351706646,-79.77797200939229,-7.478348352354159,-131.08978360232777,-252.00028084258636
128,0.931704410011919,-229.23742221192353,-256.03231961674135,-33.738318099002335,-41.18545978698454,-78.0908144297104,-80.97827432364912,-6.634698811083045,-135.90976427459032,-252.5361183314796
129,0.9319282429263241,-232.32524512793492,-259.1230363636073,-36.076991872249394,-42.87251326305423,-78.87369424072835,-81.43310165425063,-7.215470161439706,-144.63382135184403,-257.14445965281504
130,0.9310675250786046,-233.1986359635634,-260.2858537796409,-37.313478537273205,-42.86156141487879,-79.51256748376211,-81.75019186712842,-7.537443615511159,-149.8812855188468,-258.5406958442434
131,0.9302437556424917,-235.12691442663277,-261.23179499992006,-38.71168720550706,-42.37977549234828,-80.28673891049623,-82.16774645357327,-5.944871992389772,-146.00973265451915,-260.464188350885
132,0.9310908100913546,-234.45555633844666,-260.5382167478548,-38.39943861382756,-41.44850681630753,-80.49371454178386,-82.8112918897746,-5.579486836268622,-144.89243312497712,-259.5138711436779
133,0.9339744942566854,-234.24247943711623,-260.55711795064155,-37.07005678759123,-42.24872520933016,-81.2069640291669,-83.64436846276888,-5.814765462391172,-138.30543236644718,-258.3670260634891
134,0.9276893274411284,-238.08511463460385,-264.21144365196835,-34.36390736010194,-47.53096439165661,-81.19757130257241,-84.7555748439563,-6.301710156248034,-147.61103550176372,-263.95586631463965
135,0.9305027590435315,-237.65841546026599,-264.67015469326367,-37.727899446413204,-45.147790550351445,-81.71827276182906,-85.18741047228427,-5.190792991661939,-144.12909237963171,-263.3661779195033
136,0.9313649158531473,-237.10132399862465,-265.4041009785704,-39.26889033888187,-43.68390909000922,-82.2827632025589,-85.00338880524902,-5.786947583734764,-145.8419167722275,-263.39030329634795
137,0.9304735510302446,-235.570950848431,-265.39809746910015,-39.28872786220019,-42.82798625943126,-83.01186729219707,-85.7668081972069,-4.807883238869616,-138.68613373523695,-261.9583903681854
138,0.9347408252747913,-236.26042394997887,-266.22578014729453,-36.31567409164609,-45.002472018238606,-83.24033238520427,-87.08101222455396,-4.733813570728911,-134.3462327020579,-262.7286650513088
139,0.9337432929402544,-232.81158165818638,-264.5936527072969,-37.846183843406784,-40.9546193581507,-83.49655925017514,-86.64369565609768,-1.6850377534659489,-131.95224509156435,-259.29915692051406
140,0.9334198925055861,-232.86977255905109,-265.66199226319924,-37.021614622840005,-41.82362418857594,-83.6093118395263,-87.9320365544846,-0.2634704951415316,-129.53833739034525,-260.4467077779492
141,0.9281156827668455,-236.46253932548106,-267.80056418281856,-38.44944518866456,-43.696704508643386,-83.90898315486469,-89.29566597704773,-2.5943328029093684,-140.57472602600626,-264.76049274813465
142,0.9369960284029366,-234.7987601833869,-268.0089467186041,-38.46720444142481,-42.70440770628715,-84.15074814191667,-88.82493579861948,-3.455261085565806,-143.99720275286487,-263.62823322308446
143,0.9276343503640849,-238.24765100087097,-271.75349775673357,-40.472673810915474,-44.94323310504505,-84.7200429768787,-90.02303699036423,-5.995540036342222,-150.7375514051764,-267.7623663836707
144,0.9342113230396609,-237.34794583547026,-272.2090171241743,-40.11527931569951,-44.751026251298555,-84.97833532017705,-89.80842289048114,-4.608139247863608,-138.03342261888216,-266.17697423527346
145,0.9310811623849348,-239.03769998553256,-272.92118713695015,-38.30233138304172,-47.06454976767087,-85.13396583473956,-90.81281725604816,-6.134365345827016,-137.1441548267419,-268.5985558839287
146,0.9348940170421809,-236.36051111439303,-271.5010546093651,-38.72254883153311,-44.092466267985266,-85.73477402301917,-91.03509808399959,-3.99177298510622,-128.598293180136,-265.2925005429049
147,0.9293965075248062,-238.06809150667357,-273.55215752504563,-42.25913309237602,-43.76608180635928,-86.35240322434898,-91.39644525216187,-4.994774862485623,-133.93271862426113,-267.5936651808854
148,0.9300599745562489,-240.77973465276767,-275.82894021882186,-39.31654127387166,-48.42519655615613,-86.07813493225828,-92.15944971902269,-5.993697950069428,-141.78960106074643,-270.8134969882385
149,0.9382047812359043,-237.61674390380912,-275.5041388047402,-38.98616854520081,-46.606160835644516,-86.64627457805908,-92.37239007409464,-4.088513525273627,-139.41424734024253,-267.6324378448104
150,0.9325956332916889,-235.73451246474497,-275.3464871888789,-40.94271660589837,-44.456370397864404,-87.2680476765529,-92.05116491926468,-3.8950571227365445,-141.0273585810258,-265.66125266363525
