episode,service_level,squared_starvation_penalty,squared_congestion_penalty,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity,imbalance_weighted_distance,time_of_day_fraction,multi_horizon_starvation_risk
26,0.911979928914907,-78.00687094112169,-84.37171291861323,-1.1312017310405142,-7.315992177791516,-26.343218691572016,-24.076323985592555,-0.12464805953822161,-58.04584886465725,-97.54390119617614
27,0.9148710809829319,-86.09545990428536,-89.72379916576182,-6.550288719807582,-8.91928705698515,-27.88544233628457,-23.702160160590036,0.0,-65.11269324394691,-104.54224536636143
28,0.9281262115654171,-77.55408151151009,-83.99925494395457,-1.5234383610676756,-2.1693725377618263,-28.207370305443682,-22.61503298820723,-0.39931837564492817,-31.602995607184102,-92.03117032712846
29,0.9227544728288934,-76.17006281366825,-83.28082510613392,-1.4480410450905927,-0.9010586429719546,-27.63783505068937,-21.782354502709946,-0.6628405480199616,-44.10193265033026,-90.69729880048217
30,0.9184923932211495,-82.74789917060437,-89.82802271523697,-2.999983271443734,-3.5298444448410513,-29.567563546791966,-22.799328164177883,-0.12323292991414689,-48.05068763735548,-97.71832952659864
31,0.9161257052720986,-81.13480674318967,-88.3811289638992,-0.7513848301461268,-4.350128904798921,-29.25163640017042,-24.06629824385357,0.0,-40.176860323637946,-93.79867719681269
32,0.9220460265001061,-79.47681074633289,-85.32032146594182,0.0,0.0,-27.848749463046346,-22.1542241793062,0.0,-39.23501092464729,-86.5288222568705
33,0.9206616541353383,-86.19712353346931,-88.70421716137722,-4.09131914933128,-6.3185363839237105,-27.28866161729174,-24.14776562329557,-2.6379475707134215,-56.365656307959135,-94.66096932979985
34,0.9156111796383766,-90.49960111655055,-90.38607382650973,-5.754428344203903,-4.848069890620217,-28.688851121831654,-26.46071553203495,0.0,-59.51211041047934,-97.023063402473
35,0.9158767066118166,-93.77539787072216,-94.04412003702006,-6.519590943381982,-7.401295034955819,-28.73952813057733,-28.197233248507196,-6.22041820141029,-79.08477749593875,-102.04167394202048
36,0.9190643205326359,-87.42476893394075,-90.0679494498415,-0.9158415971103679,-3.9658428598592166,-28.623001329515308,-27.86617805913426,0.0,-59.0837822638892,-93.0526041887144
37,0.9171003267578361,-87.86601666438192,-92.77844466946645,-1.404503393083739,-0.09929430613921757,-30.866070359280748,-28.49019039472855,-0.31519885793135316,-41.455334256073165,-91.77078201091544
38,0.9250981576562972,-87.37315826667265,-93.78516480252513,0.0,-2.4663665514693163,-31.0129076190012,-28.560627748437664,-0.022450352108573296,-37.035807000660384,-89.69990944317533
39,0.9144397915223089,-88.34172210646116,-98.66778557243059,-5.126146515869833,-3.0883109793229515,-29.95265520356124,-30.12443585972405,0.0,-61.65692873599408,-93.82539855947067
40,0.9217241795366795,-90.92713295020866,-99.74013216513416,-6.9074190779847795,0.0,-31.43266681994989,-29.189683091831746,-4.936976236636832,-62.362852519799745,-95.88718600808667
41,0.9180875056382499,-93.3435168363834,-104.28847717986079,-4.03238397811459,-0.7613642746618017,-31.01504700430711,-29.6712100469166,-1.4664786020609808,-46.647488210384296,-97.47296045918267
42,0.9171610105694239,-93.76483522076616,-104.73696524643913,-3.81116409434222,0.0,-30.5684065509693,-28.46474601853065,-3.2760204033588334,-58.84080992319407,-98.3838652044617
43,0.9163964178393978,-100.69791145263119,-108.77630012251832,-1.529903018081886,-4.321827415097586,-31.14918569100669,-30.15208385547356,0.0,-64.34882039523801,-104.38535695792528
44,0.9283801269898588,-96.16857824855794,-104.78715309470215,-0.8522639833366179,-0.09841572906005044,-31.082086196862537,-28.51694036188442,-0.05593408487073103,-57.95062961150545,-98.472455615171
45,0.9243503835541675,-96.1680113186905,-104.44567380961351,-5.234694255587286,-3.2588078906176383,-31.75778586533969,-28.17830855888607,-0.02296356182543123,-61.46747400972104,-96.97579369693686
46,0.9090190114068442,-105.46451831839306,-111.258712678414,-8.56269312393391,-5.064239560376997,-32.0390245093203,-28.567103979911096,-2.102601702229781,-74.59103676927398,-105.29034861051626
47,0.9200827040632866,-105.31010040600415,-111.43934461875575,-5.25373392573654,-6.842239463952815,-32.94955997037968,-29.842930498496877,-1.4068224009031582,-60.04078671958631,-103.3126573556421
48,0.9191630287520698,-105.33300240946285,-111.47920559556587,-3.976224026908856,-3.236732976023229,-34.210522900755116,-30.288596685640083,-1.7380681611610562,-69.16787946724843,-104.270264093987
49,0.9252480173687543,-107.58224790405706,-111.68242309261643,-5.62576099286132,0.0,-35.80322263853176,-29.511757025320204,-0.001897598269206116,-60.96690746893511,-105.11212900103327
50,0.9181417917153383,-112.06646371339359,-117.23959365870128,-1.1640317763062535,-3.1109320237025844,-36.44787547638252,-30.897185346709804,-0.581225614740601,-75.37819716692837,-113.26101299781628
51,0.91948402579871,-111.31069722577,-115.22610358412686,-0.08644764876644316,0.0,-36.752202754951774,-30.20484739412213,0.0,-71.11676774316551,-109.96113283064628
52,0.9268367566239907,-104.57914614909112,-111.14032191461712,-3.068602679119597,-4.587730682807056,-34.86194644148396,-30.564456140865822,-5.683675571725987,-64.73990258766656,-100.74501919949108
53,0.9176080138842371,-108.66052434456165,-113.58622621872858,-5.4271107543974795,-3.7956045011611583,-36.98318839588547,-29.93908867997535,-3.8468433710747356,-70.352328327793,-105.33460224953348
54,0.9213446280498717,-115.16268841461003,-119.39657490588061,-6.43975225635268,-6.285021197138604,-36.96241162211262,-30.063333865228657,-6.549956288866089,-74.23606463001597,-113.0806251624767
55,0.9227108091118628,-113.71675115979248,-121.35686615670136,-5.188953085204188,-2.67080375356473,-37.91271294754458,-29.536701697466647,-0.787902775291571,-65.29299718802119,-110.48011152453098
56,0.9248043347381096,-116.72777920102858,-125.8982417306996,-3.1965533578106733,-5.135058047021503,-37.39776355276768,-31.621870483148367,-4.025751436309519,-72.67219306521321,-115.09012071486042
57,0.9278535534816942,-111.34385041716006,-122.38325161417721,-0.09111696935938776,0.0,-38.074857704560515,-31.153264299197563,0.0,-55.36682208096756,-107.09202792662681
58,0.9249049714165993,-114.651214113897,-124.614318113483,-5.326595384411012,-2.8720532765793427,-39.00806953862591,-32.719645354178496,-0.9802787720713856,-61.461159235890726,-110.26456755448923
59,0.9169445286450439,-123.79872078120482,-131.17134028780697,-8.079835269679156,-6.848676187145574,-40.02008366525,-33.63606012761669,-3.8111493317002165,-84.9653030901984,-122.6785383160293
60,0.918047053174889,-129.9004940569995,-136.69426042769777,-10.010511046520346,-8.505205568208462,-41.61452524182925,-34.93125420898331,-6.109562950753373,-89.47572708343034,-129.09784148068113
61,0.9181469035045607,-131.08152792610827,-138.74129780751846,-6.207302659835379,-9.811376334676973,-42.209016758313055,-36.77525768527388,-4.8913226714085285,-80.40190553797414,-129.60114995808965
62,0.9175151515151515,-132.9609805814937,-139.7651208397383,-5.030463305682682,-8.82429492403293,-42.16084661922133,-37.202606516547895,-3.22387879104771,-74.89328761600568,-131.04855713600858
63,0.9204167925098158,-139.97376727785175,-144.19627111807645,-10.745145514680507,-6.042923356144146,-44.24273587819368,-37.15286164378642,-6.603485373375844,-79.9383972232198,-137.4892006478681
64,0.9254762906424665,-138.70676585642568,-144.70377897256435,-8.743439311879726,-5.4781608036618,-44.77416823051349,-37.1659993460303,-5.352485326435201,-81.83313253820427,-135.03963038204796
65,0.927225035075947,-139.56116160314258,-145.75867593956283,-4.215381352630204,-7.034087489731534,-45.940463402201665,-38.615099747060455,-0.8449461709481483,-73.4499131187704,-135.30314288274036
66,0.9173853420691757,-147.16928184567757,-151.31581681460318,-7.563350342110009,-8.631965715719044,-47.31406922108894,-40.41751736624407,-1.663222285262743,-82.5542803484747,-144.12756224343048
67,0.9327662654963351,-139.43348255157622,-145.67956433607918,-1.9139686220812584,-5.526940210618381,-46.80285808115598,-39.46285880676658,-0.23945111032490776,-64.464946887378,-132.06144923566475
68,0.9211160660479691,-147.80117794097268,-151.16871821799143,-11.092830521726658,-6.520712770812358,-47.90273319416165,-40.258301726072254,-4.2463623506439525,-83.13273650586092,-141.23915578711856
69,0.9226111579708398,-151.08293408612255,-152.7161145689226,-6.770286669070208,-9.037425988800567,-46.985802012504706,-40.41967820790117,-2.815599400790546,-84.70574874893308,-143.95228937675003
70,0.9240678170628696,-154.4018894180446,-152.66566652190158,-10.443579632772634,-5.150586140994203,-47.73092795251509,-41.544058080894054,-2.564342089993818,-86.0748550234785,-145.85233764285294
71,0.9238361322846124,-159.3623105041284,-156.13026336297347,-7.15384069473805,-9.885944639499822,-48.856163325293124,-43.29105314379412,-6.346944889449973,-91.92893545122439,-152.05215702887327
72,0.9294022665430732,-156.45085044848307,-153.15530033032843,-6.018432523530632,-5.484786337591829,-49.628915892600446,-44.49655015686308,-2.4056375164259713,-80.21295941110867,-147.96627092510778
73,0.9257296839045658,-159.80951519202208,-155.69181563877194,-6.180317071029512,-4.942854981714394,-50.25549636084118,-45.344059117818425,-1.0495290913715793,-84.3910763675933,-151.51706455652106
74,0.9205346516524764,-161.29126394651828,-157.9935171575421,-7.263358400565232,-4.577490685165807,-51.12982508871311,-45.72835152809463,-4.258823929310968,-91.27073737083076,-153.67465027270632
75,0.9175817652994598,-172.97387098636494,-168.2916445436608,-12.708594508573563,-9.497725322361555,-53.45425450040939,-47.69109980577819,-6.964438269460132,-105.98518788234932,-169.11928146389113
76,0.9217383354158413,-178.9387838625333,-172.17096603949614,-12.8793794208804,-13.626243422673678,-55.67830400310569,-50.077612148699785,-4.603833298348631,-111.39137712984456,-176.2820019481625
77,0.9207602161637015,-185.52289412470017,-175.86479408762798,-14.484964862375133,-17.571138100492377,-56.037276122246915,-52.29328472761507,-3.530555054369485,-119.65446593670835,-182.16814473562152
78,0.9244414642323753,-183.4633015833535,-175.47468183306916,-14.521972024212975,-15.211259046611627,-57.45699359027434,-52.28946929489041,-2.605469317140832,-110.69387756759292,-181.2214428030266
79,0.9264211032327845,-182.4584394370382,-173.6873800530988,-11.647790031538783,-14.445705371034748,-58.18480596090196,-52.78746281155582,-6.3935676124765735,-107.16259220451956,-180.08327913321153
80,0.9273598381145102,-180.9235480096708,-174.36876368801302,-16.31275360525765,-8.823718114146686,-59.310668907043926,-51.32920032651472,-7.26740777077572,-102.58032325840094,-178.81159479377334
81,0.9258133445691756,-183.52479124309733,-177.03658496106294,-15.707879067257831,-10.635042931438644,-59.10643904021064,-51.86164719020449,-9.461098563876197,-97.74406359383737,-181.3779181310441
82,0.9253708886280883,-186.05669496965973,-180.2687872297146,-13.77674518617097,-14.495819436470228,-59.9032678096126,-53.42518136235587,-9.831554249389137,-104.9369621637919,-185.32816800127367
83,0.925475239133067,-185.4347254141161,-180.64404958413346,-11.640324921933091,-16.535418145529054,-60.626008465883835,-55.4492652537524,-8.250279401098704,-104.7280965206192,-185.55270890972938
84,0.9287318642627329,-184.25477392282497,-179.4745937570046,-16.53676493813973,-11.317026187251477,-61.887791615798946,-55.934608694834175,-2.87497436223535,-97.90299652820313,-183.06834380409364
85,0.9223000148964695,-190.09765621818732,-183.0250338347081,-15.459459571030857,-16.162541050047082,-62.44875581905403,-57.15307982547975,-5.220002967932588,-113.6935149657356,-189.86988870224712
86,0.9289967252158381,-193.2744789978124,-186.45147440996604,-18.420689454231944,-14.958363780147822,-62.994532499396755,-57.19678096821377,-4.1478225993256,-104.91240183329317,-192.7137881961081
87,0.9210821971882306,-199.58063551974476,-193.0886583620168,-19.730212501697014,-21.319199648727594,-64.81386769240547,-58.778844509566994,-7.471191704934144,-120.81900627736994,-201.93591833699475
88,0.9277558521374989,-196.8750165675976,-192.90603512618716,-20.69869323913793,-18.125947226877553,-66.26634597505497,-58.57919068202922,-4.31337836231125,-111.300721157287,-198.91871835623738
89,0.9190852591564593,-203.38664799514643,-197.58225832479727,-22.648759826718837,-22.352761629328654,-67.4218275299721,-59.91601833150804,-8.316117064998032,-120.731695675582,-207.5171361503192
90,0.9281008564412769,-201.91114044493597,-196.97383116956283,-19.573861295387303,-22.921895726112613,-68.36293952932155,-62.114852128438166,-5.353487886661919,-101.73285034057467,-204.56823901474567
91,0.924234608732591,-208.85858312456537,-201.2388073904195,-23.58819886548555,-25.73342462209494,-69.35637911862655,-63.320863173073775,-6.075963684173078,-114.09106884348596,-212.67456931085277
92,0.9311252730155881,-208.8229567447621,-202.43561587006212,-22.92052866302913,-25.66139943567025,-69.51544139010994,-63.40180542371246,-6.621744088193043,-107.9754450610815,-211.74175828824875
93,0.924734728133805,-213.70786528394535,-204.01299551025505,-21.77948435042901,-30.001977225944632,-70.34356792843971,-63.62694322402369,-7.659621390964973,-119.06745859062877,-216.41486043110837
94,0.9274652147610405,-214.96461186776094,-204.61208589828453,-25.22086728224721,-26.59455566560698,-71.59301676035564,-63.6187763293016,-7.841689458660567,-114.40282234228036,-216.74725545350805
95,0.9271511315459485,-214.9375355943212,-206.4464863465731,-23.35107066554042,-28.896202140468684,-71.07350128402646,-64.67140829645561,-8.640259429160944,-120.15218899618009,-218.78272652456272
96,0.9364572667590194,-211.08316986332966,-204.86112922246298,-23.691986543783337,-23.888353736915843,-71.97230513126065,-63.25320766743844,-9.80874098664928,-100.3728480309583,-212.4503852175282
97,0.9245664304026542,-218.0799748110892,-209.6790971415399,-29.255571331350147,-27.085954234246735,-73.20409022378806,-65.68734624359737,-14.132217471415789,-118.07746884613492,-221.47299718622077
98,0.9312262574076888,-211.94511346758992,-205.82664953096025,-26.920902910894583,-23.197795945592844,-73.49849403181689,-66.47877385355933,-9.693025721268905,-97.95358990746287,-213.86768408451243
99,0.9286287565767961,-214.27574185702792,-209.0919683045849,-26.540520740159966,-25.573598602840185,-73.52298840634035,-66.9452067909909,-13.171900149654192,-98.91722784955331,-216.36676015976337
100,0.9368221091978675,-211.11937817624695,-207.40691227456722,-22.72006625914891,-25.19247582810308,-72.86810313998677,-67.09296220163769,-9.296975275042824,-101.63393124818191,-212.828674966247
101,0.9192792792792793,-219.51402168257093,-214.55980588966716,-26.90535577796973,-32.17652830435439,-73.04792128268943,-68.33829679529698,-10.470111708448075,-122.08683197797278,-224.58827751091567
102,0.9275483909630251,-221.1275054703115,-216.6559756640126,-29.062815139483273,-32.2354253315202,-73.5891986247236,-69.79877203531449,-11.083809457673867,-128.31939777154827,-227.8683260528358
103,0.9271753029288193,-220.7643718325761,-218.44828555739306,-29.887309259742814,-30.837883452759552,-74.02525818798155,-69.42353608080319,-8.653572293664217,-126.53710552244077,-227.98423649537415
104,0.9311308150127535,-220.13395985357417,-220.46304123028128,-27.90676135393204,-33.485646300144246,-73.43218270525551,-70.6372593299688,-8.632673323104031,-135.07324424447395,-229.44867956369825
105,0.9229718088108606,-225.32518900862846,-224.43515533816617,-30.16162241410453,-35.39451384409356,-73.85269701276634,-72.18149860759529,-11.169374797219131,-140.64267634446594,-235.37427778471528
106,0.9272672941879576,-222.9806603567924,-223.9763416455008,-29.886680836487805,-33.15066425746337,-74.67842535875205,-72.16987210739872,-9.854313289477775,-129.91700695270137,-232.48770653310748
107,0.9326800558218554,-220.7983395015162,-223.09612783485917,-27.717199051292805,-31.742366380883418,-75.20826934625995,-72.45131633935331,-7.146334528985861,-124.9010506411189,-229.1569487677437
108,0.9294142499321001,-220.70084962070953,-223.8344186947521,-33.389629153827656,-27.07505853358087,-75.62455809177067,-71.95805856837114,-10.946216947127777,-126.97609037781572,-228.61715457769628
109,0.9270896152454469,-225.85017448062408,-227.0802647444682,-26.827570269015826,-36.78305602158685,-75.67979477517905,-74.95178105118373,-9.944599054454715,-127.72992869516793,-234.6179929610983
110,0.9283389585342334,-230.39746119196855,-230.23867046268805,-29.483901833412954,-39.603418956734735,-76.96303410860772,-75.6553066163239,-14.337693861097192,-139.91728555763717,-240.13969040652492
111,0.9326053988474371,-227.30108590857932,-229.1494083063221,-32.32776500852745,-34.94913662241153,-78.13711016501367,-75.19896772499253,-11.593114202750222,-126.8778075139741,-235.19215250038496
112,0.9290440955302893,-227.45225538866418,-228.01008568917504,-31.649773473195257,-35.03496003876172,-78.08213309345125,-76.31681660740678,-9.9329010849252,-132.71274442861116,-234.82937167849147
113,0.927200667501043,-230.19615072489825,-231.25654029729742,-33.52719839945003,-37.89196744040186,-78.098275416693,-77.27710647058741,-14.310404112998913,-143.2135146573368,-238.990179206451
114,0.9295974410042851,-229.58185315813262,-232.20663231335507,-35.50602943475329,-36.221253149060104,-78.5465830372672,-77.45886978626791,-13.348644832779094,-146.60704082731056,-238.46321953441154
115,0.9362317076880952,-223.7364552486167,-228.47102588701213,-30.509956833570516,-34.51949202859824,-77.89579123112506,-78.22028377706806,-12.348821695127246,-129.83485213803544,-230.79008909684606
116,0.9264189761587801,-229.3215203797906,-231.82337292300986,-33.39614015086625,-37.04418924621389,-78.99116598878177,-79.43209001583845,-17.28183873318636,-141.2602690252702,-238.54059224438825
117,0.9207828237138894,-237.18534952069604,-236.7578509392235,-35.256031958351755,-41.5125547391698,-79.73714347695709,-81.66800599557767,-19.224243413671708,-150.0998113413611,-247.5264880101151
118,0.9236988680601306,-238.23754681310578,-238.94123607406726,-39.443487934592866,-39.672591524178515,-80.44407723523925,-81.76222090496701,-19.223994317679313,-151.0779812783645,-249.56217416571636
119,0.933774634264297,-231.97236007776246,-234.2574706634563,-30.972620026965892,-39.01284914139809,-78.92111227174854,-82.20463499177885,-16.240300470461246,-131.96811432875157,-241.84312551738572
120,0.9324415536601829,-230.46756805678814,-234.74334418931645,-32.295317437641486,-36.88867298549609,-80.06231341755239,-82.07238593950105,-12.896816929353593,-132.15586262570753,-240.45478462785877
121,0.9228304485835779,-233.92906796335333,-236.82591881203953,-36.161289512497525,-37.047523843448175,-81.30588325027945,-82.64086446299387,-15.342760889818582,-144.66127707998007,-244.6082821100927
122,0.931291667935097,-232.2892222995027,-236.13384905330497,-35.04077548585515,-36.59187184132064,-81.62706764881311,-82.45374584978428,-15.19876105111966,-141.14155791849728,-242.4390405299971
123,0.9256317689530686,-236.8091440801474,-239.77090492177499,-36.34895420456239,-38.50875154121607,-82.84286812153086,-83.90231568804249,-16.03538539553674,-144.2160710553579,-248.42165218814543
124,0.9219490388913724,-239.73770635596972,-242.98413322965197,-37.83507587796977,-41.44394128155142,-83.23219881210345,-85.48354268777312,-17.96106673754825,-155.8134520271246,-253.8506748876107
125,0.9273670557717251,-238.6998264306042,-244.60975678086294,-35.68296180396062,-42.43785528394502,-83.35569174213565,-85.71761550470333,-17.156528514440755,-148.23993941915793,-253.05788825141127
126,0.927995409103265,-241.39387145686354,-246.5451637828093,-38.4297580540591,-42.447146649677435,-84.10009213435664,-86.53222020953051,-19.12018113081606,-143.16180068141,-255.31005143583067
127,0.9294042630715977,-240.98823419447874,-246.31077834154456,-33.9815571271203,-45.05384346197444,-84.06874174518653,-87.10827376894603,-20.755274635460776,-149.19342399754152,-255.46013557923447
128,0.9323859253545362,-241.63712746896502,-246.08849526569273,-36.55393046585067,-42.36624771329359,-84.93731616428296,-88.22809894067537,-18.67755396234767,-147.78155220131177,-255.92630635479892
129,0.9355256032252242,-237.3652512565502,-243.92013471678905,-37.58979169066827,-37.56269681140022,-85.0388052264241,-88.13355492003784,-14.415452626182738,-135.02639006243987,-250.7128517776176
130,0.920934873314386,-243.15086771157388,-248.36593397650168,-37.2310428021701,-43.56084832051677,-85.61223248854756,-89.62812758695321,-15.535599291569268,-139.49538828898355,-258.36826996030084
131,0.9348683607008531,-242.463326686552,-248.21925149502957,-35.7340681628888,-43.23973210635586,-85.16405914326594,-89.97607350488286,-16.998305831750507,-135.35525646945584,-257.0327730365526
132,0.9299049917056251,-242.0411331139155,-249.16138039282814,-37.369777452033546,-42.12627740722023,-85.2628174807657,-90.8437443196032,-15.862909716395626,-136.8308216493226,-256.84336007057607
133,0.9273856407149349,-243.5369966357589,-251.7228743210424,-38.71044052525228,-43.045337458974736,-85.84127892118948,-92.30402409698074,-14.816642959238987,-145.86080204772412,-259.81943819814217
134,0.9290525370453525,-242.5946559603116,-251.035908351111,-38.10354418171056,-42.84553130728726,-85.86100649896466,-92.2965552689529,-15.420007989511365,-154.15594907568732,-259.64362198236535
135,0.9220262324739936,-243.26526592785285,-251.97753211581357,-41.22938737472334,-42.643282320691995,-86.06829044018328,-92.99151846889973,-15.484393698422815,-157.97232485966433,-260.8513300428766
136,0.9264527477860003,-243.4245973241292,-252.7346287439002,-40.05274069964794,-43.930936680817524,-86.7022763021966,-93.01880180048451,-13.751318180103064,-151.08939581615695,-261.33839800549396
137,0.93517569766741,-243.15800914067108,-253.56061148806666,-40.95865740114855,-43.052207702887834,-87.01570188677323,-92.45758778337864,-14.08135627224763,-143.67614402931488,-260.4130192351323
138,0.9213266718834647,-244.9011850627598,-255.28731673720665,-41.17556872824119,-44.36924679132558,-87.1534510623477,-93.29753954586,-13.082104611974119,-149.59192882604356,-262.78788255288924
139,0.9241948506324572,-249.18201750750106,-258.9389101187153,-41.495738363739584,-47.86143298025239,-87.84298273965996,-94.09175504409662,-17.404184806419597,-148.6096375573426,-266.8723890358883
140,0.9220880405142189,-251.80066551639987,-261.2704236090786,-39.23178023951908,-53.07413101189687,-88.11365853265575,-95.76852636396522,-17.41875716701536,-154.2131506084553,-271.958917687956
141,0.9275951348747592,-250.82094219490085,-262.2220217366726,-43.87019553177361,-49.00390755421213,-89.44592457769588,-95.10388187076023,-15.867372341691917,-145.31091949184216,-271.0846214515406
142,0.9216831024260391,-250.0825524640738,-262.4377287227915,-44.378058641378324,-48.941748055937,-89.54196372769871,-95.01977403504577,-18.773407877495202,-149.58771679119346,-271.910168890748
143,0.9200386520111125,-253.1853479876642,-264.5586234112367,-44.187610149119145,-52.383600720847475,-90.30547241844607,-96.21526774499691,-19.728580444375314,-155.54816294426382,-276.0937008976025
144,0.9201328625291759,-257.12727912321304,-267.3441141839078,-44.58853372928333,-55.59416676244388,-91.18646767167044,-97.46288683119515,-20.761560112511617,-161.23090372159544,-281.01438870735535
145,0.9270125653820718,-257.1048473728198,-267.2461233419141,-45.765863963206016,-54.385891235158724,-91.22993396181676,-98.11340585121891,-22.167438415169894,-163.6733466734642,-281.68130429465435
146,0.9346938775510204,-253.6023868033017,-265.55064265388563,-45.17349769373795,-51.89316458879876,-91.56979995499769,-98.16287299059069,-19.570850549969386,-148.7654887649576,-276.84783477802245
147,0.9274739699871715,-254.82222394350742,-265.74997886271757,-43.758133224934575,-53.2215262198107,-91.30993554369316,-99.07465300921322,-20.617195649662747,-152.77901495052694,-277.93099273305626
148,0.9295295957651588,-253.73762141166816,-265.59263869879646,-44.810878632903744,-51.93307890078251,-91.20727648419752,-98.38436700108693,-21.857477992138218,-155.8109295308624,-276.44769931306655
149,0.9241030494838652,-254.4412992284059,-266.8524819551345,-46.0832321062266,-52.78000914065845,-91.83975500751525,-98.5468396618139,-22.859048191122696,-158.37930727093857,-277.8139751591396
150,0.9296333890613805,-253.50856292482152,-266.42895386389296,-44.54208916534692,-53.06118297661578,-92.10973593630865,-99.19639156788435,-22.884198303144167,-150.4989050033015,-276.6317287621524
