episode,service_level,squared_starvation_penalty,squared_congestion_penalty,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity,imbalance_weighted_distance,time_of_day_fraction,multi_horizon_starvation_risk
151,0.9280848521063639,-236.47853118876455,-273.05396612657785,-36.038679610309885,-47.33650544774715,-79.22991099167449,-83.45155117036425,-19.496616126560447,-140.10126578981016,-266.05227195247977
152,0.9369466379516631,-235.25912669188224,-272.89167110942617,-35.45709561609953,-46.494894620320636,-79.78028281239371,-83.5086383471473,-18.977688002708575,-136.23802045985994,-264.6725278254118
153,0.9316633508169048,-235.82555839949435,-273.29289166103047,-37.68223574434951,-45.144883310125714,-80.38808318764367,-83.29332282625394,-18.826345717200535,-139.89439183152487,-265.4390392092654
154,0.9324369139859507,-235.8749845374794,-273.87882406000705,-38.47151690714524,-44.61185852386713,-80.47659146316846,-83.17806805786923,-18.02460243187157,-140.63739668598188,-265.58068640227856
155,0.9273769708552317,-237.56974961706553,-275.0665910054912,-38.06543600256678,-46.39876926148725,-80.64719968447505,-84.02396506501512,-17.476078649351933,-146.19858643762683,-267.8740809700747
156,0.9231319270647121,-239.3791497053428,-277.3427494543105,-39.897365930070094,-46.786920035719,-80.75522415922984,-84.11038665159617,-18.270045254536463,-153.0166329257161,-271.0213691730635
157,0.921702559207779,-244.37081058651017,-281.8482637677114,-43.930352624010624,-49.60197916812766,-81.90904908776237,-85.23827543630442,-22.176145273667974,-162.4288580364584,-277.9022368523108
158,0.9237101759391346,-245.57859460444064,-282.2457977423427,-44.47533733036671,-49.59723949092592,-82.52687726985967,-85.9201099826625,-20.975385615465825,-164.51881160102016,-279.47510017046034
159,0.9334098043950736,-242.10539857277752,-279.2857501927429,-39.438121096648594,-49.391630721071806,-82.11233897069519,-86.4951725189102,-19.258284319014404,-155.67977185252775,-275.05015201325693
160,0.9343756489749904,-240.0851645342463,-278.8405464998285,-39.750329431224735,-47.29214276381523,-82.42345451913027,-85.83455177068976,-17.921252764311223,-152.50262744257967,-272.8005853167922
161,0.9254132910824788,-241.00657101741677,-280.684887616474,-41.193172928822364,-47.11250639575807,-82.91660651208686,-85.87668653602364,-18.47790969286915,-155.2632840289192,-274.7041993485103
162,0.9297928709055877,-238.47431358218293,-279.50867545266425,-39.19229612375573,-45.828697600319195,-82.83350643929883,-85.8096624740206,-16.26508997469003,-146.3919150597059,-271.30038775492875
163,0.9254258789416455,-239.54273971653478,-282.1736137132897,-40.633051261130454,-46.05013748645949,-83.27770649099142,-86.44667747510313,-16.703529786879436,-154.87138425642846,-273.13638308145886
164,0.9277336701551786,-240.97550352549294,-283.2630277591159,-39.87552730542842,-47.6836946425757,-83.73792614519853,-87.24356855792858,-17.06458167787442,-161.7319006677482,-275.6256458700603
165,0.9351545087645322,-239.05883655586723,-282.8848771382584,-38.94475101100362,-47.028980348798356,-83.8600894827932,-86.86141171526891,-16.356881819053815,-157.65460654814905,-273.25261297408883
166,0.9297802099753145,-238.62366481362844,-283.221585978892,-41.02651383354075,-45.4615475089379,-84.29043344958998,-87.09761599063566,-16.50548550261677,-154.12589521765162,-272.45289715565406
167,0.9251706873008648,-237.76579665155228,-282.9097051342197,-40.324980308602896,-45.47749253738281,-84.69595137275256,-87.47153009081764,-15.51605360127502,-157.25693274248414,-271.42636192356855
168,0.9353407675245359,-236.7888812352294,-282.18222341137346,-37.79697142728042,-46.1727075190768,-84.66113495963444,-87.50341142129604,-14.317708667421714,-152.38176985982884,-270.2569066903287
169,0.929486408467645,-237.9636817472607,-282.7524561023375,-39.22404199984587,-46.15449105132693,-85.09924072367373,-88.17994130073423,-15.08718128024338,-152.17228805241368,-271.73216562801304
170,0.9259502161275898,-238.56839527738168,-283.9826662080126,-40.420467938529285,-46.270323808071836,-85.84760641488863,-88.70613632008418,-15.341166815913475,-154.98576093849988,-272.98422341209664
171,0.9289470465941054,-238.20842452619434,-284.0963975339749,-42.903551000129994,-44.03737197916222,-86.26571099390736,-88.63438011827137,-15.231934416466688,-156.0565599243082,-272.3446565764977
172,0.9265093453697253,-239.0957106639269,-285.01622506477565,-37.749938493628996,-48.53119718764714,-85.80510984926026,-89.36621488283639,-14.08172936147034,-160.59189020601258,-273.51230169502105
173,0.9297335033084442,-238.99427257315523,-285.5555901264824,-41.618201638511096,-45.64930450813531,-86.67941060436596,-88.57482208977176,-14.580806849612078,-160.2878026165154,-273.6341404813855
174,0.9267153815833359,-239.80901095525618,-286.0544510943411,-41.2890518061453,-46.702099697696916,-86.9092575191483,-88.89986526017167,-15.018201234777823,-161.22164376793793,-274.3007825487574
175,0.9275191692326269,-240.86770352764847,-287.2152395687024,-39.826453717057476,-48.96212228208994,-86.73728980476191,-89.4836070975429,-16.15005734186833,-161.6796392381047,-275.3170480039865
176,0.9337864370940946,-239.3496924124717,-286.09540341820025,-39.16408923546645,-47.50680037188212,-86.92875770425923,-89.70748012880517,-14.000678615791568,-157.19232607151707,-273.56500525216956
177,0.9353716808806629,-237.96772182253923,-284.9472366469126,-38.19603682636881,-46.85758068019258,-87.00226287297153,-90.31776428586446,-15.165817125142413,-153.1821922468123,-271.4366436018681
178,0.9279222342602624,-239.30185330149234,-286.27246540084224,-39.98198485877169,-46.69614467659735,-87.51176761301691,-90.75377468290851,-15.516145731444439,-152.95493613580913,-273.3202899472609
179,0.9235866389566579,-240.5902279056433,-287.2740214481517,-42.200168100833906,-45.89531171527097,-87.91020881553301,-90.83933154149788,-15.313392704798,-159.44346159816808,-275.0731003382495
180,0.9258149568552253,-240.9971198584564,-287.76475320216866,-42.7237765546506,-46.25952603264632,-88.19129394629267,-90.8455878370427,-16.487237188233472,-165.8370860490002,-275.8575747615547
181,0.9301982285955293,-239.50528601109718,-287.0909547742811,-41.999439769828875,-45.04762532433811,-88.2837665758754,-91.04763285186866,-16.18162958031937,-159.15429236800824,-273.8052083747261
182,0.9294128280059049,-237.78890978634195,-286.0111872714551,-40.13375076605798,-45.12340738098697,-88.2412210538604,-91.08610806441683,-14.995716808875859,-155.1108863665944,-271.8275013092272
183,0.9327805115120588,-236.2721898009779,-284.9735283892941,-38.8706372959658,-44.74705199503897,-88.1889694362309,-91.10455257365332,-13.946788543310367,-145.50291751966913,-269.5231131171203
184,0.9276120544592321,-236.65264701131647,-285.75210187649856,-40.66556118533742,-43.90200831248893,-88.60579190625079,-91.30185993810451,-14.414419195500676,-145.05810985004527,-270.1980503988232
185,0.9323030303030303,-237.00876133501316,-286.60687896754183,-40.00879989964225,-45.14968077053362,-88.9291125998918,-91.81869448267862,-16.005257229477518,-148.5606390013584,-271.11047645775653
186,0.9256788805881655,-239.36051711564534,-289.3415483689859,-39.29639021416994,-48.504108755808886,-88.7357631817184,-92.76282676106783,-17.218515241368728,-155.5876909751193,-274.5016556673608
187,0.9322289156626506,-239.57372035782566,-289.38008547123485,-39.27408872733558,-48.77036096120308,-89.09468144743533,-93.22767887131354,-17.710725757100104,-155.087338304576,-275.16315735113557
188,0.927768179200388,-239.27142995968532,-289.6832047407137,-41.39437179841936,-47.00988123872097,-89.59274075985005,-92.76755458234119,-17.197242672347873,-157.1094877433708,-274.5329587386753
189,0.926378132118451,-240.86730599408747,-290.377604264897,-42.258526591268115,-47.492590446344224,-89.7954258634329,-92.87313001502349,-17.009636842802884,-155.47536186643399,-275.8365120635465
190,0.9331840573219884,-241.2486953379261,-290.5471898227387,-40.3302100323569,-48.80935956695537,-89.43380683852321,-93.46767303892877,-17.84403284660427,-156.44741329705278,-276.1780625978774
191,0.9261949249593153,-241.87384132471573,-291.10214436978464,-41.374873146182054,-48.8023876411196,-90.04097676297364,-93.37192898280756,-16.490797405154375,-156.2749607621551,-276.9785543363016
192,0.9273447033961366,-242.31791972704954,-291.64359586840357,-39.51780399515021,-50.21015328606242,-89.86591566542796,-94.05323113853845,-16.17048932464658,-154.72617311330174,-277.6010374550173
193,0.9440106935625968,-238.83748908974286,-289.46077734280703,-39.50074218159615,-47.410414575364534,-89.72527030466222,-93.94322157458038,-14.909525254735719,-147.22654295217683,-273.20435656307683
194,0.9292325609905603,-238.97095609762215,-289.1008940293806,-38.23066064887505,-48.34311972035601,-89.71079729155437,-94.09182774723764,-15.649353985543836,-148.22935890150387,-273.29883143006197
195,0.9256775047372695,-239.45002788598106,-289.87918848276627,-40.14372984166079,-47.27382146787888,-90.32708239588099,-94.23739092465514,-15.78192757201657,-152.90100906342875,-274.54276291345457
196,0.9194342682121194,-241.76295877231937,-291.90411897233935,-40.56509941289207,-49.67998302941348,-90.48114202871321,-94.90616068073541,-17.28670968151134,-158.6907172423677,-278.1103322538925
197,0.9328779238205606,-240.9241410311359,-291.69556283135944,-40.65272691640236,-49.274442898523176,-90.52909930556496,-95.02269664179592,-16.86487760725656,-155.41814667596208,-276.9463285860944
198,0.9320256711561059,-240.41297410786822,-291.208826345423,-39.45619824373156,-49.12070719577567,-90.61594877270454,-95.0506881630746,-16.672197331343177,-153.5399893307156,-276.1411890224485
199,0.9312058672000485,-239.3377302167031,-291.04334283428665,-39.58443852964311,-47.964131161419445,-90.65320755719311,-95.16760477220694,-15.7834167822126,-156.50149252644334,-275.1958827144737
