episode,service_level,bias,squared_starvation_penalty,squared_congestion_penalty,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
114,0.8120203529866161,-7.321515183088724,-3.2209232612762118,-1.8074837899476301,0.002257,0.01,0.0,0.97,100,32,0,32
115,0.8109344406184593,-7.3430833215855165,-3.235734509932726,-1.8156175166380746,0.002241,0.01,0.0,0.97,100,37,0,37
116,0.8213097501357958,-7.3624752918649055,-3.248860106710829,-1.8227882316084283,0.002226,0.01,0.0,0.97,100,36,0,36
117,0.8180123597769866,-7.382650231983103,-3.2621975146684155,-1.830581613826201,0.002212,0.01,0.0,0.97,100,32,0,32
118,0.8042562475873991,-7.404653414825358,-3.2769286944400577,-1.8393097119894444,0.002197,0.01,0.0,0.97,100,37,0,37
119,0.8145441717482236,-7.424642995789649,-3.2907088863853793,-1.847010330721588,0.002182,0.01,0.0,0.97,100,34,0,34
120,0.8146670243444437,-7.444963538419412,-3.3044838526759546,-1.854603363480099,0.002168,0.01,0.0,0.97,100,33,0,33
121,0.8218527717235203,-7.464100225683744,-3.317199687437032,-1.8617905595784021,0.002154,0.01,0.0,0.97,100,38,0,38
122,0.8168406565741331,-7.483507711821934,-3.3301731941436907,-1.8691281084595377,0.00214,0.01,0.0,0.97,100,35,0,35
123,0.8346336981037508,-7.500751527007911,-3.341602921660026,-1.87538339614298,0.002127,0.01,0.0,0.97,100,30,0,30
124,0.8151801892490437,-7.520228297060669,-3.3545687776594035,-1.8828425273293363,0.002113,0.01,0.0,0.97,100,24,0,24
125,0.8172964152771404,-7.5392988128148035,-3.3675312574843876,-1.890047594266885,0.0021,0.01,0.0,0.97,100,35,0,35
126,0.8181604328393319,-7.558343289140769,-3.3802217686445464,-1.897283700209896,0.002087,0.01,0.0,0.97,100,27,0,27
127,0.8262621154656553,-7.575904505664355,-3.3918125690598586,-1.9036783016336392,0.002074,0.01,0.0,0.97,100,38,0,38
128,0.8116885284202797,-7.595484485415788,-3.405114236065344,-1.9111173778794261,0.002061,0.01,0.0,0.97,100,35,0,35
129,0.8207239606090142,-7.613859975865978,-3.417449608551695,-1.9179048421495053,0.002048,0.01,0.0,0.97,100,36,0,36
130,0.8157784726518736,-7.632225326788318,-3.429961296657802,-1.9246093197649436,0.002035,0.01,0.0,0.97,100,32,0,32
131,0.812094959873745,-7.65136117357529,-3.442940259556706,-1.9317479773194624,0.002023,0.01,0.0,0.97,100,38,0,38
132,0.8092372498871672,-7.67089808158892,-3.4561959796087955,-1.9394614228979918,0.002011,0.01,0.0,0.97,100,33,0,33
133,0.8179103974090817,-7.688694261936783,-3.4681707556122303,-1.9461878801551185,0.001999,0.01,0.0,0.97,100,29,0,29
134,0.8120913645240724,-7.707178545602006,-3.4805736294354763,-1.9533837125073656,0.001987,0.01,0.0,0.97,100,32,0,32
135,0.818862073614669,-7.724848952233917,-3.492301687798075,-1.9599646913761941,0.001975,0.01,0.0,0.97,100,39,0,39
136,0.8077723337136721,-7.743487323392374,-3.505005793669854,-1.9671117708468568,0.001963,0.01,0.0,0.97,100,36,0,36
137,0.8152565409446143,-7.761186604953544,-3.51695356143281,-1.9737348253875655,0.001952,0.01,0.0,0.97,100,36,0,36
138,0.8187666482384279,-7.7788865207978395,-3.528799267527892,-1.9806196971000314,0.00194,0.01,0.0,0.97,100,24,0,24
139,0.8109436217544326,-7.797149695961465,-3.541130435565149,-1.9874315821144615,0.001929,0.01,0.0,0.97,100,38,0,38
140,0.8205968894493485,-7.814162527154613,-3.5524319788999397,-1.993826296889143,0.001918,0.01,0.0,0.97,100,33,0,33
141,0.8086251555824671,-7.832422211159294,-3.564801847404329,-2.0010257498662627,0.001907,0.01,0.0,0.97,100,35,0,35
142,0.8284796681330813,-7.848190387033751,-3.5751918614751004,-2.006963763793449,0.001896,0.01,0.0,0.97,100,33,0,33
143,0.8164605486849561,-7.865419909610725,-3.586754801351444,-2.0134032981838104,0.001885,0.01,0.0,0.97,100,35,0,35
144,0.8245956544423313,-7.881802879335367,-3.597891304164817,-2.019401120991527,0.001875,0.01,0.0,0.97,100,41,0,41
145,0.8109398376170385,-7.89927318751921,-3.609648865253198,-2.0260539080565674,0.001864,0.01,0.0,0.97,100,40,0,40
146,0.8227453869595793,-7.9155102497085785,-3.6203991155773623,-2.0320996534485607,0.001854,0.01,0.0,0.97,100,44,0,44
147,0.8267326732673268,-7.930919535534235,-3.630827627393348,-2.037758793147226,0.001843,0.01,0.0,0.97,100,31,0,31
148,0.8172349932888187,-7.946982512110141,-3.641629527057174,-2.0437091545642683,0.001833,0.01,0.0,0.97,100,28,0,28
149,0.8176346978229806,-7.963574640441827,-3.6528549689933913,-2.0501541109738843,0.001823,0.01,0.0,0.97,100,37,0,37
150,0.8244501278772378,-7.9790095917375545,-3.663161204133462,-2.0557739711454768,0.001813,0.01,0.0,0.97,100,34,0,34
151,0.8232511491851233,-7.994719631773434,-3.6736159465841456,-2.0617653656852943,0.001803,0.01,0.0,0.97,100,40,0,40
152,0.8131251565500542,-8.011227079688409,-3.6848477716495642,-2.0680423178270524,0.001794,0.01,0.0,0.97,100,28,0,28
153,0.8106907566380515,-8.028239443376854,-3.6962107353009586,-2.0744493343907533,0.001784,0.01,0.0,0.97,100,34,0,34
154,0.8239239056456567,-8.043724486629786,-3.7066187065174017,-2.0802555998670305,0.001774,0.01,0.0,0.97,100,35,0,35
155,0.8168995298276034,-8.059423951064764,-3.7170931403549257,-2.086134721487371,0.001765,0.01,0.0,0.97,100,29,0,29
156,0.8121464920330358,-8.076179590995586,-3.72846433393878,-2.092779026560523,0.001756,0.01,0.0,0.97,100,39,0,39
157,0.8138826223105156,-8.09217231800422,-3.7391106446796463,-2.0987697591374124,0.001746,0.01,0.0,0.97,100,38,0,38
158,0.8224759534539584,-8.107056745447423,-3.748979423104632,-2.104401778971207,0.001737,0.01,0.0,0.97,100,36,0,36
159,0.8085773881191812,-8.123295966282292,-3.7601454578664315,-2.1107480014780493,0.001728,0.01,0.0,0.97,100,33,0,33
160,0.826774684900323,-8.137669331735912,-3.769686487590362,-2.115883919910816,0.001719,0.01,0.0,0.97,100,28,0,28
161,0.8084143592504122,-8.154053927835475,-3.780699997565161,-2.1221901587493606,0.001711,0.01,0.0,0.97,100,35,0,35
162,0.8177684210526316,-8.168970866801502,-3.790870789408663,-2.127788724891175,0.001702,0.01,0.0,0.97,100,31,0,31
163,0.8116722481194151,-8.184863893072173,-3.80170326431894,-2.1342637782604115,0.001693,0.01,0.0,0.97,100,39,0,39
164,0.8004962446351931,-8.201271447595015,-3.812734464055312,-2.1408306948345626,0.001685,0.01,0.0,0.97,100,24,0,24
165,0.8120978985738523,-8.216989759224372,-3.823397528188988,-2.1466124804929767,0.001676,0.01,0.0,0.97,100,30,0,30
166,0.8278559455478234,-8.230902932614084,-3.8328167392575896,-2.151715375738201,0.001668,0.01,0.0,0.97,100,39,0,39
167,0.8295441159147132,-8.244555638107537,-3.842033055348459,-2.1566145795414995,0.001659,0.01,0.0,0.97,100,30,0,30
168,0.8183166231359003,-8.258843705170142,-3.8516930155577014,-2.1621198020917682,0.001651,0.01,0.0,0.97,100,35,0,35
169,0.8105988394454757,-8.274521373739143,-3.8622897669534364,-2.168225896723052,0.001643,0.01,0.0,0.97,100,32,0,32
170,0.8332942162615256,-8.28761945253915,-3.87108583218483,-2.1730106463902605,0.001635,0.01,0.0,0.97,100,30,0,30
171,0.8189703556303893,-8.30169091428404,-3.880471361256123,-2.178283097548531,0.001627,0.01,0.0,0.97,100,34,0,34
172,0.7990369825453086,-8.318005442502553,-3.8915169264814016,-2.184553378457594,0.001619,0.01,0.0,0.97,100,34,0,34
173,0.8213625561130182,-8.332236714070001,-3.9009142376745354,-2.1897937054591288,0.001611,0.01,0.0,0.97,100,35,0,35
174,0.819639110365086,-8.346414311655536,-3.9104415768209524,-2.1951700416537396,0.001603,0.01,0.0,0.97,100,34,0,34
175,0.8185714285714285,-8.36032158352348,-3.9197173004261976,-2.200452982434663,0.001596,0.01,0.0,0.97,100,34,0,34
176,0.8221094038933531,-8.374169014707757,-3.928975672668298,-2.2057042671745735,0.001588,0.01,0.0,0.97,100,33,0,33
177,0.8203932022659114,-8.388209458623697,-3.938404753626268,-2.2109359008012763,0.00158,0.01,0.0,0.97,100,37,0,37
178,0.8198237960243766,-8.401808593246152,-3.9474205496031813,-2.216105538561826,0.001573,0.01,0.0,0.97,100,36,0,36
179,0.8244001955792348,-8.414837944817778,-3.9560852873820984,-2.220910996565933,0.001565,0.01,0.0,0.97,100,28,0,28
180,0.821761781530918,-8.428294230575364,-3.9650752933970947,-2.2258924523409855,0.001558,0.01,0.0,0.97,100,27,0,27
181,0.814323784143904,-8.44244659781433,-3.9745125353782154,-2.2311261320336735,0.001551,0.01,0.0,0.97,100,39,0,39
182,0.8367456265171173,-8.45429233599154,-3.9823470672535697,-2.235223814436574,0.001544,0.01,0.0,0.97,100,25,0,25
183,0.8222582387898434,-8.467694650288994,-3.991288666254352,-2.2402019406259135,0.001536,0.01,0.0,0.97,100,32,0,32
184,0.8090950787368135,-8.481739587702496,-4.000849357822912,-2.2457099600177703,0.001529,0.01,0.0,0.97,100,34,0,34
185,0.8226696269384735,-8.494723110627863,-4.009471024857639,-2.2505635017196215,0.001522,0.01,0.0,0.97,100,41,0,41
186,0.814540059347181,-8.508546176238077,-4.01879230365138,-2.2556608217050163,0.001515,0.01,0.0,0.97,100,37,0,37
187,0.8269334593062492,-8.521052212141887,-4.027154663629222,-2.260495952672408,0.001509,0.01,0.0,0.97,100,40,0,40
188,0.8105346574718846,-8.534846290157903,-4.036275313913437,-2.2658173543148696,0.001502,0.01,0.0,0.97,100,39,0,39
189,0.8231628670496993,-8.547482640825699,-4.044813450084214,-2.270685352885214,0.001495,0.01,0.0,0.97,100,30,0,30
190,0.8170786817748171,-8.560831917067922,-4.053884454833047,-2.275852364267376,0.001488,0.01,0.0,0.97,100,34,0,34
191,0.8174448985060628,-8.574133701970682,-4.062851771407745,-2.2807288269562016,0.001482,0.01,0.0,0.97,100,36,0,36
192,0.8146595614690109,-8.587021162233722,-4.071496011866374,-2.285565448346377,0.001475,0.01,0.0,0.97,100,20,0,20
193,0.8135042305436877,-8.600552463798875,-4.080760172077259,-2.2907351344644495,0.001469,0.01,0.0,0.97,100,40,0,40
194,0.8200847329906057,-8.613119069427038,-4.089311487029011,-2.29545384716299,0.001462,0.01,0.0,0.97,100,28,0,28
195,0.8206047222694072,-8.625750217535398,-4.097647282254037,-2.3001554619311864,0.001456,0.01,0.0,0.97,100,39,0,39
196,0.8137201918530028,-8.638679522843324,-4.106370987432014,-2.305125630949301,0.001449,0.01,0.0,0.97,100,33,0,33
197,0.8172697174932356,-8.651360529082227,-4.1149164863740895,-2.3099912304191546,0.001443,0.01,0.0,0.97,100,35,0,35
198,0.8262977992557544,-8.663574891614507,-4.123071441229877,-2.31457704449122,0.001437,0.01,0.0,0.97,100,34,0,34
199,0.8119214796777798,-8.67674751481443,-4.131983079644274,-2.3193727213185515,0.001431,0.01,0.0,0.97,100,28,0,28
200,0.8220149253731344,-8.688627793975941,-4.140009051804548,-2.3239229844761504,0.001424,0.01,0.0,0.97,100,37,0,37
201,0.8233600969550068,-8.700749608606104,-4.148389042887996,-2.328461704464818,0.001418,0.01,0.0,0.97,100,34,0,34
202,0.8167670936925077,-8.713284467183891,-4.156705666180241,-2.3332561708003405,0.001412,0.01,0.0,0.97,100,35,0,35
203,0.8219148222669349,-8.725151212795389,-4.164516306891362,-2.3376737311352853,0.001406,0.01,0.0,0.97,100,29,0,29
204,0.8236569622806428,-8.737181866168887,-4.172729482114645,-2.3422984772801203,0.0014,0.01,0.0,0.97,100,36,0,36
205,0.8189787420556651,-8.749192626308941,-4.180835120616181,-2.3469005583802915,0.001395,0.01,0.0,0.97,100,32,0,32
206,0.8035042333019755,-8.762626069859081,-4.189786670002893,-2.3521062524496754,0.001389,0.01,0.0,0.97,100,31,0,31
207,0.8252807477641046,-8.774126848986926,-4.197527354858423,-2.356350835095425,0.001383,0.01,0.0,0.97,100,29,0,29
208,0.8104037293212837,-8.786489421834899,-4.205817100807037,-2.360863007431818,0.001377,0.01,0.0,0.97,100,31,0,31
209,0.8057754225918969,-8.799619667690834,-4.214786447403957,-2.3659869694742257,0.001372,0.01,0.0,0.97,100,25,0,25
210,0.8236670175614483,-8.811321590391842,-4.222515420163038,-2.3704410475836886,0.001366,0.01,0.0,0.97,100,34,0,34
211,0.8164880296504057,-8.823492723758687,-4.230620629037295,-2.3750829605913975,0.00136,0.01,0.0,0.97,100,40,0,40
212,0.8218914215230725,-8.835052511185381,-4.238270522297718,-2.37918090897566,0.001355,0.01,0.0,0.97,100,31,0,31
213,0.8248446786658361,-8.846126338381387,-4.245705693457341,-2.3832089749005867,0.001349,0.01,0.0,0.97,100,21,0,21
