rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,global_onsite_backlog,global_depot_backlog,demand_weighted_depot_backlog,demand_weighted_onsite_backlog,fleet_broken_fraction,depot_idle_fraction,fleet_failure_risk,fleet_low_health_fraction,maintenance_restoration_value,onsite_shortage_pressure,depot_shortage_pressure,current_station_onsite_shortage_pressure,current_station_depot_shortage_pressure,broken_cargo_distance_pressure,late_broken_cargo_pressure,repaired_idle_away_pressure,depot_pipeline_pressure,depot_queue_pickup_opportunity,degradation_demand_exposure
0.49262348,0.1877506,0.12025481,0.027872255,0.019182434,0.060763888,0.065104164,0.00029553054,0.00034657886,0.28645834,0.0,0.013289267,1.0,0.0,0.04659675,0.039060354,0.0,0.0,0.0,0.0,0.0,0.13020833,0.0,0.00037040186
0.49005774,0.1831764,0.12572183,0.022999402,0.017228752,0.060763888,0.065104164,0.00026242802,0.0003104226,0.28645834,0.0,0.013289607,1.0,0.0,0.04533828,0.03792508,0.0,0.0,0.0,0.0,0.0,0.13020833,0.0,0.00030565303
0.49262348,0.18320289,0.13603535,0.023146199,0.02388877,0.060763888,0.065104164,0.0002541524,0.00030138352,0.28645834,0.0,0.013290716,1.0,0.0,0.040791895,0.03868758,0.0,0.0,0.0,0.0,0.0,0.13020833,0.0,0.00030762958
0.6581142,0.25972039,0.15016274,0.1007585,0.09029081,0.065104164,0.065104164,0.00090934196,0.0011515034,0.2669271,0.017361112,0.01329784,1.0,0.0,0.08392154,0.061038066,0.0,0.0,0.0,0.0,0.017361112,0.13020833,0.0,0.0013398704
0.741501,0.29455104,0.17845513,0.11105419,0.080679566,0.065104164,0.065104164,0.00092338916,0.0010586698,0.2669271,0.0,0.013301723,1.0,0.0,0.09584783,0.063437924,0.0,0.0,0.0,0.0,0.0,0.112847224,0.0,0.0014772121
0.75946116,0.30098,0.18808849,0.11227311,0.079224974,0.065104164,0.065104164,0.0009285398,0.0010246307,0.2669271,0.0,0.013304315,1.0,0.0,0.10089496,0.07151028,0.0,0.0019812845,0.0,0.0,0.0,0.112847224,0.0,0.0014937168
0.6876203,0.2754598,0.19474909,0.13296394,0.09304266,0.065104164,0.06944445,0.0010893904,0.0009860824,0.2734375,0.0,0.013305776,1.0,0.0,0.11145236,0.04684119,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0017691883
0.700449,0.27795357,0.2019165,0.13367884,0.104085155,0.065104164,0.06944445,0.0011258316,0.0009776338,0.2734375,0.0,0.013308529,1.0,0.0,0.10302773,0.04454339,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0017790686
0.69403464,0.27707317,0.21833687,0.13760461,0.11890073,0.065104164,0.06944445,0.0011622729,0.000969185,0.2734375,0.0,0.013309721,1.0,0.0,0.10320551,0.04510623,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0018314789
0.70173186,0.2739995,0.2204414,0.14102152,0.121025465,0.065104164,0.06944445,0.0012242231,0.0009548223,0.2734375,0.0,0.013310982,1.0,0.0,0.10515308,0.046708785,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0018771349
0.6914689,0.28240997,0.2156846,0.13802229,0.1197292,0.06944445,0.06944445,0.0012497319,0.0010122122,0.2799479,0.0,0.013312678,1.0,0.0,0.11344749,0.04173979,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0018374462
0.5798589,0.23777817,0.20826586,0.2423956,0.13488863,0.06944445,0.06944445,0.0012919143,0.0010167012,0.2799479,0.0,0.013313258,1.0,0.0,0.109905705,0.0710673,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0032270749
0.5926876,0.23763537,0.21735354,0.24137937,0.14061986,0.06944445,0.06944445,0.0013085876,0.0010268905,0.2799479,0.0,0.013314768,1.0,0.0,0.112972856,0.07340571,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0032139102
0.588839,0.23405004,0.21052648,0.2327197,0.13341264,0.06944445,0.06944445,0.0013276429,0.0010385354,0.2799479,0.0,0.013315259,1.0,0.0,0.11048748,0.07505334,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0030987228
0.5875561,0.23444118,0.20456639,0.23731934,0.13583334,0.06944445,0.06944445,0.0013395525,0.0010458136,0.2799479,0.0,0.013316082,1.0,0.0,0.11243957,0.07182317,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0031601638
0.58627325,0.22785813,0.20212765,0.2392362,0.13623948,0.06944445,0.06944445,0.001353844,0.0010545471,0.2799479,0.0,0.013316763,1.0,0.0,0.1114409,0.07066951,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.003185852
0.59012187,0.22523336,0.21121758,0.23198797,0.14172453,0.06944445,0.06944445,0.0013728993,0.001066192,0.2799479,0.0,0.013317235,1.0,0.0,0.1081896,0.07039043,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0030894384
0.59140474,0.22772466,0.20583165,0.23940426,0.13547058,0.06944445,0.073784724,0.0015751178,0.0010720146,0.28645834,0.0,0.013317768,1.0,0.0,0.105172016,0.0815803,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0031883304
0.6003849,0.22469088,0.21107769,0.24080181,0.13935497,0.06944445,0.073784724,0.0015909972,0.0010807483,0.28645834,0.0,0.013318239,1.0,0.0,0.10191974,0.08042664,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.003207056
0.5939705,0.2223961,0.21166553,0.24660118,0.14286299,0.06944445,0.073784724,0.0016121698,0.0010923932,0.28645834,0.0,0.013318864,1.0,0.0,0.10192365,0.08263684,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0032844474
0.63117385,0.26979008,0.21717143,0.16199297,0.1663102,0.06944445,0.073784724,0.0016313066,0.0011009742,0.28645834,0.0,0.0133193955,1.0,0.0,0.10820182,0.066707246,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0021576486
0.63502246,0.2789412,0.20801896,0.16931117,0.16300932,0.06944445,0.073784724,0.0016560418,0.0011116622,0.28645834,0.0,0.013319692,1.0,0.0,0.10821501,0.0680511,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0022551725
0.59910196,0.2539987,0.18328252,0.16161716,0.15135095,0.06944445,0.073784724,0.0016890223,0.001125913,0.28645834,0.0,0.013320413,1.0,0.0,0.09955204,0.07006304,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0021528075
0.5837075,0.23960121,0.17391694,0.16484492,0.14361489,0.06944445,0.073784724,0.0017467379,0.0011508518,0.28645834,0.0,0.013321264,1.0,0.0,0.10607351,0.0658146,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0021959424
0.56189865,0.24138759,0.16396682,0.17003697,0.142655,0.078125,0.073784724,0.0018003309,0.0013589133,0.29947916,0.0,0.013323552,1.0,0.0,0.10600672,0.06730735,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0022654964
0.55676717,0.23933162,0.16475664,0.17329098,0.14810228,0.078125,0.073784724,0.001853924,0.0013896135,0.29947916,0.0,0.013324815,1.0,0.0,0.10269368,0.07292749,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0023090702
0.52854395,0.21955626,0.17698829,0.20164625,0.14982864,0.06944445,0.073784724,0.0019203429,0.0012019511,0.28645834,0.0,0.013289217,0.99723756,0.016422994,0.072677724,0.08885352,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0026797208
0.51699805,0.21186286,0.16250373,0.20558344,0.14967525,0.06944445,0.073784724,0.0019823948,0.0012282031,0.28645834,0.0,0.01330222,0.9986188,0.010605586,0.07238811,0.08048079,0.0,0.0012132867,0.0,0.0,0.0,0.121527776,0.0,0.002734716
0.5259782,0.2022988,0.1629436,0.213785,0.14639647,0.06944445,0.065104164,0.001516822,0.0012903771,0.2734375,0.0,0.013319465,1.0,0.0,0.06842029,0.051384903,0.0,0.0,0.001282219,0.03375104,0.0,0.121527776,0.0,0.0028475018
0.5016036,0.19868658,0.14640631,0.2198223,0.13727832,0.06944445,0.065104164,0.0015464432,0.0013421889,0.2734375,0.0,0.013320943,1.0,0.0,0.07224365,0.051875487,0.0,0.0,0.00083772914,0.03492416,0.0,0.121527776,0.0,0.0029282405
0.5259782,0.20235576,0.1351961,0.24047227,0.15337498,0.06944445,0.065104164,0.0016015428,0.0014420563,0.2734375,0.0,0.013322023,1.0,0.0,0.06950408,0.02753112,0.0,0.0,0.0007606125,0.036746375,0.0,0.121527776,0.0,0.0032035771
0.5093008,0.18813258,0.135403,0.24524212,0.1700398,0.06944445,0.065104164,0.0016616811,0.0015533549,0.2734375,0.0,0.01332391,1.0,0.0,0.06625181,0.028135123,0.0,0.0,0.0017026692,0.0384489,0.0,0.121527776,0.0,0.0032675837
0.51314944,0.1940368,0.1322951,0.2595697,0.2003407,0.06944445,0.073784724,0.002220963,0.0017282526,0.28645834,0.0,0.013325317,1.0,0.0,0.060360983,0.024157228,0.0,0.0,0.0010433136,0.04103025,0.0,0.13020833,0.0,0.0034588487
0.53239256,0.19792172,0.13376182,0.26754537,0.24246988,0.06944445,0.073784724,0.0023042283,0.0018624339,0.28645834,0.0,0.013327926,1.0,0.0,0.0674575,0.019675167,0.0,0.0,0.0027789653,0.043156583,0.0,0.13020833,0.0,0.003565825
0.50416934,0.2044129,0.103467554,0.3902831,0.2117365,0.065104164,0.073784724,0.0022741794,0.0018556749,0.2799479,0.0,0.013311621,0.9986169,0.008755317,0.062549375,0.020885639,0.0,0.0,0.0013228589,0.044583444,0.0,0.13020833,0.0,0.005195301
0.5105837,0.20026809,0.10649779,0.39286536,0.20824605,0.06944445,0.073784724,0.0022341143,0.0020072218,0.28645834,0.0,0.013330595,1.0,0.0,0.05802758,0.02274633,0.0,0.0,0.0009752196,0.04648473,0.0,0.13020833,0.0,0.0052371286
0.5093008,0.1876612,0.103409566,0.3742365,0.19931638,0.06944445,0.073784724,0.0022065698,0.0020422684,0.28645834,0.0,0.013333442,1.0,0.0,0.059624374,0.04587907,0.0,0.0,0.0010433136,0.04773908,0.0,0.13020833,0.0,0.0049898606
0.51699805,0.17990206,0.10780335,0.36619195,0.19338608,0.06944445,0.073784724,0.0021640006,0.0020964316,0.28645834,0.0,0.0133352075,1.0,0.0,0.066755444,0.047088884,0.0,0.0,0.001282219,0.049764827,0.0,0.13020833,0.0,0.004883246
0.53367543,0.2088588,0.11843682,0.27386874,0.22326395,0.06944445,0.073784724,0.0021162096,0.0020852142,0.28645834,0.0,0.013337611,1.0,0.0,0.067466006,0.06497997,0.0,0.0,0.0009752196,0.05111989,0.0,0.13020833,0.0,0.003652755
0.5542014,0.21576183,0.12407677,0.276699,0.20656282,0.06944445,0.073784724,0.0020449047,0.0020558983,0.28645834,0.0,0.013339585,1.0,0.0,0.08078948,0.06538336,0.0,0.0,0.0006328569,0.052857433,0.0,0.13020833,0.0,0.0036910498
0.5542014,0.22250475,0.12178575,0.25586006,0.21321785,0.073784724,0.073784724,0.0020021219,0.0021192634,0.29296875,0.0,0.013343374,1.0,0.0,0.08001839,0.07728025,0.0,0.0,0.001282219,0.053931125,0.0,0.13020833,0.0,0.0034140367
0.55291855,0.23700932,0.11096527,0.2559738,0.2097035,0.073784724,0.078125,0.0020621177,0.0020948944,0.29947916,0.0,0.013345019,1.0,0.0,0.08062643,0.085441805,0.0,0.0,0.0017892662,0.055598695,0.0,0.1345486,0.0,0.003415975
0.5542014,0.23360904,0.1282134,0.23338291,0.21751663,0.078125,0.078125,0.0020121383,0.0021781088,0.3059896,0.0,0.01334749,1.0,0.0,0.064498104,0.09949406,0.0,0.0,0.0006328569,0.056875195,0.0,0.1345486,0.0,0.003115076
0.5208467,0.23277237,0.13137709,0.23087718,0.1907143,0.073784724,0.078125,0.0018375865,0.0019303082,0.29947916,0.0,0.013330676,0.9986111,0.008334029,0.050063636,0.108018875,0.0,0.0,0.0010942749,0.059423618,0.0,0.1345486,0.0,0.003077749
0.5157152,0.22619992,0.12110053,0.2220827,0.16927254,0.073784724,0.078125,0.0017536088,0.0018895612,0.29947916,0.0,0.013332804,0.9986111,0.0062901694,0.07306399,0.08697881,0.0,0.0,0.0013140894,0.06066916,0.0,0.1345486,0.0,0.002960985
0.51186657,0.23705305,0.10491422,0.19242246,0.14122581,0.078125,0.078125,0.001594051,0.00202133,0.3059896,0.0,0.013350226,1.0,0.0,0.07336538,0.08225136,0.0,0.00036961463,0.0009220045,0.062892385,0.0,0.1345486,0.0,0.0025688834
0.4862091,0.20403478,0.11460036,0.16014694,0.15553091,0.082465276,0.082465276,0.0015353276,0.0019485594,0.3190104,0.0,0.013357322,1.0,0.0,0.08160333,0.07312881,0.0,0.0,0.0014464984,0.06472445,0.0,0.1388889,0.0,0.002139134
0.46183452,0.2191075,0.096363984,0.16128673,0.13293128,0.082465276,0.082465276,0.0014696926,0.0018653348,0.3190104,0.0,0.013360999,1.0,0.0,0.073497936,0.06215647,0.0,0.0,0.0013523847,0.066578776,0.0,0.1388889,0.0,0.0021549517
0.46953174,0.21879633,0.098549835,0.13347071,0.12323374,0.082465276,0.091145836,0.0014760749,0.0017404981,0.33203125,0.0,0.013366922,1.0,0.0,0.071687184,0.07177394,0.0,0.0,0.002196418,0.0694274,0.0,0.14756945,0.0,0.0017840926
0.47979474,0.22875972,0.11292205,0.14733173,0.108892836,0.082465276,0.091145836,0.0014366817,0.0016747104,0.33203125,0.0,0.013353168,0.9986014,0.008778816,0.06811702,0.08510464,0.0,0.0,0.001500909,0.07054528,0.0,0.14756945,0.0,0.0019673451
0.5195638,0.24151549,0.13037242,0.09872692,0.0942679,0.073784724,0.091145836,0.0013265843,0.0014839943,0.24739583,0.047743056,0.013308952,0.99725276,0.017330267,0.06375602,0.11504274,0.0,0.0,0.00047209833,0.07342196,0.047743056,0.14756945,0.0,0.0013139518
0.5182809,0.26175818,0.10584877,0.11206724,0.081316374,0.073784724,0.08680555,0.0012294959,0.0014188276,0.24088542,0.047743056,0.013348361,1.0,0.0,0.05589301,0.103953935,0.0,0.0,0.0025540038,0.111965284,0.047743056,0.14756945,0.0,0.0014959138
0.53367543,0.27674818,0.102843255,0.119015746,0.06344439,0.073784724,0.08680555,0.0011620081,0.0013299638,0.24088542,0.047743056,0.013350768,1.0,0.0,0.066241965,0.10373112,0.0,0.0,0.0042614345,0.11473226,0.047743056,0.14756945,0.0,0.0015889516
0.5388069,0.26050496,0.11563309,0.09186886,0.062472753,0.073784724,0.091145836,0.0011456097,0.0012411,0.24739583,0.047743056,0.013354154,1.0,0.0,0.059382394,0.10331,0.0,0.0,0.0011057099,0.117422946,0.047743056,0.15190972,0.0,0.001226831
0.4631174,0.22896163,0.081551045,0.11755085,0.04092925,0.073784724,0.091145836,0.0010934416,0.0011775212,0.24739583,0.047743056,0.013357088,1.0,0.0,0.06586234,0.1095914,0.0,0.0,0.0012016468,0.11979396,0.047743056,0.15190972,0.0,0.001570137
0.45926875,0.22172883,0.09061926,0.07207491,0.045914285,0.073784724,0.091145836,0.0010513407,0.0011271345,0.24739583,0.047743056,0.013359577,1.0,0.0,0.061243173,0.10141059,0.0,0.0,0.0013570075,0.12176205,0.047743056,0.15190972,0.0,0.0009628904
0.45926875,0.2150104,0.10200322,0.059993457,0.04654958,0.06944445,0.082465276,0.0009026848,0.000996801,0.22786458,0.047743056,0.013342714,0.99862635,0.010705162,0.0666211,0.103948236,0.0,0.0,0.006947413,0.20920068,0.047743056,0.15190972,0.0,0.0008004755
0.49005774,0.20018055,0.1267887,0.105318956,0.04363311,0.06944445,0.082465276,0.0008224326,0.00090199267,0.22786458,0.047743056,0.013361013,1.0,0.0,0.054346893,0.10464489,0.0,0.0,0.0032055473,0.21563043,0.047743056,0.15190972,0.0,0.001407168
0.487492,0.1874862,0.12743622,0.10175778,0.045305733,0.06944445,0.082465276,0.0007861542,0.000868829,0.22786458,0.047743056,0.013364408,1.0,0.0,0.04697812,0.10221771,0.0,0.0,0.0037822563,0.21836549,0.047743056,0.15190972,0.0,0.0013599325
0.50032073,0.19350514,0.13629696,0.097095795,0.0446107,0.06944445,0.082465276,0.00069747365,0.0007877625,0.22786458,0.047743056,0.013364921,1.0,0.0,0.046790008,0.10681686,0.0,0.0,0.0033345702,0.22478117,0.047743056,0.15190972,0.0,0.0012976776
0.5016036,0.18018138,0.14414448,0.08556666,0.03665213,0.073784724,0.082465276,0.00062491687,0.0007503033,0.234375,0.047743056,0.013367405,1.0,0.0,0.046806928,0.111269005,0.0,0.0,0.0068042446,0.23031168,0.047743056,0.15190972,0.0,0.0011438043
0.53239256,0.21235281,0.13654053,0.061034597,0.032300208,0.073784724,0.082465276,0.0005248866,0.0006423944,0.234375,0.047743056,0.013369574,1.0,0.0,0.040581737,0.09689856,0.0,0.0,0.0032852234,0.2373706,0.047743056,0.15190972,0.0,0.00081600656
0.5400898,0.20948645,0.14076479,0.028264185,0.0271822,0.073784724,0.08680555,0.00046795473,0.0005528486,0.24088542,0.047743056,0.013370912,1.0,0.0,0.028198637,0.113202475,0.0,0.0,0.0029256588,0.2917104,0.047743056,0.16059028,0.0,0.00037791792
0.5400898,0.20634367,0.1428323,0.029094134,0.022889668,0.073784724,0.08680555,0.00044059326,0.00052457105,0.24088542,0.047743056,0.013372662,1.0,0.0,0.027769363,0.1133396,0.0,0.0,0.0015628657,0.29370773,0.047743056,0.16059028,0.0,0.000389066
0.5349583,0.19638819,0.1455672,0.021425167,0.022912808,0.073784724,0.08680555,0.00039043053,0.00047272875,0.24088542,0.047743056,0.013373489,1.0,0.0,0.028657762,0.107168294,0.0,0.0,0.0,0.0,0.0,0.16059028,0.033420138,0.00028652922
0.51699805,0.17716146,0.1591567,0.026287701,0.01738474,0.073784724,0.08680555,0.0003399319,0.00041861652,0.24088542,0.047743056,0.013374415,1.0,0.027813278,0.02349372,0.104254186,0.0,0.0,0.0,0.0,0.0,0.1345486,0.021484375,0.00035158262
0.72225785,0.27658585,0.1940018,0.1875516,0.10969235,0.091145836,0.09548611,0.0012383923,0.0016050445,0.3190104,0.0,0.013396551,1.0,0.0,0.10615538,0.1003247,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0025125446
0.73123795,0.28420535,0.18948804,0.185879,0.08551825,0.091145836,0.09548611,0.00117461,0.0014843608,0.3190104,0.0,0.013399185,1.0,0.0,0.09969486,0.10879333,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.002490627
0.71712637,0.2680363,0.19721982,0.17673177,0.08688703,0.091145836,0.09548611,0.0011623441,0.0014611523,0.3190104,0.0,0.013400291,1.0,0.0,0.09795076,0.09569776,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0023682571
0.6260423,0.23097159,0.18347423,0.19984171,0.08746756,0.091145836,0.09548611,0.0011699378,0.0014193772,0.3190104,0.0,0.013400707,1.0,0.0,0.0963203,0.07214269,0.0,0.0003635169,0.0,0.0,0.0,0.121527776,0.0,0.0026780204
0.6132136,0.21832037,0.18540238,0.19580889,0.098206475,0.091145836,0.09548611,0.0012130972,0.0014193772,0.3190104,0.0,0.013403132,1.0,0.0,0.083555065,0.07412349,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.002624452
0.6324567,0.22913754,0.18950857,0.19722186,0.10113162,0.08680555,0.09548611,0.0012697441,0.0013404686,0.3125,0.0,0.013386304,0.9986111,0.0077234046,0.0905635,0.07949022,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0026400716
0.54522127,0.22927244,0.17540482,0.20540491,0.1459672,0.08680555,0.09548611,0.0013021136,0.0013387585,0.3125,0.0,0.013404773,1.0,0.0,0.08574446,0.074796095,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.002753406
0.5349583,0.22866048,0.17878069,0.2594721,0.1509337,0.08680555,0.09982639,0.0014195604,0.0013948252,0.3190104,0.0,0.013406588,1.0,0.0,0.08305681,0.07734124,0.0,0.0,0.0,0.0,0.0,0.12586805,0.0,0.0034786353
0.5105837,0.21590109,0.16683578,0.25707808,0.14272933,0.08680555,0.09548611,0.0014488967,0.0014477769,0.3125,0.0,0.013408649,1.0,0.0,0.08256916,0.08233665,0.0,0.0,0.0006411095,0.009283802,0.0,0.12586805,0.0,0.0034470698
0.49005774,0.19986469,0.15383299,0.2488409,0.14242114,0.08680555,0.09548611,0.0015120887,0.001497614,0.3125,0.0,0.013409823,1.0,0.0,0.0701588,0.07704664,0.0,0.0,0.0002814285,0.010194692,0.0,0.12586805,0.0,0.0033369123
0.5926876,0.24593851,0.16714773,0.14248766,0.10379394,0.08680555,0.09548611,0.0015476341,0.0015256472,0.3125,0.0,0.013411286,1.0,0.0,0.071526974,0.08488623,0.0,0.0,0.00081944355,0.01074791,0.0,0.12586805,0.0,0.0019109427
0.568313,0.23437752,0.15373771,0.13461088,0.10620453,0.08680555,0.09548611,0.001598937,0.0015578133,0.3125,0.0,0.013412311,1.0,0.0,0.06712407,0.08299844,0.0,0.0,0.00066691404,0.011350729,0.0,0.12586805,0.0,0.001805443
0.5439384,0.21275441,0.15286201,0.1284124,0.11472206,0.08680555,0.09548611,0.0016861517,0.0016124955,0.3125,0.0,0.013413179,1.0,0.0,0.061756384,0.07468937,0.0,0.0,0.00031642846,0.012326033,0.0,0.12586805,0.0,0.0017224184
0.52854395,0.21301854,0.1428779,0.13154466,0.11686024,0.08680555,0.09548611,0.0017682362,0.0016639612,0.3125,0.0,0.0134145925,1.0,0.0,0.06929284,0.060326397,0.0,0.0,0.0007232492,0.013291628,0.0,0.12586805,0.0,0.001764618
0.48492622,0.21495931,0.12985973,0.16465573,0.124976724,0.08680555,0.09548611,0.0018750865,0.0017392257,0.3125,0.0,0.013416514,1.0,0.0,0.07342112,0.07663038,0.0,0.0,0.00041925843,0.014506608,0.0,0.12586805,0.0,0.002209106
0.4810776,0.2110867,0.14255637,0.15115367,0.13733415,0.082465276,0.091145836,0.0016235501,0.0014902137,0.29947916,0.0,0.013400057,0.9986111,0.010066483,0.059637796,0.08603747,0.0,0.0029174187,0.000985892,0.02989985,0.0,0.12586805,0.0,0.0020254678
0.4631174,0.21298736,0.12446061,0.16764383,0.12561908,0.078125,0.091145836,0.0017144294,0.0014336687,0.29296875,0.0,0.013399881,0.99861306,0.009693464,0.060307715,0.086201645,0.0,0.0,0.00019883107,0.03189008,0.0,0.12586805,0.0,0.0022464073
0.4284798,0.18282445,0.11859437,0.15703002,0.12569775,0.078125,0.09548611,0.001844885,0.0015179518,0.29947916,0.0,0.013420011,1.0,0.0,0.034775686,0.08711868,0.0,0.0,0.0009752196,0.03358913,0.0,0.13020833,0.0,0.0021073446
0.4041052,0.17888723,0.09006441,0.16774368,0.115222596,0.078125,0.09548611,0.0019262569,0.0015966161,0.29947916,0.0,0.0134212095,1.0,0.0,0.026694326,0.07566758,0.0,0.0,0.00080109783,0.03534146,0.0,0.13020833,0.0,0.002251323
0.44002566,0.17424773,0.083886705,0.21136259,0.11636834,0.078125,0.09982639,0.0020905887,0.0017148568,0.3059896,0.0,0.013422306,1.0,0.0,0.03381361,0.087553136,0.0,0.0,0.00066073454,0.037199665,0.0,0.1345486,0.0,0.0028369734
0.456703,0.1890501,0.08573844,0.24379246,0.13961405,0.078125,0.09982639,0.0022272943,0.0018505242,0.3059896,0.0,0.013425171,1.0,0.0,0.04003503,0.097584955,0.0,0.0,0.0013228589,0.039283093,0.0,0.1345486,0.0,0.0032729555
0.4528544,0.17027873,0.08195298,0.2647486,0.175196,0.078125,0.09982639,0.002396166,0.0020181134,0.3059896,0.0,0.013427611,1.0,0.0,0.031706158,0.093910776,0.0,0.0,0.0017892662,0.04169535,0.0,0.1345486,0.0,0.0035549416
0.44387427,0.17740144,0.09851838,0.27554926,0.21615009,0.082465276,0.09982639,0.0024844904,0.0021594404,0.3125,0.0,0.013430342,1.0,0.0,0.023340197,0.09339553,0.0,0.0,0.0010433136,0.04375073,0.0,0.1345486,0.0,0.0037007208
0.44515714,0.17001009,0.10847526,0.26523852,0.2317802,0.082465276,0.09982639,0.0024935293,0.002186476,0.3125,0.0,0.013432318,1.0,0.0,0.026274307,0.0940294,0.0,0.0,0.000562857,0.044751275,0.0,0.1345486,0.0,0.003562768
0.44900578,0.1767826,0.10484266,0.27968553,0.22024609,0.082465276,0.09982639,0.0025036982,0.0022168914,0.3125,0.0,0.013433007,1.0,0.0,0.032218855,0.09365507,0.0,0.0,0.0009176401,0.045783326,0.0,0.1345486,0.0,0.0037570174
0.4528544,0.18120898,0.09314989,0.2895728,0.20776655,0.073784724,0.09982639,0.0025217764,0.00208896,0.29947916,0.0,0.013396718,0.99722224,0.018636046,0.03410576,0.10071198,0.0,0.0,0.000768529,0.04769926,0.0,0.1345486,0.0,0.003879325
0.45542014,0.18276966,0.09747437,0.29626822,0.21660991,0.06944445,0.09548611,0.0024586862,0.002053944,0.28645834,0.0,0.013411872,0.99861306,0.010102028,0.029549636,0.10877164,0.0,0.0,0.0013570075,0.073985994,0.0,0.1345486,0.0,0.0039735115
0.46953174,0.1949305,0.0872074,0.27476263,0.22555801,0.065104164,0.09548611,0.0024105085,0.0019581786,0.2799479,0.0,0.0134119345,0.99861497,0.009306486,0.030216504,0.11002366,0.0,0.0,0.0015649705,0.07742031,0.0,0.1345486,0.0,0.0036850986
0.47594613,0.21071976,0.08485797,0.284074,0.20356274,0.065104164,0.09548611,0.0023690795,0.0019484067,0.2799479,0.0,0.01343148,1.0,0.0,0.037968144,0.12360127,0.0,0.0,0.0012565937,0.07926053,0.0,0.1345486,0.0,0.0038155343
0.47081462,0.20651975,0.07790968,0.27478042,0.18538254,0.06944445,0.091145836,0.0021859875,0.0020808168,0.2799479,0.0,0.013433054,1.0,0.0,0.035300754,0.11278181,0.0,0.0,0.0012657138,0.10863162,0.0,0.1345486,0.0,0.0036911403
0.46440026,0.20438908,0.08988824,0.2598839,0.19869182,0.06944445,0.091145836,0.0021509,0.0020725718,0.2799479,0.0,0.013436075,1.0,0.0,0.03128149,0.12207897,0.0,0.0,0.0020866273,0.11088974,0.0,0.1345486,0.0,0.0034918196
0.46953174,0.20831724,0.09571109,0.25351867,0.18831992,0.06944445,0.091145836,0.0020612727,0.0020306949,0.2799479,0.0,0.013438175,1.0,0.0,0.032661635,0.109696224,0.0,0.0,0.0035578385,0.11540314,0.0,0.1345486,0.0,0.0034068283
0.46568313,0.2078665,0.09207642,0.2068227,0.19212866,0.06944445,0.09548611,0.002066057,0.001960357,0.28645834,0.0,0.013442979,1.0,0.0,0.050992824,0.09956262,0.0,0.0,0.0012657138,0.11776641,0.0,0.1388889,0.0,0.0027803131
0.477229,0.2200914,0.0949244,0.17969166,0.17375381,0.06944445,0.09548611,0.0019062448,0.0018196815,0.28645834,0.0,0.01344504,1.0,0.0,0.04879002,0.09513582,0.0,0.0,0.005681913,0.12240948,0.0,0.1388889,0.0,0.0024159616
0.47851187,0.204759,0.084632605,0.16246714,0.13067259,0.073784724,0.09982639,0.0019262977,0.0017596857,0.29947916,0.0,0.013448989,1.0,0.0,0.054254435,0.07541026,0.0,0.0,0.002564438,0.1257761,0.0,0.14322917,0.0,0.0021850187
0.4913406,0.21564247,0.11179337,0.14688829,0.112342305,0.082465276,0.09982639,0.0017861922,0.0018151416,0.3125,0.0,0.013451306,1.0,0.0,0.05866466,0.07763124,0.0,0.0,0.0028929969,0.13071342,0.0,0.14322917,0.0,0.0019758393
0.5298268,0.24450432,0.12069214,0.15265983,0.12105016,0.082465276,0.09982639,0.0017507077,0.0017755957,0.3125,0.0,0.013455956,1.0,0.0,0.053821355,0.07670669,0.0,0.0,0.0018352802,0.13217188,0.0,0.14322917,0.0,0.002054184
