,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,global_onsite_backlog,global_depot_backlog,demand_weighted_depot_backlog,demand_weighted_onsite_backlog,fleet_broken_fraction,depot_idle_fraction,fleet_failure_risk,fleet_low_health_fraction,maintenance_restoration_value,onsite_shortage_pressure,depot_shortage_pressure,current_station_onsite_shortage_pressure,current_station_depot_shortage_pressure,broken_cargo_distance_pressure,late_broken_cargo_pressure,repaired_idle_away_pressure,depot_pipeline_pressure,depot_queue_pickup_opportunity,degradation_demand_exposure
fleet_failure_risk,-0.08179333750977362,0.08010894053650168,-0.3610457762597602,-0.05069098593075797,-0.19434912317804337,0.6547818818791104,0.8329041085144487,0.43110236823810494,0.3003973942147454,0.8535701972856544,0.23016215518256047,1.0,-0.1798898268820896,0.08545156345856769,0.5016828018779479,0.6374700989624323,0.06059362726942973,0.07211173758877916,0.10600886329911977,0.11282180876741979,0.21473793374597808,0.8472205817540701,0.04032800618625705,0.0069582536393846236
fleet_low_health_fraction,0.02497680388500045,-0.023048278452652532,0.0801864675562523,0.022558221345357,0.060983570867247844,-0.09317320610865365,-0.1420302284928696,-0.05393652160847701,-0.014213553092079565,-0.13996080730389707,-0.10586334199171944,-0.1798898268820896,1.0,-0.6702394794927046,-0.12236445349953638,-0.09163953269690031,-0.038086134763098925,-0.09578975225318441,-0.022743085479935792,-0.019382518609120363,-0.09828358413360427,-0.16960835995264556,-0.026581871727753736,0.012409252673365123
maintenance_restoration_value,-0.022909716361356205,0.022954561894020474,-0.05238054042080199,-0.036918437953628855,-0.03343710745464244,0.05546046788811832,0.08566404512488106,0.026775388328232584,0.009518826090758667,0.08945444929787942,0.0033976158838403773,0.08545156345856769,-0.6702394794927046,1.0,0.042079292621393094,0.06620287842242117,0.03861426766496746,0.10372764913472203,-0.002997183370746959,-0.005428566433130746,-0.0035016452094056164,0.08491673522029207,0.013281013681512998,-0.032374784967141974
onsite_shortage_pressure,0.08187845403522978,0.3624293799846803,-0.1715630153118298,0.0977025558739835,-0.032689395767598356,0.7227510415420847,0.5036628431580453,0.381567498211123,0.506804947416519,0.6170622017821765,0.09907521993384533,0.5016828018779479,-0.12236445349953638,0.042079292621393094,1.0,0.5807810725332755,0.10501407340643673,0.06007044476472246,0.033440420930165096,0.00710219304857937,0.09120129137445418,0.480193094559773,0.023054460239647485,0.12817006752837332
depot_shortage_pressure,0.09637338346731379,0.37979794232341146,-0.21913686862858997,0.07513824885092328,-0.06280385946480753,0.5220055239043934,0.7855114950345911,0.5471396961670388,0.30064668281288404,0.7318779903501234,0.10450002608396704,0.6374700989624323,-0.09163953269690031,0.06620287842242117,0.5807810725332755,1.0,0.05281670846327253,0.11666335586638502,0.03829322022214912,0.01706605682117596,0.09604860198782106,0.6990709368873758,0.025681420916850505,0.11412593518703663
current_station_onsite_shortage_pressure,-0.011014264894491237,0.0180334426362437,-0.04161175757505087,-0.013053116995971838,-0.021125751912019996,0.0799596879290065,0.05584915364590125,0.022310770421644484,0.05314062933850536,0.07016553655123205,0.01479276823365231,0.06059362726942973,-0.038086134763098925,0.03861426766496746,0.10501407340643673,0.05281670846327253,1.0,0.38156460938347786,0.0061671825251204985,0.010384763633627444,0.013015674460812395,0.058692141582171405,0.009642044795197256,-0.009799762082034298
current_station_depot_shortage_pressure,-0.02217801477568692,0.011214454953771734,-0.054740360985338944,-0.030989338789805886,-0.0390648754444092,0.06368010892643539,0.09936280795881479,0.04265084632746093,0.01123809933471337,0.09046757158668071,0.011128489978912411,0.07211173758877916,-0.09578975225318441,0.10372764913472203,0.06007044476472246,0.11666335586638502,0.38156460938347786,1.0,0.003905205921372548,0.010471781321586614,0.01010279670034874,0.08624132474701822,0.0051515611565185184,-0.027387003549224725
broken_cargo_distance_pressure,-0.2325564101312348,0.04070232794394456,-0.2793604149884928,-0.07324238754132685,-0.03232925049959508,0.07703749651593074,0.06807702625020261,0.04446023472342268,0.04311936030864152,0.05072838413134441,0.0776269497909845,0.10600886329911977,-0.022743085479935792,-0.002997183370746959,0.033440420930165096,0.03829322022214912,0.0061671825251204985,0.003905205921372548,1.0,0.7473813534289623,0.13356470903371254,0.1925516620760033,-0.10008292240578895,-0.06693556786770734
late_broken_cargo_pressure,-0.2767911218384436,-0.010967459157095976,-0.3169296720639537,-0.2612579085210559,-0.20550979541547726,0.09100850988974568,0.06651617502237805,-0.09204814205821603,-0.07126547803493366,0.03995158550578388,0.14479598008497555,0.11282180876741979,-0.019382518609120363,-0.005428566433130746,0.00710219304857937,0.01706605682117596,0.010384763633627444,0.010471781321586614,0.7473813534289623,1.0,0.20434623811845806,0.22459226177010144,-0.10330744928674418,-0.2552675549801546
repaired_idle_away_pressure,-0.06531541945448308,-0.044164458126398326,-0.14067635431184772,-0.10296811184070018,-0.1493515068620287,0.16000762218929795,0.14654837977281093,0.02758442347113651,-0.0019270469141508546,0.09603976924872999,0.9305882026516223,0.21473793374597808,-0.09828358413360427,-0.0035016452094056164,0.09120129137445418,0.09604860198782106,0.013015674460812395,0.01010279670034874,0.13356470903371254,0.20434623811845806,1.0,0.3712340305249483,-0.08071759849885997,-0.09117937612781223
depot_pipeline_pressure,-0.12136859237169513,0.10888068920179672,-0.42360930554724274,-0.07838716018021466,-0.22454299119688784,0.62010484565713,0.907713469038767,0.5084347896033328,0.2374504851434217,0.9047783584032233,0.39794210978410866,0.8472205817540701,-0.16960835995264556,0.08491673522029207,0.480193094559773,0.6990709368873758,0.058692141582171405,0.08624132474701822,0.1925516620760033,0.22459226177010144,0.3712340305249483,1.0,0.07018729825710698,-0.028833001110613574
depot_queue_pickup_opportunity,0.003629899428283776,0.008681035750895405,-0.009914359002839126,-0.02148028425810679,-0.017286573813695246,0.026775202281844924,0.02915283691925226,0.011732226809567101,0.0010606318707620116,0.017795499662509658,0.17633866987863986,0.04032800618625705,-0.026581871727753736,0.013281013681512998,0.023054460239647485,0.025681420916850505,0.009642044795197256,0.0051515611565185184,-0.10008292240578895,-0.10330744928674418,-0.08071759849885997,0.07018729825710698,1.0,-0.019265430002239202
degradation_demand_exposure,0.07136051828694326,0.2873429184043123,-0.004696896277566334,0.997902286771125,0.7537458306237986,0.018605354140918014,0.028130175370556825,0.5979804956528083,0.5603673789978801,0.026864549388982674,-0.10227651687551054,0.0069582536393846236,0.012409252673365123,-0.032374784967141974,0.12817006752837332,0.11412593518703663,-0.009799762082034298,-0.027387003549224725,-0.06693556786770734,-0.2552675549801546,-0.09117937612781223,-0.028833001110613574,-0.019265430002239202,1.0
