seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
44,0,6,0,S0,False,0,0,0,0,5,0,0,0,0,"['B0', 'B1', 'B2', 'B3', 'B4']",5.5,S19,11.1,5,0,5,0.0,-4.387816,,,-4.387816,False,False,,,,,,,,0.137112,0.098951,,,0.872222,,,,0.063528,,,,,,,,,,,
44,0,6,16,S19,False,5,0,5,5,0,0,0,0,0,"['B0', 'B1', 'B2', 'B3', 'B4']",5.5,S49,8.38,0,0,0,0.0,-4.449443,,,-4.449443,False,False,,,,,,,,0.149087,0.102339,,,0.872222,,,,0.061592,,,,,,,,,,,
44,0,6,30,S49,False,0,0,0,0,13,0,0,0,0,"['B547', 'B548', 'B549', 'B550', 'B551', 'B552', 'B553', 'B554', 'B555', 'B556', 'B353', 'B459', 'B112']",9.5,S51,7.18,13,0,13,0.0,-4.59368,,,-4.59368,False,False,,,,,,,,0.156881,0.122715,,,0.888889,,,,0.053482,,,,,,,,,,,
44,0,6,47,S51,False,13,0,13,6,0,0,0,0,0,"['B547', 'B548', 'B549', 'B550', 'B551', 'B552']",6.0,S12,2.02,7,0,7,0.0,-4.915198,,,-4.915198,False,False,,,,,,,,0.175881,0.136072,,,0.935747,,,,0.055345,,,,,,,,,,,
44,0,6,55,S12,False,7,0,7,7,0,0,0,0,0,"['B553', 'B554', 'B555', 'B556', 'B353', 'B459', 'B112']",6.5,S47,11.33,0,0,0,0.0,-5.159039,,,-5.159039,False,False,,,,,,,,0.188497,0.127157,,,1.0,,,,0.058438,,,,,,,,,,,
44,0,7,13,S47,False,0,0,0,0,13,0,0,0,0,"['B527', 'B528', 'B529', 'B530', 'B531', 'B532', 'B533', 'B534', 'B535', 'B536', 'B537', 'B538', 'B312']",9.5,S61,3.69,13,0,13,0.0,-4.69382,,,-4.69382,False,False,,,,,,,,0.127852,0.138116,,,0.857143,,,,0.096545,,,,,,,,,,,
44,0,7,26,S61,False,13,0,13,7,0,0,0,0,0,"['B527', 'B528', 'B529', 'B530', 'B531', 'B532', 'B533']",6.5,S40,2.69,6,0,6,0.0,-4.576519,,,-4.576519,False,False,,,,,,,,0.126778,0.134497,,,0.835714,,,,0.09264,,,,,,,,,,,
44,0,7,35,S40,False,6,0,6,6,0,0,0,0,0,"['B534', 'B535', 'B536', 'B537', 'B538', 'B312']",6.0,S39,6.46,0,0,0,0.0,-4.581178,,,-4.581178,False,False,,,,,,,,0.130489,0.128332,,,0.835714,,,,0.095617,,,,,,,,,,,
44,0,7,47,S39,False,0,0,0,0,20,0,0,0,0,"['B434', 'B435', 'B436', 'B437', 'B438', 'B439', 'B440', 'B441', 'B442', 'B443', 'B444', 'B445', 'B446', 'B447', 'B211', 'B723', 'B483', 'B213', 'B761', 'B196']",13.0,S66,4.09,20,0,20,0.0,-4.414636,,,-4.414636,False,False,,,,,,,,0.119086,0.139401,,,0.814286,,,,0.07953,,,,,,,,,,,
44,0,8,4,S66,False,20,0,20,10,0,0,0,0,0,"['B434', 'B435', 'B436', 'B437', 'B438', 'B439', 'B440', 'B441', 'B442', 'B443']",8.0,S12,9.61,10,0,10,0.0,-4.448981,,,-4.448981,False,False,,,,,,,,0.139705,0.154856,,,0.828788,,,,0.048778,,,,,,,,,,,
44,0,8,22,S12,False,10,0,10,5,0,0,0,0,0,"['B444', 'B445', 'B446', 'B447', 'B211']",5.5,S27,10.31,5,0,5,0.0,-4.793759,,,-4.793759,False,False,,,,,,,,0.149433,0.16355,,,0.886364,,,,0.059686,,,,,,,,,,,
44,0,8,38,S27,False,5,0,5,5,0,0,0,0,0,"['B723', 'B483', 'B213', 'B761', 'B196']",5.5,S37,4.19,0,0,0,0.0,-4.836119,,,-4.836119,False,False,,,,,,,,0.158568,0.149237,,,0.887143,,,,0.070937,,,,,,,,,,,
44,0,8,48,S37,False,0,0,0,0,20,0,0,0,0,"['B418', 'B419', 'B420', 'B448', 'B575', 'B619', 'B453', 'B621', 'B469', 'B215', 'B580', 'B470', 'B275', 'B277', 'B472', 'B278', 'B622', 'B637', 'B325', 'B709']",13.0,S22,7.12,20,0,20,0.0,-4.260059,,,-4.260059,False,False,,,,,,,,0.132639,0.161113,,,0.748462,,,,0.061181,,,,,,,,,,,
44,0,9,8,S22,False,20,0,20,10,0,0,0,0,0,"['B418', 'B419', 'B420', 'B448', 'B575', 'B619', 'B453', 'B621', 'B469', 'B215']",8.0,S65,1.36,10,0,10,0.0,-4.077481,,,-4.077481,False,False,,,,,,,,0.132534,0.128744,,,0.755294,,,,0.054386,,,,,,,,,,,
44,0,9,17,S65,False,10,0,10,5,0,0,0,0,0,"['B580', 'B470', 'B275', 'B277', 'B472']",5.5,S19,11.76,5,0,5,0.0,-4.077179,,,-4.077179,False,False,,,,,,,,0.128004,0.134807,,,0.755294,,,,0.052837,,,,,,,,,,,
44,0,9,34,S19,False,5,0,5,5,0,0,0,0,0,"['B278', 'B622', 'B637', 'B325', 'B709']",5.5,S57,7.97,0,0,0,0.0,-4.020317,,,-4.020317,False,False,,,,,,,,0.129751,0.115963,,,0.753476,,,,0.058673,,,,,,,,,,,
44,0,9,48,S57,False,0,0,0,0,10,0,0,0,0,"['B650', 'B651', 'B652', 'B392', 'B393', 'B179', 'B148', 'B192', 'B610', 'B765']",8.0,S51,7.68,10,0,10,0.0,-3.952639,,,-3.952639,False,False,,,,,,,,0.119413,0.117428,,,0.755294,,,,0.053392,,,,,,,,,,,
