seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
46,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185,0.0278
46,7,5,5,317,327,2,6,179,49,3178,2999,2999,7,10,17,1,6,7,0.0265,0.0331
46,8,5,5,270,292,2,5,201,68,3160,2959,2962,14,10,24,6,8,14,0.0369,0.0396
46,9,5,5,329,333,2,3,159,98,3200,3041,3032,11,16,27,4,4,8,0.0461,0.0567
46,10,5,5,279,307,2,9,166,98,3372,3206,3212,13,13,26,13,8,21,0.0462,0.062
46,11,5,5,310,310,2,4,113,55,3040,2927,2930,10,9,19,15,0,15,0.0398,0.0676
46,12,5,5,290,314,2,8,58,18,2232,2174,2169,6,7,13,17,13,30,0.025,0.0659
46,13,5,5,292,305,2,9,58,23,1712,1654,1655,4,3,7,3,8,11,0.0264,0.058
46,14,5,5,336,349,2,5,216,106,3096,2880,2880,13,14,27,4,0,4,0.0385,0.0704
46,15,5,5,313,317,2,4,103,82,2942,2839,2841,14,9,23,10,14,24,0.0433,0.076
46,16,5,5,299,309,2,8,164,34,3300,3136,3136,10,6,16,5,0,5,0.0503,0.0742
46,17,5,5,294,307,2,1,194,80,3274,3080,3081,10,15,25,6,12,18,0.0548,0.0914
46,18,5,5,266,283,2,5,143,45,3112,2969,2969,6,8,14,11,0,11,0.0486,0.0959
46,19,5,5,301,300,2,9,47,32,2224,2177,2178,9,12,21,10,1,11,0.0478,0.1009
46,20,5,5,235,253,2,8,19,26,1658,1639,1631,3,7,10,20,5,25,0.0253,0.1
46,21,5,5,313,335,2,9,153,77,3126,2973,2979,14,11,25,2,17,19,0.0396,0.1003
46,22,5,5,302,317,2,8,164,59,2916,2752,2754,8,10,18,10,0,10,0.0387,0.104
46,23,5,5,299,316,2,7,230,92,3180,2950,2945,12,14,26,11,9,20,0.0399,0.113
46,24,5,5,299,313,2,5,138,44,3428,3290,3294,8,16,24,12,8,20,0.0344,0.1272
46,25,5,5,285,297,2,12,168,76,3048,2880,2878,13,8,21,12,12,24,0.0358,0.1219
46,26,5,5,247,273,2,13,77,14,2322,2245,2247,8,6,14,13,12,25,0.0292,0.1127
46,27,5,5,202,228,2,14,45,33,1652,1607,1604,7,6,13,11,0,11,0.0243,0.1041
