seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
51,6,5,5,0,0,0,0,0,4,34,34,32,0,0,0,0,0,0,0.012,0.016
51,7,5,5,377,372,2,3,135,63,3168,3033,3030,16,8,24,3,12,15,0.0289,0.0224
51,8,5,5,349,360,2,6,187,25,3124,2937,2934,9,7,16,12,5,17,0.025,0.0237
51,9,5,5,371,376,2,8,134,87,3508,3374,3375,17,15,32,13,9,22,0.0303,0.0329
51,10,5,5,400,401,2,3,116,19,3390,3274,3275,10,17,27,9,3,12,0.0316,0.0513
51,11,5,5,362,382,2,11,123,38,3028,2905,2907,6,11,17,10,5,15,0.0265,0.0517
51,12,5,5,363,361,2,8,60,14,2436,2376,2379,4,7,11,8,3,11,0.0214,0.0507
51,13,5,5,291,302,2,11,19,6,1704,1685,1679,5,5,10,11,19,30,0.0132,0.0423
51,14,5,5,373,380,2,9,119,28,3010,2891,2899,9,14,23,7,0,7,0.016,0.0495
51,15,5,5,359,370,2,11,102,46,2990,2888,2885,11,6,17,8,20,28,0.0198,0.0423
51,16,5,5,401,411,2,10,265,35,3330,3065,3064,13,13,26,4,0,4,0.0321,0.0469
51,17,5,5,357,366,2,7,135,62,3408,3273,3276,10,15,25,15,19,34,0.025,0.0567
51,18,5,5,343,363,2,10,91,46,3004,2913,2909,9,12,21,16,2,18,0.016,0.0599
51,19,5,5,335,335,2,11,65,32,2292,2227,2231,6,11,17,5,17,22,0.0172,0.0594
51,20,5,5,290,303,2,14,17,7,1658,1641,1640,8,6,14,11,0,11,0.0135,0.0498
51,21,5,5,351,368,2,7,118,57,3014,2896,2894,11,12,23,8,11,19,0.0174,0.0562
51,22,5,5,303,312,2,15,146,70,3078,2932,2931,16,12,28,10,21,31,0.0252,0.0518
51,23,5,5,355,367,2,12,136,48,3214,3078,3071,11,16,27,8,0,8,0.0297,0.058
51,24,5,5,333,348,2,7,180,43,3482,3302,3310,8,10,18,12,27,39,0.0237,0.0604
51,25,5,5,354,366,2,12,109,42,2998,2889,2891,11,14,25,9,0,9,0.0254,0.0641
51,26,5,5,252,256,2,17,47,48,2378,2331,2334,16,12,28,10,7,17,0.0338,0.0582
51,27,5,5,303,318,2,12,19,18,1604,1585,1585,2,8,10,8,29,37,0.0251,0.0516
