episode,service_level,rebalancing_imbalance,vehicle_functional_load
0,0.911351269649335,-0.35520744732027915,-0.006860477177680568
1,0.9247271216527553,-0.7897097157509589,0.010388373395144396
2,0.9111278195488721,-1.2199302551148306,-0.012581389510287533
3,0.9097250718096019,-1.2919734384717265,6.153954901609235e-05
4,0.9227618054521078,-1.071646907570778,0.03999371114551173
5,0.928339127509252,-0.9452082649175317,0.08675642329361646
6,0.9215922798552473,-0.6781612606664578,0.027261890116976127
7,0.9246858748054512,-0.8096860191576133,0.0014870371177431567
8,0.9215197522471485,-0.9351512376089287,0.07391963050630841
9,0.9150066401062417,-0.8724081825554587,0.014138330507473526
10,0.9155572176514585,-0.9966037924110305,0.07740660286906112
11,0.9238384812191776,-0.881143495245648,0.017059288066340786
12,0.9185061989718778,-1.0236591167336704,0.009491450760187502
13,0.9107754356593867,-1.2189732963508568,0.014335884232769342
14,0.9217877094972067,-0.9937441547416065,0.06107121937939014
15,0.9115790269534646,-0.958391049088273,-0.0017445041526340543
16,0.9135126976340515,-1.0825668381250704,0.004811045075039615
17,0.9194587134861611,-1.1688734134076555,0.04819854664597917
18,0.9256213932787689,-0.8233982853061904,-0.01653075789811486
19,0.9094308267552971,-1.0345941334457023,-0.022905907845746462
20,0.9114790036663265,-1.2157957221506166,-0.0009890644859023448
21,0.9171222804569963,-1.249623412130651,0.023043223249262036
22,0.9225840694544489,-1.2422883608092863,0.05639094605631054
23,0.9127791330455995,-1.1314149366140946,-0.009636389145565567
24,0.9248055315471045,-1.1624227308159514,0.023567791036649445
25,0.9164028343132821,-1.1502254600553046,-0.0005129817027595222
26,0.9226740488571321,-1.1257345733947888,0.010494229992189833
27,0.9082537517053206,-1.2393734651333144,-0.007479946605016727
28,0.920263432058342,-1.2296016000138612,0.00977396401312972
29,0.912316384180791,-1.2793684223588948,0.014894107316026839
30,0.9137983320697498,-1.3559889866854882,-0.005291058451204776
31,0.9189771910579869,-1.308241197626464,0.011404036784102952
32,0.9149594416147897,-1.3230681126829902,0.004425868456702325
33,0.9171550648466745,-1.2724115850037365,0.013080078920579316
34,0.9154950755582287,-1.2764700960934134,0.007533532207645049
35,0.9180321679377784,-1.222413528618415,-0.0001837360412116273
36,0.9161413562559695,-1.2650593997244328,0.024440130951424808
37,0.9159981837445134,-1.2211705959762247,-0.008671753758699953
38,0.920231127119916,-1.2405353433455577,0.009679306888321991
39,0.9043841025067978,-1.3481411836268251,-0.01861256287262818
40,0.9174522965532845,-1.351005944867579,0.009482396501787742
41,0.9143161255987228,-1.319247223922075,0.017788094866840617
42,0.9118070281732809,-1.3074393490154677,0.01161676156679962
43,0.9191627976636214,-1.301057223406976,-0.0025640095607009305
44,0.910250141056987,-1.3368528344282837,0.009179290393487489
45,0.9285983990333786,-1.2540445728972176,0.023039380064111225
46,0.9090874811463047,-1.2592682817837366,0.017405319655599636
47,0.9201661458730279,-1.2502610082519479,0.001955521187012038
48,0.9199265802454973,-1.228751321185924,0.016939490983776753
49,0.9260491772970975,-1.197946317189023,0.002753055015641145
50,0.9224029560778637,-1.1963003578159508,0.0034487496782491817
51,0.9124054970019738,-1.2179532978323357,-0.0003122737468221372
52,0.9169661433705315,-1.202398869381695,0.016372584136247384
53,0.9202481840193705,-1.2157452950069803,-0.004864984574013621
