episode,service_level,rebalancing_imbalance,vehicle_functional_load
0,0.9106347959450866,-0.3887343070969631,-0.024891868154373272
1,0.9161088967436264,-0.8802020440129046,0.005825660431113132
2,0.9038661710037175,-1.1753259309794362,0.04678650727914632
3,0.9134272940819883,-1.163019025815868,0.1007244029967148
4,0.9123418778053938,-0.8736334393871548,0.0656380889739281
5,0.9144350592780577,-0.9925344691532882,0.0006876590607288787
6,0.9173264311814859,-0.8618825846823677,0.12592170812228579
7,0.9134063444108761,-0.7605569503334744,-0.008299543956457583
8,0.9144494629369567,-1.0533164460814948,0.03674175573880497
9,0.9169586677216383,-0.8733504569845617,0.024108882074064832
10,0.9239832332615838,-0.896006721393846,0.03272750086045927
11,0.9180084503825511,-1.0031986630806642,0.026311238030617735
12,0.9132428673457881,-1.1281459779108678,0.07109602481518974
13,0.9228416043507818,-1.0767890106628812,0.0016187846304448784
14,0.9070819820499283,-1.2367904209385518,-0.006314821475521589
15,0.917651931621357,-1.1911259914150505,-0.01021645651513032
16,0.9200045473492743,-1.160116305414605,0.07952091135245921
17,0.9112675526107744,-0.934566102475957,0.020794565886587207
18,0.9252374591867023,-1.0387032538629097,-0.00016598338470450976
19,0.913672616786935,-1.2051935914428882,-0.019889003956157437
20,0.9212798182506626,-1.2194191326964143,0.01772083970805217
21,0.9202819343409596,-1.1602398259837232,0.021311228376691888
22,0.9139438912656647,-1.0860933561478088,0.0017877611582907311
23,0.9090421044558632,-1.2293351440978149,0.010259322415709123
24,0.9134931119079072,-1.2233673279078383,0.02922884036866869
25,0.9292683852841793,-0.9269036481765662,0.016178449444316373
26,0.9002640513013958,-1.0916540156454855,-0.023359743298585114
27,0.9136235684263294,-1.189942954053262,0.015773705266647686
28,0.9195476452506546,-1.1456587089987882,0.02719506299899015
29,0.9033418252659973,-1.2188776107799721,0.0014681695824548331
30,0.9180700955848885,-1.1973998560664423,-0.0030412881190512516
31,0.9069897692480023,-1.2525448594366644,-0.0012746728904854973
32,0.9162192393736018,-1.2293181402125652,0.02296518661417161
33,0.9201396710970939,-1.2234826713925346,-0.016929024253370003
34,0.910972850678733,-1.324467216367877,-0.02332342984032427
35,0.917388706304153,-1.3217626787492838,0.014300517449117289
36,0.915475735575086,-1.3358729376907632,-0.01479942301983018
37,0.9176787611962958,-1.3924007494066395,0.0019676830158704504
38,0.9300476947535771,-1.2494404497870906,0.04760193518964134
39,0.9183767228177642,-1.1603776454170096,0.016615665075040684
40,0.9197633225295847,-1.1715683784575892,-0.008338607751781874
41,0.9171204326110631,-1.2050158812732354,-0.014719056260394341
42,0.9192478295484703,-1.2062295143679111,0.023398535322013435
43,0.918546083295745,-1.1974852719018751,-0.005399544654579612
44,0.9190864355208295,-1.2164916649740727,0.003226931593968754
45,0.9177782802019745,-1.2375964103998205,-0.003773083198188967
46,0.9155380917865181,-1.2308737272740544,0.014276890586904237
47,0.9031631097560976,-1.2521119904559375,-0.01265026872749008
48,0.9211217229176972,-1.2560763243260809,-0.012907722073904681
49,0.9096322372855966,-1.3128307975518894,-0.011035476243773294
50,0.9134370364735861,-1.3398563543640394,-0.008198981117531173
51,0.9191284386407256,-1.3280326283040818,-0.004375675021714739
52,0.9114024783053545,-1.308894092323353,0.010876438171326107
53,0.9192659867490508,-1.2882550341451258,0.014708927309109143
54,0.9145545890821836,-1.295886688471113,-0.01206863689964673
55,0.9150518251464623,-1.3105642939833015,0.00714204728307728
56,0.9095821053427039,-1.3171798063924136,0.0048584489501572415
57,0.9131489568170791,-1.337472588831812,-0.010571792011334681
58,0.9124563969843592,-1.3400490493969175,-0.002900831084928077
59,0.9250859885852516,-1.314735107814104,0.01929183186829963
60,0.9043684464040905,-1.337789468145096,0.009299233489386818
61,0.9152909539105102,-1.3176339962569776,0.013699623439074873
62,0.9123564296974702,-1.305772273625657,-0.0062167476879549195
