Seed,Vehicle ID,Visit Number,Station ID,Time (minutes),Day,Hour,Minute,Time Since Previous Visit (minutes)
3,V0,1,S0,420,0,7,0,0.0
3,V0,2,S57,426.76,0,7,6,6.76
3,V0,3,S54,432.9,0,7,12,6.15
3,V0,4,S55,437.85,0,7,17,4.95
3,V0,5,S54,442.8,0,7,22,4.95
3,V0,6,S52,450.11,0,7,30,7.31
3,V0,7,S37,455.29,0,7,35,5.18
3,V0,8,S46,464.08,0,7,44,8.79
3,V0,9,S54,473.38,0,7,53,9.3
3,V0,10,S52,482.68,0,8,2,9.31
3,V0,11,S61,488.69,0,8,8,6.0
3,V0,12,S37,496.22,0,8,16,7.54
3,V0,13,S40,503.54,0,8,23,7.31
3,V0,14,S54,511.71,0,8,31,8.17
3,V0,15,S45,518.91,0,8,38,7.2
3,V0,16,S63,524.57,0,8,44,5.66
3,V0,17,S56,534.1,0,8,54,9.53
3,V0,18,S35,541.54,0,9,1,7.44
3,V0,19,S50,550.15,0,9,10,8.61
3,V0,20,S10,559.93,0,9,19,9.78
3,V0,21,S40,566.39,0,9,26,6.46
3,V0,22,S62,571.62,0,9,31,5.23
3,V0,23,S33,578.04,0,9,38,6.42
3,V0,24,S37,583.45,0,9,43,5.41
3,V0,25,S59,592.93,0,9,52,9.48
3,V0,26,S60,598.59,0,9,58,5.65
3,V0,27,S31,606.98,0,10,6,8.39
3,V0,28,S66,612.37,0,10,12,5.38
3,V0,29,S27,617.78,0,10,17,5.41
3,V0,30,S62,625.38,0,10,25,7.6
3,V0,31,S54,634.16,0,10,34,8.78
3,V0,32,S55,642.6,0,10,42,8.45
3,V0,33,S46,649.99,0,10,49,7.38
3,V0,34,S52,660.04,0,11,0,10.06
3,V0,35,S45,666.0,0,11,6,5.96
3,V0,36,S44,673.28,0,11,13,7.28
3,V0,37,S59,680.61,0,11,20,7.33
3,V0,38,S64,689.86,0,11,29,9.25
3,V0,39,S60,695.31,0,11,35,5.45
3,V0,40,S31,702.21,0,11,42,6.89
3,V0,41,S27,708.47,0,11,48,6.27
3,V0,42,S33,719.34,0,11,59,10.87
3,V0,43,S44,725.12,0,12,5,5.78
3,V0,44,S16,729.86,0,12,9,4.73
3,V0,45,S45,737.2,0,12,17,7.34
3,V0,46,S53,741.75,0,12,21,4.56
3,V0,47,S62,748.93,0,12,28,7.18
3,V0,48,S43,760.42,0,12,40,11.49
3,V0,49,S46,766.38,0,12,46,5.96
3,V0,50,S51,777.52,0,12,57,11.14
3,V0,51,S53,789.49,0,13,9,11.97
3,V0,52,S63,793.98,0,13,13,4.49
3,V0,53,S54,801.34,0,13,21,7.36
3,V0,54,S55,808.29,0,13,28,6.95
3,V0,55,S32,814.96,0,13,34,6.67
3,V0,56,S33,822.23,0,13,42,7.27
3,V0,57,S63,826.77,0,13,46,4.55
3,V0,58,S4,835.16,0,13,55,8.39
3,V0,59,S61,843.53,0,14,3,8.37
3,V0,60,S66,850.66,0,14,10,7.13
3,V0,61,S37,858.23,0,14,18,7.57
3,V0,62,S66,868.81,0,14,28,10.57
3,V0,63,S41,880.21,0,14,40,11.41
3,V0,64,S31,889.48,0,14,49,9.27
3,V0,65,S34,899.62,0,14,59,10.14
3,V0,66,S62,909.92,0,15,9,10.3
3,V0,67,S33,919.84,0,15,19,9.92
3,V0,68,S52,927.08,0,15,27,7.23
3,V0,69,S63,931.84,0,15,31,4.76
3,V0,70,S52,939.59,0,15,39,7.76
3,V0,71,S44,946.43,0,15,46,6.83
3,V0,72,S16,954.66,0,15,54,8.23
3,V0,73,S39,963.1,0,16,3,8.44
3,V0,74,S31,977.82,0,16,17,14.72
3,V0,75,S66,989.71,0,16,29,11.88
3,V0,76,S15,996.9,0,16,36,7.2
3,V0,77,S40,1006.9,0,16,46,10.0
3,V0,78,S33,1014.41,0,16,54,7.51
