Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
4,1,3,1620,0,0,0,0,0,0,0,0,0.0,0.4413,39,142,351,236
4,1,4,1680,0,0,0,0,0,0,0,0,0.0,0.4413,39,142,351,236
4,1,5,1740,0,0,0,0,0,0,0,0,0.0,0.4418,39,142,351,236
4,1,6,1800,9,4,3,7,0,5,0,0,0.0,0.4447,43,139,355,231
4,1,7,1860,15,13,5,11,1,2,0,0,0.0,0.4475,44,140,357,227
4,1,8,1920,26,23,0,7,1,3,16,21,2.55,0.4498,44,141,361,222
4,1,9,1980,5,2,0,5,0,3,15,25,17.94,0.4476,44,138,363,223
4,1,10,2040,8,8,3,9,2,0,18,0,55.16,0.4422,45,135,347,241
4,1,11,2100,7,7,0,6,2,0,12,18,23.0,0.4409,45,134,346,243
4,1,12,2160,6,5,4,10,1,1,9,7,23.6,0.4403,45,131,347,245
4,1,13,2220,8,3,4,1,2,5,18,18,10.5,0.4422,44,132,349,243
4,1,14,2280,26,15,1,1,0,11,22,23,8.39,0.4454,48,129,356,235
4,1,15,2340,34,17,16,8,1,17,25,24,0.0,0.4521,49,134,354,231
4,1,16,2400,10,2,8,22,5,8,13,19,20.14,0.4535,52,133,353,230
4,1,17,2460,9,4,8,5,0,5,15,7,30.98,0.4526,52,134,348,234
4,1,18,2520,17,3,6,5,0,14,14,20,35.84,0.4495,52,129,348,239
4,1,19,2580,17,14,1,2,0,3,0,10,32.52,0.4471,52,128,343,245
4,1,20,2640,5,4,0,5,2,1,9,0,23.0,0.4444,52,124,343,249
4,1,21,2700,13,10,2,4,1,3,21,19,10.99,0.444,51,123,347,247
4,1,22,2760,2,1,0,1,0,1,24,26,29.52,0.4401,50,120,344,254
4,1,23,2820,0,0,0,0,0,0,0,0,50.0,0.4378,50,120,339,259
4,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.4385,50,121,338,259
4,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.4385,50,121,338,259
4,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.4385,50,121,338,259
4,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.4385,50,121,338,259
4,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.4385,50,121,338,259
4,2,5,3180,6,2,0,0,0,4,0,0,0.0,0.4386,50,121,338,259
4,2,6,3240,20,15,1,1,1,5,0,0,0.0,0.441,50,123,337,258
4,2,7,3300,47,35,11,17,0,12,0,0,0.0,0.4443,51,124,343,250
4,2,8,3360,13,11,13,11,0,2,24,13,35.81,0.4397,51,120,340,257
4,2,9,3420,16,5,3,10,2,11,0,0,50.0,0.4389,53,120,333,262
4,2,10,3480,21,17,15,12,2,4,4,9,36.71,0.438,55,117,334,262
4,2,11,3540,15,7,14,10,1,8,14,14,23.0,0.4361,53,119,333,263
4,2,12,3600,13,6,3,5,0,7,12,17,29.0,0.4338,52,119,328,269
4,2,13,3660,12,10,9,6,1,2,16,10,31.67,0.4327,52,122,327,267
4,2,14,3720,12,10,8,10,1,2,20,17,10.74,0.4357,51,123,332,262
4,2,15,3780,30,8,7,4,0,22,11,28,10.0,0.4395,49,126,347,246
4,2,16,3840,17,10,8,0,2,7,16,10,40.9,0.4369,50,122,348,248
4,2,17,3900,21,16,5,16,1,5,14,12,3.86,0.442,49,128,351,240
4,2,18,3960,19,7,3,8,1,12,21,13,44.5,0.4381,48,125,349,246
4,2,19,4020,6,1,2,10,0,5,16,16,17.5,0.4374,51,120,353,244
4,2,20,4080,8,5,7,6,2,3,11,18,27.38,0.4342,49,120,351,248
4,2,21,4140,5,1,7,6,1,4,0,4,23.64,0.4306,47,119,352,250
4,2,22,4200,5,4,13,3,0,1,11,18,32.64,0.4256,43,118,352,255
4,2,23,4260,0,0,0,1,0,0,14,9,9.5,0.4246,43,117,352,256
4,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.4246,43,117,352,256
4,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.4249,43,117,352,256
4,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.4249,43,117,352,256
4,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.4249,43,117,352,256
4,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.4249,43,117,352,256
4,3,5,4620,3,3,0,1,0,0,0,0,0.0,0.4257,43,118,352,255
4,3,6,4680,21,10,0,14,1,11,0,0,0.0,0.4277,44,117,355,252
4,3,7,4740,28,21,19,21,0,7,0,0,0.0,0.4313,46,117,357,248
4,3,8,4800,18,17,13,10,0,1,15,20,17.5,0.4307,46,113,362,247
4,3,9,4860,12,12,3,5,1,0,19,19,10.44,0.4318,47,111,368,242
4,3,10,4920,7,5,5,3,2,2,22,18,14.3,0.4321,50,105,377,236
4,3,11,4980,13,4,2,7,0,9,12,9,28.85,0.431,51,103,375,239
4,3,12,5040,18,6,7,3,3,12,21,8,49.5,0.4271,52,98,367,251
4,3,13,5100,34,14,12,8,1,20,14,20,7.87,0.4287,52,97,377,242
4,3,14,5160,16,5,4,2,0,11,16,22,4.52,0.4329,52,102,374,240
4,3,15,5220,17,11,4,16,2,6,22,21,1.0,0.4378,51,108,388,221
4,3,16,5280,13,10,8,14,1,3,16,15,20.48,0.4409,53,104,395,216
4,3,17,5340,12,10,18,24,2,2,21,19,20.01,0.4413,51,107,396,214
4,3,18,5400,10,7,6,18,1,3,14,17,9.54,0.4433,50,107,406,205
4,3,19,5460,7,4,3,6,0,3,5,12,29.1,0.4413,48,106,412,202
4,3,20,5520,8,5,3,11,1,3,8,10,18.08,0.4419,48,104,416,200
4,3,21,5580,0,0,8,11,0,0,6,6,31.74,0.4393,47,104,413,204
4,3,22,5640,3,1,0,8,0,2,16,16,21.89,0.437,46,100,414,208
4,3,23,5700,0,0,0,2,0,0,17,4,23.3,0.4341,46,96,411,215
4,4,24,5760,0,0,0,0,1,0,0,0,0.0,0.4352,47,96,411,214
4,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.4352,47,96,411,214
4,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.4352,47,96,411,214
4,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.4352,47,96,411,214
4,4,4,6000,0,0,0,0,1,0,0,0,0.0,0.4356,48,95,411,214
4,4,5,6060,0,0,0,2,0,0,0,0,0.0,0.4361,48,95,411,214
4,4,6,6120,19,6,6,18,1,13,0,0,0.0,0.4388,49,100,409,210
4,4,7,6180,24,17,7,37,0,7,0,0,0.0,0.4412,49,102,414,203
4,4,8,6240,19,12,7,12,0,7,16,15,20.73,0.4387,47,102,415,204
4,4,9,6300,6,4,10,9,0,2,14,17,15.76,0.4388,48,105,411,204
4,4,10,6360,16,8,10,5,2,8,9,20,10.0,0.4401,49,106,412,201
4,4,11,6420,14,9,6,5,0,5,15,15,21.0,0.4394,48,104,413,203
4,4,12,6480,12,5,3,2,1,7,20,20,24.49,0.4382,47,101,414,206
4,4,13,6540,8,3,1,11,0,5,7,7,36.5,0.4353,42,104,408,214
4,4,14,6600,19,9,13,17,1,10,15,15,18.49,0.4373,42,105,408,213
4,4,15,6660,23,16,10,9,0,7,27,7,39.84,0.4367,44,104,415,205
4,4,16,6720,24,16,6,9,0,8,2,18,0.0,0.4407,45,105,421,197
4,4,17,6780,6,5,2,21,0,1,19,13,35.99,0.4375,42,105,418,203
4,4,18,6840,12,9,0,9,0,3,10,0,24.95,0.4368,42,103,415,208
4,4,19,6900,10,4,3,2,2,6,5,5,50.5,0.4338,42,101,413,212
4,4,20,6960,5,3,11,0,0,2,0,20,9.64,0.434,42,98,420,208
4,4,21,7020,0,0,1,0,0,0,17,5,56.5,0.4291,42,97,409,220
4,4,22,7080,6,6,6,0,0,0,0,2,29.0,0.4292,42,98,411,217
4,4,23,7140,0,0,1,0,0,0,14,4,41.0,0.4237,41,95,406,226
4,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.4239,41,95,406,226
4,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.4239,41,95,406,226
4,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.4239,41,95,406,226
4,5,3,7380,0,0,0,0,1,0,0,0,0.0,0.4249,42,95,406,225
4,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.4249,42,95,406,225
4,5,5,7500,0,0,2,0,0,0,0,0,0.0,0.425,42,95,406,225
4,5,6,7560,0,0,2,0,0,0,0,0,0.0,0.4252,42,95,406,225
4,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4259,42,96,407,223
4,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4259,42,96,407,223
