Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
2,0,7,420,0,0,0,0,0,0,0,0,0.0,0.443,31,151,362,224
2,0,8,480,1,0,0,0,1,1,15,3,23.45,0.4408,31,148,366,223
2,0,9,540,4,0,0,0,0,4,21,13,11.98,0.4407,31,147,367,223
2,0,10,600,0,0,0,0,1,0,17,19,6.0,0.4422,30,147,369,222
2,0,11,660,4,4,0,0,0,0,22,30,0.0,0.4452,31,149,373,215
2,0,12,720,3,3,0,0,0,0,16,26,5.5,0.4472,32,149,376,211
2,0,13,780,1,1,0,0,1,0,21,16,5.0,0.4508,33,150,382,203
2,0,14,840,14,12,5,1,3,2,24,29,2.11,0.456,38,147,386,197
2,0,15,900,24,24,30,8,1,0,26,17,1.0,0.4618,42,151,384,191
2,0,16,960,16,16,21,3,0,0,19,28,8.32,0.4656,47,149,383,189
2,0,17,1020,31,31,14,11,0,0,25,25,1.69,0.4689,48,149,389,182
2,0,18,1080,11,8,16,6,2,3,15,11,22.09,0.4673,49,148,389,182
2,0,19,1140,4,1,19,7,2,3,17,15,5.23,0.4689,48,153,387,180
2,0,20,1200,6,4,8,5,0,2,19,7,30.48,0.4655,48,150,387,183
2,0,21,1260,1,1,4,4,0,0,9,19,9.39,0.4648,48,148,389,183
2,0,22,1320,3,3,8,1,0,0,18,17,26.38,0.4604,46,145,387,190
2,0,23,1380,0,0,1,0,1,0,6,12,26.0,0.4571,46,141,383,198
2,1,24,1440,0,0,0,0,0,0,0,0,0.0,0.4571,46,141,383,198
2,1,1,1500,0,0,0,0,0,0,0,0,0.0,0.4571,46,141,383,198
2,1,2,1560,0,0,0,0,0,0,0,0,0.0,0.4571,46,141,383,198
2,1,3,1620,0,0,0,0,0,0,0,0,0.0,0.4571,46,141,383,198
2,1,4,1680,0,0,0,0,0,0,0,0,0.0,0.4571,46,141,383,198
2,1,5,1740,1,0,0,1,0,1,0,0,0.0,0.4574,46,142,382,198
2,1,6,1800,6,6,0,1,1,0,0,0,0.0,0.4607,48,145,380,195
