Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
2,0,7,420,0,0,0,0,0,0,0,0,0.0,0.443,31,151,362,224
2,0,8,480,0,0,0,0,0,0,7,0,31.08,0.4389,30,147,361,230
2,0,9,540,0,0,0,0,0,0,25,16,9.5,0.4396,30,148,362,228
2,0,10,600,2,2,0,0,1,0,9,15,33.63,0.4365,30,143,363,232
2,0,11,660,9,8,2,0,0,1,23,25,15.79,0.4376,32,142,363,231
2,0,12,720,13,9,3,1,0,4,18,18,0.0,0.4406,32,144,365,227
2,0,13,780,13,13,1,6,1,0,10,18,24.5,0.4404,32,144,365,227
2,0,14,840,16,16,0,0,2,0,27,17,26.5,0.4407,34,140,367,227
2,0,15,900,50,43,13,6,0,7,13,19,3.5,0.4449,35,145,367,221
2,0,16,960,17,13,15,4,1,4,23,19,13.91,0.4469,36,143,375,214
2,0,17,1020,10,8,5,5,0,2,17,5,40.58,0.4432,34,141,375,218
2,0,18,1080,11,8,5,7,1,3,4,20,14.0,0.4441,33,147,371,217
2,0,19,1140,2,2,15,7,0,0,14,8,31.5,0.4415,36,139,371,222
2,0,20,1200,3,2,10,4,1,1,1,11,28.85,0.4381,31,141,371,225
2,0,21,1260,3,3,4,2,0,0,22,4,26.4,0.4361,31,137,371,229
2,0,22,1320,3,2,2,8,0,1,11,18,42.5,0.4322,29,135,368,236
2,0,23,1380,0,0,0,2,0,0,6,16,0.58,0.4324,29,135,368,236
2,1,24,1440,0,0,0,1,0,0,0,0,0.0,0.4324,29,135,368,236
2,1,1,1500,0,0,0,0,0,0,0,0,0.0,0.4324,29,135,368,236
2,1,2,1560,0,0,0,0,0,0,0,0,0.0,0.4324,29,135,368,236
2,1,3,1620,0,0,0,0,0,0,0,0,0.0,0.4324,29,135,368,236
2,1,4,1680,0,0,0,0,0,0,0,0,0.0,0.4324,29,135,368,236
2,1,5,1740,6,5,0,0,0,1,0,0,0.0,0.4328,29,135,369,235
2,1,6,1800,14,13,6,11,0,1,0,0,0.0,0.4361,30,139,365,234
2,1,7,1860,8,6,7,21,0,2,0,0,0.0,0.4394,31,140,370,227
2,1,8,1920,17,12,5,23,1,5,28,19,37.04,0.4353,33,129,374,232
2,1,9,1980,14,12,5,8,1,2,9,0,34.76,0.4318,32,128,369,239
2,1,10,2040,14,9,6,20,1,5,12,31,8.36,0.4325,31,128,369,240
2,1,11,2100,9,9,3,20,1,0,20,0,42.09,0.4286,31,124,364,249
2,1,12,2160,5,5,1,6,2,0,0,12,26.34,0.4276,32,123,362,251
2,1,13,2220,4,2,3,12,1,2,20,8,41.0,0.4247,32,122,353,261
2,1,14,2280,14,6,3,14,1,8,8,20,6.77,0.4281,35,123,356,254
2,1,15,2340,40,23,21,8,0,17,20,28,0.0,0.4351,36,129,360,243
2,1,16,2400,15,6,19,2,2,9,24,8,39.46,0.4329,36,124,362,246
2,1,17,2460,14,5,10,5,1,9,2,18,17.88,0.4347,37,126,364,241
2,1,18,2520,17,9,17,6,0,8,12,12,5.5,0.4368,38,127,365,238
2,1,19,2580,3,3,10,4,0,0,20,15,26.01,0.4345,37,124,365,242
2,1,20,2640,11,0,4,3,0,11,14,19,19.8,0.4323,35,121,372,240
2,1,21,2700,7,5,2,2,0,2,14,8,20.19,0.4301,33,118,374,243
2,1,22,2760,0,0,5,0,1,0,16,7,36.78,0.4275,33,117,368,250
2,1,23,2820,0,0,0,0,0,0,2,17,10.45,0.4258,33,115,368,252
2,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.4264,33,116,367,252
2,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.4264,33,116,367,252
2,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.4264,33,116,367,252
2,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.4264,33,116,367,252
2,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.4264,33,116,367,252
2,2,5,3180,4,4,0,0,0,0,0,0,0.0,0.4267,33,116,368,251
2,2,6,3240,12,12,0,3,0,0,0,0,0.0,0.4294,33,122,374,239
2,2,7,3300,25,16,3,5,3,9,0,0,0.0,0.4327,34,124,376,234
2,2,8,3360,18,12,5,10,1,6,32,15,27.46,0.4314,35,121,371,241
2,2,9,3420,11,4,15,5,1,7,6,23,9.93,0.4319,35,121,374,238
2,2,10,3480,8,6,4,3,0,2,18,18,20.06,0.4308,34,118,380,236
2,2,11,3540,5,3,0,4,0,2,22,11,24.52,0.4298,33,116,381,238
2,2,12,3600,9,3,0,9,1,6,14,15,25.0,0.4277,32,115,383,238
2,2,13,3660,14,12,5,13,1,2,6,16,9.23,0.43,32,117,389,230
2,2,14,3720,26,6,4,4,1,20,20,7,27.0,0.4303,33,112,402,221
2,2,15,3780,29,6,6,5,0,23,12,21,20.71,0.4314,36,109,408,215
2,2,16,3840,25,13,5,5,2,12,20,8,25.0,0.4321,35,111,411,211
2,2,17,3900,16,5,3,9,1,11,3,19,13.18,0.4334,38,108,413,209
