Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
1,2,11,3540,7,3,0,6,0,4,8,20,18.5,0.4359,42,105,406,215
1,2,12,3600,7,3,1,5,0,4,26,6,35.37,0.4333,42,101,403,222
1,2,13,3660,15,12,3,1,1,3,11,20,21.36,0.4345,44,102,400,222
1,2,14,3720,30,19,6,12,0,11,16,19,6.5,0.438,44,107,401,216
1,2,15,3780,42,41,9,12,2,1,25,14,26.5,0.4408,45,105,412,206
1,2,16,3840,17,15,7,7,0,2,9,20,7.59,0.4449,46,109,415,198
1,2,17,3900,38,34,1,7,0,4,15,23,14.55,0.4482,48,116,409,195
1,2,18,3960,10,10,13,4,0,0,8,8,39.57,0.4476,50,117,399,202
1,2,19,4020,11,9,18,4,1,2,25,12,33.02,0.4461,50,116,395,207
1,2,20,4080,11,7,13,6,1,4,4,13,13.0,0.4466,51,115,393,209
1,2,21,4140,7,6,3,6,0,1,16,4,40.5,0.4426,50,111,393,214
1,2,22,4200,2,2,0,3,1,0,3,18,2.93,0.445,50,115,391,212
1,2,23,4260,0,0,0,3,0,0,24,13,19.0,0.4425,50,113,387,218
1,3,24,4320,0,0,0,1,0,0,0,0,0.0,0.4428,50,114,387,217
1,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.4428,50,114,387,217
1,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.4428,50,114,387,217
1,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.4428,50,114,387,217
1,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.4428,50,114,387,217
1,3,5,4620,1,0,0,0,0,1,0,0,0.0,0.4433,50,115,386,217
1,3,6,4680,27,20,0,3,1,7,0,0,0.0,0.4455,51,116,386,215
1,3,7,4740,25,10,1,19,2,15,0,0,0.0,0.4494,52,116,388,212
1,3,8,4800,20,6,9,8,0,14,18,18,10.13,0.45,50,119,388,211
1,3,9,4860,5,1,3,4,2,4,17,17,16.88,0.4492,50,119,393,206
1,3,10,4920,10,6,4,14,1,4,18,25,3.0,0.4515,50,122,395,201
1,3,11,4980,12,5,6,5,1,7,25,20,10.0,0.4524,50,122,394,202
1,3,12,5040,10,4,2,15,1,6,14,24,5.99,0.4548,51,122,400,195
1,3,13,5100,15,11,8,2,0,4,19,19,14.5,0.4564,52,121,401,194
1,3,14,5160,19,14,13,8,1,5,16,12,29.32,0.4563,55,115,403,195
1,3,15,5220,28,19,25,12,0,9,16,20,13.53,0.4591,54,113,417,184
1,3,16,5280,27,18,12,11,0,9,13,13,25.0,0.4611,51,117,422,178
1,3,17,5340,7,4,5,12,1,3,19,19,15.57,0.4635,52,119,423,174
1,3,18,5400,14,12,8,20,0,2,23,23,7.34,0.4667,52,122,431,163
1,3,19,5460,0,0,10,9,1,0,22,18,14.89,0.4679,53,121,432,162
1,3,20,5520,5,5,5,4,0,0,12,6,24.0,0.4659,54,117,428,169
1,3,21,5580,0,0,4,8,0,0,12,12,39.0,0.46,52,112,431,173
1,3,22,5640,2,2,4,0,0,0,11,7,26.0,0.4572,50,116,421,181
1,3,23,5700,0,0,0,1,0,0,18,12,21.62,0.4542,50,112,419,187
1,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.4542,50,112,419,187
1,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.4542,50,112,419,187
1,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.4542,50,112,419,187
1,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.4542,50,112,419,187
1,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.4542,50,112,419,187
1,4,5,6060,0,0,0,0,0,0,0,0,0.0,0.4546,50,112,420,186
1,4,6,6120,12,8,2,15,0,4,0,0,0.0,0.4564,52,111,423,182
1,4,7,6180,35,13,2,33,1,22,0,0,0.0,0.4599,54,112,424,178
1,4,8,6240,27,11,4,4,1,16,10,30,8.85,0.4611,55,111,429,173
1,4,9,6300,16,6,1,7,0,10,24,11,24.17,0.4586,54,107,433,174
1,4,10,6360,24,7,6,6,1,17,16,21,10.0,0.459,54,107,433,174
1,4,11,6420,11,5,4,11,1,6,14,22,25.28,0.4588,56,104,433,175
1,4,12,6480,17,3,4,4,0,14,5,5,33.46,0.4561,55,103,433,177
1,4,13,6540,15,7,1,7,1,8,18,14,24.0,0.4558,57,99,435,177
1,4,14,6600,15,8,4,17,2,7,21,18,7.65,0.459,56,106,435,171
1,4,15,6660,21,11,1,4,2,10,21,8,18.51,0.4613,59,106,436,167
1,4,16,6720,8,5,0,4,0,3,3,20,34.03,0.4594,57,104,436,171
1,4,17,6780,8,5,8,10,0,3,13,14,12.5,0.4619,59,104,440,165
1,4,18,6840,7,1,5,8,1,6,27,9,36.5,0.4572,56,101,442,169
1,4,19,6900,5,3,0,2,1,2,0,0,56.91,0.4539,55,99,437,177
1,4,20,6960,5,3,0,2,1,2,7,20,8.77,0.4562,57,99,440,172
1,4,21,7020,4,4,0,4,0,0,13,6,50.56,0.4499,57,94,430,187
1,4,22,7080,3,2,1,4,1,1,10,22,0.0,0.4519,58,96,428,186
1,4,23,7140,0,0,0,0,0,0,12,13,19.48,0.4494,58,92,430,188
1,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.4494,58,92,430,188
1,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.4494,58,92,430,188
1,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.4494,58,92,430,188
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.4494,58,92,430,188
1,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.4494,58,92,430,188
1,5,5,7500,0,0,0,0,1,0,0,0,0.0,0.4496,58,92,431,187
1,5,6,7560,0,0,0,0,0,0,0,0,0.0,0.4498,58,92,432,186
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4503,58,92,432,186
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4503,58,92,432,186
