Seed,Alpha,Day,Hour,Minute,Time (minutes),Bike ID,Departure Station,Arrival Station,Did Roam
42000,-26.08703218155129,0,5,0,300,B67,S7,S2,False
42000,-26.08703218155129,0,5,0,300,B68,S7,S49,False
42000,-26.08703218155129,0,5,0,300,B124,S13,S45,False
42000,-26.08703218155129,0,5,0,300,B191,S19,S35,False
42000,-26.08703218155129,0,5,0,300,B527,S47,S18,False
42000,-26.08703218155129,0,5,1,301,B192,S19,S42,False
42000,-26.08703218155129,0,5,1,301,B210,S22,S41,False
42000,-26.08703218155129,0,5,1,301,B402,S37,S54,False
42000,-26.08703218155129,0,5,2,302,B17,S2,S39,False
42000,-26.08703218155129,0,5,2,302,B222,S23,S37,False
42000,-26.08703218155129,0,5,3,303,B528,S47,S18,False
42000,-26.08703218155129,0,5,4,304,B18,S2,S58,False
42000,-26.08703218155129,0,5,4,304,B473,S42,S46,False
42000,-26.08703218155129,0,5,4,304,B539,S48,S3,False
42000,-26.08703218155129,0,5,4,304,B619,S55,S37,False
42000,-26.08703218155129,0,5,4,304,B756,S66,S25,False
42000,-26.08703218155129,0,5,4,304.85,B210,S22,S41,False
42000,-26.08703218155129,0,5,5,305,B211,S22,S55,False
42000,-26.08703218155129,0,5,5,305,B312,S30,S54,False
42000,-26.08703218155129,0,5,5,305,B635,S56,S42,False
42000,-26.08703218155129,0,5,5,305,B723,S63,S35,False
42000,-26.08703218155129,0,5,5,305.39,B68,S7,S49,False
42000,-26.08703218155129,0,5,6,306,B229,S24,S31,False
42000,-26.08703218155129,0,5,6,306,B458,S41,S33,False
42000,-26.08703218155129,0,5,6,306,B540,S48,S63,False
42000,-26.08703218155129,0,5,6,306.08,B723,S63,S35,False
42000,-26.08703218155129,0,5,7,307,B223,S23,S37,False
42000,-26.08703218155129,0,5,7,307,B474,S42,S65,False
42000,-26.08703218155129,0,5,8,308,B125,S13,S35,False
42000,-26.08703218155129,0,5,8,308,B687,S60,S39,False
42000,-26.08703218155129,0,5,8,308.37,B619,S55,S37,False
42000,-26.08703218155129,0,5,8,308.58,B17,S2,S39,False
42000,-26.08703218155129,0,5,9,309,B230,S24,S49,False
42000,-26.08703218155129,0,5,9,309,B392,S36,S32,False
42000,-26.08703218155129,0,5,9,309,B757,S66,S46,False
42000,-26.08703218155129,0,5,10,310,B269,S27,S37,False
42000,-26.08703218155129,0,5,10,310,B572,S51,S29,False
42000,-26.08703218155129,0,5,10,310,B653,S58,S64,False
42000,-26.08703218155129,0,5,11,311,B69,S7,S8,False
42000,-26.08703218155129,0,5,11,311,B403,S37,S55,False
42000,-26.08703218155129,0,5,11,311,B475,S42,S54,False
42000,-26.08703218155129,0,5,11,311,B573,S51,S37,False
42000,-26.08703218155129,0,5,11,311,B743,S65,S39,False
42000,-26.08703218155129,0,5,11,311.03,B527,S47,S18,False
42000,-26.08703218155129,0,5,11,311.04,B687,S60,S39,False
42000,-26.08703218155129,0,5,11,311.4,B312,S30,S54,False
42000,-26.08703218155129,0,5,12,312,B636,S56,S37,False
42000,-26.08703218155129,0,5,12,312,B744,S65,S17,False
42000,-26.08703218155129,0,5,12,312.68,B18,S2,S58,False
42000,-26.08703218155129,0,5,12,312.82,B473,S42,S46,False
42000,-26.08703218155129,0,5,13,313,B126,S13,S45,False
42000,-26.08703218155129,0,5,13,313,B212,S22,S39,False
42000,-26.08703218155129,0,5,13,313,B404,S37,S54,False
42000,-26.08703218155129,0,5,13,313,B448,S40,S46,False
42000,-26.08703218155129,0,5,13,313,B758,S66,S43,False
42000,-26.08703218155129,0,5,13,313.29,B540,S48,S63,False
42000,-26.08703218155129,0,5,13,313.51,B539,S48,S3,False
42000,-26.08703218155129,0,5,13,313.6,B67,S7,S2,False
42000,-26.08703218155129,0,5,13,313.94,B635,S56,S42,False
42000,-26.08703218155129,0,5,14,314,B574,S51,S54,False
42000,-26.08703218155129,0,5,14,314,B724,S63,S62,False
42000,-26.08703218155129,0,5,14,314,B745,S65,S53,False
42000,-26.08703218155129,0,5,14,314.53,B573,S51,S37,False
42000,-26.08703218155129,0,5,14,314.65,B222,S23,S37,False
42000,-26.08703218155129,0,5,14,314.68,B474,S42,S65,False
42000,-26.08703218155129,0,5,14,314.73,B191,S19,S35,False
42000,-26.08703218155129,0,5,15,315,B193,S19,S47,False
42000,-26.08703218155129,0,5,15,315,B541,S48,S38,False
42000,-26.08703218155129,0,5,15,315,B654,S58,S35,False
42000,-26.08703218155129,0,5,15,315,B759,S66,S56,False
42000,-26.08703218155129,0,5,15,315,B760,S66,S40,False
42000,-26.08703218155129,0,5,15,315,B761,S66,S40,False
42000,-26.08703218155129,0,5,15,315.37,B269,S27,S37,False
42000,-26.08703218155129,0,5,16,316,B194,S19,S35,False
42000,-26.08703218155129,0,5,16,316,B476,S42,S35,False
42000,-26.08703218155129,0,5,16,316.06,B743,S65,S39,False
42000,-26.08703218155129,0,5,16,316.68,B476,S42,S35,False
42000,-26.08703218155129,0,5,16,316.76,B475,S42,S54,False
42000,-26.08703218155129,0,5,16,316.84,B653,S58,S64,False
42000,-26.08703218155129,0,5,17,317,B112,S12,S41,False
42000,-26.08703218155129,0,5,17,317,B231,S24,S31,False
42000,-26.08703218155129,0,5,17,317,B319,S31,S58,False
42000,-26.08703218155129,0,5,17,317,B688,S60,S46,False
42000,-26.08703218155129,0,5,17,317.6,B724,S63,S62,False
42000,-26.08703218155129,0,5,17,317.64,B404,S37,S54,False
42000,-26.08703218155129,0,5,17,317.72,B757,S66,S46,False
42000,-26.08703218155129,0,5,17,317.73,B403,S37,S55,False
42000,-26.08703218155129,0,5,17,317.87,B212,S22,S39,False
42000,-26.08703218155129,0,5,18,318,B313,S30,S50,False
42000,-26.08703218155129,0,5,18,318,B459,S41,S46,False
42000,-26.08703218155129,0,5,18,318,B460,S41,S37,False
42000,-26.08703218155129,0,5,18,318.11,B572,S51,S29,False
42000,-26.08703218155129,0,5,18,318.7,B192,S19,S42,False
42000,-26.08703218155129,0,5,19,319,B179,S18,S54,False
42000,-26.08703218155129,0,5,19,319,B449,S40,S37,False
42000,-26.08703218155129,0,5,19,319,B575,S51,S38,False
42000,-26.08703218155129,0,5,19,319.55,B574,S51,S54,False
42000,-26.08703218155129,0,5,20,320,B145,S15,S33,False
42000,-26.08703218155129,0,5,20,320,B314,S30,S38,False
42000,-26.08703218155129,0,5,20,320.24,B761,S66,S40,False
42000,-26.08703218155129,0,5,20,320.49,B211,S22,S55,False
42000,-26.08703218155129,0,5,20,320.69,B760,S66,S40,False
42000,-26.08703218155129,0,5,20,320.99,B319,S31,S58,False
42000,-26.08703218155129,0,5,21,321,B127,S13,S45,False
42000,-26.08703218155129,0,5,21,321,B213,S22,S52,False
42000,-26.08703218155129,0,5,21,321.17,B758,S66,S43,False
42000,-26.08703218155129,0,5,21,321.27,B223,S23,S37,False
42000,-26.08703218155129,0,5,22,322,B29,S3,S16,False
42000,-26.08703218155129,0,5,22,322,B477,S42,S54,False
42000,-26.08703218155129,0,5,22,322.08,B528,S47,S18,False
42000,-26.08703218155129,0,5,22,322.15,B541,S48,S38,False
42000,-26.08703218155129,0,5,22,322.58,B402,S37,S54,False
42000,-26.08703218155129,0,5,22,322.97,B756,S66,S25,False
42000,-26.08703218155129,0,5,23,323,B195,S19,S54,False
42000,-26.08703218155129,0,5,23,323,B214,S22,S55,False
42000,-26.08703218155129,0,5,23,323,B241,S25,S60,False
42000,-26.08703218155129,0,5,23,323,B253,S26,S18,False
42000,-26.08703218155129,0,5,23,323,B762,S66,S39,False
42000,-26.08703218155129,0,5,23,323.18,B124,S13,S45,False
42000,-26.08703218155129,0,5,23,323.3,B460,S41,S37,False
42000,-26.08703218155129,0,5,23,323.67,B654,S58,S35,False
42000,-26.08703218155129,0,5,24,324,B70,S7,S20,False
42000,-26.08703218155129,0,5,24,324,B393,S36,S56,False
42000,-26.08703218155129,0,5,24,324,B763,S66,S54,False
42000,-26.08703218155129,0,5,24,324.43,B636,S56,S37,False
42000,-26.08703218155129,0,5,24,324.73,B575,S51,S38,False
42000,-26.08703218155129,0,5,25,325,B196,S19,S42,False
42000,-26.08703218155129,0,5,25,325,B215,S22,S54,False
42000,-26.08703218155129,0,5,25,325,B483,S43,S37,False
42000,-26.08703218155129,0,5,25,325,B576,S51,S54,False
42000,-26.08703218155129,0,5,25,325,B577,S51,S38,False
42000,-26.08703218155129,0,5,25,325,B637,S56,S4,False
42000,-26.08703218155129,0,5,25,325.06,B314,S30,S38,False
42000,-26.08703218155129,0,5,25,325.09,B392,S36,S32,False
42000,-26.08703218155129,0,5,25,325.57,B448,S40,S46,False
42000,-26.08703218155129,0,5,25,325.9,B229,S24,S31,False
42000,-26.08703218155129,0,5,25,325.94,B449,S40,S37,False
42000,-26.08703218155129,0,5,26,326.25,B759,S66,S56,False
42000,-26.08703218155129,0,5,27,327,B113,S12,S45,False
42000,-26.08703218155129,0,5,27,327,B461,S41,S54,False
42000,-26.08703218155129,0,5,27,327.5,B230,S24,S49,False
42000,-26.08703218155129,0,5,27,327.91,B688,S60,S46,False
42000,-26.08703218155129,0,5,28,328,B216,S22,S54,False
42000,-26.08703218155129,0,5,28,328.01,B744,S65,S17,False
42000,-26.08703218155129,0,5,29,329,B270,S27,S37,False
42000,-26.08703218155129,0,5,29,329,B380,S35,S53,False
42000,-26.08703218155129,0,5,29,329,B405,S37,S55,False
42000,-26.08703218155129,0,5,29,329.14,B112,S12,S41,False
42000,-26.08703218155129,0,5,29,329.18,B459,S41,S46,False
42000,-26.08703218155129,0,5,29,329.32,B393,S36,S56,False
42000,-26.08703218155129,0,5,30,330,B224,S23,S50,False
42000,-26.08703218155129,0,5,30,330,B381,S35,S54,False
42000,-26.08703218155129,0,5,30,330,B514,S46,S47,False
42000,-26.08703218155129,0,5,30,330,B638,S56,S55,False
42000,-26.08703218155129,0,5,30,330.18,B381,S35,S54,False
42000,-26.08703218155129,0,5,30,330.37,B745,S65,S53,False
42000,-26.08703218155129,0,5,30,330.56,B576,S51,S54,False
42000,-26.08703218155129,0,5,30,330.57,B194,S19,S35,False
42000,-26.08703218155129,0,5,30,330.57,B125,S13,S35,False
42000,-26.08703218155129,0,5,30,330.93,B477,S42,S54,False
42000,-26.08703218155129,0,5,31,331,B217,S22,S52,False
