seed,day,hour,functional_pickups,functional_deliveries,onsite_repairs,depot_pickups,depot_visits,depot_deliveries,unique_stations_visited,breakdowns_onsite,breakdowns_depot,damaged_fraction_onsite,damaged_fraction_depot,restored_onsite,restored_depot,total_breakdowns,total_restored,starvations,congestions,bike_departures,bike_arrivals,total_trips,new_failures_body_accessories,new_failures_drivetrain,new_failures_steering_chassis,new_failures_wheels_tires,new_failures_braking_system,new_failures_electronics,new_failures_locking_system
46,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,180,146,180,0,0,0,0,0,0,0
46,0,6,20,10,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,3,0,201,208,204,0,0,0,0,0,0,0
46,0,7,10,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,0,129,139,134,0,0,0,0,0,0,0
46,0,8,20,15,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,0,104,109,106,0,0,0,0,0,0,0
46,0,9,20,20,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,0,0,140,126,140,0,0,0,0,0,0,0
46,0,10,25,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,206,200,208,0,0,0,0,0,0,0
46,0,11,20,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,1,186,186,188,0,0,0,0,0,0,0
46,0,12,20,26,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,5,1,223,229,228,0,0,0,0,0,0,0
46,0,13,26,19,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,6,0,240,236,246,0,0,0,0,0,0,0
46,0,14,15,11,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,40,8,380,337,420,0,0,0,0,0,0,0
46,0,15,12,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,10,7,198,233,208,0,0,0,0,0,0,0
46,0,16,23,30,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,7,4,193,191,200,0,0,0,0,0,0,0
46,0,17,20,15,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,14,148,163,150,0,0,0,0,0,0,0
46,0,18,18,15,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,5,126,127,128,0,0,0,0,0,0,0
46,0,19,12,19,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,1,112,117,114,0,0,0,0,0,0,0
46,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,4,74,77,74,0,0,0,0,0,0,0
46,0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,5,71,69,76,0,0,0,0,0,0,0
46,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0
46,0,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,20,18,20,0,0,0,0,0,0,0
46,1,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,18,2,212,181,230,0,0,0,0,0,0,0
46,1,6,36,17,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,17,10,217,202,234,0,0,0,0,0,0,0
46,1,7,8,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,9,9,103,129,112,0,0,0,0,0,0,0
46,1,8,20,8,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,1,122,125,122,0,0,0,0,0,0,0
46,1,9,30,22,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,8,0,184,163,192,0,0,0,0,0,0,0
46,1,10,10,30,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,4,0,158,168,162,0,0,0,0,0,0,0
46,1,11,35,15,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,0,188,182,188,0,0,0,0,0,0,0
46,1,12,16,31,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,216,211,216,0,0,0,0,0,0,0
46,1,13,20,5,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,11,0,265,255,276,0,0,0,0,0,0,0
46,1,14,6,26,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,24,2,366,344,390,0,0,0,0,0,0,0
46,1,15,35,15,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,4,2,262,294,266,0,0,0,0,0,0,0
46,1,16,16,36,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,10,0,174,187,184,0,0,0,0,0,0,0
46,1,17,20,7,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,6,1,176,176,182,0,0,0,0,0,0,0
46,1,18,27,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,1,1,131,133,132,0,0,0,0,0,0,0
46,1,19,20,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,3,84,89,86,0,0,0,0,0,0,0
46,1,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,1,74,82,78,0,0,0,0,0,0,0
46,1,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,0,56,54,62,0,0,0,0,0,0,0
46,1,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
46,1,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,2,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,2,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,15,12,16,0,0,0,0,0,0,0
46,2,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,0,173,149,178,0,0,0,0,0,0,0
46,2,6,25,30,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,35,7,181,179,216,0,0,0,0,0,0,0
46,2,7,25,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,14,5,124,136,138,0,0,0,0,0,0,0
46,2,8,25,30,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,11,8,113,117,124,0,0,0,0,0,0,0
46,2,9,17,17,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,13,0,155,133,168,0,0,0,0,0,0,0
46,2,10,14,16,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,6,3,168,171,174,0,0,0,0,0,0,0
46,2,11,20,26,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,2,147,151,154,0,0,0,0,0,0,0
46,2,12,25,17,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,11,0,261,233,272,0,0,0,0,0,0,0
46,2,13,25,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,1,289,285,296,0,0,0,0,0,0,0
46,2,14,14,25,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,11,6,339,334,350,0,0,0,0,0,0,0
46,2,15,18,21,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,10,11,242,263,252,0,0,0,0,0,0,0
46,2,16,14,5,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,12,2,242,240,254,0,0,0,0,0,0,0
46,2,17,16,21,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,1,184,202,184,0,0,0,0,0,0,0
46,2,18,7,13,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,0,153,148,154,0,0,0,0,0,0,0
46,2,19,23,17,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,138,153,138,0,0,0,0,0,0,0
46,2,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,2,85,82,92,0,0,0,0,0,0,0
46,2,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,90,98,90,0,0,0,0,0,0,0
46,2,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
46,2,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,27,32,0,0,0,0,0,0,0
46,3,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,151,128,154,0,0,0,0,0,0,0
46,3,6,29,19,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,10,0,246,228,256,0,0,0,0,0,0,0
46,3,7,27,34,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,5,137,162,144,0,0,0,0,0,0,0
46,3,8,9,22,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,124,125,126,0,0,0,0,0,0,0
46,3,9,30,10,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,2,199,191,206,0,0,0,0,0,0,0
46,3,10,10,30,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,5,0,187,182,192,0,0,0,0,0,0,0
46,3,11,20,10,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,10,0,186,177,196,0,0,0,0,0,0,0
46,3,12,19,24,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,230,234,232,0,0,0,0,0,0,0
46,3,13,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,8,313,284,318,0,0,0,0,0,0,0
46,3,14,20,15,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,12,323,330,330,0,0,0,0,0,0,0
46,3,15,15,15,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,14,6,322,316,336,0,0,0,0,0,0,0
46,3,16,10,15,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,0,203,222,210,0,0,0,0,0,0,0
46,3,17,21,19,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,11,4,199,202,210,0,0,0,0,0,0,0
46,3,18,16,18,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,2,183,179,190,0,0,0,0,0,0,0
46,3,19,26,11,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,4,2,120,141,124,0,0,0,0,0,0,0
46,3,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,9,89,102,92,0,0,0,0,0,0,0
46,3,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,73,76,76,0,0,0,0,0,0,0
46,3,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
46,3,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
46,4,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,4,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,0,23,17,28,0,0,0,0,0,0,0
46,4,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8,8,188,164,196,0,0,0,0,0,0,0
46,4,6,18,33,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,16,19,220,211,236,0,0,0,0,0,0,0
46,4,7,38,23,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,9,8,155,160,164,0,0,0,0,0,0,0
46,4,8,20,34,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,5,103,112,108,0,0,0,0,0,0,0
46,4,9,26,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,6,1,136,136,142,0,0,0,0,0,0,0
46,4,10,20,32,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,2,163,168,170,0,0,0,0,0,0,0
46,4,11,28,8,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,0,183,164,190,0,0,0,0,0,0,0
46,4,12,20,40,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,19,0,237,246,256,0,0,0,0,0,0,0
46,4,13,36,16,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,20,2,290,258,310,0,0,0,0,0,0,0
46,4,14,7,21,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,22,14,316,326,338,0,0,0,0,0,0,0
46,4,15,25,11,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,8,201,214,208,0,0,0,0,0,0,0
46,4,16,23,28,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,6,10,174,187,180,0,0,0,0,0,0,0
46,4,17,25,20,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,9,0,129,134,138,0,0,0,0,0,0,0
46,4,18,8,28,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,3,2,109,107,112,0,0,0,0,0,0,0
46,4,19,26,6,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,0,96,95,96,0,0,0,0,0,0,0
46,4,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,70,77,70,0,0,0,0,0,0,0
46,4,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,1,85,81,92,0,0,0,0,0,0,0
46,4,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
46,4,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,13,12,16,0,0,0,0,0,0,0
46,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,16,12,16,0,0,0,0,0,0,0
46,5,6,20,30,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,1,0,51,49,52,0,0,0,0,0,0,0
46,5,7,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,3,46,45,46,0,0,0,0,0,0,0
46,5,8,13,10,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,3,82,78,82,0,0,0,0,0,0,0
46,5,9,20,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,3,0,133,118,136,0,0,0,0,0,0,0
46,5,10,14,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,6,3,192,182,198,0,0,0,0,0,0,0
46,5,11,20,9,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,0,173,181,178,0,0,0,0,0,0,0
46,5,12,17,27,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,3,189,183,192,0,0,0,0,0,0,0
46,5,13,29,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,4,171,177,178,0,0,0,0,0,0,0
46,5,14,16,18,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,7,6,229,227,236,0,0,0,0,0,0,0
46,5,15,22,10,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,8,1,194,193,202,0,0,0,0,0,0,0
46,5,16,16,16,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,13,0,203,204,216,0,0,0,0,0,0,0
46,5,17,10,30,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,0,129,136,136,0,0,0,0,0,0,0
46,5,18,29,17,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,0,119,123,122,0,0,0,0,0,0,0
46,5,19,12,9,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,3,76,80,76,0,0,0,0,0,0,0
46,5,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,47,44,0,0,0,0,0,0,0
46,5,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,98,90,98,0,0,0,0,0,0,0
46,5,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
46,5,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,6,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14,9,14,0,0,0,0,0,0,0
46,6,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,21,23,22,0,0,0,0,0,0,0
46,6,6,22,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,2,26,22,28,0,0,0,0,0,0,0
46,6,7,7,17,0,0,0,0,2,0,0,0.0,0.0,0,0,0,0,0,3,44,44,44,0,0,0,0,0,0,0
46,6,8,30,10,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,1,40,44,40,0,0,0,0,0,0,0
46,6,9,14,21,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,86,71,86,0,0,0,0,0,0,0
46,6,10,16,19,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,3,1,125,108,128,0,0,0,0,0,0,0
46,6,11,30,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,1,0,67,92,68,0,0,0,0,0,0,0
46,6,12,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,0,110,103,112,0,0,0,0,0,0,0
46,6,13,20,30,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,4,1,150,146,154,0,0,0,0,0,0,0
46,6,14,8,15,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,0,131,131,132,0,0,0,0,0,0,0
46,6,15,26,14,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,146,136,148,0,0,0,0,0,0,0
46,6,16,14,29,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,1,0,153,152,154,0,0,0,0,0,0,0
46,6,17,20,15,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,5,0,155,155,160,0,0,0,0,0,0,0
46,6,18,19,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,3,121,128,122,0,0,0,0,0,0,0
46,6,19,20,14,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,5,76,84,78,0,0,0,0,0,0,0
46,6,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,48,52,48,0,0,0,0,0,0,0
46,6,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,52,57,52,0,0,0,0,0,0,0
46,6,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0
46,6,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
