seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
45,6,5,5,0,0,0,0,4,1,50,46,38,1,0,1,0,0,0,0.0106,0.0199
45,7,5,5,391,403,2,3,104,43,3048,2944,2948,9,6,15,6,12,18,0.0157,0.0236
45,8,5,5,373,377,2,8,154,71,3162,3008,3009,8,11,19,7,3,10,0.0171,0.0277
45,9,5,5,406,417,2,4,138,68,3268,3130,3130,10,6,16,3,8,11,0.0262,0.0301
45,10,5,5,385,391,2,4,139,80,3528,3389,3389,15,15,30,8,0,8,0.0356,0.0448
45,11,5,5,383,389,2,7,114,73,3070,2956,2959,7,10,17,10,8,18,0.0316,0.0487
45,12,5,5,368,370,2,7,43,21,2322,2279,2280,7,8,15,9,0,9,0.0292,0.0505
45,13,5,5,362,375,3,14,28,42,1664,1636,1630,9,11,20,6,7,13,0.0335,0.0469
45,14,5,5,374,377,2,5,149,47,2874,2725,2721,8,8,16,10,21,31,0.0302,0.0499
45,15,5,5,406,413,2,6,196,83,3204,3008,3014,10,12,22,3,0,3,0.0397,0.0582
45,16,5,5,349,354,2,9,216,46,3366,3150,3142,19,15,34,16,5,21,0.0439,0.0665
45,17,5,5,376,378,2,5,147,94,3344,3197,3207,12,10,22,17,11,28,0.0369,0.0726
45,18,5,5,343,355,2,12,141,71,2984,2843,2845,11,9,20,11,4,15,0.0373,0.0693
45,19,5,5,342,359,2,12,52,28,2252,2200,2201,8,13,21,11,17,28,0.0331,0.0702
45,20,5,5,247,246,3,15,32,14,1736,1704,1699,7,5,12,11,7,18,0.0281,0.0562
45,21,5,5,309,322,2,13,117,82,3096,2979,2978,13,15,28,11,13,24,0.0308,0.0589
45,22,5,5,352,362,2,8,147,16,3020,2873,2877,12,6,18,12,7,19,0.0308,0.0563
45,23,5,5,354,374,2,8,164,51,3228,3064,3057,14,12,26,9,21,30,0.0369,0.0606
45,24,5,5,352,364,2,14,179,78,3396,3217,3222,10,11,21,14,0,14,0.0322,0.0577
45,25,5,5,316,330,2,10,205,50,3000,2795,2792,9,6,15,12,8,20,0.0283,0.0525
45,26,5,5,353,357,2,10,57,22,2216,2159,2167,12,9,21,12,24,36,0.0277,0.0502
45,27,5,5,330,350,2,9,40,33,1692,1652,1651,7,6,13,9,0,9,0.0254,0.0468
