seed,exp_name,alpha,duration_hours,total_runtime_s,service_level,avg_bike_km_driven,starvations,congestions,total_trips,bike_departures,bike_arrivals,total_depot_deliveries,total_depot_visits,total_fixed_on_site,total_picked_up_to_depot,total_depot_fixes,total_bikes_redistributed_from_depot,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,broken_bikes_end_onsite,broken_bikes_end_depot,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
42,Imbalance_severity_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40620,0.9249,398.1729,3380,1134,60092,56712,56711,147,42,204,147,147,151,5974,6281,0.025,0.0329,0.9421,0.0286,0.1159,0.8555,22,89,207,207,204,151
43,Imbalance_severity_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40620,0.9214,396.7978,3220,1504,60072,56852,56851,147,41,213,147,147,132,6029,6320,0.0235,0.047,0.9295,0.0274,0.1214,0.8512,21,93,219,201,213,132
44,Imbalance_severity_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40620,0.9223,397.6755,3228,1426,59914,56686,56685,147,42,223,147,147,143,6062,6370,0.0172,0.0385,0.9443,0.0144,0.127,0.8586,11,97,222,207,223,143
45,Imbalance_severity_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40620,0.9277,395.4404,3074,1228,59498,56424,56426,160,42,213,160,160,155,6068,6383,0.0303,0.0421,0.9276,0.0299,0.1302,0.8398,23,100,214,217,213,155
46,Imbalance_severity_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40620,0.9256,395.9126,3161,1241,59172,56011,56008,143,41,202,141,143,128,6003,6289,0.0185,0.0278,0.9536,0.013,0.1304,0.8566,10,100,199,206,202,128
47,Imbalance_severity_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40620,0.9251,397.0303,3109,1338,59398,56289,56293,133,41,199,133,133,126,5984,6262,0.0105,0.0553,0.9342,0.0247,0.1549,0.8203,19,119,212,210,199,126
48,Imbalance_severity_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40620,0.9271,396.2474,3213,1140,59704,56491,56495,143,42,180,143,143,143,6038,6336,0.0119,0.045,0.943,0.0223,0.1481,0.8296,17,113,188,219,180,143
49,Imbalance_severity_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40620,0.9266,395.8371,3080,1260,59148,56068,56062,144,42,208,144,144,143,5994,6289,0.013,0.0417,0.9452,0.0156,0.1226,0.8618,12,94,211,208,208,143
