episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,fleet_broken_fraction,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
35,0.9444660720028436,-2.858366614656161,-0.18394451145386378,-0.07192720645508346,-0.040880377118874676,-0.03450322389747825,-0.011926868917475512,-0.05069834980677446,-0.038779286634759824,-0.09422920643619133,0.002435,0.005,0.0,0.97,100,13,1,14
36,0.9402065683329396,-2.8655743737742796,-0.1876782869949897,-0.07336358572219406,-0.04173801005921311,-0.035197794413806334,-0.012177433147546771,-0.05168586967359992,-0.039550664232809035,-0.0960335425746842,0.0024,0.005,0.0,0.97,100,13,1,14
37,0.9387314485830373,-2.8727978695456535,-0.19138005868058994,-0.07479457367554777,-0.04256282829078088,-0.03589602010417364,-0.01241222627185148,-0.05271505686251913,-0.04031275184120999,-0.09791007320078453,0.002366,0.005,0.0,0.97,100,13,1,14
38,0.9431036218992314,-2.879454688114696,-0.19475767664965776,-0.07606123535759904,-0.04329603048027068,-0.0364927064715994,-0.012604557341236392,-0.05363045647110493,-0.041018518972948226,-0.09965102091972439,0.002332,0.005,0.0,0.97,100,13,1,14
39,0.9456457917428576,-2.8857022241727273,-0.1979718168459612,-0.0772921548092444,-0.043986800689810535,-0.03706133126810013,-0.012801828563690538,-0.054528168351918274,-0.04171439910482388,-0.10145561829430706,0.0023,0.005,0.0,0.97,100,13,1,14
40,0.9405734289048174,-2.8920320634584944,-0.20124038503141362,-0.07859535675921953,-0.04469808174714606,-0.03771334583216119,-0.01302074232645279,-0.05549961841489804,-0.04239916942992034,-0.10305684016669502,0.002269,0.005,0.0,0.97,100,14,1,15
41,0.9428057614413687,-2.895497506792562,-0.20298221583045337,-0.07959030420250515,-0.04504226590339694,-0.038279404665167105,-0.013214650948667885,-0.05636573361841557,-0.043028821885354895,-0.10436447715143847,0.002238,0.005,0.0,0.97,100,14,1,15
42,0.9430972026564701,-2.9016463779796076,-0.20613801803273255,-0.08082783495324712,-0.04575442476730673,-0.03887618025219655,-0.013436653065766286,-0.05722292367876898,-0.0436990325639281,-0.10597395149988936,0.002208,0.005,0.0,0.97,100,14,1,15
43,0.9424864864864865,-2.9079999745376983,-0.20933576625211447,-0.08204922707826635,-0.046456961349755486,-0.03945944780546988,-0.013616349801081437,-0.058100553763257824,-0.04437621991487217,-0.10751704880811729,0.002179,0.005,0.0,0.97,100,13,1,14
44,0.9391108949742593,-2.9145978500816407,-0.21282298356082308,-0.08341206571650353,-0.04723844381795343,-0.04013204018574679,-0.01384593324522474,-0.05900680284722956,-0.045057512298128904,-0.10938815402267979,0.002151,0.005,0.0,0.97,100,13,1,14
45,0.939185322336307,-2.9210816724511974,-0.21621979869299135,-0.08470848807887296,-0.0480032835937121,-0.04073191069791795,-0.014081316985421762,-0.05991484758003221,-0.04575943384095812,-0.11108976866055072,0.002124,0.005,0.0,0.97,100,13,1,14
46,0.9368716115279386,-2.92778558151327,-0.21967797994008909,-0.08608557274786983,-0.04875222815235871,-0.04141487017432438,-0.014304827409627616,-0.06085751951340729,-0.04650172799589642,-0.11292000468460262,0.002097,0.005,0.0,0.97,100,13,1,14
47,0.9391946308724832,-2.9341371661239113,-0.22298447727933404,-0.08737171517121213,-0.049502437747948186,-0.04206724091434194,-0.014532583643322614,-0.06173742366260005,-0.04715428606476108,-0.11450443761601342,0.002071,0.005,0.0,0.97,100,13,1,14
48,0.941482552823633,-2.940216608030003,-0.22613498934623127,-0.08857710973368049,-0.05020396358623735,-0.04266299222312728,-0.014738022718634662,-0.06259964836079035,-0.04783247093163992,-0.11605690070709702,0.002045,0.005,0.0,0.97,100,14,0,14
49,0.9435853379152348,-2.943882956764295,-0.22785361383507402,-0.08944468532497131,-0.05053144501986531,-0.04319968254120802,-0.014917096148175045,-0.06337550815927084,-0.048341703520128204,-0.11679520180874509,0.00202,0.005,0.0,0.97,100,14,1,15
50,0.9437229437229437,-2.949482766527118,-0.23071798430454366,-0.0905548651015336,-0.05117497173362885,-0.04370385503615889,-0.015102726494665115,-0.06415572295200227,-0.04894684821901843,-0.11815999037338978,0.001996,0.005,0.0,0.97,100,13,1,14
51,0.9381418998552042,-2.955138545088364,-0.2336705025485845,-0.09174116319673252,-0.05183937064539924,-0.044292951075875595,-0.015288960063392115,-0.06500475958061983,-0.049567130287813954,-0.11967358680247293,0.001972,0.005,0.0,0.97,100,14,1,15
52,0.9397608520900321,-2.961045959345234,-0.23670114498278655,-0.09288860504312056,-0.05255429442647811,-0.04485603146780338,-0.015515684821215379,-0.06582135027937668,-0.05019357466296067,-0.12098933093670663,0.001949,0.005,0.0,0.97,100,13,1,14
53,0.9380525046879186,-2.966806803076805,-0.23969482945644455,-0.09403882529331216,-0.05323088086646664,-0.04539657846447809,-0.015724388927651243,-0.06662532441565394,-0.050837938875917525,-0.12256674808807065,0.001927,0.005,0.0,0.97,100,14,1,15
54,0.9403040166437368,-2.9723712885125986,-0.24256628139532704,-0.09515558725378644,-0.05386864012721728,-0.04593775794762875,-0.015912694072047193,-0.0674173647474311,-0.051457012132966405,-0.12401292855394126,0.001904,0.005,0.0,0.97,100,14,1,15
55,0.9412414809357156,-2.9778987808710715,-0.24539937397332146,-0.09625629698479146,-0.05450973694276366,-0.04645243281749902,-0.016108465045009512,-0.06821608309899214,-0.05204861312150323,-0.12534449793622854,0.001883,0.005,0.0,0.97,100,13,1,14
56,0.9467146896458867,-2.982754588490413,-0.2479262533337532,-0.09724481693381294,-0.05507249350246809,-0.04694081374098451,-0.016267727670376226,-0.06890994562098343,-0.05254977845714859,-0.12651301024296968,0.001862,0.005,0.0,0.97,100,13,1,14
57,0.9387813307385162,-2.9884251386856073,-0.25080139163209575,-0.09835501450552513,-0.05570018796734913,-0.0474711237528584,-0.01644273711793236,-0.06967102064056409,-0.05314370568175084,-0.12804933447933656,0.001841,0.005,0.0,0.97,100,13,1,14
58,0.9425382041927945,-2.9936369473908107,-0.25345298433308694,-0.09938865694921858,-0.05627927984847933,-0.04795114730197549,-0.01661185361812944,-0.07041270531558158,-0.05371894559916723,-0.12948037931023576,0.001821,0.005,0.0,0.97,100,13,1,14
59,0.9409470093552637,-2.9989194116941684,-0.25611622664995354,-0.10040637801550267,-0.05685038489211409,-0.0484317330949957,-0.016761145313355916,-0.07111301319477717,-0.05426397807793948,-0.13085633127455684,0.001801,0.005,0.0,0.97,100,13,1,14
60,0.9412530870462464,-3.00400307422745,-0.25871560268502114,-0.1014237909889004,-0.0573861427290585,-0.04889604811945849,-0.016888670917251925,-0.07179284430415646,-0.05478237005254362,-0.13231808845556603,0.001782,0.005,0.0,0.97,100,14,1,15
61,0.94458771518521,-3.008842861246417,-0.2612145438774862,-0.10238995927722964,-0.05795486755273384,-0.04936127106533356,-0.017053507170642593,-0.07245450744057197,-0.05532245496607185,-0.1335517811417336,0.001763,0.005,0.0,0.97,100,13,1,14
62,0.9394889428263214,-3.0141001405294987,-0.26393275255551063,-0.10342816088288613,-0.05854901741661113,-0.04984590910433195,-0.017217451822373463,-0.07315626798242626,-0.05584577138088251,-0.13491990826066028,0.001744,0.005,0.0,0.97,100,13,1,14
63,0.9353941992095921,-3.0197477172399267,-0.2668247573128997,-0.10453325586380217,-0.05919963791704454,-0.050367285145455465,-0.01740444293366518,-0.07395565042803429,-0.056433454902371956,-0.13644817164796394,0.001726,0.005,0.0,0.97,100,13,1,14
64,0.9474089319478607,-3.024058012382666,-0.2690142164335835,-0.10535326643307101,-0.05970146548662623,-0.050717812919424135,-0.017564268143391654,-0.07451650644831981,-0.0568905350219494,-0.13752625020601728,0.001709,0.005,0.0,0.97,100,14,1,15
65,0.934939231727435,-3.029370670900314,-0.2717968250749502,-0.10645984861608081,-0.060344819232559084,-0.051259776154379745,-0.017744783199478725,-0.07529344987860163,-0.057469374804570705,-0.13889986437368637,0.001691,0.005,0.0,0.97,100,14,1,15
66,0.9411340015782669,-3.034029769723599,-0.27418075718855023,-0.1073971530801246,-0.060875264721341145,-0.05169209989035366,-0.017910263900979773,-0.07599160938108318,-0.05800562078192992,-0.1401458776311296,0.001674,0.005,0.0,0.97,100,14,1,15
67,0.9476392966825284,-3.0382402224345912,-0.2763166922695202,-0.10820966264299958,-0.0613567539120928,-0.05208090522400388,-0.018047473714464055,-0.07657827241143844,-0.05844203002899863,-0.14116849875441043,0.001657,0.005,0.0,0.97,100,13,1,14
68,0.9370617668222969,-3.04346464834563,-0.27901038772705383,-0.10924785768176579,-0.06196015686816698,-0.05258038456069022,-0.018204015984107924,-0.07727470373165612,-0.05903483126857305,-0.1425743806301182,0.001641,0.005,0.0,0.97,100,13,1,14
69,0.9421641478101883,-3.0477055050965536,-0.28120286519499593,-0.11013644579346739,-0.06244099145511,-0.053001040690131174,-0.018342825780014897,-0.07796134051374877,-0.05957067220551722,-0.143581272148152,0.001625,0.005,0.0,0.97,100,14,1,15
70,0.9452998652291105,-3.0520108042111764,-0.2833921277217142,-0.11098648392432744,-0.06290699938965397,-0.053406670967652496,-0.018462602114524263,-0.07859635190731282,-0.06002724588000141,-0.14482396155998778,0.001609,0.005,0.0,0.97,100,13,1,14
71,0.9355593826809571,-3.057205970738164,-0.2860261891777869,-0.11199144489908491,-0.06347695261399948,-0.053867651565576345,-0.018619843283260884,-0.07927597700607356,-0.06055442427680345,-0.14631483569804238,0.001594,0.005,0.0,0.97,100,13,1,14
72,0.9420761361730673,-3.061729770465607,-0.28835514034794324,-0.11288664314538485,-0.06397479037220843,-0.05429507669489704,-0.018746594412422792,-0.07991828557295357,-0.06100235965537898,-0.1476551111300371,0.001579,0.005,0.0,0.97,100,13,1,14
73,0.9414837858857742,-3.0662143261054644,-0.29067764735628154,-0.11378438545789953,-0.0644753143842599,-0.05471562369811908,-0.01888781154606328,-0.08049892836987184,-0.06143307678369562,-0.14898726040377777,0.001564,0.005,0.0,0.97,100,13,1,14
74,0.9435787844113885,-3.070512996449657,-0.29284602357840145,-0.1146115002316981,-0.06495312389718831,-0.055112220054725665,-0.0190201321282777,-0.08107508173084203,-0.06190518067975099,-0.15013155925704244,0.001549,0.005,0.0,0.97,100,13,1,14
75,0.9394333378360125,-3.0751201522338008,-0.29524512852372703,-0.11553165110937447,-0.06551257878502612,-0.05555595121719256,-0.01920758394806618,-0.0816741534321962,-0.06239630714860886,-0.15123058305683648,0.001535,0.005,0.0,0.97,100,13,1,14
76,0.9424852429241714,-3.0794636468654275,-0.29748585315935167,-0.11638695142547398,-0.06601464237113921,-0.05595619773174063,-0.019345793500682818,-0.08227803169300923,-0.06283481995322329,-0.1523636303869788,0.001521,0.005,0.0,0.97,100,13,1,14
77,0.9383161339879104,-3.0839124585818785,-0.2998222971722207,-0.11732307875656864,-0.06652744465429117,-0.05641766310805033,-0.019505268107565848,-0.08293449650920592,-0.06334251757294848,-0.15366758818957402,0.001507,0.005,0.0,0.97,100,14,1,15
78,0.944573213745843,-3.0879707250730504,-0.3018343175602916,-0.11808484383598933,-0.0669889023473858,-0.05676085353837589,-0.019644811438584688,-0.08346328503965869,-0.06374374516041137,-0.1546485181463741,0.001494,0.005,0.0,0.97,100,13,1,14
79,0.9421814967189147,-3.0921394268822504,-0.30399167582419423,-0.11890587430207383,-0.06748270409762831,-0.05714595037019759,-0.019795148340208735,-0.08406010218351871,-0.06418068046346528,-0.1556341232679583,0.00148,0.005,0.0,0.97,100,13,1,14
80,0.9420082965252002,-3.0963449447928975,-0.3061502367644437,-0.11974416660290639,-0.06795334106863558,-0.057551956140337576,-0.01992431683172148,-0.08464038562353672,-0.06460848511481056,-0.15677292109868782,0.001467,0.005,0.0,0.97,100,13,1,14
81,0.9420064009115434,-3.100406988345843,-0.3082103900799003,-0.12054672196936725,-0.06840752946823836,-0.057921933333227545,-0.020051238226870133,-0.08519389958031524,-0.06502405164605965,-0.1577829755164547,0.001454,0.005,0.0,0.97,100,14,1,15
82,0.9441560192832822,-3.1043419365270393,-0.31020662932120635,-0.12133873864586997,-0.0688525191651967,-0.058302464991640636,-0.020180716346266774,-0.08574835135484622,-0.06547143192028186,-0.15874860434484905,0.001442,0.005,0.0,0.97,100,13,1,14
83,0.9435948859363249,-3.10832501966175,-0.3122303272745769,-0.12210827875665126,-0.06929265302301373,-0.058646252942068926,-0.020299357721448256,-0.08629121990420917,-0.06591051840285271,-0.1597823478084745,0.001429,0.005,0.0,0.97,100,14,0,14
84,0.9453164134246118,-3.1121359949555036,-0.3141681453480692,-0.12283414686785309,-0.06972559949899704,-0.05897681249717734,-0.020422505578902024,-0.08678699892798371,-0.06629596468239164,-0.16074131677797684,0.001417,0.005,0.0,0.97,100,14,0,14
85,0.9410188122338892,-3.11569640839352,-0.3160256502254959,-0.12360448656631902,-0.0701547214856292,-0.059368698854604156,-0.020565791186310377,-0.08736364117990772,-0.0667668633176309,-0.16164461106098396,0.001405,0.005,0.0,0.97,100,14,1,15
86,0.9418681598371087,-3.1196383004102497,-0.3180732841171305,-0.12437876720418783,-0.07062409015640336,-0.05973452525633177,-0.020695796910222632,-0.08787631554761553,-0.0672138317187627,-0.16259138918061966,0.001393,0.005,0.0,0.97,100,13,1,14
87,0.9367305751765893,-3.124029470807554,-0.32036166470430966,-0.1252924848992879,-0.0711193589345303,-0.060199381333698426,-0.02083634199017263,-0.08853103012360658,-0.06770156422275152,-0.16391298051345432,0.001382,0.005,0.0,0.97,100,13,1,14
88,0.9414135670323789,-3.1270411060573164,-0.32186104781621944,-0.12596394242765738,-0.07144530196077382,-0.06054063402511955,-0.020950553449490095,-0.08907388303105149,-0.06809678443568419,-0.16482147297685185,0.00137,0.005,0.0,0.97,100,14,1,15
89,0.936253230410621,-3.131344426332109,-0.3240565917753334,-0.12680334920402977,-0.07193405526311875,-0.060934728572374273,-0.02109674268231678,-0.08967552095936109,-0.06854906627650431,-0.16591876462870664,0.001359,0.005,0.0,0.97,100,13,1,14
90,0.943560663086934,-3.1349342227690977,-0.32588522187823304,-0.12752821072424567,-0.07233823595562786,-0.06128277190283141,-0.021217658488758666,-0.09019808030578719,-0.06891730203732176,-0.16682226888713142,0.001348,0.005,0.0,0.97,100,14,1,15
91,0.9422240348015226,-3.138694918094053,-0.3277812622417104,-0.12824806324855567,-0.07274217621590363,-0.061617148793795005,-0.02131465223317687,-0.0907108311532405,-0.06930097710775049,-0.16785826627621073,0.001337,0.005,0.0,0.97,100,14,0,14
92,0.9403462998102466,-3.1425744726957756,-0.3297654103286851,-0.12900081246140327,-0.073191326183159,-0.06197399708704012,-0.02145479159105609,-0.09122123740804766,-0.06970527359207364,-0.16871854947464326,0.001327,0.005,0.0,0.97,100,13,1,14
93,0.9338328761624406,-3.14422061777414,-0.3304375239805451,-0.12956495037784604,-0.0733528963355675,-0.06234831270406243,-0.021596976783331494,-0.09180609433293868,-0.07017049369839945,-0.16924966855905169,0.001316,0.005,0.0,0.97,100,14,1,15
94,0.9417254568635784,-3.147898302127443,-0.33233514923878793,-0.13026530462918648,-0.0737794374588699,-0.06266991698152254,-0.02171282619212954,-0.09226693888646584,-0.070563728480183,-0.17020481202267027,0.001306,0.005,0.0,0.97,100,13,1,14
95,0.9441124484471004,-3.151431956267942,-0.3341488796606091,-0.13096716574213604,-0.07417884069369911,-0.06301391797071337,-0.02181613954445925,-0.09276954028742694,-0.07093092972836236,-0.17108083286878,0.001295,0.005,0.0,0.97,100,13,1,14
96,0.9413813509172373,-3.155108521690012,-0.3360234168078831,-0.13168251820481722,-0.07459503852094103,-0.0633552656798701,-0.021931422442058347,-0.09327160953510172,-0.07132577896828173,-0.17208474246066252,0.001285,0.005,0.0,0.97,100,13,1,14
97,0.9445097775687118,-3.158578649805068,-0.33778750915840366,-0.13235769640693223,-0.07498554065004524,-0.06366732942676828,-0.02204176868416998,-0.09374893757328782,-0.07174337423543505,-0.172933218852342,0.001276,0.005,0.0,0.97,100,13,1,14
98,0.941560192832822,-3.1621881582626914,-0.3396272268152419,-0.1330695422542877,-0.07539974173265365,-0.06400551497794667,-0.022157956891934893,-0.09422996402847957,-0.07210994785508017,-0.17389702409790217,0.001266,0.005,0.0,0.97,100,13,1,14
99,0.9389508566352938,-3.1659410050700867,-0.3415183870821811,-0.13378973507850275,-0.07581824818259512,-0.06433289063658727,-0.022266878449465694,-0.09473187926269194,-0.07251923382705713,-0.17485562348832479,0.001256,0.005,0.0,0.97,100,13,1,14
100,0.9413031861599092,-3.1694729308305303,-0.34333099547372053,-0.13449812099697545,-0.07621288353552069,-0.06466445869968528,-0.022379475800188866,-0.095259078287538,-0.07289066975535526,-0.17583540694930236,0.001247,0.005,0.0,0.97,100,14,1,15
101,0.9374376995725557,-3.173271552738704,-0.3453141323537128,-0.1352707989158958,-0.07666106973170933,-0.06503671460916163,-0.022511459544661404,-0.09576442349845628,-0.07328414925368237,-0.1768174235264536,0.001238,0.005,0.0,0.97,100,14,1,15
102,0.942855705204542,-3.1767159006605943,-0.347062949893405,-0.13594943263281292,-0.07705017505868003,-0.06537128763602432,-0.022627336689918853,-0.09623739182230659,-0.07366182538833724,-0.17778103510407298,0.001228,0.005,0.0,0.97,100,13,1,14
103,0.9438818708300877,-3.1799349478346057,-0.3487097579502299,-0.13658440154210114,-0.07742662337691805,-0.06566767108744945,-0.022747769827365667,-0.09667299669928055,-0.07399849054383498,-0.17858089416184683,0.001219,0.005,0.0,0.97,100,14,1,15
104,0.9396628365344293,-3.183535953746368,-0.35057023157636424,-0.1372957871060588,-0.07783108322434681,-0.06599225863214522,-0.022864575048970572,-0.09713726841259038,-0.07439345748331579,-0.17969553921047463,0.001211,0.005,0.0,0.97,100,13,1,14
105,0.9435217051557019,-3.18688414859904,-0.3522914238037568,-0.13796575298565797,-0.07822166187756485,-0.06631715803996016,-0.022984105586839807,-0.09762039339365768,-0.07475352562600339,-0.18059281320397025,0.001202,0.005,0.0,0.97,100,13,1,14
106,0.935976633317666,-3.190693583845303,-0.3542980295632547,-0.13873561081779062,-0.07867111138696954,-0.06668713044347004,-0.02311522547924717,-0.0981243000009901,-0.07518694759722089,-0.18160310687075568,0.001193,0.005,0.0,0.97,100,13,1,14
107,0.9393127842344619,-3.1942468480298567,-0.35614018385616114,-0.13948154447242206,-0.07907689649577675,-0.06707037931077908,-0.023228524607901552,-0.09868324835680875,-0.07556964642908162,-0.18254024282321282,0.001185,0.005,0.0,0.97,100,13,1,14
108,0.9419751441042215,-3.197378523128451,-0.3577329645265397,-0.1401258377742622,-0.07942133732574216,-0.06736783812422152,-0.02333682868738764,-0.09917602706337524,-0.07593536861874818,-0.18341700169493197,0.001176,0.005,0.0,0.97,100,14,1,15
