seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
47,6,5,5,0,0,0,0,0,2,34,34,26,0,0,0,0,0,0,0.0241,0.0241
47,7,5,5,271,291,2,2,184,114,3062,2878,2879,9,9,18,10,19,29,0.0223,0.0328
47,8,5,5,275,295,2,1,174,125,3018,2844,2846,11,13,24,9,5,14,0.0248,0.0482
47,9,5,5,304,308,1,0,206,81,3170,2964,2961,10,13,23,6,0,6,0.03,0.0652
47,10,5,5,307,298,2,1,219,83,3432,3213,3217,5,12,17,9,1,10,0.0248,0.0795
47,11,5,5,254,257,2,2,249,74,3062,2813,2813,10,8,18,9,0,9,0.0261,0.0876
47,12,5,5,232,238,1,0,54,16,2188,2134,2133,6,11,17,10,1,11,0.0209,0.1018
47,13,5,5,292,296,2,10,49,37,1730,1681,1681,3,4,7,4,2,6,0.0198,0.095
47,14,5,5,263,253,2,3,285,81,3212,2927,2924,8,17,25,7,10,17,0.0209,0.1124
47,15,5,5,250,254,2,4,192,102,2970,2778,2780,9,10,19,4,3,7,0.0275,0.1204
47,16,5,5,261,269,2,4,229,102,3240,3011,3012,17,8,25,9,0,9,0.0368,0.1263
47,17,5,5,259,269,2,5,296,96,3364,3068,3070,5,11,16,14,4,18,0.025,0.1344
47,18,5,5,291,291,2,3,233,32,3024,2791,2789,11,22,33,7,9,16,0.0301,0.1582
47,19,5,5,268,281,1,0,131,25,2198,2067,2069,12,7,19,13,0,13,0.0288,0.1673
47,20,5,5,249,253,2,9,43,28,1678,1635,1629,6,6,12,12,3,15,0.0198,0.1647
47,21,5,5,281,281,1,0,281,113,3050,2769,2773,10,12,22,12,0,12,0.0184,0.1805
47,22,5,5,276,269,1,12,218,39,3112,2894,2890,6,13,19,5,9,14,0.0198,0.1825
47,23,5,5,274,279,1,4,237,85,3292,3055,3058,12,12,24,6,4,10,0.0278,0.1931
47,24,5,5,224,244,2,12,235,112,3418,3183,3183,12,8,20,11,12,23,0.0291,0.1878
47,25,5,5,243,245,2,10,220,51,3076,2856,2856,18,3,21,16,12,28,0.0317,0.1781
47,26,5,5,165,182,2,18,179,34,2476,2297,2299,8,8,16,16,0,16,0.0216,0.1689
47,27,5,5,275,275,2,5,77,43,1596,1519,1520,8,4,12,4,20,24,0.0265,0.1642
