seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
44,6,5,5,0,0,0,0,4,0,48,44,36,0,0,0,0,0,0,0.0303,0.0342
44,7,5,5,324,342,2,2,148,95,3022,2874,2881,7,10,17,5,8,13,0.0326,0.0444
44,8,5,5,301,318,2,5,177,111,3098,2921,2921,7,9,16,15,0,15,0.0223,0.0499
44,9,5,5,314,304,2,3,141,69,3218,3077,3076,9,15,24,6,7,13,0.0261,0.0654
44,10,5,5,283,301,2,3,155,60,3420,3265,3268,13,18,31,10,3,13,0.0301,0.085
44,11,5,5,290,301,2,8,113,63,2920,2807,2805,10,17,27,5,0,5,0.037,0.0978
44,12,5,5,272,289,2,11,62,12,2248,2186,2187,7,12,19,11,11,22,0.0317,0.0978
44,13,5,5,295,305,2,5,48,66,1718,1670,1664,5,8,13,9,0,9,0.0266,0.1024
44,14,5,5,318,321,2,3,185,107,2980,2795,2797,8,11,19,8,15,23,0.0262,0.1113
44,15,5,5,301,317,2,8,233,64,3034,2801,2805,15,10,25,6,4,10,0.0382,0.1145
44,16,5,5,300,323,2,7,249,56,3298,3049,3048,12,6,18,10,0,10,0.0412,0.1142
44,17,5,5,301,303,2,7,202,61,3464,3262,3263,11,16,27,15,15,30,0.0355,0.1248
44,18,5,5,271,291,2,10,189,51,3204,3015,3016,15,16,31,4,7,11,0.0501,0.1332
44,19,5,5,255,281,2,10,89,80,2272,2183,2184,9,8,17,19,0,19,0.0374,0.1324
44,20,5,5,270,277,2,7,54,38,1636,1582,1577,2,8,10,10,19,29,0.0263,0.1316
44,21,5,5,277,301,2,12,227,90,3204,2977,2974,11,8,19,9,1,10,0.0294,0.1282
44,22,5,5,290,306,1,0,189,81,2930,2741,2744,19,10,29,10,7,17,0.0397,0.1402
44,23,5,5,286,300,2,15,198,52,3140,2942,2944,10,11,21,10,12,22,0.0398,0.1355
44,24,5,5,302,326,2,7,225,95,3538,3313,3309,12,13,25,7,15,22,0.046,0.1419
44,25,5,5,276,293,2,6,161,62,3138,2977,2983,15,13,28,18,7,25,0.042,0.1509
44,26,5,5,264,282,2,11,46,61,2318,2272,2271,5,13,18,16,0,16,0.028,0.1558
44,27,5,5,245,263,2,12,31,28,1562,1531,1532,2,7,9,11,6,17,0.0161,0.1503
