episode,service_level,starvation_severity_max,congestion_severity_max,projected_starvation_risk,projected_congestion_risk
67,0.9351357868402809,-2.741692699735545,-1.1071234589346775,-1.3907576080107864,-1.1270381771378983
68,0.9246720913286374,-2.8550200630628946,-1.197540621032262,-1.4080222779907396,-1.1416732594029537
69,0.938907716762139,-2.757596839761727,-1.1085297681087225,-1.4106715929093403,-1.1442767665232683
70,0.9328609283353678,-2.7639869321511754,-1.1395867926555767,-1.4161191989775705,-1.1503198944575794
71,0.926670838175263,-2.9097129799348593,-1.2458997539008518,-1.4325640942033435,-1.1613364938487003
72,0.9250944315827951,-2.9878724387390005,-1.2957803274961128,-1.4554547767372512,-1.1802096184582507
73,0.9323405926239163,-2.9698606385877055,-1.268319576581829,-1.4610259236127496,-1.1832276708726088
74,0.9313241404227133,-3.019538093535781,-1.303143468407185,-1.4748667033173415,-1.1967622706318364
75,0.9330202225679072,-3.0273552173528055,-1.2740123577773925,-1.4902159912821369,-1.2071421186670175
76,0.9308296265337195,-3.000018966824048,-1.234308963867707,-1.4995228221472203,-1.2167010298791212
77,0.9357973120232473,-2.894155748157518,-1.1428285542587453,-1.505673200173269,-1.2226680753877057
78,0.9397997382597316,-2.9062694269043816,-1.1533765833196719,-1.5143853340200624,-1.2297579595422103
79,0.92832178366978,-2.948464719367526,-1.1978740796379201,-1.5245793164790837,-1.2373395850029743
80,0.9327047235818744,-2.948242294296998,-1.2144188197294088,-1.5338705679842655,-1.2467983615421407
81,0.9329957500678181,-3.0253633246960976,-1.2707491061426965,-1.5475329444439023,-1.2574443530363757
82,0.9340911839400169,-3.035473389723858,-1.2571005472122343,-1.5563094426767399,-1.262189874969746
83,0.9332871513764232,-3.0802835643780844,-1.2984473408473127,-1.5707438417231614,-1.2740491096207804
84,0.9335776593166949,-3.0577200272412153,-1.280283755866095,-1.5753121236215983,-1.2806190024299873
85,0.9336536122597908,-2.9812161980474694,-1.2192904697878877,-1.5867812651713689,-1.2886394638611733
86,0.9262676966545432,-3.0962602485850996,-1.3097226932613344,-1.6031266891737235,-1.3001544323929595
87,0.9317652044924772,-3.1203130746798013,-1.3249237492395884,-1.6141178091827042,-1.3067271772097082
88,0.9349130264387567,-3.033794293702946,-1.2319141243842244,-1.6205959423569327,-1.3101262933844031
89,0.9273874356456269,-3.075747994926055,-1.29360884803989,-1.629128304792473,-1.3209629032893704
90,0.9295842201504841,-3.1411707083147853,-1.336627315660008,-1.6406062847392517,-1.3284011082724598
91,0.9288283966902506,-3.1616128349696706,-1.3774175533737019,-1.6520087702920496,-1.3410214825521694
92,0.9357569114602362,-3.1314146996218355,-1.347848753137563,-1.6590308647346688,-1.345965994477737
93,0.9366779013929072,-3.0456221043272045,-1.2995348955201869,-1.6605407962455199,-1.3499315148233884
94,0.9267699513601153,-3.12086999854437,-1.3622331673067,-1.671082504834665,-1.3586732252617553
95,0.9328589948445838,-3.0991329876690643,-1.3476406615822707,-1.6800317159637541,-1.3649635433644738
96,0.9344787948454232,-3.0702855302946617,-1.2974526230320629,-1.687056712545113,-1.3690294529854488
97,0.9310635226179018,-3.0839948958819647,-1.312024845640437,-1.6954502735952404,-1.3738189032041497
98,0.9329085116067365,-3.0791855849262104,-1.3103191565952212,-1.7061919989107093,-1.3856852647729117
99,0.9333817829457365,-3.0657034344379532,-1.2891731758653124,-1.7120736417650109,-1.3895906369729563
100,0.9296319625663637,-3.1167371894412543,-1.3211478275716055,-1.720248085880446,-1.395007141450179
101,0.9272628986725929,-3.1431588509330903,-1.347626060328536,-1.730150685546704,-1.4042903961002182
102,0.9355079830174011,-3.137608807821337,-1.315945974805838,-1.740078523899239,-1.4116487518293859
103,0.9340572676534822,-3.1288533560292633,-1.3091540320448383,-1.7473588319091466,-1.4167881365555535
104,0.9396330993764497,-3.0502494699777096,-1.2201459537132417,-1.7504340503431066,-1.4175748853041195
105,0.9326434168810194,-3.0926708517061408,-1.2402352221542763,-1.7590337457724134,-1.4214540335153576
106,0.926778807232167,-3.157339986708612,-1.290359716049516,-1.7767378562676817,-1.4349143390734316
107,0.9278496240601504,-3.2200852675297496,-1.3286184187808354,-1.7908454350691179,-1.4472879155251182
108,0.9319003916175899,-3.2136800296399994,-1.3303285158408455,-1.8016757253363636,-1.4570322315047501
109,0.9306375889747085,-3.188243582244913,-1.305109766513818,-1.81036069692544,-1.465306340944416
110,0.9371397531460302,-3.166866526217378,-1.2774494377972836,-1.8167795985707138,-1.4694084341424707
111,0.9350669007689048,-3.157733642052605,-1.2772522290180937,-1.8232151800012915,-1.475913226496294
112,0.9269346641915949,-3.2209780838017683,-1.3552275009851589,-1.8395467191892076,-1.4908972181472375
113,0.9324230010620543,-3.202690577192302,-1.3338076938318204,-1.8468710575155862,-1.4970162439861125
114,0.9315056125673358,-3.2148000529858534,-1.3382165000419588,-1.8564109328189877,-1.5022317932269105
115,0.935896652821891,-3.2005962740044622,-1.332592045641099,-1.8609724846450433,-1.5066120119175073
116,0.9351697438951757,-3.1879376695600894,-1.329807105459484,-1.8684318290519775,-1.5120343151950868
117,0.9325253256150506,-3.2150968023653705,-1.3510676202199037,-1.8731578844089385,-1.5166169289260436
118,0.940643008795875,-3.187320724302056,-1.327631024736669,-1.8817650725378192,-1.5204624229619026
119,0.9353712051106003,-3.1961248864470577,-1.3370440333997706,-1.8868554704543905,-1.5250568136807605
120,0.9232468750945795,-3.2849055587117952,-1.4140318031310168,-1.899897299008636,-1.5367521583048274
121,0.9333353525563364,-3.251658639921592,-1.3816812997141386,-1.905506699702697,-1.5421616511950056
122,0.9352233985286201,-3.255781085332257,-1.3853692667437996,-1.9160519268630245,-1.548115531587114
123,0.9307567946801696,-3.2490678312143344,-1.3737383745953011,-1.9209039902848766,-1.5521609150063795
124,0.9369252959913457,-3.267957752439404,-1.392196550736781,-1.9308015581859028,-1.5613183238857524
125,0.9309951011330508,-3.303264796159162,-1.4336189667482326,-1.936732039516923,-1.567445105497266
126,0.9401360544217687,-3.2391241943142526,-1.3588809816274885,-1.9422759318999336,-1.570995129776423
127,0.9371832329616601,-3.21808862916381,-1.3467209889991656,-1.9433999480678785,-1.5728440564560102
128,0.933453670276775,-3.217592758331749,-1.3322962577395474,-1.9468447933599133,-1.575248039901412
129,0.9362619222303742,-3.1619044064534116,-1.2832072665835967,-1.9478978632785557,-1.5765657540630331
130,0.9345290128108515,-3.1915145111913645,-1.3200290513789865,-1.9591807128810723,-1.5879681213535672
131,0.9426078555686381,-3.113469697878095,-1.2556209051421345,-1.962714911550708,-1.590960836567141
132,0.9379479270615985,-3.1183880799345873,-1.2726725463607103,-1.9712093436210008,-1.5968660214610313
133,0.9361587339647525,-3.1226294121498035,-1.2752567892591675,-1.9797029076239665,-1.6055027135655633
134,0.9329648179819203,-3.1282678524853615,-1.2772412253846475,-1.98381492455238,-1.6092499642680578
135,0.9427825981433166,-3.097272342366331,-1.2415790648389384,-1.986988362863969,-1.6118652980151689
136,0.9328499086087556,-3.1259658439866675,-1.2725336561411613,-1.9954026471177564,-1.6165888228655414
137,0.9418405644798078,-3.085442445636665,-1.2572298763871226,-1.9990166898940696,-1.6186681673975094
138,0.9294565967533831,-3.1723996468991724,-1.322750960863672,-2.0087999231490685,-1.6252451881810035
139,0.9283147682357169,-3.224971959489144,-1.3819913950266713,-2.020926290810882,-1.6362855384927375
140,0.9332487232949567,-3.2756113809512075,-1.4122111483377673,-2.0310893023505967,-1.6449075249016272
141,0.9384670744872257,-3.2553118509078423,-1.3983397876909807,-2.0322449173366266,-1.6440435329234353
142,0.934723017140103,-3.271632378530944,-1.4152265009521448,-2.037266791911724,-1.647836002865686
143,0.9312001423445331,-3.301550183072482,-1.4463369052110742,-2.0435435917806717,-1.654631442808514
144,0.9345021501819385,-3.2644164703230407,-1.4271299472455972,-2.0470213443356133,-1.6600262841954407
145,0.9344931921331316,-3.270448365718117,-1.4385841823100336,-2.0520771024734086,-1.6635089436223016
146,0.9324029787491676,-3.287297084146241,-1.4418554837213373,-2.062076168160226,-1.670688531494828
147,0.9367862846123716,-3.2828430071380867,-1.4544655669821005,-2.0676296739105986,-1.6757668242642831
148,0.9299834511809839,-3.341555467008894,-1.4918560997057349,-2.08025665500759,-1.682794481809499
149,0.9341699425461143,-3.3408326873391045,-1.4925885278876458,-2.0862436417132844,-1.6888663113123272
150,0.926183760427294,-3.3669305934301876,-1.5147566358355493,-2.092361015625147,-1.6940147392135656
151,0.943270234014011,-3.3398709780849445,-1.4853657760335086,-2.0973940613181954,-1.6959741985816632
152,0.9336097109964508,-3.3705736214367317,-1.5001157979881123,-2.106015501376142,-1.7023834610878013
153,0.930631474043427,-3.373032111341674,-1.4922784805593527,-2.1123480034446076,-1.7053491104840401
154,0.9344173278228605,-3.391748404269303,-1.5094279293664608,-2.1197914707815686,-1.7105444700094132
155,0.9413729798055798,-3.381848773630555,-1.5101478886836626,-2.1239400765715577,-1.7141192410398236
156,0.9381477464449265,-3.350787450154553,-1.4852516860565241,-2.1290986059390957,-1.7182196069402156
157,0.9303032144376253,-3.3766613456865455,-1.4899805248268476,-2.134969386679218,-1.7238194149549002
158,0.9373287155548863,-3.370629816303548,-1.4898864947580313,-2.1401203529937223,-1.7286210773523154
159,0.9340349614704206,-3.4202586566380826,-1.523108807076874,-2.1493935248927816,-1.73413658376057
160,0.9366532405712193,-3.421692333639951,-1.523850886651892,-2.1560101720832936,-1.7396275056509227
161,0.9367239586519053,-3.4238999155399426,-1.520361765439453,-2.167785164128671,-1.7469033245027001
162,0.9326520855742799,-3.4232633990421624,-1.5308338636621983,-2.175352440699814,-1.75193079813691
163,0.9260028483266081,-3.4981453052891336,-1.5874092522128793,-2.1866704261437944,-1.7613024659559346
164,0.9344755939654913,-3.510313649157665,-1.5814166644605097,-2.1955662105866636,-1.7659392806179066
165,0.9314218946611541,-3.526838947211256,-1.5957820925844097,-2.205305895091948,-1.7734557562632671
166,0.9419165125655561,-3.441981596371793,-1.5238785119506002,-2.2031054284865905,-1.7714553388757193
167,0.9368678481929893,-3.448613389764685,-1.5224199968585375,-2.2093254208997877,-1.7768167901321799
168,0.9373168251689694,-3.426389045137042,-1.5126614642892737,-2.212431175109119,-1.780234123595045
169,0.9368262116865469,-3.4017159455399324,-1.5175982314196321,-2.2129748465714907,-1.7819502011323474
170,0.9340894049696168,-3.4255796962526985,-1.5305934772869096,-2.221226575837934,-1.7882458269107113
171,0.9347170156350004,-3.451525172694392,-1.5316873142016643,-2.229265299266135,-1.7929986321532512
172,0.9325405209622408,-3.4636651527199294,-1.5449166465796753,-2.2342661686232517,-1.796970460647437
173,0.9352602905569007,-3.453458508550344,-1.5424160861436949,-2.2376850550673417,-1.7997339461360968
174,0.939923230279406,-3.4532554120123273,-1.540102119261317,-2.2394216974851684,-1.801636369231681
175,0.9372174332388933,-3.4512623569278333,-1.5486271837467889,-2.239401872226621,-1.8033148513363808
176,0.941546329723225,-3.4040678602075123,-1.5034968175013967,-2.242841083272646,-1.8055571059410693
177,0.9351675868102693,-3.4045049466739323,-1.509481058543926,-2.246742704261696,-1.8094142616601419
178,0.9325548865778751,-3.398228169467275,-1.5051478195642678,-2.2524909103381785,-1.8130340830088667
179,0.9361580904402063,-3.4098193730459174,-1.5092978198062357,-2.2582879164824967,-1.8163019054538891
180,0.9382519249278152,-3.435627098555606,-1.5297240652046677,-2.2631800377321363,-1.8205578092856134
181,0.939568172970383,-3.431314185360605,-1.5218897025755795,-2.2682535864644287,-1.8237093055117373
182,0.9277611398493512,-3.472818130194718,-1.5462809666445123,-2.274322006184819,-1.8284854301389228
183,0.9266260039857479,-3.529084539081323,-1.5870974178870418,-2.282237137942674,-1.835004083952236
184,0.9364319276928141,-3.5247801722078176,-1.5772332563164477,-2.285420293860944,-1.8361303983758894
185,0.93553689369714,-3.5282363788695696,-1.5778389703724756,-2.2908562129648637,-1.839617980298914
186,0.9334956856378341,-3.5328759328141177,-1.5771139714578017,-2.2968929483042917,-1.843759243360855
187,0.9379745677431159,-3.5179461209738334,-1.565120472083574,-2.3007919889317345,-1.847787895342694
188,0.9308512217570737,-3.5468560521093395,-1.583743966116062,-2.3073292806436707,-1.8527516813986387
189,0.9334477670370704,-3.5373061129744303,-1.5939808327776197,-2.308509970834633,-1.8564199627014266
190,0.9374506349109909,-3.53307297821863,-1.585536139937977,-2.3129538998926793,-1.860125538509098
191,0.9378953075115957,-3.5312818073670122,-1.5901802628025723,-2.3181196169556273,-1.8638959172848484
192,0.9344863096680397,-3.4965881953450055,-1.5678830420893635,-2.319316977003793,-1.8635307567365371
193,0.931057202755316,-3.5216574789218495,-1.5801616282944195,-2.3243142636922935,-1.8675437646075688
194,0.9320221154717665,-3.5549897426389507,-1.5983688232981077,-2.3348495181125553,-1.8747619862064568
195,0.9391304347826087,-3.5310698439990515,-1.5789025011730153,-2.3384011834914893,-1.8784375463550655
196,0.936658749010293,-3.501279935283919,-1.5649169943216181,-2.3393894008743654,-1.880339664070742
197,0.9286913757946503,-3.529807029258326,-1.6088028521819355,-2.3447526945603085,-1.886026377567797
198,0.9263730916610912,-3.567717847461043,-1.6568611133680045,-2.352915529604368,-1.8922573782110037
199,0.9392261813732987,-3.534563483717016,-1.6268273233216686,-2.3555586307469123,-1.8948950464851049
200,0.9360261216592091,-3.5231349000565655,-1.6085389933216674,-2.3596178763203293,-1.898706166044747
201,0.93444687678052,-3.535350057538451,-1.6301465276156208,-2.3631894356591427,-1.9025066077361081
202,0.9393810936837643,-3.5154323419045075,-1.6169143864183992,-2.364643292809516,-1.904094811562969
203,0.9410143494802432,-3.5118296636870463,-1.6169923410882368,-2.3687889265907587,-1.9087700962809966
204,0.9380153972552718,-3.502682367757311,-1.6185164774875518,-2.3729091525728787,-1.9129919420125172
205,0.9378704519894222,-3.50479931716699,-1.6181601687242142,-2.3785043020569168,-1.916184928030496
206,0.9325513196480939,-3.516596905769016,-1.6200162607544408,-2.383197255602237,-1.920167883191093
207,0.9309998172180589,-3.5456970984103964,-1.6400385264141528,-2.3875002671125163,-1.9227969614903473
208,0.9397135259277166,-3.5318230722356736,-1.623479288110044,-2.392795702507112,-1.926730509829741
209,0.9346964510898937,-3.5289851324380828,-1.6177963343391166,-2.396114674570694,-1.9288364438955115
210,0.9326792041428182,-3.5405726150444674,-1.628367508248864,-2.399457973372618,-1.932564167036148
211,0.9385035565293076,-3.531676434419723,-1.6117131536161549,-2.4031257457533792,-1.9358346170579137
212,0.9332727823191038,-3.54448840694699,-1.6333330304857137,-2.4087171071440663,-1.9406746380710451
213,0.9413765870846242,-3.5066337468725446,-1.5939922420928259,-2.410905854030733,-1.9417718957640617
214,0.9396140404193891,-3.491603925473587,-1.593503291939291,-2.4151506927942052,-1.9450778964952913
215,0.9397521334016826,-3.5024567393305155,-1.5984123369818672,-2.4183685129997063,-1.947942803584361
216,0.9399879190576865,-3.4823516355828095,-1.5931815171646275,-2.418725083498724,-1.9477727749363338
217,0.9308504258126424,-3.5331389640092077,-1.623980558209839,-2.4276022498103837,-1.954396435267043
218,0.934013831425724,-3.560479834120275,-1.642202425113308,-2.434233462514844,-1.9586347244780276
219,0.9333592441999522,-3.579930524902762,-1.6500130829120432,-2.438680277278037,-1.9603459203423965
220,0.93460023453709,-3.564507016547879,-1.655594529728995,-2.440743635821078,-1.962681887386374
221,0.93372647274505,-3.568001083652482,-1.6617485360051518,-2.4461975829482276,-1.9668166811176333
222,0.935864190085635,-3.5700509723261944,-1.6599654905182024,-2.4519283836411687,-1.9709139559261677
223,0.9343039345445795,-3.590426318928756,-1.6704712034965288,-2.4602749613480848,-1.9786080127214045
224,0.9373488147073052,-3.568443678930273,-1.6540138745465482,-2.460772452715038,-1.9778005026589471
225,0.9325247327636375,-3.5934536965697808,-1.6649069243461494,-2.465834774286897,-1.982732340564368
226,0.9329001700267185,-3.611518344816874,-1.6812370417724865,-2.470758905884068,-1.987417163259839
227,0.9373504784688995,-3.6056555751154455,-1.6792496489185675,-2.4747097298140956,-1.9898811804560659
228,0.9334114959114959,-3.613387175669713,-1.697380098020119,-2.482516710684927,-1.9984299814924222
229,0.9319222824297219,-3.62443500310581,-1.6950596966735103,-2.487481189090428,-2.002373068084704
230,0.9335544166415436,-3.6321803711439786,-1.6971044683811023,-2.4914700664888603,-2.0049606481310227
231,0.9339614149839479,-3.6353561548009177,-1.7055446339036235,-2.493264534415779,-2.007075850789774
232,0.9374342006316739,-3.623550386920693,-1.6975962697764604,-2.4947563213803265,-2.0081418024173523
233,0.9356395084205735,-3.598286762246548,-1.6644288953118769,-2.4990886333358606,-2.0104201520757505
234,0.9361044626897325,-3.612953743155908,-1.672987498329051,-2.5027899218356717,-2.0142055364285176
235,0.9309569492744934,-3.655416579886194,-1.7008530374677016,-2.5089106323781647,-2.0181040966019017
236,0.9249294792077406,-3.7146561537622373,-1.7440942851553873,-2.5181736872660094,-2.0253418128473255
237,0.9290021103406693,-3.728589421961204,-1.7571429321820933,-2.5233777908996853,-2.0299232426467393
238,0.9382625893808002,-3.7037852994001503,-1.7487221156865642,-2.5285596208106558,-2.0345822171750467
239,0.932017739679138,-3.703003835415453,-1.744007248431519,-2.5323837710700614,-2.0375504977719783
240,0.9388802819040676,-3.686829639114943,-1.7261913465945349,-2.534315697313282,-2.0397626022300424
241,0.9317467444993265,-3.706107002849355,-1.7441467070149788,-2.5371572532102027,-2.0417651078953973
242,0.9327286924139588,-3.716638583196381,-1.7537338222430432,-2.543361990733815,-2.046635594785816
243,0.9264329772829848,-3.7569860387624576,-1.7858244130522014,-2.5517546104280395,-2.0541220880682634
244,0.9380943782352233,-3.7569963477486388,-1.7783705139016823,-2.553651544260153,-2.0541725804613997
245,0.9292658700297987,-3.7814936751471335,-1.7816308770662146,-2.5598152243349404,-2.0579180653535514
246,0.9367986002172077,-3.77536065439717,-1.7738031269921672,-2.5653963111397564,-2.0625607014906535
247,0.9341709751112179,-3.7908104666362483,-1.7824858809272845,-2.5730141155169997,-2.0696652092554153
248,0.9342278662992692,-3.80496334295429,-1.7808073332049448,-2.5763059186690294,-2.0719367223823104
249,0.9311824729891957,-3.81593104731972,-1.7820307902305108,-2.5807158259221543,-2.0752561831766663
250,0.9314067480603837,-3.8233290796280937,-1.7824456263399495,-2.5855781337842347,-2.0784768078142295
251,0.9335540246339209,-3.8226740024835455,-1.7742761456088176,-2.5882334146491406,-2.0820167714497857
252,0.9355713596914176,-3.8132611001626864,-1.7627450429590523,-2.5930481691336773,-2.084714001666489
253,0.935458670112076,-3.805148199257277,-1.7528524863303618,-2.5960603619435894,-2.087488223469542
254,0.9326423322779138,-3.820282587631138,-1.7659217903146203,-2.6006819962107888,-2.0924461386064492
255,0.9346167707832773,-3.822002865312403,-1.7635413521766228,-2.604483230839109,-2.095130530806611
256,0.9336624775583483,-3.809693920488842,-1.7617434937629688,-2.6095626262448453,-2.100033790006989
257,0.9365203291093628,-3.7999474402479807,-1.755321083675193,-2.6099488431983366,-2.1015302750604943
258,0.9356718084945814,-3.774381438309477,-1.7502910048563243,-2.612757486697953,-2.1038233645343056
259,0.9302079555071938,-3.78781510017654,-1.7582844365264438,-2.616991181021663,-2.1078313279436447
260,0.9306856388088377,-3.7867023825244592,-1.771920089769606,-2.6199251195135393,-2.1129074359940216
261,0.9339286791769746,-3.8090666053813216,-1.7775727627105462,-2.623883255501321,-2.114481231190774
262,0.9361133873562172,-3.8053501374600733,-1.77253657827125,-2.6286701980982365,-2.118263120133637
263,0.9393693449965431,-3.7795004892432904,-1.749244701930706,-2.6311892098348926,-2.121629868100858
264,0.935360291882031,-3.7694480329412148,-1.7470276260956565,-2.635200985800347,-2.1252406584576944
265,0.9384885233011764,-3.7597656785902163,-1.743956364704697,-2.6383823084436098,-2.1277587541842236
266,0.9326072990914375,-3.753698317019238,-1.7439480946847572,-2.6439829336513636,-2.1329550288972294
267,0.9365324141267537,-3.7409673664751697,-1.7250136470343447,-2.6462622703710013,-2.1336866526532297
268,0.932790346907994,-3.7631045344671135,-1.7415454342552286,-2.654664331131833,-2.14080137042915
269,0.9327879131707025,-3.771664052926393,-1.7388805275154362,-2.6599605842787217,-2.1434898560665174
270,0.9357216214583459,-3.765554934510705,-1.7247107396324677,-2.6658027500842323,-2.14665189455374
271,0.9436432350718065,-3.733906930328907,-1.6929107451082135,-2.6676145321893427,-2.1485428378810476
272,0.9303252502510116,-3.7521796140370003,-1.7071127703107383,-2.672714495935686,-2.1529821649665575
273,0.9304668231658396,-3.7702303587602026,-1.7171650605551496,-2.6775526062417696,-2.156949129292655
274,0.9407120602559061,-3.7589828527183284,-1.706105952985958,-2.677653547823404,-2.1569483347571112
275,0.9319641726228174,-3.7726832778185844,-1.714151490885633,-2.6816014427963593,-2.159727396137241
276,0.9318851361404553,-3.7886527802996737,-1.724201006998299,-2.6884147675780823,-2.164610040431226
277,0.9415087463556852,-3.769476094433919,-1.7114215977833354,-2.6896822531314513,-2.165036569712841
278,0.9336907364700949,-3.774073357294014,-1.7139825153390107,-2.692813361141828,-2.167065178126745
