episode,service_level,squared_starvation_penalty,squared_congestion_penalty,net_starvation_shortfall,net_congestion_shortfall
66,0.9347525822723997,-6.26224438801611,-4.806567604713165,-1.815724178695749,-6.877959032152449
67,0.9310771041789287,-6.310294159164678,-4.847052668400733,-1.8577410735207138,-6.9343473001005345
68,0.9329519518629398,-6.332793310552837,-4.8701255757456705,-1.8372043158407165,-6.954607010624263
69,0.9332835374962654,-6.346252119483967,-4.888947009464626,-1.8625228713603053,-6.985997927305342
70,0.9352726620425735,-6.357231728279353,-4.902396123334985,-1.856675559216339,-7.015361974753897
71,0.9321591454632742,-6.3738397897886525,-4.928426011885506,-1.8566078950994551,-7.022489220321794
72,0.9375936694442779,-6.382998759364981,-4.939297255282658,-1.8361685776724253,-7.038231728708382
73,0.9354252880407277,-6.409624473659424,-4.9640169018970735,-1.857589779591251,-7.073383952636257
74,0.9363516667664133,-6.4162213022189185,-4.975281438282396,-1.8531425315036878,-7.088690081286085
75,0.9387032328369052,-6.432605889339229,-4.9883585446639245,-1.8209270046610573,-7.103884655606759
76,0.9358898254778583,-6.445003455276888,-4.997101600025385,-1.8230737898659648,-7.12375405997479
77,0.9406055553901574,-6.440928049040382,-4.993299874131666,-1.7780265798378145,-7.12411901367481
78,0.9420241490200837,-6.451227729687388,-4.997120958614674,-1.7609640668267703,-7.129979199527697
79,0.936268620855358,-6.474332571504541,-5.015942479580818,-1.7748719603958352,-7.164761029779626
80,0.943688100296221,-6.472556768185799,-5.0247560756314735,-1.7674298723710622,-7.164155701185992
81,0.9353483206771318,-6.493713669559283,-5.037995957908264,-1.7542603787799507,-7.188499703816535
82,0.9349500884319074,-6.512848063092657,-5.04866546017372,-1.734000369209007,-7.195789544600234
83,0.9358052186474854,-6.541281001413301,-5.080093580809489,-1.7584241438473034,-7.2190380151452445
84,0.9315858297669996,-6.5678463603498765,-5.096811584912485,-1.7849453379578504,-7.27006560908404
85,0.9348408211841713,-6.591525903874886,-5.119727180796126,-1.7988283620078303,-7.301362797474658
86,0.9350489089541009,-6.603510015718319,-5.136303051332257,-1.800650089282962,-7.315831694451991
87,0.9312153543541754,-6.622539395292725,-5.153428604517329,-1.8073287311289468,-7.3365824930742845
88,0.9333213515456507,-6.624835621799622,-5.148961780473122,-1.771185985145237,-7.340579308983494
89,0.9343864276722019,-6.633712792166808,-5.163519065157405,-1.7745024474407038,-7.363215744776918
90,0.9346377513932639,-6.653894875387448,-5.1860744851576435,-1.808615234594459,-7.396115987981814
91,0.941463560692257,-6.659918664664871,-5.188882930202605,-1.7733742429958357,-7.391265845092006
92,0.9352881091149432,-6.670222541546699,-5.200632594883692,-1.7911046368331733,-7.4186818490061315
93,0.9329100275548101,-6.687967882506616,-5.217945663238626,-1.7984067528749328,-7.437615967360875
94,0.9349921202570008,-6.694180010981672,-5.231371128871134,-1.8135373759210616,-7.451702803154577
95,0.9355394998959355,-6.703562338998089,-5.2461750441244845,-1.839299877165609,-7.480612452973404
96,0.9436151079136691,-6.704113813013934,-5.248208099225193,-1.8189194243136195,-7.486066158848125
97,0.9396050417687517,-6.704740042263444,-5.250755102220995,-1.8143900512179818,-7.500282366148309
98,0.9387466530280695,-6.705630085575216,-5.2484882381879565,-1.78563362213985,-7.509475317723736
99,0.9422656974483233,-6.706322911314692,-5.24946820098931,-1.7543068789786562,-7.504383084490553
100,0.9256208143187341,-6.7464711559651915,-5.284106254911191,-1.8118394709826733,-7.566455610882513
101,0.9364408059692475,-6.747796319748068,-5.281036205785711,-1.8019123502215486,-7.575690076357017
102,0.9378633289832721,-6.759493784130483,-5.3001996710159185,-1.8037905015573226,-7.591035378724061
103,0.935528408920371,-6.771371271398864,-5.307388106873701,-1.8184676475823132,-7.624024844851137
104,0.9407236802230439,-6.773683227333449,-5.314769893769134,-1.8048653209837238,-7.63172238993798
105,0.9413759980788857,-6.775588829395975,-5.3202682370759655,-1.7820241444542935,-7.632702100751791
106,0.9272983254950125,-6.800844633578544,-5.33917523701324,-1.8058266955000097,-7.66917213038438
107,0.9341110844529751,-6.816612467804297,-5.354734356122116,-1.799317803231728,-7.6907183365714324
108,0.940341079685342,-6.819763829817257,-5.366705053635197,-1.7972168315499815,-7.687647142598333
109,0.9347852135881612,-6.836311050229901,-5.383256362639909,-1.815428590060159,-7.714046818630259
110,0.9369931932524416,-6.849403220100124,-5.393702845415086,-1.808246105754186,-7.7363018550306
111,0.9342658182254773,-6.8619067122266895,-5.401477750977722,-1.812485457180201,-7.758686937497229
112,0.935426361273947,-6.873689048266544,-5.41751968138293,-1.8086788524851214,-7.764498438342976
113,0.9381688824575684,-6.882744415224625,-5.42155688061722,-1.8037626568264535,-7.780354366319851
114,0.9316349083089421,-6.891291348756964,-5.434376331683853,-1.81041681849207,-7.79948150555845
115,0.9303659041201159,-6.908707855476717,-5.450483404680218,-1.820974051896911,-7.82091927024565
116,0.9345507626310772,-6.915128506081267,-5.46119219491271,-1.825925402784898,-7.83755686181009
117,0.9377919768528286,-6.9253177500305885,-5.4738595461818855,-1.8163323553942554,-7.840094563073266
118,0.9367111216956419,-6.935130439353086,-5.481648610841645,-1.8232214086177847,-7.847987765757789
119,0.9281826110492918,-6.9581395071689265,-5.511055404431473,-1.8534321585759446,-7.87681677347383
120,0.9397072525622915,-6.950938563272562,-5.507067285783859,-1.8340020580110907,-7.876099824860051
121,0.9361013750337018,-6.953042827860551,-5.517378947915182,-1.8218703960824896,-7.875326189559171
122,0.9401239232280489,-6.95334050220484,-5.525997805281475,-1.8131740895219535,-7.876983178233555
123,0.9321640286011122,-6.965702069429736,-5.535515772944454,-1.8202168013032154,-7.883384206206008
124,0.9362349083320912,-6.972649467011433,-5.541403736845321,-1.8061221508716079,-7.89214683099351
125,0.9275785957167572,-6.996668143282607,-5.566465256568626,-1.8404085487400774,-7.9259301766361805
126,0.9349687094107924,-7.006707943421556,-5.5706371481326995,-1.8330634973916737,-7.9432602729722666
127,0.9399253174010456,-7.008620778103302,-5.5773721357567085,-1.842817017700251,-7.956548501435861
128,0.928758419860576,-7.026913812071113,-5.599915000896142,-1.8776220034925895,-7.986626064461142
129,0.9366401158580738,-7.0308124402063275,-5.598511966868981,-1.8646164191544152,-7.988723547720146
130,0.9387595500210552,-7.034145461990548,-5.5970062448684725,-1.856229352882672,-7.996063476793256
131,0.9385203091891247,-7.0363048270980935,-5.604112402704238,-1.8530503325567111,-8.006361940739833
132,0.9430570635782363,-7.035469880230064,-5.609730413376415,-1.8344305965329089,-8.002545511554041
133,0.932609598386427,-7.058682252264242,-5.618985720600655,-1.8450660864838464,-8.035450831838945
134,0.934719248156079,-7.0720424530066515,-5.6295852508365885,-1.8599386235226398,-8.064895915525497
135,0.929716769069384,-7.091985987053375,-5.643471973856663,-1.8656570889498503,-8.10109825496618
136,0.9444562093480563,-7.088669441472121,-5.638356862384752,-1.8467887852992924,-8.10504023612588
137,0.9314845516201959,-7.101286345149203,-5.651521209025553,-1.8664359941073456,-8.141408184433535
138,0.9384948044927623,-7.1141593942067765,-5.6537713516582535,-1.8565878497621409,-8.152645028714897
139,0.9349297554225204,-7.115012581473104,-5.655111524059608,-1.8350078907976324,-8.152143389875619
140,0.9372655273030429,-7.120363984657837,-5.661379355497643,-1.83421197698127,-8.167501403188801
141,0.9402258800913132,-7.119483983210726,-5.666415099995982,-1.829236869944846,-8.170003551236292
142,0.9423424508976985,-7.12333749663921,-5.667541085057812,-1.8143284960680515,-8.170475845921402
143,0.9359047935481922,-7.138793433339802,-5.678208621185548,-1.8133747160650113,-8.186639604634957
144,0.9329001102930218,-7.148923549585139,-5.689772685707091,-1.8186453334787809,-8.206100873454405
145,0.9377907151216878,-7.151019137011998,-5.698210527919965,-1.8257194915563124,-8.214696230504552
146,0.942525974415951,-7.148129240099767,-5.693537275661216,-1.8110572749456273,-8.216136363555323
147,0.9349745382227981,-7.148212448650793,-5.697655384290121,-1.7944085193526502,-8.21027495859423
148,0.9402403474329228,-7.150345483494514,-5.704890795731399,-1.7905302728166923,-8.211621233617906
149,0.9479431336963098,-7.137053257693989,-5.701162059712103,-1.769357880110381,-8.203156846129463
150,0.9358951283897288,-7.145872627904197,-5.701495666944995,-1.7904381810734373,-8.225502755014203
151,0.929726368159204,-7.165361033989421,-5.722492483799759,-1.807495703395919,-8.247293401744582
152,0.9360201511335012,-7.176094950029931,-5.737325645214996,-1.8107516605919347,-8.260143058817341
153,0.9450542822677925,-7.164719786300417,-5.731033279813989,-1.7723582824810815,-8.2462876321549
154,0.9314338730434262,-7.183369923323262,-5.7474598978469364,-1.789700481856692,-8.275009731401045
155,0.936038658942882,-7.188692317157351,-5.752122999788545,-1.7946013241801986,-8.280742126459751
156,0.9372445299350806,-7.192030871163654,-5.75743814677718,-1.7763150151803404,-8.288814556235058
157,0.9403276717270405,-7.191968451263908,-5.75600384307323,-1.7753742031359776,-8.302127832561622
158,0.9453768783325255,-7.18076568325987,-5.753388100336034,-1.7554414461244023,-8.294159667030545
159,0.9442567062412154,-7.171436544353972,-5.749842407170634,-1.7413824985985358,-8.292112599653336
160,0.9358690710713744,-7.176053988484794,-5.755966149573123,-1.7448304517951783,-8.306216563102305
161,0.937095282146161,-7.18363969681114,-5.771295431806397,-1.7571711816317443,-8.313531203662636
162,0.9268103164878515,-7.210298539556923,-5.794109293893276,-1.7955678719211992,-8.346634082370054
163,0.9325764032631194,-7.213961490036507,-5.807584555752959,-1.7950970832209012,-8.351927541889705
164,0.9322584526531104,-7.226129528461789,-5.821109048482739,-1.8171453729511098,-8.372560648968163
165,0.9369547029998805,-7.225727624517598,-5.818158917542364,-1.8034953512539098,-8.379180998815958
166,0.9374962759935649,-7.229768581603704,-5.823312360493939,-1.7894894878294827,-8.384590541825855
167,0.9369922368658603,-7.23658424316913,-5.829094493736975,-1.8066953576932936,-8.399130956243143
168,0.9315146948003015,-7.246222453596285,-5.8384786895759095,-1.8293533503619175,-8.423339987320224
169,0.9316262353998203,-7.256575657129086,-5.852653628015952,-1.845035098940744,-8.444423723274127
170,0.9428985769962839,-7.252130723593448,-5.852036278660817,-1.827645445333202,-8.437166293413904
171,0.9360477318382154,-7.260051809404202,-5.856368247191618,-1.827795654060493,-8.447785805986397
172,0.9342093447873328,-7.270625255896442,-5.862646522057923,-1.8330467767891032,-8.46351591442224
173,0.942825213688121,-7.27613935362651,-5.873011485060911,-1.8143326511994553,-8.459442044849885
174,0.9352643099157446,-7.283694241678272,-5.882343266381961,-1.8272352580191125,-8.473675920292218
175,0.942396657215341,-7.282848432974008,-5.8877515495136725,-1.8166364105383201,-8.472159214453795
176,0.9405210013742009,-7.28288932431146,-5.894688021923313,-1.810211868180225,-8.479934536606446
177,0.9418642803877704,-7.290855434733752,-5.900005252383825,-1.7983034775669342,-8.480609893720066
178,0.9454085429379372,-7.286142029638358,-5.897048296960085,-1.783969771870767,-8.47932601308406
179,0.9371669759923367,-7.288563135137558,-5.904442429598526,-1.790800802644773,-8.4859848991577
180,0.9421269974265366,-7.281369753794416,-5.900114247264341,-1.7800132668221533,-8.484270474233341
181,0.9398460201911267,-7.285334128787022,-5.906125366992563,-1.7731107396020527,-8.486443181023157
182,0.9409512413999401,-7.289461480068033,-5.910784645562218,-1.7822790856584696,-8.501576775320032
183,0.9366572781206928,-7.296942757629049,-5.919093104758208,-1.7760345432484197,-8.510109588887767
184,0.9345091157838384,-7.312585366099426,-5.9287819606312695,-1.777660034904572,-8.526663917715775
185,0.9413081768516584,-7.316918375401336,-5.9365720642210125,-1.7699076252713088,-8.525305698993026
186,0.9332757439456674,-7.333325058867686,-5.951590970382641,-1.7882940988367604,-8.544474170249956
187,0.9371254780330633,-7.331455762795293,-5.95118936963942,-1.7877209599610748,-8.552018154979674
188,0.9379507659295464,-7.337610378468357,-5.96013629645037,-1.798515541739559,-8.565003674250404
189,0.9374119058329584,-7.336390106897037,-5.958172487777019,-1.7926867558037745,-8.570914350150831
190,0.9375659461577884,-7.3415606418675505,-5.964441487324966,-1.8171829534753723,-8.589277509093783
191,0.9390057304011281,-7.347262761944903,-5.972035944492216,-1.8168711866127802,-8.601389772055265
192,0.9356998333730064,-7.359244425007165,-5.979357557248575,-1.8356526946481506,-8.622841242578408
193,0.9440716553831406,-7.356319059890278,-5.9797038650970915,-1.8305711410968626,-8.628329405993519
194,0.9353426300794722,-7.36735933247664,-5.991047049016029,-1.8425457184971288,-8.64814207452688
195,0.9383332831733229,-7.374882082384199,-6.000089519620156,-1.8493969265287977,-8.655751030095884
196,0.9339622641509434,-7.385354917577186,-6.007140554181848,-1.8473427903546278,-8.668683068094186
197,0.9301706076025142,-7.399746005578412,-6.014075356935142,-1.878090717375971,-8.698889067788613
198,0.9457703285358596,-7.391939183891496,-6.012816114483474,-1.8648964642257295,-8.688501825498298
199,0.939440580139115,-7.394981584888521,-6.017962868287893,-1.8713776323541647,-8.696242481665113
200,0.9406442602544252,-7.393930441813587,-6.017024050919309,-1.8613319494574712,-8.697187594730712
201,0.9385999454760245,-7.391967148745381,-6.016080267681398,-1.8610821178221146,-8.702603562075142
202,0.9346935085287204,-7.397748087719804,-6.024771820123872,-1.8682691245121528,-8.712243470614311
203,0.9353537192088339,-7.403115290328971,-6.027373962404418,-1.8637531412003319,-8.726472280109439
204,0.9371779214202735,-7.409542112027347,-6.035088534726022,-1.8656898470538623,-8.73947133627585
205,0.9382079408608561,-7.408508120830698,-6.039995378264805,-1.8689175197587349,-8.7481496878922
206,0.9316377097140127,-7.427043469740855,-6.054218609486307,-1.8887538858909818,-8.769237849388828
207,0.9333413512132055,-7.436387503656427,-6.060322412524258,-1.9007257130665227,-8.785383978852249
208,0.9365691727974161,-7.4415081648554295,-6.069483856489268,-1.9127502022391143,-8.797139696301342
209,0.9379907448872966,-7.450693910279977,-6.074540362603742,-1.9109259320367604,-8.80913550808203
210,0.9347584257839512,-7.453789559286778,-6.078987343365399,-1.9115455364997158,-8.814560029582573
211,0.9377327265204799,-7.455750867423452,-6.079109452373249,-1.8985268338837222,-8.827969736782215
212,0.9338014952931561,-7.465901867096866,-6.0850040209701355,-1.896179464535647,-8.847540131933297
213,0.9375541545908154,-7.468643840127929,-6.08910151629196,-1.9056283581471274,-8.86337399658998
214,0.9410320881226054,-7.471872048895862,-6.0871247203199506,-1.8911000303431509,-8.864349047665883
215,0.9384680414238701,-7.4765069621204185,-6.088723271992326,-1.8762717595524865,-8.870003005185751
216,0.9399730417852329,-7.481301405333586,-6.092113017239819,-1.8705470471254821,-8.879010759501693
217,0.9261718632096828,-7.497567607770423,-6.106587620737662,-1.893972980452179,-8.904391456548847
218,0.9407908522166013,-7.499589481369146,-6.111640655439531,-1.8960764909850008,-8.910339598868253
219,0.9390878027039073,-7.4969999141673185,-6.109859236513168,-1.8907219735196221,-8.917634827401859
220,0.9351580319322255,-7.502027809813293,-6.116285601555065,-1.8972885260414094,-8.9256332489312
221,0.935388691515626,-7.51080258994647,-6.124687253092953,-1.9134387273776867,-8.939646005471591
222,0.9313203255925305,-7.518681584224406,-6.12978501826013,-1.9164683567742917,-8.957036756514146
223,0.9350845867505977,-7.525689229441635,-6.136244892193103,-1.928164171466515,-8.969492290079549
224,0.9347146557113513,-7.5267891903881,-6.138199627640778,-1.935956144998728,-8.985115809445004
225,0.9326316418981551,-7.537606190841618,-6.1537939025192125,-1.9518665586988508,-8.9971029867717
226,0.937190825963124,-7.543947762416718,-6.1567109268461175,-1.9526613642283785,-9.007512401107844
227,0.9359077740943165,-7.547046663290203,-6.162302447664369,-1.960888836577105,-9.017520408979761
228,0.9350340340943317,-7.551016428602216,-6.169746205042935,-1.9724890105285082,-9.028307045200236
229,0.9369733042607107,-7.554632021855603,-6.172232358236175,-1.9776300469066221,-9.042786238631239
230,0.9367289495747994,-7.558494120595076,-6.176310715803229,-1.9794107277964252,-9.048951035928766
231,0.9433484926060898,-7.55569090514107,-6.177819580764412,-1.9757627487357807,-9.050282665547789
232,0.9337472889866009,-7.562877160383147,-6.186617011900981,-1.9785908906864105,-9.060989920114098
233,0.936879582415593,-7.564232632326638,-6.191494009583216,-1.9815400593465238,-9.064944346457564
234,0.9345661450924609,-7.568826342789771,-6.19706267679044,-1.9881866656135085,-9.08173957440579
235,0.9393930315467809,-7.568946161586115,-6.198802394076362,-1.9842204548553164,-9.083601841852474
236,0.9429730374612264,-7.567272726530685,-6.201618084619422,-1.9804328867769976,-9.086244416246005
237,0.9460788723946618,-7.561978888401466,-6.198633448456896,-1.9757623683145527,-9.085251065747217
238,0.946398759837825,-7.55912976871022,-6.197523214894702,-1.9620054563129028,-9.080145099973382
239,0.9397353199479119,-7.562486590742361,-6.197421831990931,-1.9461264909775686,-9.082113570384672
240,0.9401468097120271,-7.564799159802116,-6.196135443083078,-1.9407780085058448,-9.092407420864918
241,0.9300740565898563,-7.5750118300985205,-6.201286054114609,-1.9487947611788734,-9.114286242923683
242,0.9366767227217061,-7.579381671519149,-6.209714668232906,-1.950694354570075,-9.123575435539362
243,0.939879525118428,-7.587509218064436,-6.213147888081428,-1.9529641404422513,-9.135655010628986
244,0.9373258209136072,-7.590723956119801,-6.21965754525791,-1.9507985789238462,-9.139889936993427
245,0.9368860139648763,-7.595844275094272,-6.221947807419134,-1.957901547986747,-9.154307543031399
246,0.940190816935003,-7.596829789829916,-6.223546866364611,-1.954181616340337,-9.159507725557955
247,0.9396908931433929,-7.597184912502791,-6.217279965525539,-1.9377166928929224,-9.166112195517563
248,0.9398992322456814,-7.596729825004285,-6.216044742854949,-1.9287121189924739,-9.172573733578863
249,0.9396795195766566,-7.602687538906365,-6.221291978008418,-1.9300525377192619,-9.184206683810517
250,0.9349762291629055,-7.607784923386949,-6.225328276210905,-1.9321683874126512,-9.194699013260493
251,0.9422121761889183,-7.608132048655283,-6.229743847068442,-1.9269702708901277,-9.193793299666433
252,0.941093927270556,-7.606424154433927,-6.230729802439902,-1.9126782625409697,-9.190169107650782
253,0.9406812550377646,-7.608776730548105,-6.233383569861185,-1.9229410622507288,-9.201603290061788
254,0.9347710014238253,-7.614948679815713,-6.242282194916677,-1.9332413965289683,-9.21663335195865
255,0.9458018924422087,-7.612589582518548,-6.242542108123954,-1.917912440679189,-9.213433164218566
256,0.9304841601912732,-7.624984001688466,-6.25558941155578,-1.9361827213995393,-9.22505886175112
257,0.9384246061515379,-7.630901159720924,-6.2625835922328,-1.9389689659602303,-9.234318277429473
258,0.936005520386427,-7.637845665831569,-6.272022169243307,-1.9528963956617436,-9.247590774475793
259,0.9305584543367423,-7.650257684030629,-6.277933506881098,-1.9515128163032396,-9.25746473764501
260,0.936726355005408,-7.653981070072352,-6.285465772597955,-1.9665572651345262,-9.268798837017984
261,0.9371823237457394,-7.659780196061886,-6.284782802192125,-1.9623356681922435,-9.278617308017377
262,0.9358602327459837,-7.667225589149049,-6.288838341874831,-1.9747255006925277,-9.296879968448179
263,0.9345404317929316,-7.670389645210495,-6.295679217107984,-1.981745765247712,-9.30805666540785
264,0.9398427066330316,-7.671367367475089,-6.296323129706599,-1.9817047335865778,-9.316196279205185
265,0.9329215785254031,-7.682638033946166,-6.302982834901254,-1.980962514808879,-9.337803939224656
266,0.938974358974359,-7.685903747941639,-6.30847955907462,-1.9733421421356814,-9.33548047414271
267,0.9417278035634077,-7.685299626124174,-6.305213469748093,-1.975243007534285,-9.340779992564567
268,0.9367407407407408,-7.693318891682673,-6.307627985642523,-1.97398162130688,-9.351627045882228
269,0.9385923053981509,-7.695386661559562,-6.310005660448026,-1.9725658791254879,-9.356890663293296
270,0.9349661406282629,-7.700434475817736,-6.317100282439863,-1.9841417051425405,-9.36895357262363
271,0.9470618572338683,-7.688757307450899,-6.311899102634893,-1.9613986391722735,-9.358294373217618
272,0.9374925230290705,-7.690578051755823,-6.312211851672734,-1.953909895492263,-9.367276657930416
273,0.935463584091998,-7.700541705762038,-6.320408707151502,-1.9778642502518609,-9.386803759043772
274,0.9373747644824596,-7.70810677030075,-6.330187562335414,-1.9839780867394192,-9.394260979245882
275,0.940033937337131,-7.712523436096309,-6.332379257228154,-1.9765448438949853,-9.397207792400057
276,0.937326279924684,-7.717070909948896,-6.341702483932594,-1.9737171568359597,-9.402095470792165
277,0.9349029646386474,-7.722335649898845,-6.343585602148316,-1.9737896997282611,-9.415121657635773
278,0.935771897973154,-7.728026040584947,-6.347017651949397,-1.9890465452537103,-9.43232169067341
279,0.941872786170567,-7.725527932704066,-6.342975694479624,-1.9739904702858095,-9.430166281604704
280,0.9409949164851126,-7.726627290642964,-6.344998176375929,-1.9766157885499531,-9.43398918274886
281,0.9325238613024043,-7.733458137478309,-6.351283858486194,-1.9918291124692535,-9.449556269153158
282,0.9382712297124794,-7.736874471490472,-6.354970377712172,-1.9907330306291753,-9.455646996015346
283,0.9324633837622808,-7.743423394084969,-6.366301773299752,-1.994060827009927,-9.464139328895447
284,0.9407648691036313,-7.7417689932235465,-6.365781242703302,-1.9905011904553507,-9.470699116987722
285,0.9338106413950863,-7.754372716053587,-6.374644818039743,-2.009607182812333,-9.489799324553616
286,0.9424382946896036,-7.753411699669216,-6.375406694912558,-1.9992550565414609,-9.490536123901332
287,0.9392673618415122,-7.754169847954069,-6.376078964755046,-2.0121474821543184,-9.501058784410375
288,0.9381007421827473,-7.7538338851233055,-6.374198960444516,-2.005847726738373,-9.506662124775549
