seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
42,6,5,5,0,0,0,0,1,0,34,33,21,1,0,1,0,0,0,0.0171,0.0303
42,7,5,5,401,406,3,2,172,59,3274,3102,3108,4,10,14,0,5,5,0.0223,0.0406
42,8,5,5,353,359,2,6,142,60,3104,2962,2966,13,9,22,6,4,10,0.0315,0.0447
42,9,5,5,340,346,1,0,145,63,3204,3059,3059,14,9,23,14,0,14,0.0315,0.0565
42,10,5,5,363,381,2,17,180,55,3486,3306,3300,14,12,26,10,6,16,0.0373,0.0507
42,11,5,5,308,316,2,11,121,50,3064,2943,2943,8,17,25,7,8,15,0.0388,0.0589
42,12,5,5,363,360,2,8,61,47,2380,2319,2322,15,10,25,8,17,25,0.0476,0.0608
42,13,5,5,368,377,2,9,45,41,1706,1661,1659,5,9,14,8,9,17,0.0437,0.0608
42,14,5,5,371,379,2,8,203,93,3136,2933,2930,9,17,26,11,8,19,0.041,0.0728
42,15,5,5,340,360,2,9,179,76,2974,2795,2799,16,12,28,14,3,17,0.044,0.0773
42,16,5,5,329,330,2,10,215,48,3248,3033,3035,16,4,20,12,8,20,0.0495,0.0695
42,17,5,5,378,377,3,4,165,112,3518,3353,3354,15,10,25,9,9,18,0.0571,0.077
42,18,5,5,371,383,2,11,170,54,3074,2904,2905,16,7,23,14,12,26,0.0597,0.0716
42,19,5,5,381,398,2,5,69,32,2422,2353,2353,8,9,17,13,2,15,0.0533,0.0772
42,20,5,5,343,358,2,9,32,34,1676,1644,1638,5,4,9,5,16,21,0.0528,0.0686
42,21,5,5,366,372,2,8,227,71,3088,2861,2859,10,12,22,14,0,14,0.0467,0.0747
42,22,5,5,372,370,2,9,164,53,3072,2908,2916,12,12,24,8,17,25,0.0515,0.0792
42,23,5,5,347,358,2,12,175,37,3342,3167,3161,11,10,21,16,0,16,0.0456,0.0777
42,24,5,5,372,389,2,8,171,88,3370,3199,3196,7,14,21,8,21,29,0.0435,0.0843
42,25,5,5,372,374,2,10,186,53,3066,2880,2888,9,11,20,10,0,10,0.0427,0.0868
42,26,5,5,323,328,3,15,74,37,2384,2310,2312,15,4,19,11,8,19,0.0485,0.0728
42,27,5,5,326,344,2,6,50,16,1660,1610,1610,8,5,13,7,18,25,0.0491,0.0703
