hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 07:00:00,2023-05-22 07:00:00,1109,8958,111.0,96.0,998,4978
2023-05-22 08:00:00,2023-05-22 08:00:00,3600,22629,833.0,468.0,2767,12698
2023-05-22 09:00:00,2023-05-22 09:00:00,6229,33141,2442.0,1175.0,3787,18464
2023-05-22 10:00:00,2023-05-22 10:00:00,8085,39912,3725.0,1568.0,4360,22136
2023-05-22 11:00:00,2023-05-22 11:00:00,9383,46579,4594.0,1877.0,4789,25684
2023-05-22 12:00:00,2023-05-22 12:00:00,10329,54970,5119.0,2140.0,5210,30090
2023-05-22 13:00:00,2023-05-22 13:00:00,11218,63778,5588.0,2359.0,5630,34704
2023-05-22 14:00:00,2023-05-22 14:00:00,11849,72429,5862.0,2512.0,5987,39208
2023-05-22 15:00:00,2023-05-22 15:00:00,12403,82170,6041.0,2611.0,6362,44266
2023-05-22 16:00:00,2023-05-22 16:00:00,13235,94070,6325.0,2717.0,6910,50490
2023-05-22 17:00:00,2023-05-22 17:00:00,14517,113720,6629.0,2886.0,7888,60804
2023-05-22 18:00:00,2023-05-22 18:00:00,15826,134023,6957.0,3112.0,8869,71446
2023-05-22 19:00:00,2023-05-22 19:00:00,16968,149924,7388.0,3262.0,9580,79752
2023-05-22 20:00:00,2023-05-22 20:00:00,17719,161995,7666.0,3409.0,10053,86024
2023-05-22 21:00:00,2023-05-22 21:00:00,18210,169584,7942.0,3525.0,10268,89926
2023-05-22 22:00:00,2023-05-22 22:00:00,18541,175011,8152.0,3603.0,10389,92700
2023-05-22 23:00:00,2023-05-22 23:00:00,18724,178229,8273.0,3663.0,10451,94340
2023-05-23 00:00:00,2023-05-23 00:00:00,18859,179759,8362.0,3692.0,10497,95128
2023-05-23 01:00:00,2023-05-23 01:00:00,18902,180603,8393.0,3720.0,10509,95556
2023-05-23 02:00:00,2023-05-23 02:00:00,18936,181011,8411.0,3733.0,10525,95768
2023-05-23 03:00:00,2023-05-23 03:00:00,18955,181291,8422.0,3737.0,10533,95912
2023-05-23 04:00:00,2023-05-23 04:00:00,18980,181689,8433.0,3737.0,10547,96118
2023-05-23 05:00:00,2023-05-23 05:00:00,19054,183325,8451.0,3743.0,10603,96964
2023-05-23 06:00:00,2023-05-23 06:00:00,19370,189020,8522.0,3762.0,10848,99934
2023-05-23 07:00:00,2023-05-23 07:00:00,19924,199696,8656.0,3853.0,11268,105482
2023-05-23 08:00:00,2023-05-23 08:00:00,21298,216388,8910.0,4132.0,12388,114388
2023-05-23 09:00:00,2023-05-23 09:00:00,22484,228138,9306.0,4591.0,13178,120658
2023-05-23 10:00:00,2023-05-23 10:00:00,23246,235591,9641.0,4809.0,13605,124598
2023-05-23 11:00:00,2023-05-23 11:00:00,23824,242813,9849.0,4980.0,13975,128394
