hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 07:00:00,2023-05-22 07:00:00,1051,8986,85.0,99.0,966,4976
2023-05-22 08:00:00,2023-05-22 08:00:00,3290,23029,663.0,427.0,2627,12828
2023-05-22 09:00:00,2023-05-22 09:00:00,5561,33782,2027.0,867.0,3534,18658
2023-05-22 10:00:00,2023-05-22 10:00:00,7123,40747,3130.0,1233.0,3993,22370
2023-05-22 11:00:00,2023-05-22 11:00:00,8195,47858,3781.0,1434.0,4414,26136
2023-05-22 12:00:00,2023-05-22 12:00:00,9064,55971,4231.0,1655.0,4833,30402
2023-05-22 13:00:00,2023-05-22 13:00:00,9839,64172,4583.0,1814.0,5256,34714
2023-05-22 14:00:00,2023-05-22 14:00:00,10452,72623,4851.0,1932.0,5601,39112
2023-05-22 15:00:00,2023-05-22 15:00:00,10906,81840,5010.0,2040.0,5896,43868
2023-05-22 16:00:00,2023-05-22 16:00:00,11523,94361,5196.0,2113.0,6327,50344
2023-05-22 17:00:00,2023-05-22 17:00:00,12736,113950,5454.0,2249.0,7282,60616
2023-05-22 18:00:00,2023-05-22 18:00:00,13974,134612,5710.0,2414.0,8264,71438
2023-05-22 19:00:00,2023-05-22 19:00:00,15025,150662,6071.0,2578.0,8954,79808
2023-05-22 20:00:00,2023-05-22 20:00:00,15842,163060,6434.0,2738.0,9408,86234
2023-05-22 21:00:00,2023-05-22 21:00:00,16288,171067,6691.0,2853.0,9597,90332
2023-05-22 22:00:00,2023-05-22 22:00:00,16733,176416,6945.0,2940.0,9788,93102
2023-05-22 23:00:00,2023-05-22 23:00:00,17021,179849,7150.0,3013.0,9871,94860
2023-05-23 00:00:00,2023-05-23 00:00:00,17179,181391,7258.0,3053.0,9921,95656
2023-05-23 01:00:00,2023-05-23 01:00:00,17242,182145,7303.0,3065.0,9939,96042
2023-05-23 02:00:00,2023-05-23 02:00:00,17283,182590,7329.0,3077.0,9954,96272
2023-05-23 03:00:00,2023-05-23 03:00:00,17300,182900,7344.0,3083.0,9956,96428
2023-05-23 04:00:00,2023-05-23 04:00:00,17320,183254,7354.0,3090.0,9966,96610
2023-05-23 05:00:00,2023-05-23 05:00:00,17404,184870,7394.0,3104.0,10010,97440
2023-05-23 06:00:00,2023-05-23 06:00:00,17673,190481,7446.0,3125.0,10227,100354
2023-05-23 07:00:00,2023-05-23 07:00:00,18252,200884,7528.0,3196.0,10724,105804
2023-05-23 08:00:00,2023-05-23 08:00:00,19674,217446,7704.0,3352.0,11970,114708
2023-05-23 09:00:00,2023-05-23 09:00:00,20848,229493,8153.0,3592.0,12695,121094
2023-05-23 10:00:00,2023-05-23 10:00:00,21526,236886,8480.0,3774.0,13046,124966
2023-05-23 11:00:00,2023-05-23 11:00:00,21974,244471,8605.0,3888.0,13369,128920
2023-05-23 12:00:00,2023-05-23 12:00:00,22357,253417,8686.0,3981.0,13671,133544
2023-05-23 13:00:00,2023-05-23 13:00:00,22779,262760,8767.0,4074.0,14012,138386
2023-05-23 14:00:00,2023-05-23 14:00:00,23137,271696,8829.0,4149.0,14308,143002
2023-05-23 15:00:00,2023-05-23 15:00:00,23547,281148,8919.0,4234.0,14628,147888
2023-05-23 16:00:00,2023-05-23 16:00:00,24074,293748,9066.0,4316.0,15008,154378
2023-05-23 17:00:00,2023-05-23 17:00:00,25375,313960,9223.0,4398.0,16152,165056
2023-05-23 18:00:00,2023-05-23 18:00:00,27003,335688,9483.0,4506.0,17520,176604
2023-05-23 19:00:00,2023-05-23 19:00:00,28125,352614,9771.0,4633.0,18354,185484
2023-05-23 20:00:00,2023-05-23 20:00:00,28733,365651,9980.0,4719.0,18753,192202
2023-05-23 21:00:00,2023-05-23 21:00:00,29246,374308,10250.0,4841.0,18996,196652
2023-05-23 22:00:00,2023-05-23 22:00:00,29721,380817,10522.0,4945.0,19199,200008
2023-05-23 23:00:00,2023-05-23 23:00:00,30068,384672,10732.0,5059.0,19336,202004
2023-05-24 00:00:00,2023-05-24 00:00:00,30273,386601,10870.0,5106.0,19403,203002
2023-05-24 01:00:00,2023-05-24 01:00:00,30390,387776,10958.0,5132.0,19432,203604
2023-05-24 02:00:00,2023-05-24 02:00:00,30437,388237,10994.0,5145.0,19443,203840
2023-05-24 03:00:00,2023-05-24 03:00:00,30467,388552,11015.0,5148.0,19452,204002
2023-05-24 04:00:00,2023-05-24 04:00:00,30493,388962,11031.0,5161.0,19462,204212
2023-05-24 05:00:00,2023-05-24 05:00:00,30590,390455,11057.0,5174.0,19533,204994
2023-05-24 06:00:00,2023-05-24 06:00:00,30829,395571,11104.0,5200.0,19725,207648
2023-05-24 07:00:00,2023-05-24 07:00:00,31366,404936,11174.0,5277.0,20192,212564
2023-05-24 08:00:00,2023-05-24 08:00:00,32736,420877,11357.0,5568.0,21379,221128
2023-05-24 09:00:00,2023-05-24 09:00:00,33671,432723,11594.0,5897.0,22077,227400
2023-05-24 10:00:00,2023-05-24 10:00:00,34291,440451,11842.0,6061.0,22449,231450
2023-05-24 11:00:00,2023-05-24 11:00:00,34793,448027,11956.0,6189.0,22837,235432
2023-05-24 12:00:00,2023-05-24 12:00:00,35164,456301,12041.0,6275.0,23123,239712
2023-05-24 13:00:00,2023-05-24 13:00:00,35477,464543,12108.0,6341.0,23369,243956
2023-05-24 14:00:00,2023-05-24 14:00:00,35789,472618,12191.0,6415.0,23598,248108
2023-05-24 15:00:00,2023-05-24 15:00:00,36029,481092,12233.0,6458.0,23796,252444
2023-05-24 16:00:00,2023-05-24 16:00:00,36373,491000,12281.0,6535.0,24092,257546
2023-05-24 17:00:00,2023-05-24 17:00:00,36859,505416,12339.0,6596.0,24520,264968
2023-05-24 18:00:00,2023-05-24 18:00:00,37758,524270,12492.0,6666.0,25266,274768
2023-05-24 19:00:00,2023-05-24 19:00:00,38515,541079,12650.0,6765.0,25865,283472
2023-05-24 20:00:00,2023-05-24 20:00:00,39054,553155,12813.0,6863.0,26241,289698
2023-05-24 21:00:00,2023-05-24 21:00:00,39444,561323,12963.0,6926.0,26481,293902
