hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 07:00:00,2023-05-22 07:00:00,1215,9231,86.0,76.0,1129,5180
2023-05-22 08:00:00,2023-05-22 08:00:00,3432,22996,652.0,437.0,2780,12888
2023-05-22 09:00:00,2023-05-22 09:00:00,5844,33625,2213.0,951.0,3631,18628
2023-05-22 10:00:00,2023-05-22 10:00:00,7603,40175,3514.0,1323.0,4089,22132
2023-05-22 11:00:00,2023-05-22 11:00:00,8663,47016,4211.0,1573.0,4452,25734
2023-05-22 12:00:00,2023-05-22 12:00:00,9471,55085,4652.0,1740.0,4819,29952
2023-05-22 13:00:00,2023-05-22 13:00:00,10107,63445,4960.0,1914.0,5147,34296
2023-05-22 14:00:00,2023-05-22 14:00:00,10632,72190,5198.0,2031.0,5434,38812
2023-05-22 15:00:00,2023-05-22 15:00:00,11108,81847,5371.0,2140.0,5737,43792
2023-05-22 16:00:00,2023-05-22 16:00:00,11679,93700,5563.0,2260.0,6116,49908
2023-05-22 17:00:00,2023-05-22 17:00:00,12780,113240,5796.0,2396.0,6984,60112
2023-05-22 18:00:00,2023-05-22 18:00:00,14123,134081,6048.0,2551.0,8075,71078
2023-05-22 19:00:00,2023-05-22 19:00:00,15232,150474,6386.0,2706.0,8846,79660
2023-05-22 20:00:00,2023-05-22 20:00:00,15955,162485,6696.0,2816.0,9259,85872
2023-05-22 21:00:00,2023-05-22 21:00:00,16563,170257,7076.0,2910.0,9487,89872
2023-05-22 22:00:00,2023-05-22 22:00:00,17004,175530,7334.0,2986.0,9670,92600
2023-05-22 23:00:00,2023-05-22 23:00:00,17272,178755,7499.0,3079.0,9773,94264
2023-05-23 00:00:00,2023-05-23 00:00:00,17414,180327,7581.0,3118.0,9833,95080
2023-05-23 01:00:00,2023-05-23 01:00:00,17475,181053,7628.0,3150.0,9847,95450
2023-05-23 02:00:00,2023-05-23 02:00:00,17500,181511,7647.0,3166.0,9853,95682
2023-05-23 03:00:00,2023-05-23 03:00:00,17521,181800,7657.0,3167.0,9864,95832
2023-05-23 04:00:00,2023-05-23 04:00:00,17544,182154,7670.0,3172.0,9874,96014
2023-05-23 05:00:00,2023-05-23 05:00:00,17652,183846,7702.0,3184.0,9950,96898
2023-05-23 06:00:00,2023-05-23 06:00:00,18050,189631,7761.0,3222.0,10289,99960
2023-05-23 07:00:00,2023-05-23 07:00:00,18602,200022,7864.0,3275.0,10738,105380
2023-05-23 08:00:00,2023-05-23 08:00:00,19954,216221,8095.0,3498.0,11859,114040
2023-05-23 09:00:00,2023-05-23 09:00:00,21163,227905,8500.0,3757.0,12663,120284
2023-05-23 10:00:00,2023-05-23 10:00:00,21923,235561,8856.0,3979.0,13067,124314
2023-05-23 11:00:00,2023-05-23 11:00:00,22418,243012,9050.0,4099.0,13368,128190
2023-05-23 12:00:00,2023-05-23 12:00:00,22845,251739,9172.0,4180.0,13673,132706
2023-05-23 13:00:00,2023-05-23 13:00:00,23300,260676,9324.0,4256.0,13976,137326
2023-05-23 14:00:00,2023-05-23 14:00:00,23646,269389,9435.0,4307.0,14211,141800
2023-05-23 15:00:00,2023-05-23 15:00:00,24041,278867,9528.0,4347.0,14513,146690
2023-05-23 16:00:00,2023-05-23 16:00:00,24429,291354,9603.0,4419.0,14826,153090
2023-05-23 17:00:00,2023-05-23 17:00:00,25724,312068,9740.0,4498.0,15984,164026
2023-05-23 18:00:00,2023-05-23 18:00:00,27256,334198,10002.0,4631.0,17254,175726
2023-05-23 19:00:00,2023-05-23 19:00:00,28308,351545,10245.0,4763.0,18063,184804
2023-05-23 20:00:00,2023-05-23 20:00:00,28985,364202,10507.0,4856.0,18478,191340
2023-05-23 21:00:00,2023-05-23 21:00:00,29513,372878,10739.0,4932.0,18774,195826
2023-05-23 22:00:00,2023-05-23 22:00:00,29906,378997,10939.0,5012.0,18967,198982
2023-05-23 23:00:00,2023-05-23 23:00:00,30224,382734,11098.0,5075.0,19126,200930
2023-05-24 00:00:00,2023-05-24 00:00:00,30408,384689,11229.0,5115.0,19179,201934
2023-05-24 01:00:00,2023-05-24 01:00:00,30495,385559,11286.0,5136.0,19209,202384
2023-05-24 02:00:00,2023-05-24 02:00:00,30534,386040,11310.0,5147.0,19224,202632
2023-05-24 03:00:00,2023-05-24 03:00:00,30559,386339,11326.0,5157.0,19233,202786
2023-05-24 04:00:00,2023-05-24 04:00:00,30580,386684,11336.0,5162.0,19244,202964
2023-05-24 05:00:00,2023-05-24 05:00:00,30659,388222,11361.0,5170.0,19298,203760
2023-05-24 06:00:00,2023-05-24 06:00:00,30906,392771,11393.0,5179.0,19513,206142
2023-05-24 07:00:00,2023-05-24 07:00:00,31435,402203,11474.0,5240.0,19961,211082
2023-05-24 08:00:00,2023-05-24 08:00:00,32676,417676,11668.0,5372.0,21008,219342
2023-05-24 09:00:00,2023-05-24 09:00:00,33616,429710,11910.0,5583.0,21706,225708
2023-05-24 10:00:00,2023-05-24 10:00:00,34155,437290,12157.0,5685.0,21998,229644
2023-05-24 11:00:00,2023-05-24 11:00:00,34483,444926,12293.0,5771.0,22190,233558
2023-05-24 12:00:00,2023-05-24 12:00:00,34800,453168,12360.0,5838.0,22440,237804
2023-05-24 13:00:00,2023-05-24 13:00:00,35162,461684,12406.0,5873.0,22756,242220
2023-05-24 14:00:00,2023-05-24 14:00:00,35434,469770,12464.0,5923.0,22970,246370
2023-05-24 15:00:00,2023-05-24 15:00:00,35652,478823,12503.0,5965.0,23149,250986
2023-05-24 16:00:00,2023-05-24 16:00:00,35947,489059,12574.0,6024.0,23373,256216
2023-05-24 17:00:00,2023-05-24 17:00:00,36491,502850,12693.0,6068.0,23798,263324
2023-05-24 18:00:00,2023-05-24 18:00:00,37329,521620,12845.0,6176.0,24484,273052
2023-05-24 19:00:00,2023-05-24 19:00:00,38170,538245,13035.0,6286.0,25135,281690
2023-05-24 20:00:00,2023-05-24 20:00:00,38744,550468,13216.0,6387.0,25528,287998
2023-05-24 21:00:00,2023-05-24 21:00:00,39168,558937,13373.0,6509.0,25795,292366
2023-05-24 22:00:00,2023-05-24 22:00:00,39600,565212,13520.0,6623.0,26080,295646
2023-05-24 23:00:00,2023-05-24 23:00:00,39939,569367,13694.0,6709.0,26245,297806
2023-05-25 00:00:00,2023-05-25 00:00:00,40159,571567,13826.0,6754.0,26333,298950
2023-05-25 01:00:00,2023-05-25 01:00:00,40241,572611,13876.0,6775.0,26365,299488
2023-05-25 02:00:00,2023-05-25 02:00:00,40292,573122,13910.0,6796.0,26382,299752
2023-05-25 03:00:00,2023-05-25 03:00:00,40313,573460,13929.0,6807.0,26384,299922
2023-05-25 04:00:00,2023-05-25 04:00:00,40352,573944,13948.0,6810.0,26404,300174
2023-05-25 05:00:00,2023-05-25 05:00:00,40458,575386,13972.0,6822.0,26486,300936
2023-05-25 06:00:00,2023-05-25 06:00:00,40772,580482,14014.0,6842.0,26758,303620
2023-05-25 07:00:00,2023-05-25 07:00:00,41282,590331,14081.0,6907.0,27201,308766
2023-05-25 08:00:00,2023-05-25 08:00:00,42356,606267,14195.0,7062.0,28161,317214
2023-05-25 09:00:00,2023-05-25 09:00:00,43258,618442,14488.0,7290.0,28770,323606
2023-05-25 10:00:00,2023-05-25 10:00:00,43789,626333,14746.0,7437.0,29043,327688
2023-05-25 11:00:00,2023-05-25 11:00:00,44196,634277,14869.0,7529.0,29327,331802
2023-05-25 12:00:00,2023-05-25 12:00:00,44457,643374,14927.0,7622.0,29530,336452
2023-05-25 13:00:00,2023-05-25 13:00:00,44802,653066,15032.0,7686.0,29770,341418
2023-05-25 14:00:00,2023-05-25 14:00:00,45050,662614,15104.0,7743.0,29946,346280
2023-05-25 15:00:00,2023-05-25 15:00:00,45406,673376,15162.0,7788.0,30244,351810
2023-05-25 16:00:00,2023-05-25 16:00:00,45857,686848,15277.0,7853.0,30580,358714
2023-05-25 17:00:00,2023-05-25 17:00:00,46976,707419,15491.0,7900.0,31485,369452
2023-05-25 18:00:00,2023-05-25 18:00:00,48442,729778,15748.0,8024.0,32694,381236
2023-05-25 19:00:00,2023-05-25 19:00:00,49426,746564,15986.0,8149.0,33440,390002
2023-05-25 20:00:00,2023-05-25 20:00:00,50119,758432,16219.0,8309.0,33900,396166
2023-05-25 21:00:00,2023-05-25 21:00:00,50645,766411,16472.0,8434.0,34173,400292
2023-05-25 22:00:00,2023-05-25 22:00:00,51121,772437,16694.0,8522.0,34427,403432
2023-05-25 23:00:00,2023-05-25 23:00:00,51461,776632,16889.0,8610.0,34572,405602
