hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 07:00:00,2023-05-22 07:00:00,2.0,840.0,2.0,,,420.0
2023-05-22 08:00:00,2023-05-22 08:00:00,9.0,1614.0,7.0,3.0,2.0,808.0
2023-05-22 09:00:00,2023-05-22 09:00:00,19.0,2578.0,13.0,34.0,6.0,1292.0
2023-05-22 10:00:00,2023-05-22 10:00:00,32.0,3790.0,22.0,53.0,10.0,1900.0
2023-05-22 11:00:00,2023-05-22 11:00:00,70.0,4986.0,40.0,94.0,30.0,2508.0
2023-05-22 12:00:00,2023-05-22 12:00:00,113.0,6183.0,60.0,121.0,53.0,3118.0
2023-05-22 13:00:00,2023-05-22 13:00:00,164.0,8028.0,80.0,177.0,84.0,4056.0
2023-05-22 14:00:00,2023-05-22 14:00:00,262.0,10635.0,101.0,235.0,161.0,5398.0
2023-05-22 15:00:00,2023-05-22 15:00:00,335.0,12955.0,130.0,285.0,205.0,6580.0
2023-05-22 16:00:00,2023-05-22 16:00:00,418.0,14867.0,185.0,368.0,233.0,7550.0
2023-05-22 17:00:00,2023-05-22 17:00:00,504.0,16490.0,238.0,427.0,266.0,8378.0
2023-05-22 18:00:00,2023-05-22 18:00:00,592.0,17869.0,293.0,487.0,299.0,9084.0
2023-05-22 19:00:00,2023-05-22 19:00:00,668.0,19008.0,340.0,528.0,328.0,9668.0
2023-05-22 20:00:00,2023-05-22 20:00:00,710.0,19932.0,362.0,571.0,348.0,10140.0
2023-05-22 21:00:00,2023-05-22 21:00:00,755.0,20493.0,392.0,596.0,363.0,10428.0
2023-05-22 22:00:00,2023-05-22 22:00:00,774.0,20770.0,408.0,606.0,366.0,10568.0
2023-05-22 23:00:00,2023-05-22 23:00:00,776.0,20770.0,410.0,606.0,366.0,10568.0
2023-05-23 00:00:00,2023-05-23 00:00:00,776.0,20770.0,410.0,606.0,366.0,10568.0
2023-05-23 01:00:00,2023-05-23 01:00:00,776.0,20770.0,410.0,606.0,366.0,10568.0
2023-05-23 02:00:00,2023-05-23 02:00:00,776.0,20770.0,410.0,606.0,366.0,10568.0
2023-05-23 03:00:00,2023-05-23 03:00:00,783.0,20900.0,411.0,614.0,372.0,10636.0
2023-05-23 04:00:00,2023-05-23 04:00:00,800.0,21378.0,414.0,648.0,386.0,10882.0
