hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 08:00:00,2023-05-22 08:00:00,4.0,1773.0,1.0,3.0,3.0,888.0
2023-05-22 09:00:00,2023-05-22 09:00:00,14.0,2593.0,7.0,17.0,7.0,1300.0
2023-05-22 10:00:00,2023-05-22 10:00:00,27.0,3631.0,10.0,24.0,17.0,1824.0
2023-05-22 11:00:00,2023-05-22 11:00:00,44.0,4693.0,17.0,37.0,27.0,2360.0
2023-05-22 12:00:00,2023-05-22 12:00:00,63.0,6073.0,28.0,66.0,35.0,3054.0
2023-05-22 13:00:00,2023-05-22 13:00:00,106.0,8216.0,46.0,88.0,60.0,4138.0
2023-05-22 14:00:00,2023-05-22 14:00:00,217.0,10823.0,88.0,159.0,129.0,5476.0
2023-05-22 15:00:00,2023-05-22 15:00:00,365.0,13155.0,156.0,242.0,209.0,6682.0
2023-05-22 16:00:00,2023-05-22 16:00:00,512.0,15234.0,254.0,332.0,258.0,7746.0
2023-05-22 17:00:00,2023-05-22 17:00:00,640.0,16904.0,344.0,444.0,296.0,8600.0
2023-05-22 18:00:00,2023-05-22 18:00:00,754.0,18305.0,419.0,501.0,335.0,9320.0
2023-05-22 19:00:00,2023-05-22 19:00:00,835.0,19486.0,477.0,547.0,358.0,9922.0
2023-05-22 20:00:00,2023-05-22 20:00:00,897.0,20512.0,517.0,600.0,380.0,10446.0
2023-05-22 21:00:00,2023-05-22 21:00:00,956.0,21102.0,562.0,637.0,394.0,10748.0
2023-05-22 22:00:00,2023-05-22 22:00:00,989.0,21376.0,585.0,651.0,404.0,10890.0
2023-05-22 23:00:00,2023-05-22 23:00:00,994.0,21376.0,590.0,651.0,404.0,10890.0
2023-05-23 00:00:00,2023-05-23 00:00:00,994.0,21376.0,590.0,651.0,404.0,10890.0
2023-05-23 01:00:00,2023-05-23 01:00:00,994.0,21376.0,590.0,651.0,404.0,10890.0
2023-05-23 02:00:00,2023-05-23 02:00:00,994.0,21376.0,590.0,651.0,404.0,10890.0
2023-05-23 03:00:00,2023-05-23 03:00:00,1004.0,21468.0,596.0,658.0,408.0,10938.0
2023-05-23 04:00:00,2023-05-23 04:00:00,1046.0,22010.0,620.0,676.0,426.0,11218.0
