hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 07:00:00,2023-05-22 07:00:00,1111,9083,78.0,107.0,1033,5058
2023-05-22 08:00:00,2023-05-22 08:00:00,3614,22640,866.0,523.0,2748,12694
2023-05-22 09:00:00,2023-05-22 09:00:00,5935,33087,2306.0,1100.0,3629,18358
2023-05-22 10:00:00,2023-05-22 10:00:00,7517,39636,3441.0,1435.0,4076,21856
2023-05-22 11:00:00,2023-05-22 11:00:00,8490,46632,4018.0,1699.0,4472,25552
2023-05-22 12:00:00,2023-05-22 12:00:00,9383,55033,4528.0,1910.0,4855,29944
2023-05-22 13:00:00,2023-05-22 13:00:00,10101,63554,4899.0,2090.0,5202,34378
2023-05-22 14:00:00,2023-05-22 14:00:00,10642,72489,5127.0,2267.0,5515,39002
2023-05-22 15:00:00,2023-05-22 15:00:00,11090,82173,5271.0,2325.0,5819,43996
2023-05-22 16:00:00,2023-05-22 16:00:00,11778,94157,5487.0,2417.0,6291,50224
2023-05-22 17:00:00,2023-05-22 17:00:00,12974,113448,5734.0,2539.0,7240,60344
2023-05-22 18:00:00,2023-05-22 18:00:00,14579,133470,6077.0,2717.0,8502,70986
2023-05-22 19:00:00,2023-05-22 19:00:00,15576,149635,6427.0,2846.0,9149,79392
2023-05-22 20:00:00,2023-05-22 20:00:00,16391,162177,6788.0,3006.0,9603,85890
2023-05-22 21:00:00,2023-05-22 21:00:00,16882,170178,7080.0,3121.0,9802,89990
2023-05-22 22:00:00,2023-05-22 22:00:00,17260,175302,7310.0,3198.0,9950,92626
2023-05-22 23:00:00,2023-05-22 23:00:00,17497,178599,7460.0,3253.0,10037,94318
2023-05-23 00:00:00,2023-05-23 00:00:00,17630,180284,7558.0,3294.0,10072,95178
2023-05-23 01:00:00,2023-05-23 01:00:00,17687,181041,7596.0,3310.0,10091,95566
2023-05-23 02:00:00,2023-05-23 02:00:00,17729,181454,7619.0,3322.0,10110,95782
2023-05-23 03:00:00,2023-05-23 03:00:00,17749,181770,7631.0,3325.0,10118,95944
2023-05-23 04:00:00,2023-05-23 04:00:00,17767,182154,7641.0,3330.0,10126,96140
2023-05-23 05:00:00,2023-05-23 05:00:00,17834,183728,7670.0,3343.0,10164,96946
2023-05-23 06:00:00,2023-05-23 06:00:00,18133,189399,7708.0,3372.0,10425,99912
2023-05-23 07:00:00,2023-05-23 07:00:00,18632,199913,7793.0,3453.0,10839,105376
2023-05-23 08:00:00,2023-05-23 08:00:00,19844,216293,7949.0,3611.0,11895,114094
2023-05-23 09:00:00,2023-05-23 09:00:00,20966,228296,8362.0,3929.0,12604,120450
2023-05-23 10:00:00,2023-05-23 10:00:00,21698,235769,8695.0,4162.0,13003,124386
2023-05-23 11:00:00,2023-05-23 11:00:00,22177,243127,8880.0,4271.0,13297,128212
2023-05-23 12:00:00,2023-05-23 12:00:00,22622,251682,9012.0,4377.0,13610,132646
2023-05-23 13:00:00,2023-05-23 13:00:00,22982,260607,9133.0,4458.0,13849,137228
2023-05-23 14:00:00,2023-05-23 14:00:00,23347,269638,9225.0,4527.0,14122,141880
2023-05-23 15:00:00,2023-05-23 15:00:00,23637,278664,9305.0,4570.0,14332,146498
2023-05-23 16:00:00,2023-05-23 16:00:00,24108,290683,9423.0,4626.0,14685,152684
2023-05-23 17:00:00,2023-05-23 17:00:00,25307,310790,9649.0,4728.0,15658,163224
2023-05-23 18:00:00,2023-05-23 18:00:00,26684,333088,9868.0,4872.0,16816,174952
2023-05-23 19:00:00,2023-05-23 19:00:00,27640,350421,10153.0,5060.0,17487,183954
2023-05-23 20:00:00,2023-05-23 20:00:00,28336,363097,10469.0,5203.0,17867,190482
2023-05-23 21:00:00,2023-05-23 21:00:00,28881,371784,10705.0,5349.0,18176,194980
2023-05-23 22:00:00,2023-05-23 22:00:00,29286,377748,10938.0,5483.0,18348,198048
2023-05-23 23:00:00,2023-05-23 23:00:00,29601,381507,11120.0,5563.0,18481,199994
2023-05-24 00:00:00,2023-05-24 00:00:00,29772,383407,11231.0,5608.0,18541,200974
2023-05-24 01:00:00,2023-05-24 01:00:00,29842,384461,11275.0,5626.0,18567,201514
2023-05-24 02:00:00,2023-05-24 02:00:00,29897,385000,11313.0,5641.0,18584,201792
2023-05-24 03:00:00,2023-05-24 03:00:00,29927,385288,11335.0,5644.0,18592,201940
2023-05-24 04:00:00,2023-05-24 04:00:00,29951,385687,11350.0,5653.0,18601,202144
2023-05-24 05:00:00,2023-05-24 05:00:00,30039,387251,11382.0,5661.0,18657,202954
2023-05-24 06:00:00,2023-05-24 06:00:00,30368,392149,11437.0,5687.0,18931,205540
2023-05-24 07:00:00,2023-05-24 07:00:00,30863,401737,11520.0,5728.0,19343,210540
