hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 08:00:00,2023-05-22 08:00:00,9.0,1255.0,4.0,,5.0,630.0
2023-05-22 09:00:00,2023-05-22 09:00:00,18.0,1839.0,9.0,4.0,9.0,924.0
2023-05-22 10:00:00,2023-05-22 10:00:00,23.0,2363.0,10.0,16.0,13.0,1188.0
2023-05-22 11:00:00,2023-05-22 11:00:00,34.0,3265.0,15.0,33.0,19.0,1642.0
2023-05-22 12:00:00,2023-05-22 12:00:00,42.0,4299.0,17.0,49.0,25.0,2162.0
2023-05-22 13:00:00,2023-05-22 13:00:00,69.0,5733.0,22.0,63.0,47.0,2890.0
2023-05-22 14:00:00,2023-05-22 14:00:00,97.0,7021.0,30.0,80.0,67.0,3544.0
2023-05-22 15:00:00,2023-05-22 15:00:00,136.0,8099.0,39.0,108.0,97.0,4098.0
2023-05-22 16:00:00,2023-05-22 16:00:00,161.0,9102.0,43.0,135.0,118.0,4610.0
2023-05-22 17:00:00,2023-05-22 17:00:00,180.0,9995.0,47.0,148.0,133.0,5064.0
2023-05-22 18:00:00,2023-05-22 18:00:00,202.0,10891.0,53.0,160.0,149.0,5520.0
2023-05-22 19:00:00,2023-05-22 19:00:00,217.0,11425.0,62.0,168.0,155.0,5790.0
2023-05-22 20:00:00,2023-05-22 20:00:00,224.0,11724.0,68.0,177.0,156.0,5940.0
2023-05-22 21:00:00,2023-05-22 21:00:00,229.0,11843.0,68.0,184.0,161.0,6002.0
2023-05-22 22:00:00,2023-05-22 22:00:00,230.0,11843.0,69.0,185.0,161.0,6002.0
2023-05-22 23:00:00,2023-05-22 23:00:00,230.0,11843.0,69.0,185.0,161.0,6002.0
2023-05-23 00:00:00,2023-05-23 00:00:00,230.0,11843.0,69.0,185.0,161.0,6002.0
2023-05-23 01:00:00,2023-05-23 01:00:00,230.0,11843.0,69.0,185.0,161.0,6002.0
2023-05-23 02:00:00,2023-05-23 02:00:00,230.0,11843.0,69.0,185.0,161.0,6002.0
2023-05-23 03:00:00,2023-05-23 03:00:00,233.0,11861.0,70.0,185.0,163.0,6012.0
2023-05-23 04:00:00,2023-05-23 04:00:00,243.0,12128.0,71.0,187.0,172.0,6150.0
2023-05-23 05:00:00,2023-05-23 05:00:00,305.0,13241.0,86.0,250.0,219.0,6730.0
2023-05-23 06:00:00,2023-05-23 06:00:00,387.0,14598.0,105.0,304.0,282.0,7440.0
2023-05-23 07:00:00,2023-05-23 07:00:00,413.0,15308.0,117.0,341.0,296.0,7802.0
2023-05-23 08:00:00,2023-05-23 08:00:00,442.0,15868.0,122.0,364.0,320.0,8094.0
2023-05-23 09:00:00,2023-05-23 09:00:00,460.0,16599.0,127.0,388.0,333.0,8466.0
2023-05-23 10:00:00,2023-05-23 10:00:00,471.0,17261.0,128.0,404.0,343.0,8802.0
2023-05-23 11:00:00,2023-05-23 11:00:00,489.0,18087.0,132.0,420.0,357.0,9222.0
2023-05-23 12:00:00,2023-05-23 12:00:00,498.0,19284.0,134.0,450.0,364.0,9824.0
