hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 08:00:00,2023-05-22 08:00:00,4.0,1492.0,,1.0,4.0,748.0
2023-05-22 09:00:00,2023-05-22 09:00:00,11.0,2421.0,,13.0,11.0,1216.0
2023-05-22 10:00:00,2023-05-22 10:00:00,15.0,3509.0,,42.0,15.0,1762.0
2023-05-22 11:00:00,2023-05-22 11:00:00,60.0,4649.0,17.0,75.0,43.0,2346.0
2023-05-22 12:00:00,2023-05-22 12:00:00,106.0,5965.0,51.0,98.0,55.0,3010.0
2023-05-22 13:00:00,2023-05-22 13:00:00,156.0,7857.0,77.0,145.0,79.0,3968.0
2023-05-22 14:00:00,2023-05-22 14:00:00,274.0,10487.0,137.0,196.0,137.0,5312.0
2023-05-22 15:00:00,2023-05-22 15:00:00,432.0,12860.0,224.0,262.0,208.0,6534.0
2023-05-22 16:00:00,2023-05-22 16:00:00,527.0,14701.0,284.0,326.0,243.0,7472.0
2023-05-22 17:00:00,2023-05-22 17:00:00,620.0,16471.0,347.0,384.0,273.0,8372.0
2023-05-22 18:00:00,2023-05-22 18:00:00,692.0,17963.0,399.0,442.0,293.0,9128.0
2023-05-22 19:00:00,2023-05-22 19:00:00,798.0,19233.0,475.0,491.0,323.0,9778.0
2023-05-22 20:00:00,2023-05-22 20:00:00,868.0,20241.0,521.0,546.0,347.0,10294.0
2023-05-22 21:00:00,2023-05-22 21:00:00,937.0,20769.0,566.0,591.0,371.0,10570.0
2023-05-22 22:00:00,2023-05-22 22:00:00,977.0,21045.0,598.0,610.0,379.0,10712.0
2023-05-22 23:00:00,2023-05-22 23:00:00,985.0,21045.0,606.0,611.0,379.0,10712.0
2023-05-23 00:00:00,2023-05-23 00:00:00,985.0,21045.0,606.0,611.0,379.0,10712.0
2023-05-23 01:00:00,2023-05-23 01:00:00,985.0,21045.0,606.0,611.0,379.0,10712.0
2023-05-23 02:00:00,2023-05-23 02:00:00,985.0,21045.0,606.0,611.0,379.0,10712.0
2023-05-23 03:00:00,2023-05-23 03:00:00,996.0,21137.0,613.0,614.0,383.0,10760.0
2023-05-23 04:00:00,2023-05-23 04:00:00,1038.0,21571.0,641.0,630.0,397.0,10984.0
2023-05-23 05:00:00,2023-05-23 05:00:00,1178.0,22892.0,726.0,706.0,452.0,11672.0
2023-05-23 06:00:00,2023-05-23 06:00:00,1596.0,24668.0,1024.0,941.0,572.0,12620.0
2023-05-23 07:00:00,2023-05-23 07:00:00,1961.0,25502.0,1327.0,1035.0,634.0,13068.0
2023-05-23 08:00:00,2023-05-23 08:00:00,2139.0,26158.0,1485.0,1112.0,654.0,13406.0
2023-05-23 09:00:00,2023-05-23 09:00:00,2298.0,26813.0,1615.0,1164.0,683.0,13748.0
2023-05-23 10:00:00,2023-05-23 10:00:00,2411.0,27526.0,1669.0,1208.0,742.0,14134.0
2023-05-23 11:00:00,2023-05-23 11:00:00,2556.0,28511.0,1743.0,1259.0,813.0,14662.0
2023-05-23 12:00:00,2023-05-23 12:00:00,2657.0,29532.0,1821.0,1312.0,836.0,15184.0
2023-05-23 13:00:00,2023-05-23 13:00:00,2805.0,30699.0,1900.0,1370.0,905.0,15802.0
2023-05-23 14:00:00,2023-05-23 14:00:00,2963.0,32139.0,1978.0,1455.0,985.0,16562.0
2023-05-23 15:00:00,2023-05-23 15:00:00,3071.0,33465.0,2032.0,1519.0,1039.0,17252.0
2023-05-23 16:00:00,2023-05-23 16:00:00,3172.0,34667.0,2087.0,1583.0,1085.0,17876.0
2023-05-23 17:00:00,2023-05-23 17:00:00,3271.0,35644.0,2139.0,1632.0,1132.0,18388.0
2023-05-23 18:00:00,2023-05-23 18:00:00,3369.0,36630.0,2195.0,1685.0,1174.0,18902.0
2023-05-23 19:00:00,2023-05-23 19:00:00,3485.0,37537.0,2278.0,1720.0,1207.0,19372.0
2023-05-23 20:00:00,2023-05-23 20:00:00,3567.0,38276.0,2315.0,1769.0,1252.0,19764.0
2023-05-23 21:00:00,2023-05-23 21:00:00,3624.0,38708.0,2356.0,1802.0,1268.0,19988.0
2023-05-23 22:00:00,2023-05-23 22:00:00,3648.0,38900.0,2376.0,1813.0,1272.0,20086.0
2023-05-23 23:00:00,2023-05-23 23:00:00,3651.0,38900.0,2379.0,1815.0,1272.0,20086.0
2023-05-24 00:00:00,2023-05-24 00:00:00,3651.0,38900.0,2379.0,1815.0,1272.0,20086.0
2023-05-24 01:00:00,2023-05-24 01:00:00,3652.0,38900.0,2380.0,1815.0,1272.0,20086.0
2023-05-24 02:00:00,2023-05-24 02:00:00,3652.0,38900.0,2380.0,1815.0,1272.0,20086.0
2023-05-24 03:00:00,2023-05-24 03:00:00,3668.0,38983.0,2391.0,1820.0,1277.0,20130.0
2023-05-24 04:00:00,2023-05-24 04:00:00,3717.0,39367.0,2428.0,1833.0,1289.0,20328.0
2023-05-24 05:00:00,2023-05-24 05:00:00,4038.0,40590.0,2652.0,1943.0,1386.0,20988.0
2023-05-24 06:00:00,2023-05-24 06:00:00,4681.0,42165.0,3098.0,2151.0,1583.0,21874.0
2023-05-24 07:00:00,2023-05-24 07:00:00,5201.0,43071.0,3532.0,2283.0,1669.0,22370.0
2023-05-24 08:00:00,2023-05-24 08:00:00,5403.0,43706.0,3673.0,2348.0,1730.0,22718.0
