hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 07:00:00,2023-05-22 07:00:00,1305,8987,92.0,85.0,1213,5100
2023-05-22 08:00:00,2023-05-22 08:00:00,3708,22823,831.0,455.0,2877,12850
2023-05-22 09:00:00,2023-05-22 09:00:00,6060,33266,2334.0,962.0,3726,18496
2023-05-22 10:00:00,2023-05-22 10:00:00,7824,39998,3638.0,1416.0,4186,22092
2023-05-22 11:00:00,2023-05-22 11:00:00,8921,47078,4311.0,1658.0,4610,25844
2023-05-22 12:00:00,2023-05-22 12:00:00,9718,55367,4709.0,1858.0,5009,30188
2023-05-22 13:00:00,2023-05-22 13:00:00,10610,63912,5150.0,2053.0,5460,34686
2023-05-22 14:00:00,2023-05-22 14:00:00,11300,72450,5474.0,2192.0,5826,39138
2023-05-22 15:00:00,2023-05-22 15:00:00,11791,82101,5660.0,2279.0,6131,44116
2023-05-22 16:00:00,2023-05-22 16:00:00,12374,94121,5903.0,2325.0,6471,50296
2023-05-22 17:00:00,2023-05-22 17:00:00,13456,113968,6160.0,2428.0,7296,60632
2023-05-22 18:00:00,2023-05-22 18:00:00,14800,135484,6432.0,2580.0,8368,71926
2023-05-22 19:00:00,2023-05-22 19:00:00,15876,151218,6798.0,2685.0,9078,80148
2023-05-22 20:00:00,2023-05-22 20:00:00,16712,163436,7116.0,2765.0,9596,86516
2023-05-22 21:00:00,2023-05-22 21:00:00,17246,171040,7390.0,2872.0,9856,90448
2023-05-22 22:00:00,2023-05-22 22:00:00,17632,176416,7600.0,2950.0,10032,93224
2023-05-22 23:00:00,2023-05-22 23:00:00,17884,179843,7747.0,3011.0,10137,94990
2023-05-23 00:00:00,2023-05-23 00:00:00,18056,181359,7855.0,3046.0,10201,95780
2023-05-23 01:00:00,2023-05-23 01:00:00,18142,182211,7905.0,3064.0,10237,96224
2023-05-23 02:00:00,2023-05-23 02:00:00,18185,182661,7930.0,3078.0,10255,96458
2023-05-23 03:00:00,2023-05-23 03:00:00,18200,182909,7941.0,3082.0,10259,96584
2023-05-23 04:00:00,2023-05-23 04:00:00,18223,183293,7956.0,3086.0,10267,96780
2023-05-23 05:00:00,2023-05-23 05:00:00,18311,184803,7966.0,3094.0,10345,97574
2023-05-23 06:00:00,2023-05-23 06:00:00,18668,190336,8028.0,3108.0,10640,100488
2023-05-23 07:00:00,2023-05-23 07:00:00,19153,200791,8100.0,3157.0,11053,105922
2023-05-23 08:00:00,2023-05-23 08:00:00,20279,217380,8267.0,3367.0,12012,114696
2023-05-23 09:00:00,2023-05-23 09:00:00,21348,229371,8671.0,3693.0,12677,121024
2023-05-23 10:00:00,2023-05-23 10:00:00,21948,236725,8949.0,3888.0,12999,124862
2023-05-23 11:00:00,2023-05-23 11:00:00,22378,244285,9079.0,3980.0,13299,128792
2023-05-23 12:00:00,2023-05-23 12:00:00,22812,252565,9221.0,4101.0,13591,133078
2023-05-23 13:00:00,2023-05-23 13:00:00,23168,261392,9292.0,4164.0,13876,137634
2023-05-23 14:00:00,2023-05-23 14:00:00,23526,270644,9374.0,4236.0,14152,142398
2023-05-23 15:00:00,2023-05-23 15:00:00,23827,279997,9456.0,4298.0,14371,147184
2023-05-23 16:00:00,2023-05-23 16:00:00,24352,292002,9590.0,4362.0,14762,153382
2023-05-23 17:00:00,2023-05-23 17:00:00,25594,312157,9831.0,4440.0,15763,163960
2023-05-23 18:00:00,2023-05-23 18:00:00,26995,334609,10068.0,4536.0,16927,175768
2023-05-23 19:00:00,2023-05-23 19:00:00,27993,351747,10356.0,4695.0,17637,184692
2023-05-23 20:00:00,2023-05-23 20:00:00,28769,364447,10652.0,4807.0,18117,191282
2023-05-23 21:00:00,2023-05-23 21:00:00,29377,372885,10886.0,4880.0,18491,195688
2023-05-23 22:00:00,2023-05-23 22:00:00,29784,379157,11085.0,4965.0,18699,198928
2023-05-23 23:00:00,2023-05-23 23:00:00,30049,382906,11247.0,5013.0,18802,200854
2023-05-24 00:00:00,2023-05-24 00:00:00,30254,384935,11369.0,5040.0,18885,201910
2023-05-24 01:00:00,2023-05-24 01:00:00,30328,385977,11409.0,5067.0,18919,202448
2023-05-24 02:00:00,2023-05-24 02:00:00,30375,386472,11431.0,5072.0,18944,202708
2023-05-24 03:00:00,2023-05-24 03:00:00,30405,386810,11447.0,5077.0,18958,202884
2023-05-24 04:00:00,2023-05-24 04:00:00,30422,387151,11457.0,5086.0,18965,203058
2023-05-24 05:00:00,2023-05-24 05:00:00,30525,388692,11477.0,5095.0,19048,203870
2023-05-24 06:00:00,2023-05-24 06:00:00,30804,393545,11497.0,5111.0,19307,206426
2023-05-24 07:00:00,2023-05-24 07:00:00,31207,403271,11590.0,5149.0,19617,211444
2023-05-24 08:00:00,2023-05-24 08:00:00,32282,419263,11733.0,5364.0,20549,219906
2023-05-24 09:00:00,2023-05-24 09:00:00,33302,431186,12116.0,5656.0,21186,226186
2023-05-24 10:00:00,2023-05-24 10:00:00,33927,438752,12439.0,5787.0,21488,230120
2023-05-24 11:00:00,2023-05-24 11:00:00,34375,446585,12604.0,5887.0,21771,234178
2023-05-24 12:00:00,2023-05-24 12:00:00,34734,455077,12703.0,6020.0,22031,238554
2023-05-24 13:00:00,2023-05-24 13:00:00,35049,463504,12781.0,6090.0,22268,242886
2023-05-24 14:00:00,2023-05-24 14:00:00,35340,471675,12863.0,6140.0,22477,247076
2023-05-24 15:00:00,2023-05-24 15:00:00,35636,480459,12911.0,6204.0,22725,251592
2023-05-24 16:00:00,2023-05-24 16:00:00,35980,490448,13004.0,6239.0,22976,256712
2023-05-24 17:00:00,2023-05-24 17:00:00,36509,504702,13131.0,6268.0,23378,264040
2023-05-24 18:00:00,2023-05-24 18:00:00,37506,523693,13319.0,6366.0,24187,273940
2023-05-24 19:00:00,2023-05-24 19:00:00,38329,540015,13540.0,6464.0,24789,282402
2023-05-24 20:00:00,2023-05-24 20:00:00,38924,551481,13741.0,6547.0,25183,288332
2023-05-24 21:00:00,2023-05-24 21:00:00,39376,559762,13906.0,6670.0,25470,292616
2023-05-24 22:00:00,2023-05-24 22:00:00,39653,565859,14036.0,6752.0,25617,295738
2023-05-24 23:00:00,2023-05-24 23:00:00,39914,570091,14165.0,6828.0,25749,297920
2023-05-25 00:00:00,2023-05-25 00:00:00,40071,572189,14252.0,6890.0,25819,299004
2023-05-25 01:00:00,2023-05-25 01:00:00,40144,573275,14311.0,6914.0,25833,299554
2023-05-25 02:00:00,2023-05-25 02:00:00,40190,573922,14344.0,6930.0,25846,299884
2023-05-25 03:00:00,2023-05-25 03:00:00,40213,574253,14354.0,6940.0,25859,300056
2023-05-25 04:00:00,2023-05-25 04:00:00,40230,574707,14365.0,6947.0,25865,300286
2023-05-25 05:00:00,2023-05-25 05:00:00,40329,576304,14385.0,6948.0,25944,301124
2023-05-25 06:00:00,2023-05-25 06:00:00,40590,581683,14413.0,6969.0,26177,303930
2023-05-25 07:00:00,2023-05-25 07:00:00,40996,591780,14484.0,7037.0,26512,309146
2023-05-25 08:00:00,2023-05-25 08:00:00,42326,608069,14699.0,7248.0,27627,317848
2023-05-25 09:00:00,2023-05-25 09:00:00,43406,620030,15132.0,7540.0,28274,324152
2023-05-25 10:00:00,2023-05-25 10:00:00,44139,627772,15503.0,7742.0,28636,328204
2023-05-25 11:00:00,2023-05-25 11:00:00,44658,635532,15694.0,7854.0,28964,332248
2023-05-25 12:00:00,2023-05-25 12:00:00,45116,644473,15853.0,8003.0,29263,336868
2023-05-25 13:00:00,2023-05-25 13:00:00,45507,653945,16020.0,8155.0,29487,341716
2023-05-25 14:00:00,2023-05-25 14:00:00,45950,663718,16168.0,8274.0,29782,346750
2023-05-25 15:00:00,2023-05-25 15:00:00,46392,674510,16262.0,8323.0,30130,352320
2023-05-25 16:00:00,2023-05-25 16:00:00,46940,688042,16406.0,8360.0,30534,359288
2023-05-25 17:00:00,2023-05-25 17:00:00,47970,708357,16667.0,8433.0,31303,369830
2023-05-25 18:00:00,2023-05-25 18:00:00,49452,730582,17018.0,8554.0,32434,381508
2023-05-25 19:00:00,2023-05-25 19:00:00,50391,747606,17301.0,8749.0,33090,390348
2023-05-25 20:00:00,2023-05-25 20:00:00,51137,759448,17605.0,8886.0,33532,396490
2023-05-25 21:00:00,2023-05-25 21:00:00,51667,767574,17873.0,8983.0,33794,400684
2023-05-25 22:00:00,2023-05-25 22:00:00,52148,773889,18125.0,9065.0,34023,403956
2023-05-25 23:00:00,2023-05-25 23:00:00,52457,778127,18308.0,9157.0,34149,406138
2023-05-26 00:00:00,2023-05-26 00:00:00,52595,780226,18397.0,9212.0,34198,407212
2023-05-26 01:00:00,2023-05-26 01:00:00,52651,781243,18434.0,9228.0,34217,407730
2023-05-26 02:00:00,2023-05-26 02:00:00,52701,781771,18472.0,9237.0,34229,408000
2023-05-26 03:00:00,2023-05-26 03:00:00,52722,782185,18487.0,9242.0,34235,408210
2023-05-26 04:00:00,2023-05-26 04:00:00,52748,782598,18502.0,9247.0,34246,408422
2023-05-26 05:00:00,2023-05-26 05:00:00,52795,783856,18515.0,9252.0,34280,409068
2023-05-26 06:00:00,2023-05-26 06:00:00,53008,787382,18546.0,9258.0,34462,410922
2023-05-26 07:00:00,2023-05-26 07:00:00,53352,793680,18632.0,9303.0,34720,414200
2023-05-26 08:00:00,2023-05-26 08:00:00,54035,805322,18729.0,9389.0,35306,420314
2023-05-26 09:00:00,2023-05-26 09:00:00,54744,815925,18905.0,9490.0,35839,425882
2023-05-26 10:00:00,2023-05-26 10:00:00,55236,823575,19095.0,9605.0,36141,429858
2023-05-26 11:00:00,2023-05-26 11:00:00,55628,831170,19206.0,9666.0,36422,433796
2023-05-26 12:00:00,2023-05-26 12:00:00,56043,840370,19293.0,9725.0,36750,438560
2023-05-26 13:00:00,2023-05-26 13:00:00,56419,851335,19378.0,9806.0,37041,444188
2023-05-26 14:00:00,2023-05-26 14:00:00,56725,862224,19437.0,9840.0,37288,449756
2023-05-26 15:00:00,2023-05-26 15:00:00,57079,873572,19539.0,9896.0,37540,455556
2023-05-26 16:00:00,2023-05-26 16:00:00,57677,888695,19732.0,9955.0,37945,463320
2023-05-26 17:00:00,2023-05-26 17:00:00,58729,907783,19936.0,10041.0,38793,473288
2023-05-26 18:00:00,2023-05-26 18:00:00,59713,925997,20166.0,10140.0,39547,482772
2023-05-26 19:00:00,2023-05-26 19:00:00,60443,940990,20389.0,10286.0,40054,490522
2023-05-26 20:00:00,2023-05-26 20:00:00,61000,952203,20635.0,10386.0,40365,496284
2023-05-26 21:00:00,2023-05-26 21:00:00,61436,959787,20851.0,10472.0,40585,500186
2023-05-26 22:00:00,2023-05-26 22:00:00,61809,965976,21009.0,10553.0,40800,503388
2023-05-26 23:00:00,2023-05-26 23:00:00,62088,971255,21151.0,10627.0,40937,506096
2023-05-27 00:00:00,2023-05-27 00:00:00,62296,974818,21258.0,10708.0,41038,507928
2023-05-27 01:00:00,2023-05-27 01:00:00,62485,977489,21338.0,10763.0,41147,509318
2023-05-27 02:00:00,2023-05-27 02:00:00,62605,978846,21411.0,10788.0,41194,510020
2023-05-27 03:00:00,2023-05-27 03:00:00,62664,979780,21456.0,10807.0,41208,510494
2023-05-27 04:00:00,2023-05-27 04:00:00,62697,980369,21478.0,10817.0,41219,510794
2023-05-27 05:00:00,2023-05-27 05:00:00,62723,980808,21495.0,10821.0,41228,511018
2023-05-27 06:00:00,2023-05-27 06:00:00,62765,982142,21515.0,10834.0,41250,511696
2023-05-27 07:00:00,2023-05-27 07:00:00,62902,985471,21553.0,10870.0,41349,513410
2023-05-27 08:00:00,2023-05-27 08:00:00,63045,990904,21589.0,10909.0,41456,516180
2023-05-27 09:00:00,2023-05-27 09:00:00,63275,998735,21654.0,10958.0,41621,520178
2023-05-27 10:00:00,2023-05-27 10:00:00,63637,1009123,21732.0,10996.0,41905,525514
2023-05-27 11:00:00,2023-05-27 11:00:00,64172,1022305,21893.0,11023.0,42279,532292
2023-05-27 12:00:00,2023-05-27 12:00:00,64859,1037284,22091.0,11104.0,42768,540026
2023-05-27 13:00:00,2023-05-27 13:00:00,65488,1052381,22277.0,11213.0,43211,547796
2023-05-27 14:00:00,2023-05-27 14:00:00,66366,1067830,22572.0,11332.0,43794,555812
2023-05-27 15:00:00,2023-05-27 15:00:00,67054,1083863,22777.0,11445.0,44277,564070
2023-05-27 16:00:00,2023-05-27 16:00:00,67682,1100223,22925.0,11552.0,44757,572490
2023-05-27 17:00:00,2023-05-27 17:00:00,68317,1116321,23078.0,11650.0,45239,580780
2023-05-27 18:00:00,2023-05-27 18:00:00,68990,1131785,23231.0,11738.0,45759,588772
2023-05-27 19:00:00,2023-05-27 19:00:00,69509,1145681,23398.0,11833.0,46111,595896
2023-05-27 20:00:00,2023-05-27 20:00:00,69930,1156574,23508.0,11910.0,46422,601498
2023-05-27 21:00:00,2023-05-27 21:00:00,70277,1164206,23587.0,12016.0,46690,605448
2023-05-27 22:00:00,2023-05-27 22:00:00,70555,1170289,23712.0,12084.0,46843,608566
2023-05-27 23:00:00,2023-05-27 23:00:00,70774,1175253,23819.0,12141.0,46955,611104
2023-05-28 00:00:00,2023-05-28 00:00:00,70892,1178382,23894.0,12182.0,46998,612690
2023-05-28 01:00:00,2023-05-28 01:00:00,71004,1180686,23954.0,12209.0,47050,613868
2023-05-28 02:00:00,2023-05-28 02:00:00,71088,1182100,23996.0,12239.0,47092,614596
2023-05-28 03:00:00,2023-05-28 03:00:00,71176,1183089,24037.0,12258.0,47139,615114
2023-05-28 04:00:00,2023-05-28 04:00:00,71231,1183741,24060.0,12269.0,47171,615456
