hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 09:00:00,2023-05-22 09:00:00,3.0,2629.0,,8.0,3.0,1316.0
2023-05-22 10:00:00,2023-05-22 10:00:00,10.0,3762.0,,21.0,10.0,1886.0
2023-05-22 11:00:00,2023-05-22 11:00:00,21.0,4729.0,2.0,50.0,19.0,2374.0
2023-05-22 12:00:00,2023-05-22 12:00:00,35.0,6127.0,2.0,76.0,33.0,3080.0
2023-05-22 13:00:00,2023-05-22 13:00:00,89.0,8013.0,6.0,84.0,83.0,4048.0
2023-05-22 14:00:00,2023-05-22 14:00:00,162.0,10740.0,30.0,119.0,132.0,5436.0
2023-05-22 15:00:00,2023-05-22 15:00:00,239.0,13036.0,63.0,178.0,176.0,6606.0
2023-05-22 16:00:00,2023-05-22 16:00:00,357.0,14997.0,110.0,231.0,247.0,7622.0
2023-05-22 17:00:00,2023-05-22 17:00:00,479.0,16728.0,175.0,278.0,304.0,8516.0
2023-05-22 18:00:00,2023-05-22 18:00:00,565.0,18232.0,221.0,318.0,344.0,9288.0
2023-05-22 19:00:00,2023-05-22 19:00:00,620.0,19375.0,247.0,357.0,373.0,9874.0
2023-05-22 20:00:00,2023-05-22 20:00:00,698.0,20512.0,298.0,398.0,400.0,10456.0
2023-05-22 21:00:00,2023-05-22 21:00:00,746.0,20989.0,339.0,424.0,407.0,10698.0
2023-05-22 22:00:00,2023-05-22 22:00:00,765.0,21257.0,350.0,439.0,415.0,10836.0
2023-05-22 23:00:00,2023-05-22 23:00:00,769.0,21257.0,354.0,441.0,415.0,10836.0
2023-05-23 00:00:00,2023-05-23 00:00:00,769.0,21257.0,354.0,441.0,415.0,10836.0
2023-05-23 01:00:00,2023-05-23 01:00:00,773.0,21261.0,354.0,441.0,419.0,10840.0
2023-05-23 02:00:00,2023-05-23 02:00:00,773.0,21261.0,354.0,441.0,419.0,10840.0
2023-05-23 03:00:00,2023-05-23 03:00:00,779.0,21359.0,358.0,446.0,421.0,10890.0
2023-05-23 04:00:00,2023-05-23 04:00:00,806.0,21870.0,372.0,479.0,434.0,11152.0
2023-05-23 05:00:00,2023-05-23 05:00:00,973.0,23104.0,469.0,556.0,504.0,11804.0
2023-05-23 06:00:00,2023-05-23 06:00:00,1448.0,24867.0,791.0,723.0,657.0,12762.0
2023-05-23 07:00:00,2023-05-23 07:00:00,1748.0,25631.0,1051.0,803.0,697.0,13164.0
2023-05-23 08:00:00,2023-05-23 08:00:00,1926.0,26182.0,1192.0,849.0,734.0,13458.0
2023-05-23 09:00:00,2023-05-23 09:00:00,2010.0,26817.0,1251.0,901.0,759.0,13788.0
2023-05-23 10:00:00,2023-05-23 10:00:00,2135.0,27586.0,1321.0,961.0,814.0,14200.0
2023-05-23 11:00:00,2023-05-23 11:00:00,2278.0,28581.0,1379.0,1000.0,899.0,14740.0
2023-05-23 12:00:00,2023-05-23 12:00:00,2397.0,29685.0,1446.0,1074.0,951.0,15318.0
2023-05-23 13:00:00,2023-05-23 13:00:00,2495.0,30794.0,1505.0,1128.0,990.0,15892.0
2023-05-23 14:00:00,2023-05-23 14:00:00,2599.0,32306.0,1549.0,1193.0,1050.0,16678.0
2023-05-23 15:00:00,2023-05-23 15:00:00,2719.0,33594.0,1621.0,1245.0,1098.0,17346.0
2023-05-23 16:00:00,2023-05-23 16:00:00,2816.0,34671.0,1687.0,1296.0,1129.0,17900.0
2023-05-23 17:00:00,2023-05-23 17:00:00,2896.0,35754.0,1726.0,1330.0,1170.0,18462.0
2023-05-23 18:00:00,2023-05-23 18:00:00,3005.0,36850.0,1803.0,1378.0,1202.0,19026.0
2023-05-23 19:00:00,2023-05-23 19:00:00,3110.0,37678.0,1860.0,1415.0,1250.0,19464.0
2023-05-23 20:00:00,2023-05-23 20:00:00,3179.0,38348.0,1895.0,1450.0,1284.0,19816.0
2023-05-23 21:00:00,2023-05-23 21:00:00,3216.0,38834.0,1914.0,1475.0,1302.0,20068.0
2023-05-23 22:00:00,2023-05-23 22:00:00,3240.0,39002.0,1930.0,1491.0,1310.0,20156.0
2023-05-23 23:00:00,2023-05-23 23:00:00,3243.0,39002.0,1933.0,1494.0,1310.0,20156.0
2023-05-24 00:00:00,2023-05-24 00:00:00,3243.0,39002.0,1933.0,1494.0,1310.0,20156.0
2023-05-24 01:00:00,2023-05-24 01:00:00,3243.0,39002.0,1933.0,1494.0,1310.0,20156.0
2023-05-24 02:00:00,2023-05-24 02:00:00,3243.0,39002.0,1933.0,1494.0,1310.0,20156.0
2023-05-24 03:00:00,2023-05-24 03:00:00,3262.0,39091.0,1945.0,1503.0,1317.0,20204.0
2023-05-24 04:00:00,2023-05-24 04:00:00,3328.0,39479.0,1975.0,1533.0,1353.0,20416.0
2023-05-24 05:00:00,2023-05-24 05:00:00,3543.0,40677.0,2116.0,1621.0,1427.0,21052.0
2023-05-24 06:00:00,2023-05-24 06:00:00,4281.0,42404.0,2661.0,1808.0,1620.0,22012.0
2023-05-24 07:00:00,2023-05-24 07:00:00,4752.0,43346.0,3054.0,1935.0,1698.0,22522.0
2023-05-24 08:00:00,2023-05-24 08:00:00,5003.0,43956.0,3239.0,1984.0,1764.0,22860.0
