hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 07:00:00,2023-05-22 07:00:00,1102,8744,110.0,94.0,992,4868
2023-05-22 08:00:00,2023-05-22 08:00:00,3463,22536,743.0,423.0,2720,12628
2023-05-22 09:00:00,2023-05-22 09:00:00,5918,32966,2232.0,978.0,3686,18326
2023-05-22 10:00:00,2023-05-22 10:00:00,7787,39962,3645.0,1385.0,4142,22052
2023-05-22 11:00:00,2023-05-22 11:00:00,8877,46709,4262.0,1619.0,4615,25662
2023-05-22 12:00:00,2023-05-22 12:00:00,9814,55075,4769.0,1858.0,5045,30060
2023-05-22 13:00:00,2023-05-22 13:00:00,10576,63245,5117.0,2033.0,5459,34352
2023-05-22 14:00:00,2023-05-22 14:00:00,11184,71816,5360.0,2154.0,5824,38820
2023-05-22 15:00:00,2023-05-22 15:00:00,11694,81455,5521.0,2242.0,6173,43814
2023-05-22 16:00:00,2023-05-22 16:00:00,12393,93307,5704.0,2320.0,6689,49998
2023-05-22 17:00:00,2023-05-22 17:00:00,13425,112443,5880.0,2446.0,7545,59994
2023-05-22 18:00:00,2023-05-22 18:00:00,14803,133185,6152.0,2619.0,8651,70918
2023-05-22 19:00:00,2023-05-22 19:00:00,15869,149529,6558.0,2816.0,9311,79420
2023-05-22 20:00:00,2023-05-22 20:00:00,16684,161900,6912.0,2969.0,9772,85836
2023-05-22 21:00:00,2023-05-22 21:00:00,17239,169823,7246.0,3092.0,9993,89908
2023-05-22 22:00:00,2023-05-22 22:00:00,17667,175351,7494.0,3193.0,10173,92762
2023-05-22 23:00:00,2023-05-22 23:00:00,17900,178629,7617.0,3267.0,10283,94456
2023-05-23 00:00:00,2023-05-23 00:00:00,18033,180123,7704.0,3312.0,10329,95226
2023-05-23 01:00:00,2023-05-23 01:00:00,18079,180867,7734.0,3330.0,10345,95606
2023-05-23 02:00:00,2023-05-23 02:00:00,18129,181360,7765.0,3333.0,10364,95862
2023-05-23 03:00:00,2023-05-23 03:00:00,18148,181627,7775.0,3337.0,10373,96000
2023-05-23 04:00:00,2023-05-23 04:00:00,18157,181928,7777.0,3344.0,10380,96154
2023-05-23 05:00:00,2023-05-23 05:00:00,18265,183579,7816.0,3349.0,10449,97014
2023-05-23 06:00:00,2023-05-23 06:00:00,18573,189253,7906.0,3376.0,10667,99960
2023-05-23 07:00:00,2023-05-23 07:00:00,19064,199628,8020.0,3419.0,11044,105336
2023-05-23 08:00:00,2023-05-23 08:00:00,20340,215782,8210.0,3590.0,12130,113956
2023-05-23 09:00:00,2023-05-23 09:00:00,21322,227175,8577.0,3877.0,12745,119960
2023-05-23 10:00:00,2023-05-23 10:00:00,22018,234691,8937.0,4051.0,13081,123886
2023-05-23 11:00:00,2023-05-23 11:00:00,22568,242014,9146.0,4198.0,13422,127718
2023-05-23 12:00:00,2023-05-23 12:00:00,23030,250408,9282.0,4279.0,13748,132078
2023-05-23 13:00:00,2023-05-23 13:00:00,23504,259247,9435.0,4350.0,14069,136658
2023-05-23 14:00:00,2023-05-23 14:00:00,23870,268089,9531.0,4415.0,14339,141214
2023-05-23 15:00:00,2023-05-23 15:00:00,24232,277501,9665.0,4489.0,14567,146034
2023-05-23 16:00:00,2023-05-23 16:00:00,24635,290003,9762.0,4547.0,14873,152438
2023-05-23 17:00:00,2023-05-23 17:00:00,25873,309819,9952.0,4671.0,15921,162870
2023-05-23 18:00:00,2023-05-23 18:00:00,27419,331755,10242.0,4831.0,17177,174466
2023-05-23 19:00:00,2023-05-23 19:00:00,28565,348607,10672.0,4985.0,17893,183250
2023-05-23 20:00:00,2023-05-23 20:00:00,29365,361672,10949.0,5139.0,18416,190044
2023-05-23 21:00:00,2023-05-23 21:00:00,29906,370359,11185.0,5272.0,18721,194540
2023-05-23 22:00:00,2023-05-23 22:00:00,30331,376669,11408.0,5379.0,18923,197796
2023-05-23 23:00:00,2023-05-23 23:00:00,30643,380362,11601.0,5460.0,19042,199702
2023-05-24 00:00:00,2023-05-24 00:00:00,30822,382476,11738.0,5508.0,19084,200780
2023-05-24 01:00:00,2023-05-24 01:00:00,30900,383550,11790.0,5529.0,19110,201330
2023-05-24 02:00:00,2023-05-24 02:00:00,30954,384086,11820.0,5546.0,19134,201610
2023-05-24 03:00:00,2023-05-24 03:00:00,30983,384432,11839.0,5562.0,19144,201788
2023-05-24 04:00:00,2023-05-24 04:00:00,31005,384817,11854.0,5565.0,19151,201984
2023-05-24 05:00:00,2023-05-24 05:00:00,31079,386413,11876.0,5580.0,19203,202808
2023-05-24 06:00:00,2023-05-24 06:00:00,31322,391281,11911.0,5627.0,19411,205346
