hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 08:00:00,2023-05-22 08:00:00,1.0,1195.0,,3.0,1.0,598.0
2023-05-22 09:00:00,2023-05-22 09:00:00,4.0,1804.0,,7.0,4.0,904.0
2023-05-22 10:00:00,2023-05-22 10:00:00,9.0,2359.0,4.0,10.0,5.0,1182.0
2023-05-22 11:00:00,2023-05-22 11:00:00,19.0,3160.0,7.0,16.0,12.0,1586.0
2023-05-22 12:00:00,2023-05-22 12:00:00,31.0,4080.0,15.0,22.0,16.0,2048.0
2023-05-22 13:00:00,2023-05-22 13:00:00,64.0,5629.0,29.0,43.0,35.0,2832.0
2023-05-22 14:00:00,2023-05-22 14:00:00,129.0,7092.0,49.0,72.0,80.0,3586.0
2023-05-22 15:00:00,2023-05-22 15:00:00,203.0,8359.0,86.0,86.0,117.0,4238.0
2023-05-22 16:00:00,2023-05-22 16:00:00,233.0,9304.0,105.0,113.0,128.0,4716.0
2023-05-22 17:00:00,2023-05-22 17:00:00,253.0,10190.0,111.0,122.0,142.0,5166.0
2023-05-22 18:00:00,2023-05-22 18:00:00,275.0,11043.0,122.0,126.0,153.0,5598.0
2023-05-22 19:00:00,2023-05-22 19:00:00,294.0,11680.0,134.0,131.0,160.0,5920.0
2023-05-22 20:00:00,2023-05-22 20:00:00,303.0,12041.0,140.0,146.0,163.0,6102.0
2023-05-22 21:00:00,2023-05-22 21:00:00,307.0,12164.0,143.0,151.0,164.0,6164.0
2023-05-22 22:00:00,2023-05-22 22:00:00,308.0,12164.0,144.0,153.0,164.0,6164.0
2023-05-22 23:00:00,2023-05-22 23:00:00,308.0,12164.0,144.0,153.0,164.0,6164.0
2023-05-23 00:00:00,2023-05-23 00:00:00,308.0,12164.0,144.0,153.0,164.0,6164.0
2023-05-23 01:00:00,2023-05-23 01:00:00,308.0,12164.0,144.0,153.0,164.0,6164.0
2023-05-23 02:00:00,2023-05-23 02:00:00,308.0,12164.0,144.0,153.0,164.0,6164.0
2023-05-23 03:00:00,2023-05-23 03:00:00,309.0,12196.0,145.0,153.0,164.0,6180.0
2023-05-23 04:00:00,2023-05-23 04:00:00,313.0,12385.0,146.0,160.0,167.0,6276.0
2023-05-23 05:00:00,2023-05-23 05:00:00,360.0,13479.0,151.0,216.0,209.0,6844.0
2023-05-23 06:00:00,2023-05-23 06:00:00,439.0,14877.0,176.0,273.0,263.0,7570.0
2023-05-23 07:00:00,2023-05-23 07:00:00,478.0,15613.0,187.0,303.0,291.0,7952.0
2023-05-23 08:00:00,2023-05-23 08:00:00,495.0,16194.0,189.0,325.0,306.0,8250.0
2023-05-23 09:00:00,2023-05-23 09:00:00,523.0,16927.0,194.0,370.0,329.0,8628.0
2023-05-23 10:00:00,2023-05-23 10:00:00,543.0,17643.0,202.0,413.0,341.0,8992.0
2023-05-23 11:00:00,2023-05-23 11:00:00,553.0,18577.0,202.0,448.0,351.0,9464.0
2023-05-23 12:00:00,2023-05-23 12:00:00,583.0,19638.0,213.0,475.0,370.0,10004.0
2023-05-23 13:00:00,2023-05-23 13:00:00,659.0,21314.0,253.0,502.0,406.0,10860.0
2023-05-23 14:00:00,2023-05-23 14:00:00,737.0,22976.0,293.0,524.0,444.0,11710.0
2023-05-23 15:00:00,2023-05-23 15:00:00,771.0,24316.0,311.0,547.0,460.0,12388.0
2023-05-23 16:00:00,2023-05-23 16:00:00,812.0,25381.0,341.0,575.0,471.0,12926.0
2023-05-23 17:00:00,2023-05-23 17:00:00,856.0,26338.0,374.0,593.0,482.0,13410.0
2023-05-23 18:00:00,2023-05-23 18:00:00,887.0,27268.0,395.0,614.0,492.0,13880.0
2023-05-23 19:00:00,2023-05-23 19:00:00,907.0,27882.0,409.0,634.0,498.0,14190.0
2023-05-23 20:00:00,2023-05-23 20:00:00,913.0,28273.0,414.0,651.0,499.0,14386.0
2023-05-23 21:00:00,2023-05-23 21:00:00,923.0,28523.0,422.0,665.0,501.0,14512.0
2023-05-23 22:00:00,2023-05-23 22:00:00,923.0,28527.0,422.0,665.0,501.0,14514.0
2023-05-23 23:00:00,2023-05-23 23:00:00,923.0,28527.0,422.0,665.0,501.0,14514.0
2023-05-24 00:00:00,2023-05-24 00:00:00,923.0,28527.0,422.0,665.0,501.0,14514.0
