hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 08:00:00,2023-05-22 08:00:00,1.0,1163.0,,1.0,1.0,582.0
2023-05-22 09:00:00,2023-05-22 09:00:00,7.0,1715.0,2.0,24.0,5.0,860.0
2023-05-22 10:00:00,2023-05-22 10:00:00,16.0,2304.0,4.0,30.0,12.0,1158.0
2023-05-22 11:00:00,2023-05-22 11:00:00,25.0,2959.0,4.0,38.0,21.0,1490.0
2023-05-22 12:00:00,2023-05-22 12:00:00,43.0,3953.0,4.0,47.0,39.0,1996.0
2023-05-22 13:00:00,2023-05-22 13:00:00,81.0,5361.0,26.0,59.0,55.0,2708.0
2023-05-22 14:00:00,2023-05-22 14:00:00,106.0,6797.0,35.0,78.0,71.0,3434.0
2023-05-22 15:00:00,2023-05-22 15:00:00,167.0,7928.0,59.0,94.0,108.0,4018.0
2023-05-22 16:00:00,2023-05-22 16:00:00,198.0,8946.0,76.0,117.0,122.0,4534.0
2023-05-22 17:00:00,2023-05-22 17:00:00,223.0,9863.0,82.0,135.0,141.0,5002.0
2023-05-22 18:00:00,2023-05-22 18:00:00,231.0,10622.0,89.0,147.0,142.0,5382.0
2023-05-22 19:00:00,2023-05-22 19:00:00,238.0,11088.0,94.0,155.0,144.0,5616.0
2023-05-22 20:00:00,2023-05-22 20:00:00,247.0,11421.0,100.0,171.0,147.0,5784.0
2023-05-22 21:00:00,2023-05-22 21:00:00,252.0,11592.0,104.0,183.0,148.0,5870.0
2023-05-22 22:00:00,2023-05-22 22:00:00,253.0,11592.0,105.0,183.0,148.0,5870.0
2023-05-22 23:00:00,2023-05-22 23:00:00,253.0,11592.0,105.0,183.0,148.0,5870.0
2023-05-23 00:00:00,2023-05-23 00:00:00,253.0,11592.0,105.0,183.0,148.0,5870.0
2023-05-23 01:00:00,2023-05-23 01:00:00,253.0,11592.0,105.0,183.0,148.0,5870.0
2023-05-23 02:00:00,2023-05-23 02:00:00,253.0,11592.0,105.0,183.0,148.0,5870.0
2023-05-23 03:00:00,2023-05-23 03:00:00,253.0,11612.0,105.0,186.0,148.0,5880.0
2023-05-23 04:00:00,2023-05-23 04:00:00,261.0,11813.0,106.0,189.0,155.0,5984.0
2023-05-23 05:00:00,2023-05-23 05:00:00,289.0,12940.0,113.0,234.0,176.0,6558.0
2023-05-23 06:00:00,2023-05-23 06:00:00,350.0,14227.0,125.0,263.0,225.0,7226.0
2023-05-23 07:00:00,2023-05-23 07:00:00,376.0,14865.0,145.0,292.0,231.0,7548.0
2023-05-23 08:00:00,2023-05-23 08:00:00,396.0,15500.0,160.0,305.0,236.0,7868.0
2023-05-23 09:00:00,2023-05-23 09:00:00,404.0,16187.0,167.0,312.0,237.0,8212.0
2023-05-23 10:00:00,2023-05-23 10:00:00,423.0,16900.0,179.0,330.0,244.0,8572.0
2023-05-23 11:00:00,2023-05-23 11:00:00,437.0,17677.0,182.0,347.0,255.0,8966.0
2023-05-23 12:00:00,2023-05-23 12:00:00,459.0,18850.0,185.0,357.0,274.0,9562.0
2023-05-23 13:00:00,2023-05-23 13:00:00,498.0,20549.0,199.0,373.0,299.0,10424.0
2023-05-23 14:00:00,2023-05-23 14:00:00,549.0,22138.0,231.0,384.0,318.0,11228.0
